day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,PRCP_lag1d,PRCP_lag2d,PRCP_lag3d,TMAX_lag1d,TMAX_lag2d,TMAX_lag3d,TMIN_lag1d,TMIN_lag2d,TMIN_lag3d,WSF2_lag1d,WSF2_lag2d,PRCP_3d_sum,PRCP_7d_sum,PRCP_14d_sum,PRCP_3d_max,PRCP_7d_max,TMAX_3d_mean,TMAX_7d_mean,TMAX_7d_max,TMAX_14d_max,TMIN_3d_mean,TMIN_7d_mean,TMIN_7d_min,TMIN_14d_min,WSF2_3d_max,WSF2_7d_max,WSF2_7d_mean,heavy_rain,extreme_rain,heat_wave,extreme_heat,freezing,extreme_cold,high_winds,damaging_winds,consecutive_heat_days,consecutive_freeze_days,consecutive_rain_days,temp_range_daily,temp_volatility_3d,temp_change_1d,heating_degree_days,cooling_degree_days,freeze_thaw_cycle,light_rain,moderate_rain,days_since_rain,wet_period_indicator,precip_volatility_7d,moderate_winds,strong_winds,sustained_winds_3d,wind_acceleration_1d,rapid_wind_increase,month,day_of_year,season,winter_freeze,summer_heat,spring_storms,ice_storm_risk,wet_windy_combo,heat_demand_stress,multiple_extremes,thermal_stress_index,mechanical_stress_index,weather_severity_score,county_name,state,year,county_fips
2019-01-01,3.0,22.799999999999997,16.925,5.4,7.6,9.8,1.0,1.0,,,,1.0,,,,,,,,,,,,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,16.925,16.925,16.925,16.925,5.4,5.4,5.4,5.4,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,0,1,11.525,,,1.375,0.0,0,0,1,0,0,,0,0,0,,0,1,1,winter,0,0,0,0,0,0,0,,,0,Harris County,TX,2019,48201
2019-01-02,4.533333333333333,109.79999999999998,14.575,9.875,10.7,14.8,1.0,,1.0,,,,22.799999999999997,,,16.925,,,5.4,,,7.6,,132.59999999999997,132.59999999999997,132.59999999999997,109.79999999999998,109.79999999999998,15.75,15.75,16.925,16.925,7.6375,7.6375,5.4,5.4,10.7,10.7,9.149999999999999,1,1,0,0,0,0,0,0,0,0,2,4.699999999999999,,2.3500000000000014,3.7250000000000014,0.0,0,0,0,0,1,,1,0,0,3.0999999999999996,0,1,2,winter,0,0,0,0,0,0,1,,6.68,3,Harris County,TX,2019,48201
2019-01-03,3.8,2135.1,13.175,5.4,10.3,13.4,1.0,,1.0,,,,109.79999999999998,22.799999999999997,,14.575,16.925,,9.875,5.4,,10.7,7.6,2267.7,2267.7,2267.7,2135.1,2135.1,14.891666666666666,14.891666666666666,16.925,16.925,6.891666666666667,6.891666666666667,5.4,5.4,10.7,10.7,9.533333333333333,1,1,0,0,0,0,0,0,0,0,3,7.775,1.8949494276453223,1.3999999999999986,5.125,0.0,0,0,0,0,1,,1,0,0,-0.3999999999999986,0,1,3,winter,0,0,0,0,0,0,1,3.6029797710581293,6.0699999999999985,3,Harris County,TX,2019,48201
2019-01-04,2.533333333333333,193.7,15.575,2.35,9.8,11.2,1.0,,,,,,2135.1,109.79999999999998,22.799999999999997,13.175,14.575,16.925,5.4,9.875,5.4,10.3,10.7,2438.5999999999995,2461.3999999999996,2461.3999999999996,2135.1,2135.1,14.441666666666668,15.0625,16.925,16.925,5.875,5.7562500000000005,2.35,2.35,10.7,10.7,9.6,1,1,0,0,0,0,0,0,0,0,4,13.225,1.2055427546683417,2.3999999999999986,2.7250000000000014,0.0,0,0,0,0,1,,1,0,0,-0.5,0,1,4,winter,0,0,0,0,0,0,1,4.7222171018673365,6.3,3,Harris County,TX,2019,48201
2019-01-05,1.3666666666666665,0.0,20.425,3.2,5.4,6.7,1.0,,,,,,193.7,2135.1,109.79999999999998,15.575,13.175,14.575,2.35,5.4,9.875,9.8,10.3,2328.7999999999997,2461.3999999999996,2461.3999999999996,2135.1,2135.1,16.391666666666666,16.134999999999998,20.425,20.425,3.6500000000000004,5.245,2.35,2.35,10.3,10.7,8.76,0,0,0,0,0,0,0,0,0,0,0,17.225,3.6933498796259934,4.850000000000001,0.0,2.125,0,0,0,0,1,,0,0,0,-4.4,0,1,5,winter,0,0,0,0,0,0,0,7.069839951850398,6.67,0,Harris County,TX,2019,48201
2019-01-06,2.5,0.0,22.35,6.55,7.2,9.8,1.0,1.0,,,,,0.0,193.7,2135.1,20.425,15.575,13.175,3.2,2.35,5.4,5.4,9.8,193.7,2461.3999999999996,2461.3999999999996,193.7,2135.1,19.450000000000003,17.170833333333334,22.35,22.35,4.033333333333333,5.4624999999999995,2.35,2.35,9.8,10.7,8.5,0,0,0,0,0,0,0,0,0,0,0,15.8,3.4911495241539026,1.9250000000000007,0.0,4.050000000000001,0,0,0,0,1,,0,0,0,1.7999999999999998,0,1,6,winter,0,0,0,0,0,0,0,6.946459809661562,5.89,0,Harris County,TX,2019,48201
2019-01-07,2.966666666666667,0.0,22.925,13.875,7.6,10.7,,,,,,,0.0,0.0,193.7,22.35,20.425,15.575,6.55,3.2,2.35,7.2,5.4,0.0,2461.3999999999996,2461.3999999999996,0.0,2135.1,21.900000000000002,17.992857142857144,22.925,22.925,7.875,6.664285714285714,2.35,2.35,7.6,10.7,8.371428571428572,0,0,0,0,0,0,0,0,0,0,0,9.05,1.309341437517358,0.5749999999999993,0.0,4.625,0,0,0,0,1,789.8574781024015,0,0,0,0.39999999999999947,0,1,7,winter,0,0,0,0,0,0,0,4.1637365750069435,5.47,0,Harris County,TX,2019,48201
2019-01-08,1.7666666666666668,0.0,24.725,12.925,6.7,8.1,1.0,1.0,,,,,0.0,0.0,0.0,22.925,22.35,20.425,13.875,6.55,3.2,7.6,7.2,0.0,2438.5999999999995,2461.3999999999996,0.0,2135.1,23.333333333333332,19.107142857142858,24.725,24.725,11.116666666666667,7.739285714285715,2.35,2.35,7.6,10.7,8.242857142857144,0,0,0,0,0,0,0,0,0,0,0,11.8,1.2390352429746974,1.8000000000000007,0.0,6.425000000000001,0,0,0,0,1,791.4848044746567,0,0,0,-0.8999999999999995,0,1,8,winter,0,0,0,0,0,0,0,5.320614097189879,5.619999999999999,0,Harris County,TX,2019,48201
2019-01-09,4.3,0.0,19.725,8.35,10.3,13.0,,,,,,1.0,0.0,0.0,0.0,24.725,22.925,22.35,12.925,13.875,6.55,6.7,7.6,0.0,2328.7999999999997,2461.3999999999996,0.0,2135.1,22.458333333333332,19.842857142857145,24.725,24.725,11.716666666666667,7.521428571428572,2.35,2.35,10.3,10.3,8.185714285714287,0,0,0,0,0,0,0,0,0,0,0,11.375000000000002,2.5324559884296822,5.0,0.0,1.4250000000000007,0,0,0,0,1,798.0615273452112,1,0,0,3.6000000000000005,0,1,9,winter,0,0,0,0,0,0,0,4.710482395371874,6.23,0,Harris County,TX,2019,48201
2019-01-10,1.7,0.0,16.675,4.7,5.4,6.7,,,,,,,0.0,0.0,0.0,19.725,24.725,22.925,8.35,12.925,13.875,10.3,6.7,0.0,193.7,2461.3999999999996,0.0,193.7,20.375,20.342857142857145,24.725,24.725,8.658333333333333,7.421428571428571,2.35,2.35,10.3,10.3,7.485714285714286,0,0,0,0,0,0,0,0,0,0,0,11.975000000000001,4.064172732549641,3.0500000000000007,1.625,0.0,0,0,0,0,1,73.2117184218865,0,0,0,-4.9,0,1,10,winter,0,0,0,0,0,0,0,5.380669093019856,6.62,0,Harris County,TX,2019,48201
2019-01-11,3.5666666666666664,0.8,19.15,6.1,9.8,11.6,1.0,,,,,,0.0,0.0,0.0,16.675,19.725,24.725,4.7,8.35,12.925,5.4,10.3,0.8,0.8,2462.2,0.8,0.8,18.516666666666666,20.853571428571428,24.725,24.725,6.383333333333333,7.957142857142857,3.2,2.35,10.3,10.3,7.485714285714287,0,0,0,0,0,0,0,0,0,0,1,13.049999999999999,1.6206351635495695,2.474999999999998,0.0,0.8499999999999979,0,1,0,0,0,0.30237157820217875,1,0,0,4.4,0,1,11,winter,0,0,0,0,0,0,0,4.733254065419827,6.670000000000001,0,Harris County,TX,2019,48201
2019-01-12,4.466666666666667,609.1,18.6,6.95,9.4,13.0,1.0,,,,,,0.8,0.0,0.0,19.15,16.675,19.725,6.1,4.7,8.35,9.8,5.4,609.9,609.9,3071.2999999999997,609.1,609.1,18.141666666666666,20.592857142857145,24.725,24.725,5.916666666666667,8.492857142857144,4.7,2.35,9.8,10.3,8.057142857142857,1,1,0,0,0,0,0,0,0,0,2,11.650000000000002,1.2995992972194688,0.5499999999999972,0.0,0.3000000000000007,0,0,0,0,1,230.1679583426393,1,0,0,-0.40000000000000036,0,1,12,winter,0,0,0,0,0,0,1,4.074839718887788,5.670000000000001,3,Harris County,TX,2019,48201
2019-01-13,3.6666666666666665,19.3,15.975,4.7,7.6,10.7,,,,,,,609.1,0.8,0.0,18.6,19.15,16.675,6.95,6.1,4.7,9.4,9.8,629.1999999999999,629.1999999999999,3090.6,609.1,609.1,17.908333333333335,19.682142857142857,24.725,24.725,5.916666666666667,8.22857142857143,4.7,2.35,9.8,10.3,8.114285714285716,0,0,0,0,0,0,0,0,0,0,3,11.274999999999999,1.6967493431067942,2.6250000000000018,2.325000000000001,0.0,0,0,1,0,1,229.06325493606488,0,0,0,-1.8000000000000007,0,1,13,winter,0,0,0,0,0,0,0,4.293699737242717,6.290000000000001,0,Harris County,TX,2019,48201
2019-01-14,2.6999999999999997,0.0,14.7,3.1999999999999997,6.3,7.2,,,,,,,19.3,609.1,0.8,15.975,18.6,19.15,4.7,6.95,6.1,7.6,9.4,628.4,629.1999999999999,3090.6,609.1,609.1,16.425,18.50714285714286,24.725,24.725,4.95,6.703571428571429,3.1999999999999997,2.35,9.4,10.3,7.928571428571429,0,0,0,0,0,0,0,0,0,0,0,11.5,1.9885610375344276,1.2750000000000004,3.6000000000000014,0.0,0,0,0,0,1,229.06325493606488,0,0,0,-1.2999999999999998,0,1,14,winter,0,0,0,0,0,0,0,4.605424415013771,5.54,0,Harris County,TX,2019,48201
2019-01-15,1.8333333333333333,0.0,12.075,5.275,4.5,7.2,,,,,,1.0,0.0,19.3,609.1,14.7,15.975,18.6,3.1999999999999997,4.7,6.95,6.3,7.6,19.3,629.1999999999999,3067.7999999999997,19.3,609.1,14.25,16.7,19.725,24.725,4.391666666666667,5.610714285714286,3.1999999999999997,2.35,7.6,10.3,7.614285714285714,0,0,0,0,0,0,0,0,0,0,0,6.799999999999999,1.9885610375344218,2.625,6.225000000000001,0.0,0,0,0,0,1,229.06325493606488,0,0,0,-1.7999999999999998,0,1,15,winter,0,0,0,0,0,0,0,3.4579244150137685,5.69,0,Harris County,TX,2019,48201
2019-01-16,3.0666666666666664,4.3999999999999995,15.3,7.925000000000001,7.2,8.1,1.0,,,,,1.0,0.0,0.0,19.3,12.075,14.7,15.975,5.275,3.1999999999999997,4.7,4.5,6.3,4.3999999999999995,633.6,2962.4,4.3999999999999995,609.1,14.024999999999999,16.067857142857143,19.15,24.725,5.466666666666668,5.55,3.1999999999999997,2.35,7.2,9.8,7.171428571428572,0,0,0,0,0,0,0,0,0,0,1,7.375,1.7151894939043837,3.2250000000000014,3.0,0.0,0,0,1,0,1,228.78135434348223,0,0,0,2.7,0,1,16,winter,0,0,0,0,0,0,0,3.1985757975617535,5.910000000000001,0,Harris County,TX,2019,48201
2019-01-17,2.9,86.8,20.025,11.5,8.1,11.2,1.0,,,,,,4.3999999999999995,0.0,0.0,15.3,12.075,14.7,7.925000000000001,5.275,3.1999999999999997,7.2,4.5,91.2,720.4,914.1,86.8,609.1,15.799999999999999,16.54642857142857,20.025,24.725,8.233333333333334,6.521428571428571,3.1999999999999997,2.35,8.1,9.8,7.557142857142858,1,1,0,0,0,0,0,0,0,0,2,8.524999999999999,3.998515349476601,4.724999999999998,0.0,1.7249999999999979,0,0,0,0,1,225.38488879079267,0,0,0,0.8999999999999995,0,1,17,winter,0,0,0,0,0,0,1,4.50190613979064,5.57,3,Harris County,TX,2019,48201
2019-01-18,3.5,6.4,21.55,11.0,9.4,13.4,1.0,1.0,1.0,,,,86.8,4.3999999999999995,0.0,20.025,15.3,12.075,11.5,7.925000000000001,5.275,8.1,7.2,97.60000000000001,726.0,726.8000000000001,86.8,609.1,18.958333333333332,16.889285714285712,21.55,24.725,10.141666666666667,7.221428571428572,3.1999999999999997,3.1999999999999997,9.4,9.4,7.5,0,0,0,0,0,0,0,0,0,0,3,10.55,3.2586743214585514,1.5250000000000021,0.0,3.25,0,0,1,0,1,224.97158656573646,1,0,0,1.3000000000000007,0,1,18,winter,0,0,0,0,0,0,0,5.118469728583421,5.690000000000001,0,Harris County,TX,2019,48201
2019-01-19,8.133333333333333,498.1,21.4,5.4,16.1,20.6,1.0,,1.0,,,,6.4,86.8,4.3999999999999995,21.55,20.025,15.3,11.0,11.5,7.925000000000001,9.4,8.1,591.3000000000001,615.0,1224.9,498.1,498.1,20.991666666666664,17.289285714285715,21.55,24.725,9.299999999999999,7.0,3.1999999999999997,3.1999999999999997,16.1,16.1,8.457142857142857,1,1,0,0,0,0,0,0,0,0,4,15.999999999999998,0.8405107574168087,0.15000000000000213,0.0,3.099999999999998,0,0,0,0,1,183.50227843401856,1,0,1,6.700000000000001,0,1,19,winter,0,0,0,0,1,0,1,5.756204302966722,10.860000000000001,3,Harris County,TX,2019,48201
2019-01-20,3.1333333333333333,0.0,11.675,-0.125,8.9,12.1,,,,,,,498.1,6.4,86.8,21.4,21.55,20.025,5.4,11.0,11.5,16.1,9.4,504.5,595.7,1224.9,498.1,498.1,18.208333333333332,16.675,21.55,24.725,5.425,6.310714285714285,-0.125,-0.125,16.1,16.1,8.642857142857142,0,0,0,0,1,0,0,0,0,1,0,11.8,5.6585296971327566,9.724999999999998,6.625,0.0,1,0,0,0,1,184.84412352033235,1,0,0,-7.200000000000001,0,1,20,winter,1,0,0,0,0,0,0,6.4659118788531025,10.21,0,Harris County,TX,2019,48201
2019-01-21,3.6333333333333337,16.3,15.975,1.125,10.3,12.5,,,,,,,0.0,498.1,6.4,11.675,21.4,21.55,-0.125,5.4,11.0,8.9,16.1,514.4,612.0,1241.2,498.1,498.1,16.35,16.857142857142858,21.55,24.725,2.1333333333333333,6.014285714285714,-0.125,-0.125,16.1,16.1,9.214285714285714,0,0,0,0,0,0,0,0,0,0,1,14.85,4.873333048335602,4.299999999999999,2.325000000000001,0.0,0,0,1,0,1,183.69248500583504,1,0,0,1.4000000000000004,0,1,21,winter,0,0,0,0,0,0,0,6.636833219334241,8.67,0,Harris County,TX,2019,48201
2019-01-22,5.266666666666667,2.0,21.525,12.375,13.4,17.4,1.0,,,,,,16.3,0.0,498.1,15.975,11.675,21.4,1.125,-0.125,5.4,10.3,8.9,18.3,614.0,1243.2,16.3,498.1,16.391666666666666,18.20714285714286,21.55,21.55,4.458333333333333,7.028571428571429,-0.125,-0.125,13.4,16.1,10.485714285714286,0,0,0,0,0,0,0,0,0,0,2,9.149999999999999,4.9382014269704815,5.549999999999999,0.0,3.224999999999998,0,1,0,0,1,183.53532292696318,1,0,0,3.0999999999999996,0,1,22,winter,0,0,0,0,0,0,0,5.365280570788192,9.38,0,Harris County,TX,2019,48201
2019-01-23,5.5,1058.4,19.575,2.225,17.0,22.4,1.0,,,1.0,1.0,,2.0,16.3,0.0,21.525,15.975,11.675,12.375,1.125,-0.125,13.4,10.3,1076.7,1668.0,2301.6000000000004,1058.4,1058.4,19.025000000000002,18.817857142857143,21.55,21.55,5.241666666666666,6.214285714285714,-0.125,-0.125,17.0,17.0,11.885714285714286,1,1,0,0,0,0,0,0,0,0,3,17.349999999999998,2.8155816450602185,1.9499999999999993,0.0,1.2749999999999986,0,0,0,0,1,403.8767321373004,1,0,1,3.5999999999999996,0,1,23,winter,0,0,0,0,1,0,1,6.586232658024087,10.18,3,Harris County,TX,2019,48201
2019-01-24,1.4,143.79999999999998,16.55,-0.775,5.8,7.6,,,,,,,1058.4,2.0,16.3,19.575,21.525,15.975,2.225,12.375,1.125,17.0,13.4,1204.2,1725.0,2445.4,1058.4,1058.4,19.21666666666667,18.321428571428573,21.55,21.55,4.608333333333333,4.460714285714286,-0.775,-0.775,17.0,17.0,11.557142857142859,1,1,0,0,1,0,0,0,0,1,4,17.325,2.506782466296854,3.0249999999999986,1.75,0.0,1,0,0,0,1,400.87695000787835,0,0,0,-11.2,0,1,24,winter,1,0,0,1,0,0,1,6.375212986518741,12.66,8,Harris County,TX,2019,48201
2019-01-25,2.1,0.3,17.4,1.5499999999999998,7.6,9.8,,,,,,,143.79999999999998,1058.4,2.0,16.55,19.575,21.525,-0.775,2.225,12.375,5.8,17.0,1202.5,1718.8999999999999,2444.9000000000005,1058.4,1058.4,17.84166666666667,17.728571428571428,21.525,21.55,1.0,3.1107142857142853,-0.775,-0.775,17.0,17.0,11.3,0,0,0,0,0,0,0,0,0,0,5,15.849999999999998,1.5601148461998948,0.8499999999999979,0.9000000000000021,0.0,0,1,0,0,1,401.4918465637164,0,0,0,1.7999999999999998,0,1,25,winter,0,0,0,0,0,0,0,5.469045938479956,10.04,0,Harris County,TX,2019,48201
2019-01-26,2.033333333333333,1.1,18.775,3.75,6.3,7.6,,,,,,,0.3,143.79999999999998,1058.4,17.4,16.55,19.575,1.5499999999999998,-0.775,2.225,7.6,5.8,145.2,1221.9,1836.9,143.79999999999998,1058.4,17.575,17.353571428571428,21.525,21.55,1.5083333333333335,2.875,-0.775,-0.775,7.6,17.0,9.9,0,0,0,0,0,0,0,0,0,0,6,15.024999999999999,1.1227755786442735,1.375,0.0,0.47499999999999787,0,1,0,0,1,393.24899176451737,0,0,0,-1.2999999999999998,0,1,26,winter,0,0,0,0,0,0,0,5.051610231457708,10.09,0,Harris County,TX,2019,48201
2019-01-27,2.0,48.8,19.3,4.875,7.6,8.9,1.0,,,,,,1.1,0.3,143.79999999999998,18.775,17.4,16.55,3.75,1.5499999999999998,-0.775,6.3,7.6,50.199999999999996,1270.7,1866.4,48.8,1058.4,18.491666666666667,18.442857142857143,21.525,21.55,3.391666666666667,3.5892857142857144,-0.775,-0.775,7.6,17.0,9.714285714285714,1,0,0,0,0,0,0,0,0,0,7,14.425,0.9811770142707854,0.5250000000000021,0.0,1.0,0,0,0,0,1,390.05834484209197,0,0,0,1.2999999999999998,0,1,27,winter,0,0,0,0,0,0,0,4.9199708057083145,10.290000000000001,0,Harris County,TX,2019,48201
2019-01-28,3.7,15.7,21.675,4.875,14.8,18.8,1.0,,1.0,,,1.0,48.8,1.1,0.3,19.3,18.775,17.4,4.875,3.75,1.5499999999999998,7.6,6.3,65.6,1270.1000000000001,1882.1000000000001,48.8,1058.4,19.916666666666668,19.25714285714286,21.675,21.675,4.5,4.125,-0.775,-0.775,14.8,17.0,10.357142857142858,0,0,0,0,0,0,0,0,0,0,8,16.8,1.5452211276491656,2.375,0.0,3.375,0,0,1,0,1,390.10076842248014,1,0,1,7.200000000000001,0,1,28,winter,0,0,0,0,1,0,0,6.333088451059666,12.26,0,Harris County,TX,2019,48201
2019-01-29,5.6000000000000005,184.3,13.6,1.7999999999999998,12.5,15.7,1.0,,,,,,15.7,48.8,1.1,21.675,19.3,18.775,4.875,4.875,3.75,14.8,7.6,248.8,1452.4,2066.4,184.3,1058.4,18.191666666666666,18.125,21.675,21.675,3.85,2.6142857142857143,-0.775,-0.775,14.8,17.0,10.228571428571428,1,1,0,0,0,0,0,0,0,0,9,11.8,4.150025100325698,8.075000000000001,4.700000000000001,0.0,0,0,0,0,1,382.12835290676617,1,0,0,-2.3000000000000007,0,1,29,winter,0,0,0,0,0,0,1,5.670010040130279,10.99,3,Harris County,TX,2019,48201
2019-01-30,3.1333333333333333,0.6,13.475,2.925,7.2,9.4,,,,,,,184.3,15.7,48.8,13.6,21.675,19.3,1.7999999999999998,4.875,4.875,12.5,14.8,200.60000000000002,394.6,2062.6,184.3,184.3,16.250000000000004,17.253571428571426,21.675,21.675,3.1999999999999997,2.7142857142857144,-0.775,-0.775,14.8,14.8,8.828571428571427,0,0,0,0,0,0,0,0,0,0,10,10.55,4.698603515939597,0.125,4.825000000000001,0.0,0,1,0,0,1,76.40937364585763,0,0,0,-5.3,0,1,30,winter,0,0,0,0,0,0,0,5.526941406375839,10.99,0,Harris County,TX,2019,48201
2019-01-31,3.966666666666667,16.0,13.6,7.35,8.9,11.6,1.0,1.0,,,,,0.6,184.3,15.7,13.475,13.6,21.675,2.925,1.7999999999999998,4.875,7.2,12.5,200.9,266.8,1991.8000000000002,184.3,184.3,13.558333333333335,16.83214285714286,21.675,21.675,4.0249999999999995,3.875,1.5499999999999998,-0.775,12.5,14.8,9.271428571428572,0,0,0,0,0,0,0,0,0,0,11,6.25,0.07216878364787957,0.125,4.700000000000001,0.0,0,0,1,0,1,66.6873158497026,1,0,0,1.7000000000000002,0,1,31,winter,0,0,0,0,0,0,0,2.373867513459152,10.11,0,Harris County,TX,2019,48201
2019-02-01,2.9,286.2,18.475,12.1,7.6,8.5,1.0,1.0,,,,1.0,16.0,0.6,184.3,13.6,13.475,13.6,7.35,2.925,1.7999999999999998,8.9,7.2,302.79999999999995,552.7,2271.6000000000004,286.2,286.2,15.183333333333335,16.985714285714288,21.675,21.675,7.458333333333333,5.382142857142857,1.7999999999999998,-0.775,8.9,14.8,9.271428571428572,1,1,0,0,0,0,0,0,0,0,12,6.375000000000002,2.8513520184875887,4.875000000000002,0.0,0.1750000000000007,0,0,0,0,1,111.89490392242816,0,0,0,-1.3000000000000007,0,2,32,winter,0,0,0,0,0,0,1,3.0880408073950365,10.190000000000001,3,Harris County,TX,2019,48201
2019-02-02,3.1,31.1,19.3,13.6,6.7,7.6,1.0,1.0,,,,1.0,286.2,16.0,0.6,18.475,13.6,13.475,12.1,7.35,2.925,7.6,8.9,333.3,582.6999999999999,1804.6000000000004,286.2,286.2,17.125,17.060714285714287,21.675,21.675,11.016666666666666,6.789285714285714,1.7999999999999998,-0.775,8.9,14.8,9.328571428571427,1,0,0,0,0,0,0,0,0,0,13,5.700000000000001,3.0804829166869174,0.8249999999999993,0.0,1.0,0,0,0,0,1,108.95168435508204,0,0,0,-0.8999999999999995,0,2,33,winter,0,0,0,0,0,0,0,3.142193166674767,10.27,0,Harris County,TX,2019,48201
2019-02-03,2.9,164.6,20.7,14.875,5.8,7.6,1.0,1.0,,,,,31.1,286.2,16.0,19.3,18.475,13.6,13.6,12.1,7.35,6.7,7.6,481.9,698.5,1969.2000000000003,286.2,286.2,19.49166666666667,17.260714285714286,21.675,21.675,13.525,8.217857142857143,1.7999999999999998,-0.775,7.6,14.8,9.071428571428571,1,1,0,0,0,0,0,0,0,0,14,5.824999999999999,1.1248147995707078,1.3999999999999986,0.0,2.3999999999999986,0,0,0,0,1,111.60931007419588,0,0,0,-0.9000000000000004,0,2,34,winter,0,0,0,0,0,0,1,2.6774259198282824,10.47,3,Harris County,TX,2019,48201
2019-02-04,2.1,31.3,22.625,17.099999999999998,6.3,8.5,1.0,1.0,,,,1.0,164.6,31.1,286.2,20.7,19.3,18.475,14.875,13.6,12.1,5.8,6.7,227.0,714.0999999999999,1984.2,164.6,286.2,20.875000000000004,17.396428571428572,22.625,22.625,15.191666666666665,9.964285714285714,1.7999999999999998,-0.775,6.7,12.5,7.857142857142857,1,0,0,0,0,0,0,0,0,0,15,5.525000000000002,1.6693936024796479,1.9250000000000007,0.0,4.324999999999999,0,0,0,0,1,109.79142997173324,0,0,0,0.5,0,2,35,winter,0,0,0,0,0,0,0,3.1902574409918594,9.4,0,Harris County,TX,2019,48201
2019-02-05,3.1,1.7,23.05,18.175,7.2,9.4,1.0,1.0,,,,,31.3,164.6,31.1,22.625,20.7,19.3,17.099999999999998,14.875,13.6,6.3,5.8,197.6,531.5,1983.9,164.6,286.2,22.125,18.74642857142857,23.05,23.05,16.716666666666665,12.303571428571429,2.925,-0.775,7.2,8.9,7.1,0,0,0,0,0,0,0,0,0,0,16,4.875,1.2522479786368164,0.4250000000000007,0.0,4.75,0,1,0,0,1,108.66900377270551,0,0,0,0.9000000000000004,0,2,36,winter,0,0,0,0,0,0,0,2.913399191454727,7.920000000000001,0,Harris County,TX,2019,48201
2019-02-06,4.933333333333334,2.6,24.325,19.475,10.3,13.4,1.0,,,,,,1.7,31.3,164.6,23.05,22.625,20.7,18.175,17.099999999999998,14.875,7.2,6.3,35.6,533.5,928.1,31.3,286.2,23.333333333333332,20.29642857142857,24.325,24.325,18.25,14.667857142857143,7.35,-0.775,10.3,10.3,7.542857142857144,0,0,0,0,0,0,0,0,0,0,17,4.849999999999998,0.8847080497731086,1.2749999999999986,0.0,6.024999999999999,0,0,1,0,1,108.44032811599504,1,0,0,3.1000000000000005,0,2,37,winter,0,0,0,0,0,0,0,3.0138832199092427,9.48,0,Harris County,TX,2019,48201
2019-02-07,6.266666666666666,4.3,22.625,8.475,13.9,19.7,1.0,,,,,1.0,2.6,1.7,31.3,24.325,23.05,22.625,19.475,18.175,17.099999999999998,10.3,7.2,8.6,521.8,788.6,4.3,286.2,23.333333333333332,21.58571428571429,24.325,24.325,15.375000000000002,14.828571428571427,8.475,1.5499999999999998,13.9,13.9,8.257142857142858,0,0,0,0,0,0,0,0,0,0,18,14.15,0.8847080497731086,1.6999999999999993,0.0,4.324999999999999,0,0,1,0,1,109.60700794418253,1,0,1,3.5999999999999996,0,2,38,winter,0,0,0,0,1,0,0,5.463883219909244,11.629999999999999,0,Harris County,TX,2019,48201
2019-02-08,6.733333333333333,69.7,9.6,2.075,11.6,14.8,,,,1.0,1.0,,4.3,2.6,1.7,22.625,24.325,23.05,8.475,19.475,18.175,13.9,10.3,76.60000000000001,305.3,858.0,69.7,164.6,18.850000000000005,20.317857142857143,24.325,24.325,10.008333333333335,13.396428571428572,2.075,1.7999999999999998,13.9,13.9,8.82857142857143,1,0,0,0,0,0,0,0,0,0,19,7.5249999999999995,8.055704500538729,13.025,8.700000000000001,0.0,0,0,0,0,1,58.61007958168396,1,0,0,-2.3000000000000007,0,2,39,winter,0,0,0,0,0,0,0,6.349781800215491,11.440000000000001,0,Harris County,TX,2019,48201
2019-02-09,4.2,16.0,9.725,1.925,8.1,10.3,,,,,,,69.7,4.3,2.6,9.6,22.625,24.325,2.075,8.475,19.475,11.6,13.9,90.00000000000001,290.2,872.9000000000001,69.7,164.6,13.983333333333334,18.95,24.325,24.325,4.158333333333333,11.728571428571428,1.925,1.7999999999999998,13.9,13.9,9.028571428571428,0,0,0,0,0,0,0,0,0,0,20,7.8,7.4841638366175,0.125,8.575000000000001,0.0,0,0,1,0,1,59.41971774708085,0,0,0,-3.5,0,2,40,winter,0,0,0,0,0,0,0,6.191165534647,12.0,0,Harris County,TX,2019,48201
2019-02-10,3.8333333333333335,1.3,19.725,5.0,7.6,9.8,1.0,1.0,,,,1.0,16.0,69.7,4.3,9.725,9.6,22.625,1.925,2.075,8.475,8.1,11.6,87.0,126.9,825.4,69.7,69.7,13.016666666666671,18.810714285714287,24.325,24.325,3.0,10.317857142857141,1.925,1.7999999999999998,11.6,13.9,9.285714285714286,0,0,0,0,0,0,0,0,0,0,21,14.725000000000001,5.809923263979756,10.000000000000002,0.0,1.4250000000000007,0,1,0,0,1,25.242471767881128,0,0,0,-0.5,0,2,41,winter,0,0,0,0,0,0,0,7.0264693055919025,11.3,0,Harris County,TX,2019,48201
