day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT11
2021-02-07,3.6999999999999997,81.9,-13.0625,-21.9125,7.2,10.7,,,,,,,
2021-02-08,1.7333333333333334,8.6,-11.475,-19.0625,5.8,7.2,1.0,,,,,1.0,
2021-02-09,3.4333333333333336,97.4,-8.6375,-17.4125,8.1,10.3,1.0,,,,,1.0,
2021-02-10,3.8333333333333335,1.6,-8.225,-15.45,7.6,10.3,1.0,,,,,1.0,
2021-02-11,4.8,30.6,-6.425,-15.662500000000001,8.1,11.6,1.0,,,,,1.0,
2021-02-12,4.5,24.3,-6.975,-14.1375,6.7,9.4,1.0,,,,,1.0,
2021-02-13,5.066666666666666,99.7,-9.1375,-17.325,7.6,10.7,1.0,,,,,1.0,
2021-02-14,5.133333333333333,61.300000000000004,-13.685714285714285,-20.65,8.1,11.2,1.0,,,,,1.0,
2021-02-15,6.666666666666667,134.0,-10.925,-18.6625,11.6,15.2,1.0,,,,,1.0,
2021-02-16,4.5,663.9,-7.514285714285714,-15.657142857142857,8.9,12.5,1.0,,,,,1.0,
2021-02-17,1.9000000000000001,0.0,-5.175,-15.3,5.8,8.9,,,,,,1.0,
2021-02-18,2.1,43.0,-3.9125,-12.45,5.4,6.3,1.0,,,,,,
2021-02-19,3.8333333333333335,16.7,-5.45,-14.475,7.6,10.3,1.0,,,,,1.0,
2021-02-20,2.033333333333333,0.0,-2.9,-16.2875,5.4,8.5,1.0,,,,,1.0,
2021-02-21,4.833333333333333,22.299999999999997,1.65,-11.825,9.8,15.7,1.0,,,1.0,,1.0,
2021-02-22,6.933333333333334,285.3,4.075,-4.7375,11.2,16.1,1.0,,,1.0,,1.0,
2021-02-23,4.5,0.0,6.45,-0.050000000000000155,8.1,12.1,,,,,,,
2021-02-24,4.533333333333334,0.0,7.7125,0.36250000000000004,11.2,15.7,,,,,,,
2021-02-25,2.8666666666666667,0.0,5.4125,-4.95,7.6,12.5,,,,,,,
2021-02-26,3.5,2.4000000000000004,5.15,-5.025,8.9,13.0,1.0,,,1.0,,1.0,
2021-02-27,2.966666666666667,53.4,9.3125,-1.225,5.8,8.9,1.0,1.0,,,,1.0,
2021-02-28,5.0,16.0,10.1875,0.8250000000000001,13.4,17.4,1.0,1.0,,,,1.0,
2021-03-01,3.8000000000000003,16.7,3.975,-4.6625,8.9,12.1,,,,,,,
2021-03-02,4.633333333333334,0.0,5.5625,-7.5,9.8,14.3,,,,,,,
2021-03-03,3.266666666666667,0.0,10.8375,-1.5625,8.1,13.4,1.0,,,,,,
2021-03-04,5.433333333333334,0.0,7.1,-2.0375,10.7,15.2,1.0,,,,,,
2021-03-05,2.4,0.0,6.5875,-4.625,7.6,10.3,,,,,,,
2021-03-06,1.4666666666666668,0.0,7.9125000000000005,-4.1375,6.3,8.1,,,,,,,
2021-03-07,3.2000000000000006,0.0,10.1375,-4.5625,7.2,11.2,,,,,,1.0,
2021-03-08,4.566666666666666,0.0,15.3375,2.3625,10.7,14.8,,,,,,,
2021-03-09,4.7,0.0,19.3125,4.1625,13.0,17.9,,,,,,1.0,
2021-03-10,8.933333333333334,0.0,20.1375,10.775,16.5,23.7,,,,,,,
2021-03-11,6.166666666666667,64.4,18.6875,6.387499999999999,16.1,24.6,,,,,,,
2021-03-12,3.233333333333333,0.0,12.7875,1.8875,7.2,10.3,,,,,,,
2021-03-13,1.9666666666666668,0.0,14.0375,-1.0875,5.4,7.6,1.0,,,,,,
2021-03-14,6.633333333333333,0.0,11.25,2.0,13.9,17.9,,,,,,,
2021-03-15,6.5,11.899999999999999,6.0875,-0.9375,12.5,17.4,1.0,1.0,,1.0,1.0,,
2021-03-16,2.533333333333333,324.2,3.05,-0.6,5.8,6.7,1.0,,,,1.0,,
2021-03-17,5.3999999999999995,47.800000000000004,3.9625,0.35000000000000003,12.5,16.1,1.0,,,,,1.0,
2021-03-18,10.466666666666667,696.9,5.6875,1.525,17.4,23.7,1.0,,,1.0,,,1.0
2021-03-19,4.3999999999999995,113.5,6.6125,0.16250000000000003,11.6,17.4,,,,1.0,,,
2021-03-20,2.6999999999999997,0.0,11.4375,-1.9749999999999999,7.2,10.3,,,,,,,
2021-03-21,4.333333333333333,0.0,17.425,1.1875,9.8,14.8,,,,,,,
2021-03-22,4.366666666666667,0.0,19.5875,6.1625000000000005,9.4,14.3,,,,,,,
2021-03-23,4.366666666666666,18.599999999999998,17.575,8.475,11.2,14.8,1.0,,,,,,
2021-03-24,6.766666666666667,263.8,16.325,8.8125,13.0,19.2,1.0,,,,,,
2021-03-25,4.8999999999999995,56.8,11.25,4.15,12.5,17.4,1.0,,,,,,
2021-03-26,2.8000000000000003,338.4,7.3625,1.6625,9.8,15.2,1.0,,,,,,
2021-03-27,3.6333333333333333,2.0,14.649999999999999,2.2875,9.8,13.4,1.0,,,,,1.0,
2021-03-28,6.8,31.9,13.9625,1.6,13.0,18.3,,,,,,,
2021-03-29,6.766666666666667,0.0,13.625,-1.0875000000000001,12.5,22.8,,,,,,,
2021-03-30,7.533333333333334,0.0,18.82857142857143,3.7428571428571433,13.4,18.8,,,,,,1.0,
2021-03-31,6.2,0.3,12.7,0.48571428571428577,10.3,14.8,,,,,,,
2021-04-01,4.733333333333333,0.0,6.585714285714286,-3.814285714285714,9.8,13.9,,,,,,,
2021-04-02,3.766666666666667,0.0,7.957142857142857,-4.571428571428571,7.6,12.5,,,,,,,
2021-04-03,5.466666666666666,0.0,17.683333333333334,1.1833333333333336,10.7,15.7,,,,,,,
2021-04-04,2.5,0.0,23.142857142857142,4.6000000000000005,9.4,11.6,1.0,,,,,1.0,
2021-04-05,4.5,9.9,24.45,12.616666666666667,10.3,16.1,,,1.0,,,,
2021-04-06,4.8999999999999995,5.5,26.357142857142858,13.871428571428572,10.3,15.7,,,,,,,
2021-04-07,4.733333333333333,0.0,27.714285714285715,14.614285714285714,13.0,18.3,,,,,,,
2021-04-08,4.1,113.3,23.671428571428574,12.214285714285714,11.2,15.7,1.0,,,,,1.0,
2021-04-09,4.866666666666667,586.1,16.985714285714288,9.214285714285714,11.2,17.0,1.0,,,,,1.0,
2021-04-10,3.233333333333333,41.8,14.757142857142858,7.457142857142857,9.4,13.4,1.0,,,,,,
2021-04-11,2.0,474.2,13.714285714285714,6.6000000000000005,5.8,7.2,1.0,,,,,,
2021-04-12,4.966666666666666,46.5,15.971428571428573,8.242857142857144,11.2,15.7,1.0,,,,,,
2021-04-13,4.933333333333334,0.5,14.700000000000001,5.471428571428571,10.7,14.8,,,,,,,
2021-04-14,4.466666666666666,0.0,11.216666666666667,2.1333333333333333,9.4,13.0,,,,,,,
2021-04-15,3.8333333333333335,0.0,11.8625,3.2625,8.9,13.9,,,,,,,
2021-04-16,2.766666666666667,0.0,12.15,3.3125,6.3,8.9,,,,,,,
2021-04-17,2.9,0.0,13.3875,1.9625,7.2,9.8,,,,,,,
2021-04-18,2.3666666666666667,0.0,16.05,2.7125,6.7,10.7,,,,,,,
2021-04-19,5.266666666666667,6.699999999999999,14.237499999999999,4.575,10.3,13.9,1.0,,,,,,
2021-04-20,2.9,75.89999999999999,8.075,1.5375,6.7,9.4,1.0,,,,,1.0,
2021-04-21,3.5,59.0,7.8625,0.275,13.0,17.0,1.0,,,,,1.0,
2021-04-22,3.7999999999999994,2.4,12.87142857142857,-0.8571428571428571,9.8,13.0,1.0,,,,,1.0,
2021-04-23,4.466666666666667,0.0,16.1875,3.742857142857143,9.4,13.9,,,,,,,
2021-04-24,2.4333333333333336,8.8,16.6875,6.9,10.3,13.4,,,,,,,
2021-04-25,4.766666666666667,43.699999999999996,11.525,4.225,8.1,13.9,,,,,,,
2021-04-26,6.766666666666667,0.0,21.5,4.014285714285714,15.7,22.4,,,,,,,
2021-04-27,5.966666666666666,0.0,28.7,9.025,11.6,17.0,,,,,,,
2021-04-28,3.8666666666666667,69.5,18.675,7.85,7.6,9.4,1.0,,,,,1.0,
2021-04-29,3.466666666666667,396.2,17.071428571428573,7.457142857142857,16.1,25.5,1.0,,,,,,
2021-04-30,4.733333333333333,137.79999999999998,15.071428571428571,5.728571428571428,12.5,17.0,,,,,,,
2021-05-01,7.3999999999999995,0.0,23.883333333333336,4.8,15.7,21.9,,,,,,,
2021-05-02,7.433333333333334,1.1,28.983333333333334,14.183333333333332,13.4,18.8,,,,,,,
2021-05-03,3.8333333333333335,132.5,23.82857142857143,13.471428571428572,10.3,13.4,1.0,,,,,,
2021-05-04,3.4666666666666663,162.79999999999998,16.17142857142857,9.1,7.2,9.8,1.0,,,,,,
2021-05-05,3.7999999999999994,19.3,13.971428571428572,4.7375,9.4,13.4,,,,,,,
2021-05-06,3.0666666666666664,45.7,13.714285714285714,6.4,8.1,11.6,,,,,,,
2021-05-07,4.133333333333334,49.6,14.314285714285715,4.3125,10.3,13.4,,,,,,,
2021-05-08,2.966666666666667,24.6,12.299999999999999,1.9375,6.7,9.4,1.0,,,,,,
2021-05-09,4.966666666666666,1108.8,13.085714285714285,3.8000000000000003,11.6,16.1,1.0,,,,,,
2021-05-10,3.466666666666667,187.8,11.12857142857143,3.6125,7.6,10.7,,,,,,,
2021-05-11,2.6999999999999997,12.6,11.828571428571427,2.3,9.4,13.9,,,,,,,
2021-05-12,2.3333333333333335,0.0,14.299999999999999,2.5,7.2,9.8,,,,,,,
2021-05-13,1.9000000000000001,0.0,19.057142857142857,3.95,6.7,10.7,,,,,,,
2021-05-14,2.5,0.0,21.599999999999998,6.914285714285714,8.9,10.7,,,,,,,
2021-05-15,3.266666666666667,6.8999999999999995,18.349999999999998,10.87142857142857,8.9,13.0,,,,,,,
2021-05-16,1.7666666666666666,95.6,20.083333333333332,11.383333333333333,7.2,11.2,,,,,,,
2021-05-17,2.966666666666667,0.0,20.942857142857143,12.142857142857142,6.7,10.7,,,,,,,
2021-05-18,4.166666666666667,7.4,22.857142857142858,13.8125,10.7,13.9,1.0,,,,,,
2021-05-19,5.133333333333334,172.4,23.571428571428573,15.2875,10.3,17.4,1.0,,,,,1.0,
2021-05-20,4.8,112.2,27.75714285714286,17.457142857142856,10.3,16.1,,,,,,,
2021-05-21,3.8333333333333335,0.0,29.52857142857143,18.8,9.4,13.4,,,,,,,
2021-05-22,3.266666666666667,0.3,30.314285714285713,18.97142857142857,7.6,10.3,,,,,,,
2021-05-23,3.266666666666667,12.3,28.099999999999998,15.314285714285715,6.7,8.9,1.0,,,,,1.0,
2021-05-24,3.1999999999999997,185.29999999999998,30.371428571428574,13.6,7.6,11.6,1.0,1.0,,,,,
2021-05-25,5.7,3.3,30.17142857142857,20.014285714285712,11.2,17.0,1.0,,,,,,
2021-05-26,4.933333333333334,917.8,28.02857142857143,15.4,10.7,15.7,1.0,,1.0,,,,
2021-05-27,7.166666666666667,5.9,19.433333333333334,10.549999999999999,12.5,17.0,1.0,,,,,,
2021-05-28,7.8,512.0,12.133333333333333,6.8428571428571425,14.3,18.8,1.0,,1.0,,,1.0,
2021-05-29,5.433333333333334,555.2,13.799999999999999,6.271428571428571,11.2,15.2,,,,,,,
2021-05-30,2.0,0.3,18.933333333333334,4.142857142857143,6.3,9.4,,,,,,,
2021-05-31,2.966666666666667,0.0,21.400000000000002,10.014285714285714,8.1,13.0,,,,,,,
2021-06-01,1.9333333333333336,6.9,23.05,8.985714285714286,6.3,9.4,1.0,,,,,,
2021-06-02,2.3333333333333335,0.0,25.21666666666667,11.014285714285716,6.7,9.4,,,,,,,
2021-06-03,2.2666666666666666,0.0,28.71666666666667,12.385714285714286,8.1,12.5,,,,,,,
2021-06-04,5.133333333333334,0.0,31.933333333333334,19.285714285714285,10.3,15.2,,,,,,,
2021-06-05,5.3999999999999995,0.0,32.771428571428565,20.075,10.3,14.8,,,,,,,
2021-06-06,5.133333333333333,0.0,31.585714285714285,20.975,10.7,15.7,,,,,,,
2021-06-07,3.3000000000000003,6.9,27.7,21.325,6.7,9.8,,,,,,,
2021-06-08,1.8666666666666665,86.8,29.214285714285715,20.35,5.4,,1.0,,,,,,
2021-06-09,2.533333333333333,27.3,30.028571428571432,20.228571428571428,7.2,10.3,1.0,,,,,,
2021-06-10,2.3000000000000003,0.0,30.400000000000002,19.266666666666666,6.7,8.9,,,,,,,
2021-06-11,1.9000000000000001,0.0,31.442857142857143,20.287499999999998,6.7,9.4,,,1.0,,,,
2021-06-12,2.1,149.8,31.9,20.5625,17.0,30.0,1.0,,1.0,,,1.0,1.0
2021-06-13,3.2000000000000006,1273.7,30.157142857142855,19.1,7.2,9.4,,,,,,,
2021-06-14,4.6000000000000005,0.3,27.928571428571427,18.6,10.3,14.8,,,,,,,
2021-06-15,3.8666666666666667,0.0,25.571428571428573,15.242857142857144,8.9,12.1,,,,,,,
2021-06-16,3.0,0.0,24.457142857142856,13.662500000000001,6.7,9.4,,,,,,,
2021-06-17,3.8333333333333335,1.0,29.87142857142857,13.25,8.9,13.4,,,1.0,,,,
2021-06-18,3.6,506.2,31.428571428571427,17.7625,18.3,24.6,1.0,,1.0,,,,1.0
2021-06-19,4.7,17.1,31.82857142857143,18.95,10.7,15.7,,,,,,,
2021-06-20,2.5666666666666664,158.1,28.985714285714288,17.442857142857143,13.9,17.9,1.0,,1.0,,,,
2021-06-21,5.766666666666667,2410.3,24.2,14.771428571428572,11.6,17.4,,,1.0,,,,
2021-06-22,3.4,0.5,22.785714285714285,11.514285714285714,8.9,13.0,,,,,,,
2021-06-23,6.533333333333334,5.9,25.400000000000002,15.8875,11.6,18.8,,,,,,,
2021-06-24,4.8999999999999995,57.6,24.585714285714285,18.900000000000002,11.2,16.1,1.0,,1.0,,,,
2021-06-25,4.133333333333333,2125.8,24.82857142857143,18.7375,11.6,16.5,1.0,1.0,1.0,,,,
2021-06-26,4.7,1796.5,27.0,21.2,10.7,16.1,1.0,,1.0,,,,
2021-06-27,5.233333333333333,2371.2,27.857142857142858,19.65,11.6,16.5,,,,,,,
2021-06-28,2.3666666666666667,555.9,27.457142857142856,18.41428571428571,6.3,8.5,1.0,,1.0,,,,
2021-06-29,3.233333333333333,749.9,29.285714285714285,20.62857142857143,7.2,10.3,1.0,,1.0,,,,
2021-06-30,2.3666666666666667,780.0,27.785714285714285,21.125,10.7,16.5,1.0,,1.0,,,,
2021-07-01,5.533333333333334,520.4,25.24285714285714,16.585714285714285,10.7,13.9,1.0,,1.0,,,,
2021-07-02,2.8333333333333335,0.3,23.099999999999998,14.585714285714287,6.3,8.9,,,,,,,
2021-07-03,3.733333333333333,0.0,28.014285714285712,14.185714285714285,8.1,11.6,,,,,,,
2021-07-04,3.3333333333333335,0.0,31.016666666666666,19.685714285714287,7.6,10.3,,,,,,1.0,
2021-07-05,5.266666666666667,0.0,32.142857142857146,22.142857142857142,10.7,14.8,,,,,,,
2021-07-06,4.533333333333333,0.0,32.371428571428574,24.12857142857143,8.1,12.5,,,,,,,
2021-07-07,3.8333333333333335,1.0,31.757142857142856,20.099999999999998,10.7,13.0,,,,,,,
2021-07-08,3.4,32.8,22.785714285714285,16.514285714285712,6.7,8.5,1.0,,,,,1.0,
2021-07-09,2.966666666666667,0.0,22.585714285714285,14.200000000000001,6.7,10.3,,,,,,,
2021-07-10,3.9333333333333336,13.2,23.857142857142858,16.0,8.1,10.7,1.0,,,,,,
2021-07-11,5.2,309.9,21.75714285714286,18.557142857142857,9.8,13.4,1.0,,,,,1.0,
2021-07-12,3.466666666666667,177.4,22.285714285714285,18.714285714285715,6.3,7.6,1.0,,,,,1.0,
2021-07-13,2.533333333333333,209.5,26.483333333333334,19.82857142857143,6.3,8.1,1.0,,,,,1.0,
2021-07-14,4.466666666666666,79.7,28.314285714285713,20.0,8.9,13.0,,,,,,,
2021-07-15,4.5,175.8,26.833333333333332,19.285714285714285,10.3,15.2,1.0,,,,,,
2021-07-16,4.266666666666667,704.2,23.814285714285713,18.78333333333333,8.1,10.7,1.0,,,,,,
2021-07-17,4.466666666666667,5.6,24.433333333333334,18.71666666666667,8.9,11.6,,,,,,,
2021-07-18,3.1666666666666665,0.0,26.414285714285715,18.242857142857144,6.3,9.4,,,,,,,
2021-07-19,1.9333333333333336,0.0,28.014285714285712,17.757142857142856,6.3,8.9,,,,,,,
2021-07-20,3.6666666666666665,0.0,30.17142857142857,18.54285714285714,8.1,12.1,,,,,,1.0,
2021-07-21,3.633333333333333,0.0,25.557142857142857,18.071428571428573,6.7,8.9,,,,,,,
2021-07-22,2.1333333333333333,0.8,27.62857142857143,17.557142857142857,5.8,8.9,1.0,,,,,1.0,
2021-07-23,3.4,11.9,31.442857142857143,22.12857142857143,7.6,11.2,1.0,,,,,1.0,
2021-07-24,4.033333333333333,107.3,32.68571428571428,23.014285714285712,14.3,19.7,1.0,,1.0,,,1.0,1.0
2021-07-25,2.433333333333333,670.2,31.82857142857143,21.75714285714286,7.2,11.2,,,,,,,
2021-07-26,1.8333333333333333,3.8,32.771428571428565,19.771428571428572,6.3,8.9,,,,,,,
2021-07-27,3.1,0.5,31.514285714285712,20.87142857142857,7.6,11.2,,,,,,,
2021-07-28,3.233333333333333,711.8,31.271428571428572,21.5,15.7,23.7,1.0,,1.0,,,,
2021-07-29,5.866666666666667,307.9,30.957142857142856,20.87142857142857,17.0,24.6,1.0,,1.0,,,,1.0
2021-07-30,4.5,0.0,25.385714285714283,18.3,10.3,13.0,,,,,,,
2021-07-31,2.5666666666666664,0.0,25.714285714285715,16.1,6.7,10.3,,,,,,,
2021-08-01,4.5,0.0,24.585714285714285,17.157142857142855,8.9,12.5,1.0,,,,,1.0,
2021-08-02,2.0,0.0,24.928571428571427,15.642857142857142,5.8,7.6,,,,,,,
2021-08-03,1.6666666666666667,0.0,26.82857142857143,16.099999999999998,5.8,9.8,,,,,,,
2021-08-04,1.3666666666666665,0.0,28.014285714285712,17.085714285714285,6.3,8.1,,,,,,,
2021-08-05,3.4,7.3999999999999995,29.785714285714285,17.7,7.6,13.0,1.0,,,,,1.0,
2021-08-06,4.366666666666666,43.0,28.571428571428573,18.62857142857143,13.4,17.0,1.0,,1.0,,,,
2021-08-07,3.266666666666667,281.7,30.5,19.114285714285717,6.7,10.3,1.0,,1.0,,,,
2021-08-08,5.2,7.0,32.528571428571425,21.585714285714285,13.4,20.6,1.0,,1.0,,,,
2021-08-09,4.5,263.1,28.97142857142857,21.514285714285712,9.8,14.8,1.0,1.0,1.0,,,1.0,
2021-08-10,3.733333333333333,1192.3,31.657142857142855,20.957142857142856,17.9,25.5,1.0,,1.0,,,1.0,1.0
2021-08-11,5.633333333333333,887.1,31.342857142857145,22.157142857142855,16.1,25.9,1.0,,1.0,,,1.0,1.0
2021-08-12,4.266666666666667,232.2,29.985714285714288,21.97142857142857,12.5,18.8,,,1.0,,,,
2021-08-13,2.8000000000000003,0.0,27.52857142857143,20.62857142857143,5.8,7.6,,,,,,,
2021-08-14,2.5,0.0,26.514285714285712,17.0,6.3,8.9,,,,,,,
2021-08-15,2.5666666666666664,0.0,26.428571428571427,15.471428571428572,7.2,9.8,,,,,,,
2021-08-16,2.3333333333333335,0.0,26.2,16.114285714285714,6.7,9.8,,,,,,,
2021-08-17,2.066666666666667,0.0,27.457142857142856,18.014285714285712,6.3,11.2,,,,,,,
2021-08-18,2.6333333333333333,0.0,29.12857142857143,20.771428571428572,6.7,9.8,1.0,,1.0,,,,
2021-08-19,1.9000000000000001,66.39999999999999,29.928571428571427,21.571428571428573,6.7,8.9,1.0,,1.0,,,1.0,
2021-08-20,1.9000000000000001,279.2,30.714285714285715,21.185714285714287,6.7,9.4,1.0,1.0,,,,1.0,
2021-08-21,3.5666666666666664,50.599999999999994,31.285714285714285,22.385714285714283,9.8,14.8,1.0,,1.0,,,1.0,
2021-08-22,3.5666666666666664,195.4,28.342857142857145,20.87142857142857,7.6,9.8,,,,,,1.0,
2021-08-23,2.5,0.3,30.014285714285712,18.814285714285713,7.2,9.4,,,,,,,
2021-08-24,4.0,78.8,33.42857142857143,21.666666666666668,17.4,21.0,1.0,,1.0,,,1.0,
2021-08-25,3.1,1293.9,33.94285714285714,21.67142857142857,9.8,14.8,1.0,,1.0,,,,
2021-08-26,2.3333333333333335,1119.1,31.58571428571429,20.885714285714283,6.7,9.8,1.0,,1.0,,,,
2021-08-27,2.9333333333333336,24.299999999999997,31.885714285714283,22.071428571428573,6.7,11.2,,,,,,,
2021-08-28,3.9,0.0,33.24285714285714,23.7,7.6,11.6,,,1.0,,,,
2021-08-29,4.533333333333334,68.3,32.22857142857143,22.942857142857143,13.0,22.4,1.0,,1.0,,,1.0,
2021-08-30,2.1,456.4,29.342857142857145,19.614285714285717,6.7,9.4,,,,,,,
2021-08-31,3.4000000000000004,0.0,27.62857142857143,18.585714285714285,9.4,12.1,,,,,,,
2021-09-01,4.933333333333334,20.400000000000002,25.714285714285715,17.8,9.4,14.3,,,,,,,
2021-09-02,2.3666666666666667,0.0,25.0,15.385714285714286,6.7,9.4,,,,,,,
2021-09-03,3.033333333333333,1.3,24.75714285714286,16.414285714285715,6.3,11.6,,,,,,,
2021-09-04,3.766666666666667,56.300000000000004,23.642857142857142,17.071428571428573,7.6,10.7,1.0,,,,,,
2021-09-05,3.733333333333333,8.3,27.516666666666666,15.383333333333333,8.9,13.0,,,,,,,
2021-09-06,2.1999999999999997,0.0,26.914285714285715,15.714285714285714,6.3,8.9,,,,,,,
2021-09-07,4.333333333333333,17.299999999999997,30.400000000000002,17.114285714285717,17.0,25.9,1.0,,1.0,,,,
2021-09-08,4.633333333333333,252.79999999999998,27.7,14.757142857142856,10.7,15.2,,,1.0,,,,
2021-09-09,2.3333333333333335,2.3,24.428571428571427,13.72857142857143,6.3,8.9,,,,,,,
2021-09-10,2.6,0.0,26.2,14.614285714285714,6.7,10.3,,,,,,,
2021-09-11,4.066666666666667,0.0,29.057142857142857,17.228571428571428,8.9,12.5,,,,,,,
2021-09-12,4.3,0.0,30.485714285714288,19.771428571428572,9.4,12.1,,,,,,,
2021-09-13,2.733333333333333,0.0,30.242857142857144,19.75714285714286,8.9,11.2,1.0,,,,,1.0,
2021-09-14,5.866666666666667,0.5,30.142857142857142,19.02857142857143,10.3,14.3,,,,,,,
2021-09-15,2.4333333333333336,0.3,26.514285714285716,15.542857142857144,6.7,11.2,,,,,,1.0,
2021-09-16,2.533333333333333,0.0,26.571428571428573,13.814285714285715,6.7,10.3,1.0,,,,,,
2021-09-17,3.3666666666666667,21.3,30.642857142857142,16.271428571428572,10.7,17.0,1.0,,1.0,,,,
2021-09-18,3.866666666666667,319.3,25.55,18.633333333333333,7.6,10.3,,,,,,,
2021-09-19,2.266666666666667,0.5,29.685714285714287,17.928571428571427,6.7,8.9,1.0,,,,,,
2021-09-20,5.6000000000000005,22.2,29.128571428571426,20.24285714285714,11.2,16.1,1.0,,1.0,,,,
2021-09-21,4.866666666666666,588.5,24.514285714285712,16.271428571428572,10.7,16.1,1.0,,1.0,,,,
2021-09-22,6.7,470.5,17.614285714285714,13.314285714285715,12.5,17.9,1.0,,,,,,
2021-09-23,4.866666666666666,63.2,19.266666666666666,11.399999999999999,9.8,13.9,,,,,,,
2021-09-24,5.733333333333333,13.2,24.214285714285715,10.942857142857141,11.2,17.4,1.0,,,,,,
2021-09-25,4.166666666666667,229.7,22.47142857142857,10.014285714285714,9.4,12.5,,,,,,,
2021-09-26,5.633333333333333,3.5999999999999996,26.02857142857143,12.042857142857143,11.6,15.7,,,,,,,
2021-09-27,4.866666666666666,0.0,29.685714285714287,15.857142857142858,9.8,12.1,,,,,,1.0,
2021-09-28,3.5,0.0,24.3,15.328571428571427,6.7,8.9,1.0,,,,,,
2021-09-29,2.0666666666666664,0.0,25.24285714285714,13.514285714285714,6.3,8.5,1.0,,,,,,
2021-09-30,1.8666666666666665,0.0,26.514285714285712,14.071428571428571,6.7,8.9,,,,,,,
2021-10-01,2.433333333333333,0.0,28.014285714285712,15.085714285714285,5.8,8.9,,,,,,,
