day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2023-01-01,0.8333333333333334,6.0,25.3,17.65,4.5,5.4,1.0,1.0,,
2023-01-02,1.3333333333333333,0.6,27.65,13.725,6.3,8.1,1.0,1.0,,
2023-01-03,1.9666666666666668,0.0,27.925,14.450000000000001,8.9,10.7,1.0,1.0,,
2023-01-04,2.6333333333333333,3.0,28.05,17.225,7.6,10.3,1.0,,,
2023-01-05,3.033333333333333,17.200000000000003,26.8,18.475,7.6,9.4,1.0,,,
2023-01-06,1.8666666666666665,40.7,22.5,9.15,7.6,9.4,,,,
2023-01-07,1.3333333333333333,0.0,21.375,6.4,6.7,8.5,,,,
2023-01-08,1.4000000000000001,0.0,24.05,7.525,7.2,8.5,,,,
2023-01-09,1.8,0.0,24.299999999999997,9.725,7.6,9.8,,,,
2023-01-10,1.4666666666666668,1.0,23.9,10.55,7.2,8.9,,,,1.0
2023-01-11,0.7000000000000001,0.0,23.025,6.8,4.5,5.4,,,,
2023-01-12,1.7666666666666668,0.0,24.45,6.975,7.6,9.8,1.0,1.0,,
2023-01-13,4.6000000000000005,153.5,23.225,8.175,12.5,16.1,1.0,,,
2023-01-14,4.866666666666667,81.89999999999999,15.975,3.875,11.6,14.8,,,,
2023-01-15,1.8333333333333333,0.0,13.774999999999999,1.25,6.3,7.6,,,,
2023-01-16,0.7000000000000001,0.0,17.225,1.9499999999999997,4.5,6.3,1.0,,,
2023-01-17,1.4333333333333336,0.0,21.674999999999997,2.9,7.2,8.9,1.0,,,
2023-01-18,1.5,0.0,23.9,6.55,6.7,8.9,1.0,1.0,,
2023-01-19,2.3666666666666667,2.0,26.1,11.25,9.4,11.2,1.0,,,
2023-01-20,1.6666666666666667,1.3,28.5,14.725000000000001,5.8,7.2,1.0,,,
2023-01-21,2.1,0.8,24.2,13.75,6.7,8.1,,,,
2023-01-22,4.166666666666667,4.4,24.175,13.875,11.6,15.7,,,,
2023-01-23,3.1999999999999997,29.8,24.725,12.775,8.9,10.3,1.0,,1.0,
2023-01-24,2.6,15.2,22.5,8.475,7.6,10.3,,,,
2023-01-25,4.6000000000000005,10.899999999999999,28.75,11.525,13.0,16.5,1.0,,,
2023-01-26,3.466666666666667,119.1,24.3,12.8,7.6,10.7,1.0,,,
2023-01-27,2.6333333333333333,0.0,19.025,6.925000000000001,7.6,9.4,,,,
2023-01-28,2.6333333333333333,0.0,20.0,6.925,7.2,9.4,,,,
2023-01-29,2.1666666666666665,0.0,24.875,11.125,8.1,9.8,,,,
2023-01-30,0.9,0.0,28.325,15.45,5.4,7.2,1.0,1.0,,
2023-01-31,1.4000000000000001,2.3,29.424999999999997,17.1,6.3,7.2,,,,
2023-02-01,1.1666666666666667,0.0,28.6,16.65,5.8,6.7,1.0,,,
2023-02-02,1.4333333333333336,0.0,28.45,16.1,7.2,10.7,1.0,,,
2023-02-03,3.4333333333333336,27.7,27.200000000000003,13.6,13.4,15.2,1.0,,1.0,
2023-02-04,3.4333333333333336,122.7,24.0,9.45,10.7,13.9,,,,
2023-02-05,1.8666666666666665,2.5,23.6,10.825,6.7,8.1,,,,
2023-02-06,1.9333333333333333,0.8,24.299999999999997,10.975,7.2,8.9,1.0,,,
2023-02-07,2.3333333333333335,0.0,25.0,10.024999999999999,7.2,9.4,,,,
2023-02-08,1.8666666666666665,3.8,26.525,10.975,8.1,10.3,,,,
2023-02-09,2.3000000000000003,8.7,27.099999999999998,12.5,8.1,12.5,1.0,,1.0,
2023-02-10,2.1666666666666665,296.2,28.475,14.875,13.0,15.7,1.0,,1.0,1.0
2023-02-11,2.9666666666666663,37.5,28.75,18.45,10.3,13.4,1.0,,,
2023-02-12,6.0,80.5,24.725,13.325,14.8,19.2,1.0,,,
2023-02-13,2.766666666666667,1.1,20.125,8.450000000000001,10.3,12.5,,,,
2023-02-14,1.7333333333333334,0.0,23.225,7.225,6.7,8.5,1.0,,,1.0
2023-02-15,2.1999999999999997,0.0,26.125,9.425,7.2,10.3,,,,
2023-02-16,2.3000000000000003,0.0,27.9,13.475000000000001,8.1,10.7,,,,
2023-02-17,3.4333333333333336,0.0,29.575,16.65,10.3,13.4,1.0,,,
2023-02-18,4.266666666666667,1.3,26.55,10.85,9.8,12.1,,,,
2023-02-19,1.5666666666666667,3.0,25.125,11.55,6.3,8.1,,,,
2023-02-20,2.1666666666666665,0.0,28.35,13.2,9.4,12.1,1.0,,,
2023-02-21,3.3666666666666667,1.5,28.725,15.274999999999999,9.4,12.5,1.0,,,1.0
2023-02-22,2.466666666666667,0.0,30.025,15.0,9.4,12.1,1.0,1.0,,1.0
2023-02-23,1.7,0.0,30.275,16.525,6.7,8.1,1.0,1.0,,
2023-02-24,1.5333333333333332,0.0,30.825000000000003,17.375,6.3,9.4,1.0,1.0,,1.0
2023-02-25,1.5,0.0,30.575000000000003,18.175,6.3,8.5,1.0,,,
2023-02-26,1.4333333333333336,0.0,30.425,15.850000000000001,5.8,7.6,,,,
2023-02-27,2.533333333333333,0.0,29.174999999999997,15.825,9.4,11.6,1.0,,,
2023-02-28,3.3000000000000003,0.0,29.475,17.65,9.8,13.0,1.0,,,
2023-03-01,1.7333333333333334,0.0,30.425,18.175,6.3,10.3,1.0,,,
2023-03-02,1.8333333333333333,0.0,30.025,15.275,8.1,10.3,1.0,,,
2023-03-03,5.9,0.0,30.950000000000003,16.4,12.5,16.1,1.0,,,
2023-03-04,3.8333333333333335,0.0,31.825,19.725,10.3,13.0,,,,
2023-03-05,2.066666666666667,14.5,32.25,20.575,7.6,8.9,1.0,,,
2023-03-06,0.9,179.5,31.8,19.875,7.2,8.1,1.0,,,
2023-03-07,2.9666666666666663,2.7,30.700000000000003,18.049999999999997,8.1,10.7,,,,
2023-03-08,5.3,0.0,29.725,17.375,9.8,12.5,1.0,,,1.0
2023-03-09,2.1666666666666665,0.0,27.5,13.75,6.7,8.5,,,,
