day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2020-01-23,2.4,8.5,17.625,6.25,8.1,9.8,1.0,1.0,,
2020-01-24,1.7333333333333334,62.5,23.05,13.175,6.3,8.1,1.0,,,
2020-01-25,2.8333333333333335,0.5,22.03333333333333,11.1,8.9,11.6,,,,
2020-01-26,1.4333333333333333,0.0,19.75,6.800000000000001,6.3,8.5,,,,
2020-01-27,1.3666666666666665,0.6,21.4,9.45,5.4,7.6,,,,
2020-01-28,2.6999999999999997,0.0,21.525,10.175,6.7,8.9,,,,
2020-01-29,1.6666666666666667,0.0,22.35,7.075,5.8,6.7,,,,
2020-01-30,3.3000000000000003,1.4,22.075,8.875,8.1,10.7,1.0,1.0,,
2020-01-31,1.5666666666666667,0.5,22.35,13.75,7.2,9.4,,,,
2020-02-01,2.3000000000000003,42.0,20.55,13.05,9.8,14.3,1.0,,,
2020-02-02,3.1666666666666665,56.9,17.375,7.775,8.9,11.2,,,,
2020-02-03,0.7333333333333334,0.0,20.975,5.975,4.5,6.3,,,,
2020-02-04,1.3666666666666665,0.3,24.575,7.8,5.8,7.6,1.0,,,
2020-02-05,2.1666666666666665,0.0,25.825,11.4,7.6,9.8,1.0,,,
2020-02-06,6.5,0.0,28.775,16.950000000000003,14.8,19.2,,,,
2020-02-07,4.733333333333333,367.1,27.5,12.35,17.0,21.5,1.0,,1.0,1.0
2020-02-08,2.1666666666666665,0.0,21.775,5.675000000000001,7.2,8.9,,,,
2020-02-09,2.9333333333333336,0.0,23.625,7.6499999999999995,9.8,12.1,,,,
2020-02-10,2.5666666666666664,0.0,26.4,11.100000000000001,8.1,11.2,,,,
2020-02-11,1.6666666666666667,0.0,29.05,14.725000000000001,7.6,9.4,1.0,1.0,,
2020-02-12,2.1,0.0,30.275,17.65,8.1,9.8,1.0,,,
2020-02-13,4.3,0.0,30.55,19.45,8.9,11.2,1.0,,,
2020-02-14,2.8666666666666667,0.5,27.35,17.8,9.8,11.6,1.0,,,1.0
2020-02-15,3.2999999999999994,37.4,24.175,12.775,9.8,12.1,,,,
2020-02-16,2.1333333333333333,4.6,26.55,13.2,9.4,10.7,1.0,,1.0,
2020-02-17,1.2666666666666666,204.29999999999998,28.725,14.6,6.7,7.6,1.0,,,
2020-02-18,1.9333333333333333,0.6,29.45,17.65,6.7,9.4,1.0,1.0,,
2020-02-19,1.6333333333333335,1.3,29.975,19.450000000000003,7.2,9.8,,,,
2020-02-20,2.6999999999999997,0.5,29.85,18.875,8.9,11.2,1.0,,,
2020-02-21,5.133333333333333,26.1,23.45,9.425,13.0,17.0,1.0,,,1.0
2020-02-22,3.966666666666667,2.6,19.8,5.975,10.3,12.5,,,,
2020-02-23,1.9333333333333336,0.0,23.075000000000003,7.924999999999999,7.2,8.9,,,,
2020-02-24,2.3000000000000003,0.0,26.25,10.8,8.1,10.7,1.0,,,1.0
2020-02-25,3.3666666666666667,0.0,28.075000000000003,13.9,10.3,12.5,,,,
2020-02-26,2.9,18.0,27.475,17.5,13.0,16.1,1.0,,1.0,
2020-02-27,4.7,217.1,21.55,9.125,13.4,17.9,,,,
2020-02-28,2.9333333333333336,0.3,17.75,5.425,8.9,11.2,,,,1.0
2020-02-29,3.266666666666667,9.9,18.6,5.7,11.2,14.3,,,,
2020-03-01,1.4333333333333336,0.0,20.975,5.0,6.3,8.1,,,,
2020-03-02,2.1999999999999997,0.0,24.425,7.35,8.9,11.6,,,,
2020-03-03,2.6999999999999997,0.0,27.35,12.375,9.8,12.1,1.0,,,
2020-03-04,3.3333333333333335,0.0,30.400000000000002,15.975,8.1,11.2,1.0,1.0,,
2020-03-05,4.8999999999999995,0.0,32.075,19.3,11.6,16.5,1.0,,,
2020-03-06,3.5,6.800000000000001,28.900000000000002,16.675,9.8,13.0,,,,
2020-03-07,4.133333333333334,0.0,21.5,8.6,10.3,13.9,,,,
2020-03-08,3.1666666666666665,0.0,21.65,9.025,11.2,14.3,,,,
2020-03-09,3.1666666666666665,0.0,23.875,12.200000000000001,11.6,14.8,,,,1.0
2020-03-10,1.8666666666666665,1.5,24.85,13.225,7.2,8.9,,,,
2020-03-11,0.9333333333333332,0.3,27.5,14.700000000000001,6.3,7.6,1.0,,,
2020-03-12,1.9500000000000002,0.0,29.0,15.975000000000001,7.2,8.9,,,,
2020-03-13,1.2666666666666666,0.5,30.125,15.825,6.7,8.5,1.0,,,
2020-03-14,1.5333333333333332,0.0,30.675,15.85,7.2,8.5,1.0,,,
2020-03-15,1.0333333333333332,0.0,31.55,16.125,7.6,8.5,1.0,,,
2020-03-16,2.066666666666667,0.5,29.575000000000003,17.05,8.1,9.8,1.0,,,
2020-03-17,1.8999999999999997,0.8,28.900000000000002,17.35,7.2,8.9,,,,
2020-03-18,2.1333333333333333,0.0,30.4,17.375,8.1,10.3,1.0,,,
2020-03-19,2.6333333333333333,0.0,30.975,16.95,8.9,12.5,1.0,,,1.0
2020-03-20,2.1333333333333333,0.0,31.400000000000002,17.05,8.1,9.4,1.0,,,
2020-03-21,1.3666666666666665,0.0,31.400000000000002,17.5,6.3,8.1,,,,
2020-03-22,1.6666666666666667,0.0,31.133333333333336,18.325,7.2,8.5,,,,
2020-03-23,2.066666666666667,0.0,31.125,18.325,7.6,9.8,,,,
2020-03-24,1.8333333333333333,0.0,31.825,18.35,7.6,10.3,,,,
2020-03-25,3.4,0.0,31.925000000000004,18.325,10.3,13.0,1.0,,,1.0
2020-03-26,2.1666666666666665,0.0,31.275,20.549999999999997,7.2,8.5,,,,
2020-03-27,2.0,0.0,31.825,19.6,7.2,8.9,1.0,,,
2020-03-28,2.2333333333333334,0.0,33.2,19.0,7.2,10.3,1.0,,,
2020-03-29,1.5666666666666667,0.0,33.05,18.325,6.3,8.5,1.0,,,
2020-03-30,1.3333333333333333,0.0,32.925,19.875,6.7,8.5,,,,
2020-03-31,3.8333333333333335,12.399999999999999,32.8,19.875,12.5,17.0,,,,1.0
2020-04-01,3.066666666666667,87.1,28.05,14.875,10.3,12.1,,,,
2020-04-02,1.5333333333333332,0.0,25.275,11.675,6.3,7.2,,,,
2020-04-03,1.3,0.0,27.625,12.075,6.3,7.2,,,,
2020-04-04,1.0666666666666667,0.0,29.425,13.35,7.6,9.8,1.0,,,1.0
2020-04-05,2.2333333333333334,21.6,25.575000000000003,15.850000000000001,7.2,8.9,1.0,,,
2020-04-06,2.6,325.3,25.275,17.35,8.9,11.6,,,,
2020-04-07,1.3666666666666665,1.3,28.5,16.375,7.2,8.5,,,,
2020-04-08,2.766666666666667,0.0,31.4,18.05,7.6,10.3,,,,
2020-04-09,4.066666666666666,0.0,31.825,21.25,10.7,14.3,,,,
2020-04-10,3.733333333333333,0.0,30.4,20.4,9.8,13.0,,,1.0,
2020-04-11,2.5666666666666664,0.0,29.174999999999997,14.6,7.6,9.4,,,,
2020-04-12,4.566666666666666,0.0,31.65,17.375,9.8,12.5,,,,
2020-04-13,5.166666666666667,0.0,34.7,23.2,11.2,15.2,,,,
2020-04-14,2.6,0.0,34.3,23.45,7.2,9.4,1.0,,,
2020-04-15,3.2000000000000006,7.1,33.45,21.925,12.5,16.5,1.0,,,1.0
2020-04-16,3.3666666666666667,150.4,26.675,16.275,9.4,11.6,1.0,,,
2020-04-17,2.733333333333333,135.4,24.725,16.4,8.1,10.3,,,,
2020-04-18,2.233333333333333,60.3,28.05,18.775,10.3,13.4,1.0,,1.0,
2020-04-19,2.1999999999999997,264.3,31.375,20.025000000000002,8.9,13.0,,,,
2020-04-20,4.366666666666667,2.1,32.475,20.3,13.4,17.0,,,1.0,1.0
2020-04-21,2.233333333333333,38.7,30.3,17.925,7.6,9.8,1.0,,,1.0
2020-04-22,2.5,0.0,30.275,17.924999999999997,8.1,9.8,,,,
2020-04-23,29.86666666666667,0.0,30.674999999999997,18.075,11.2,14.8,,,,
2020-04-24,4.233333333333333,155.2,29.3,19.175,13.4,19.2,1.0,,1.0,
2020-04-25,1.8,306.2,27.775000000000002,19.575,6.7,11.2,1.0,,,
2020-04-26,3.1666666666666665,0.0,31.275,20.4,9.8,12.1,1.0,,,
2020-04-27,2.6333333333333333,0.0,29.025,15.4,7.6,10.3,,,,
2020-04-28,2.533333333333333,0.0,28.05,12.925,7.6,10.3,,,,
2020-04-29,3.1333333333333333,0.0,29.85,14.024999999999999,8.9,13.0,,,,
2020-04-30,3.5666666666666664,205.0,29.450000000000003,16.4,13.9,18.3,1.0,,1.0,
2020-05-01,2.1999999999999997,93.0,27.5,13.875,9.4,10.7,,,,
2020-05-02,1.5666666666666667,0.0,29.325000000000003,14.175,8.1,9.4,,,,
2020-05-03,1.4000000000000001,0.0,31.400000000000002,14.725,7.2,8.1,1.0,,,
2020-05-04,1.2333333333333334,0.0,32.225,16.8,6.3,7.6,1.0,,,
2020-05-05,1.7333333333333334,0.0,32.65,18.6,7.6,9.4,,,,
2020-05-06,3.3000000000000003,0.0,32.65,18.775,9.8,11.6,,,,
2020-05-07,3.5666666666666664,0.0,28.900000000000002,15.425,8.9,11.2,,,,1.0
2020-05-08,2.3666666666666667,0.0,27.8,11.25,8.1,11.2,,,,
2020-05-09,3.0666666666666664,0.0,30.15,14.875,10.3,12.5,,,,
2020-05-10,2.533333333333333,1.6,28.75,18.75,8.9,10.3,,,,
2020-05-11,2.4,8.5,29.725,18.025,8.1,12.1,1.0,,,
2020-05-12,2.566666666666667,2.6,31.0,16.375,8.1,11.6,,,,
2020-05-13,3.6333333333333333,0.0,30.7,16.4,11.2,14.3,,,,1.0
2020-05-14,3.866666666666667,0.0,29.875,17.225,10.7,13.0,,,,
2020-05-15,3.5333333333333337,5.8,30.125,18.9,10.3,13.0,1.0,,,1.0
2020-05-16,3.466666666666667,110.4,30.700000000000003,20.55,11.2,13.9,1.0,,,1.0
2020-05-17,2.033333333333333,46.9,32.525,22.075000000000003,9.4,12.5,,,,
2020-05-18,2.8333333333333335,17.5,33.2,21.525,13.9,17.9,,,1.0,
2020-05-19,3.1999999999999997,45.49999999999999,32.625,20.975,10.3,13.0,,,,
2020-05-20,2.3666666666666667,0.0,34.025,19.725,7.6,11.2,,,,
2020-05-21,1.9666666666666668,6.1,35.125,19.724999999999998,15.7,20.1,1.0,,1.0,
2020-05-22,2.1999999999999997,61.9,35.125,19.85,9.8,11.2,,,1.0,
2020-05-23,2.4,62.8,35.0,21.5,7.6,9.8,,,,
2020-05-24,2.8666666666666667,0.6,32.9,22.775,8.1,9.8,,,,
2020-05-25,3.3666666666666667,41.8,28.2,22.2,10.3,12.5,1.0,,,
2020-05-26,2.033333333333333,366.2,28.625,22.5,10.3,12.1,1.0,,1.0,
2020-05-27,2.033333333333333,148.4,31.525000000000002,22.475,11.2,14.8,1.0,,1.0,
2020-05-28,2.6,441.2,31.799999999999997,21.8,19.7,25.5,1.0,,1.0,
2020-05-29,1.9333333333333333,590.1,33.474999999999994,21.275,10.3,16.1,1.0,,1.0,1.0
2020-05-30,2.1,327.3,34.025,21.525,11.6,15.7,1.0,,1.0,
2020-05-31,1.2666666666666666,430.2,34.3,21.275000000000002,7.6,9.4,,,,
2020-06-01,3.3666666666666667,0.5,33.625,22.625,10.7,13.0,,,,
2020-06-02,3.033333333333333,15.499999999999998,30.825,23.175,8.9,11.2,1.0,,,
2020-06-03,2.1,7.199999999999999,29.424999999999997,22.65,7.6,9.4,,,,
2020-06-04,2.5,163.9,28.325,21.95,9.8,12.1,1.0,,,1.0
2020-06-05,1.3333333333333333,513.2,29.325,22.35,9.4,11.6,1.0,,,
2020-06-06,1.8999999999999997,267.9,30.275,22.5,13.4,17.0,1.0,,1.0,
2020-06-07,2.233333333333333,775.8,28.6,22.75,12.5,16.1,1.0,,1.0,
2020-06-08,1.7,324.0,31.525,23.475,8.1,10.7,1.0,,1.0,
2020-06-09,1.0333333333333334,186.3,32.625,23.6,16.1,19.7,1.0,1.0,1.0,1.0
2020-06-10,1.2333333333333334,209.9,35.15,23.2,12.5,14.3,1.0,,1.0,
2020-06-11,1.7,269.4,33.775,22.925,9.4,13.4,,,1.0,
2020-06-12,1.9333333333333333,166.4,32.65,21.8,7.2,9.4,,,,
2020-06-13,1.8333333333333333,12.7,32.5,22.775,8.9,10.7,,,,1.0
2020-06-14,1.7,98.3,32.225,21.8,13.0,16.1,1.0,1.0,1.0,
2020-06-15,2.6999999999999997,218.5,32.65,21.95,8.9,11.2,,,,
2020-06-16,2.233333333333333,0.3,32.1,20.125,7.6,9.4,,,,
2020-06-17,1.7666666666666668,8.2,31.675,20.549999999999997,7.6,8.9,1.0,,,
2020-06-18,1.2333333333333334,151.7,32.625,20.95,13.0,16.5,1.0,,1.0,
2020-06-19,1.5,149.8,33.349999999999994,22.5,10.3,12.5,1.0,,1.0,
2020-06-20,1.9666666666666668,49.800000000000004,34.175,22.5,13.4,19.7,,,1.0,1.0
2020-06-21,1.4000000000000001,8.4,34.7,22.9,9.4,11.2,,,,
2020-06-22,1.7333333333333334,83.4,35.0,21.95,14.3,17.9,1.0,,1.0,
2020-06-23,1.6333333333333335,401.2,34.725,22.375,8.9,11.2,,,1.0,
2020-06-24,1.7666666666666668,8.7,34.725,23.875,9.4,10.7,,,1.0,1.0
2020-06-25,1.2,78.1,36.125,23.925,13.0,16.1,,,,1.0
2020-06-26,1.6666666666666667,12.2,36.125,24.025,7.6,9.8,,,,
2020-06-27,1.5333333333333332,0.0,36.0,24.3,6.7,8.1,,,,
2020-06-28,1.6333333333333335,0.5,35.45,24.849999999999998,5.8,6.7,,,,
2020-06-29,1.5333333333333332,0.3,36.0,24.7,10.3,13.0,1.0,,1.0,
2020-06-30,1.9000000000000001,13.4,36.25,24.85,11.2,13.9,,,1.0,1.0
2020-07-01,1.7666666666666668,45.800000000000004,35.85,23.725,11.6,15.2,1.0,,1.0,1.0
2020-07-02,1.8666666666666665,247.6,34.3,24.174999999999997,13.0,18.8,,,1.0,1.0
2020-07-03,2.266666666666667,135.7,33.45,24.575,10.7,13.9,1.0,,1.0,
2020-07-04,1.3,187.0,32.925,23.45,11.2,14.8,1.0,,1.0,1.0
2020-07-05,2.233333333333333,204.9,33.75,23.325,14.3,18.8,1.0,,1.0,
2020-07-06,1.8666666666666665,198.0,33.849999999999994,22.924999999999997,14.3,19.2,1.0,,1.0,
2020-07-07,1.9666666666666668,365.7,33.474999999999994,23.45,12.5,16.1,,,1.0,1.0
2020-07-08,2.6666666666666665,65.2,32.525,24.15,11.2,13.9,1.0,,1.0,
2020-07-09,2.9,84.3,33.025,25.0,10.3,13.0,,,,
2020-07-10,2.2666666666666666,131.3,34.425,25.0,9.4,11.2,1.0,,1.0,
2020-07-11,2.2333333333333334,412.59999999999997,34.175,24.0,13.0,15.7,1.0,,1.0,
2020-07-12,2.033333333333333,399.5,34.725,23.325,9.4,12.5,1.0,,1.0,
2020-07-13,2.2333333333333334,13.299999999999999,36.0,24.025,7.6,10.3,,,,
2020-07-14,2.1333333333333333,43.2,35.0,24.025,13.9,25.0,1.0,,1.0,
2020-07-15,1.4333333333333336,117.5,35.45,24.299999999999997,9.8,13.0,1.0,,1.0,
2020-07-16,1.9000000000000001,415.9,34.15,23.2,8.9,10.7,,,,
2020-07-17,2.3000000000000003,22.099999999999998,33.875,23.75,10.3,11.6,,,1.0,1.0
2020-07-18,2.2333333333333334,40.0,34.175,23.9,11.2,13.9,,,1.0,
2020-07-19,2.3000000000000003,147.5,34.15,24.325000000000003,8.1,10.3,,,,
2020-07-20,1.8666666666666665,17.7,33.2,23.6,10.7,14.8,,,1.0,
2020-07-21,2.3666666666666667,81.3,33.324999999999996,24.3,10.3,13.4,1.0,,1.0,1.0
2020-07-22,2.3333333333333335,95.19999999999999,32.775,24.125,12.5,15.7,1.0,,1.0,
2020-07-23,1.9000000000000001,88.0,31.400000000000002,24.0,13.0,17.9,1.0,,1.0,1.0
2020-07-24,2.733333333333333,199.5,31.674999999999997,22.775,9.4,11.6,,,,1.0
2020-07-25,2.5,11.2,33.724999999999994,23.5,9.4,11.6,,,,
2020-07-26,1.8333333333333333,2.8,33.875,24.025,11.2,13.4,,,1.0,
2020-07-27,1.7333333333333332,122.6,34.3,23.05,13.9,17.0,1.0,,1.0,1.0
2020-07-28,1.0999999999999999,287.7,32.775,23.05,9.4,11.6,1.0,,1.0,
2020-07-29,1.7,324.2,32.9,23.75,10.7,13.4,1.0,,1.0,
2020-07-30,1.5999999999999999,325.3,34.85,23.875,8.1,10.3,,,1.0,1.0
2020-07-31,1.4000000000000001,114.3,35.125,24.425,8.1,9.8,,,,
2020-08-01,2.1333333333333333,17.599999999999998,35.425,24.85,8.9,10.3,,,,
2020-08-02,3.733333333333333,25.6,33.775,24.85,11.6,15.2,1.0,,1.0,1.0
2020-08-03,2.8000000000000003,185.6,33.2,24.85,8.1,10.7,,,,1.0
2020-08-04,1.2333333333333334,29.799999999999997,34.875,24.575,11.6,13.9,1.0,,1.0,1.0
2020-08-05,1.0666666666666667,556.8000000000001,35.0,23.2,13.4,16.5,1.0,,1.0,1.0
2020-08-06,1.0666666666666667,162.1,34.45,23.2,20.6,28.6,,,1.0,1.0
2020-08-07,1.1333333333333335,277.5,35.275,23.474999999999998,10.7,14.3,,,1.0,1.0
2020-08-08,1.1333333333333333,327.7,35.85,23.325,8.1,9.8,,,1.0,1.0
2020-08-09,1.2666666666666668,257.0,35.7,22.65,18.3,23.3,1.0,,1.0,
2020-08-10,1.1666666666666667,811.3,35.425,23.2,6.7,9.4,,,1.0,
2020-08-11,1.0666666666666667,284.7,35.425,23.475,11.6,15.2,,,1.0,
2020-08-12,0.9666666666666668,124.3,34.15,23.775,11.6,14.8,,,1.0,1.0
2020-08-13,1.6333333333333335,52.9,34.425,24.325000000000003,10.7,13.4,1.0,,1.0,
2020-08-14,1.8333333333333333,49.9,33.6,24.45,8.9,11.6,,,1.0,
2020-08-15,1.4666666666666668,79.7,34.875,24.7,9.4,10.7,1.0,,1.0,
2020-08-16,1.5999999999999999,65.2,34.425,24.575,14.3,22.4,1.0,,1.0,1.0
2020-08-17,1.0666666666666667,111.6,34.0,23.875,17.0,20.6,1.0,,1.0,
2020-08-18,1.5666666666666667,283.4,34.0,22.775,11.2,13.4,,,1.0,
2020-08-19,1.7333333333333334,39.699999999999996,32.65,23.05,6.7,8.5,,,,
2020-08-20,1.5333333333333332,4.6,32.225,23.175,11.6,15.2,1.0,,1.0,1.0
2020-08-21,2.1666666666666665,117.39999999999999,33.05,22.9,13.0,17.0,1.0,,1.0,1.0
2020-08-22,1.5666666666666664,316.9,33.474999999999994,23.6,10.7,15.2,1.0,,,1.0
2020-08-23,2.6999999999999997,352.3,33.325,24.05,10.7,13.0,1.0,,1.0,1.0
2020-08-24,3.466666666666667,130.3,34.425,24.85,10.7,13.9,1.0,,1.0,
2020-08-25,3.033333333333333,57.0,34.025,26.275,9.4,10.7,1.0,,,
2020-08-26,2.6666666666666665,0.3,34.875,25.525,8.9,12.1,,,,
2020-08-27,1.8333333333333333,4.9,34.3,25.275,10.3,12.5,1.0,,1.0,
2020-08-28,1.5999999999999999,219.6,34.575,25.125,9.4,11.6,,,1.0,
2020-08-29,1.8666666666666665,6.3999999999999995,34.425,25.125,9.4,10.3,,,1.0,
2020-08-30,2.3000000000000003,112.2,32.225,24.424999999999997,11.2,13.9,1.0,,1.0,1.0
2020-08-31,1.9333333333333336,215.8,31.275,23.325,10.3,14.8,1.0,,1.0,1.0
2020-09-01,1.9000000000000001,371.8,32.775,23.2,8.9,10.7,,,,
2020-09-02,1.4000000000000001,98.4,34.15,24.75,9.4,12.1,1.0,,1.0,
2020-09-03,1.4333333333333336,228.8,35.725,24.6,6.3,7.6,1.0,,,
2020-09-04,1.0333333333333334,3.3,35.575,25.025,9.8,12.1,1.0,,1.0,
2020-09-05,1.3,195.6,35.15,24.725,7.6,9.8,1.0,,,1.0
2020-09-06,1.8666666666666665,2.5,35.0,24.725,9.4,13.9,,,1.0,1.0
2020-09-07,2.0,119.10000000000001,33.474999999999994,23.45,11.6,14.8,1.0,,1.0,
2020-09-08,1.3666666666666665,149.0,33.05,23.475,9.8,12.1,1.0,1.0,1.0,
2020-09-09,1.4666666666666668,530.5,33.05,23.05,11.6,14.8,1.0,,1.0,
2020-09-10,1.7333333333333334,488.0,32.925,23.75,8.9,10.7,,,1.0,
2020-09-11,2.1333333333333333,221.8,32.1,24.175,10.3,13.4,1.0,,1.0,
2020-09-12,3.1666666666666665,107.19999999999999,31.25,24.424999999999997,11.2,14.3,1.0,,1.0,1.0
2020-09-13,2.4333333333333336,376.3,30.3,24.025,8.9,11.2,1.0,,1.0,
2020-09-14,1.9333333333333336,196.8,30.849999999999998,24.025,8.1,10.7,1.0,1.0,1.0,1.0
2020-09-15,1.6333333333333335,355.0,31.8,24.85,7.6,9.4,1.0,,1.0,
2020-09-16,2.6666666666666665,33.8,32.775,24.0,8.1,10.7,,,,1.0
2020-09-17,3.1333333333333333,80.0,33.175,24.725,12.5,16.5,1.0,,1.0,
2020-09-18,2.733333333333333,212.5,32.775,25.275,7.6,10.3,1.0,,,
2020-09-19,2.4,25.700000000000003,32.9,22.65,8.9,11.2,1.0,,,
2020-09-20,4.166666666666667,341.7,30.275,23.35,11.6,15.7,1.0,,1.0,
2020-09-21,4.333333333333333,480.8,28.75,22.775,13.4,17.0,,,,1.0
2020-09-22,3.3333333333333335,55.7,29.875,21.675,11.2,13.9,,,,
2020-09-23,2.1666666666666665,0.8,30.0,20.025,7.2,8.9,,,,
2020-09-24,1.9333333333333333,0.3,31.375,20.7,7.2,9.4,,,,
2020-09-25,1.0333333333333334,0.0,33.025,22.9,6.7,7.6,,,,
2020-09-26,1.5666666666666667,0.8999999999999999,34.575,23.325,6.7,7.6,,,1.0,
2020-09-27,1.5666666666666667,110.5,33.724999999999994,23.35,9.4,12.5,1.0,,1.0,
2020-09-28,1.0999999999999999,1096.3,32.075,23.2,8.1,10.7,1.0,,1.0,
2020-09-29,1.9333333333333336,676.8,31.7,21.95,9.8,11.6,1.0,1.0,1.0,
2020-09-30,2.9,442.3,29.325,17.5,7.2,9.4,,,,
2020-10-01,2.2333333333333334,0.6,27.225,18.325000000000003,6.3,8.1,,,,
2020-10-02,1.8,0.3,28.325,17.9,5.8,7.2,,,,
2020-10-03,3.0333333333333337,5.6,27.925,18.75,7.2,14.8,1.0,,,
2020-10-04,2.3666666666666667,121.39999999999999,27.525,20.0,7.2,9.4,1.0,,,
2020-10-05,2.6333333333333333,29.099999999999998,27.8,22.225,7.2,9.4,1.0,,,
2020-10-06,2.5,11.799999999999999,31.799999999999997,22.9,8.1,10.3,,,,
2020-10-07,1.8333333333333333,19.8,33.75,23.875,8.9,9.8,1.0,,1.0,
2020-10-08,1.6666666666666667,226.9,33.599999999999994,23.875,5.8,7.2,1.0,,,
2020-10-09,2.1333333333333333,5.8,32.225,23.6,9.4,11.6,1.0,,,1.0
2020-10-10,2.3666666666666667,98.6,32.5,22.925,7.2,12.1,1.0,,,
2020-10-11,2.1999999999999997,97.5,32.65,23.475,10.7,16.1,1.0,,1.0,1.0
2020-10-12,2.0,133.7,30.7,22.225,6.7,9.4,1.0,,,
2020-10-13,1.7333333333333334,0.0,31.4,21.95,5.8,7.6,1.0,,,
2020-10-14,1.4666666666666668,0.3,31.525,20.975,6.7,8.5,1.0,,,
2020-10-15,1.2333333333333334,3.0,32.5,20.975,6.7,7.6,,,,
2020-10-16,1.5666666666666667,0.3,32.5,21.525,6.3,7.2,,,,
2020-10-17,2.9333333333333336,13.7,31.0,20.825,8.9,10.7,1.0,,,
2020-10-18,2.9,47.699999999999996,29.7,20.7,12.5,16.5,1.0,,,1.0
2020-10-19,2.433333333333333,104.2,30.125,21.525,10.7,15.7,1.0,,1.0,
2020-10-20,2.6333333333333333,224.8,29.725,22.35,9.4,13.4,1.0,,,1.0
2020-10-21,2.6,37.699999999999996,29.85,22.5,9.8,13.9,1.0,,,
2020-10-22,2.1666666666666665,17.9,29.725,22.35,9.8,13.0,1.0,,,1.0
2020-10-23,2.0,105.39999999999999,29.425,21.95,8.1,10.3,1.0,,,
2020-10-24,1.7,105.1,29.85,21.400000000000002,6.7,8.9,,,,
2020-10-25,1.4000000000000001,1.1,30.700000000000003,21.675,7.2,8.9,,,,
2020-10-26,2.433333333333333,6.1,31.125,21.825,8.1,9.8,,,,
2020-10-27,2.6666666666666665,1.1,31.4,22.924999999999997,8.1,9.8,,,,
2020-10-28,2.766666666666667,44.300000000000004,31.525000000000002,23.175,7.6,10.3,1.0,,,
2020-10-29,3.6,0.0,32.25,23.45,9.4,11.6,,,,
2020-10-30,2.5,18.9,29.425,18.025,8.9,12.5,1.0,,,
2020-10-31,2.3333333333333335,0.0,27.775,15.7,7.6,9.8,,,,
2020-11-01,2.0,117.1,29.575,18.2,7.6,8.9,1.0,,1.0,
2020-11-02,4.8,243.5,26.1,14.275,12.5,15.7,,,,
2020-11-03,3.1666666666666665,0.0,24.05,12.65,9.4,12.1,,,,
2020-11-04,2.8666666666666667,0.0,26.4,13.625,10.3,13.0,,,,
2020-11-05,2.9333333333333336,1.0,28.05,16.675,9.8,11.6,1.0,,,
2020-11-06,2.9666666666666663,9.8,29.025,18.9,9.8,12.1,,,,
2020-11-07,4.233333333333333,0.0,29.025,20.85,12.5,15.2,,,,
2020-11-08,4.8999999999999995,96.5,27.75,21.525,12.5,15.7,1.0,,,
2020-11-09,5.3,59.6,26.675,23.325,13.4,16.5,1.0,,,1.0
2020-11-10,3.6666666666666665,657.7,27.5,23.599999999999998,11.2,14.8,1.0,,,
2020-11-11,4.166666666666667,172.7,29.15,23.725,11.2,14.8,1.0,,1.0,
2020-11-12,5.6000000000000005,397.90000000000003,28.475,23.45,10.7,13.9,1.0,,,1.0
2020-11-13,1.6000000000000003,169.4,27.225,21.275,4.5,5.8,1.0,1.0,,
