day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08
2020-02-11,3.9,332.1,21.4,11.95,10.7,15.2,1.0,,,,,
2020-02-12,3.1,46.7,22.8,10.85,7.6,13.0,1.0,,,,,
2020-02-13,5.7,194.4,21.4,5.0,15.7,19.2,1.0,,1.0,,,
2020-02-14,4.45,48.8,10.85,1.1,9.4,11.6,,,,,,
2020-02-15,2.85,0.0,13.05,-1.35,9.4,11.2,,,,,,
2020-02-16,1.85,19.1,8.600000000000001,4.75,5.4,5.8,1.0,,,,,
2020-02-17,2.55,13.899999999999999,11.95,6.4,5.4,6.7,1.0,1.0,,,,1.0
2020-02-18,1.75,130.6,16.7,10.6,7.2,9.4,1.0,1.0,1.0,,,
2020-02-19,3.35,290.9,15.3,9.7,9.4,11.2,1.0,,,,,
2020-02-20,5.15,96.1,10.3,3.9,9.8,13.9,1.0,,,,,1.0
2020-02-21,3.0,157.70000000000002,8.9,0.55,6.7,8.1,1.0,,,,,
2020-02-22,0.8500000000000001,0.0,13.3,-1.85,3.6,5.4,,,,,,
2020-02-23,0.75,0.0,13.600000000000001,1.15,4.5,5.8,1.0,,,,,
2020-02-24,2.3,60.2,10.0,7.2,6.7,10.3,1.0,,,,,
2020-02-25,2.0,179.4,20.0,9.4,5.4,6.3,1.0,1.0,,,,1.0
2020-02-26,3.8499999999999996,2.3,13.05,3.9,11.6,16.5,1.0,,,,,
2020-02-27,4.95,6.3999999999999995,9.15,0.3,11.2,16.1,,,,,,
2020-02-28,3.7,0.0,11.95,-0.5,11.6,16.1,,,,,,
2020-02-29,4.5,0.5,13.3,1.4000000000000001,12.5,16.5,,,,,,
2020-03-01,2.0,0.0,17.8,0.050000000000000044,5.8,7.6,,,,,,
2020-03-02,2.05,41.900000000000006,13.350000000000001,7.2,6.3,8.1,1.0,,,,,
2020-03-03,3.45,259.8,21.15,12.8,9.4,12.5,1.0,,1.0,,,
2020-03-04,1.9,107.6,16.7,11.399999999999999,5.8,7.2,1.0,,1.0,,,
2020-03-05,3.95,390.1,11.7,9.15,10.3,12.5,1.0,,1.0,,,
2020-03-06,6.2,115.3,14.15,4.7,13.4,17.0,1.0,,,,,1.0
2020-03-07,2.8,0.0,15.0,0.3,9.4,12.1,,,,,,
2020-03-08,2.2,0.0,16.95,1.65,6.7,9.4,,,,,,
2020-03-09,2.6,0.0,19.7,4.449999999999999,8.1,11.2,,,,,,1.0
2020-03-10,2.5,19.2,18.9,12.25,8.1,10.7,1.0,,,,,1.0
2020-03-11,2.45,25.099999999999998,22.2,11.7,8.1,11.2,1.0,,,,,1.0
2020-03-12,2.45,79.0,24.4,14.75,6.7,9.8,1.0,,,,,
2020-03-13,3.0,4.3,21.95,16.7,6.7,9.8,,,,,,
2020-03-14,2.4,4.9,27.5,12.8,6.3,8.5,,,,,,
2020-03-15,3.0999999999999996,3.7,21.4,13.350000000000001,7.2,9.4,,,,,,
2020-03-16,3.6,6.2,14.15,11.399999999999999,8.9,9.8,1.0,,,,,1.0
2020-03-17,1.5,1.4000000000000001,20.3,10.6,5.4,5.8,1.0,,,,,1.0
2020-03-18,2.2,0.3,25.6,12.5,6.3,8.9,1.0,,,,,1.0
2020-03-19,2.75,0.3,27.2,15.0,8.1,12.1,1.0,1.0,,,,
2020-03-20,3.95,2.6,28.05,16.4,11.6,14.8,,,,,,
2020-03-21,3.6500000000000004,25.599999999999998,22.5,10.85,8.1,9.8,1.0,,,,,
2020-03-22,3.65,4.3,17.2,7.75,8.1,10.3,1.0,,,,,
2020-03-23,2.3,121.5,16.7,10.85,6.7,8.1,1.0,1.0,1.0,,,
2020-03-24,2.7,184.3,25.3,14.75,9.4,13.0,1.0,1.0,1.0,,,
2020-03-25,3.55,187.7,22.25,12.75,7.6,10.3,1.0,,1.0,,,
2020-03-26,1.9,0.3,26.7,9.45,5.8,7.6,,,,,,
2020-03-27,2.35,0.0,29.7,13.35,7.2,9.4,,,,,,
2020-03-28,3.55,0.0,29.15,16.65,8.9,12.5,1.0,,,,,
2020-03-29,4.0,0.3,25.85,18.6,10.3,12.1,,,,,,
2020-03-30,3.45,0.3,23.6,15.0,7.6,10.7,,,,,,
2020-03-31,4.25,19.1,17.25,9.4,10.7,20.6,1.0,,1.0,,,
2020-04-01,5.1,71.9,15.55,5.3,11.2,16.5,,,,,,
2020-04-02,2.05,0.0,20.3,3.85,6.3,8.1,,,,,,
2020-04-03,2.15,0.0,25.3,6.65,6.7,8.5,,,,,,
2020-04-04,1.75,0.0,25.6,11.65,6.7,8.5,,,,,,
2020-04-05,1.05,0.0,26.7,13.05,4.5,6.3,,,,,,
2020-04-06,2.2,0.0,28.05,12.5,7.6,10.7,,,,,,
2020-04-07,2.55,4.6,25.3,15.85,8.9,11.6,,,,,,
2020-04-08,2.8499999999999996,14.6,26.95,15.85,6.7,8.9,1.0,,,,,1.0
2020-04-09,4.9,51.8,25.3,16.15,10.7,13.9,1.0,,1.0,,,
2020-04-10,5.2,0.0,16.7,6.4,12.5,16.1,,,,,,
2020-04-11,2.1,0.0,21.95,3.3000000000000003,5.8,7.6,,,,,,
2020-04-12,4.1,9.2,23.9,8.35,11.2,17.4,1.0,,1.0,,,1.0
2020-04-13,5.25,322.90000000000003,23.05,12.25,13.9,21.9,1.0,,1.0,,,
2020-04-14,3.5999999999999996,0.0,21.4,7.75,9.8,12.1,,,,,,
2020-04-15,4.8,0.3,16.4,4.7,10.3,12.5,,,,,,
2020-04-16,2.15,0.0,20.3,3.65,7.2,9.4,,,,,,1.0
2020-04-17,2.5,0.0,23.6,5.800000000000001,7.6,10.3,,,,,,
2020-04-18,3.9,34.6,20.85,10.0,9.8,12.5,1.0,,1.0,,,
2020-04-19,2.0,145.6,12.5,7.2,10.7,17.4,1.0,1.0,1.0,,,
2020-04-20,3.8499999999999996,442.9,21.7,11.1,10.3,14.3,1.0,1.0,1.0,,,
2020-04-21,4.0,2.0,23.9,9.75,10.7,14.3,1.0,,,,,
2020-04-22,1.8,2.5,22.2,8.05,5.4,7.2,,,,,,
2020-04-23,4.25,134.8,18.9,11.95,11.6,16.1,1.0,,1.0,,,
2020-04-24,3.3499999999999996,87.60000000000001,22.2,13.3,7.6,8.9,,,,,,
2020-04-25,3.85,1.4,26.7,11.7,10.7,14.3,,,,,,
2020-04-26,6.3,0.3,20.3,10.6,13.0,17.0,,,,,,
2020-04-27,3.5,0.5,22.5,7.5,9.4,11.6,,,,,,
2020-04-28,2.15,0.0,26.4,9.75,6.7,9.4,,,,,,
2020-04-29,4.0,26.1,21.7,13.350000000000001,11.6,15.7,1.0,,1.0,,,1.0
2020-04-30,3.4,199.6,17.75,10.55,8.9,11.6,,,,,,
2020-05-01,3.8,0.3,23.6,8.05,10.3,13.4,,,,,,
2020-05-02,1.5,0.0,27.8,9.15,5.8,7.6,,,,,,
2020-05-03,3.05,0.0,29.4,12.75,7.2,10.3,,,,,,
2020-05-04,2.25,0.0,29.7,15.25,7.2,8.9,,,,,,
2020-05-05,4.0,0.0,28.6,18.35,10.3,13.4,,,,,,
2020-05-06,6.0,0.5,22.75,8.850000000000001,14.3,18.8,,,,,,
2020-05-07,3.4,2.3,20.3,6.95,8.9,11.2,,,,,,
2020-05-08,2.95,4.1,17.5,8.6,10.7,13.9,1.0,,,,,
2020-05-09,3.65,44.9,18.049999999999997,6.4,8.1,12.1,,,,,,
2020-05-10,1.9,0.0,23.05,4.199999999999999,6.7,8.5,,,,,,
2020-05-11,4.6,0.0,20.0,9.45,9.8,14.3,,,,,,
2020-05-12,1.8,0.0,23.05,7.5,5.8,7.6,,,,,,
2020-05-13,2.25,0.0,26.7,11.95,7.2,9.4,,,,,,
2020-05-14,2.8,0.0,28.05,16.1,6.7,8.9,,,,,,
2020-05-15,2.7,0.0,27.2,15.850000000000001,6.3,8.5,,,,,,
2020-05-16,2.2,0.0,29.4,15.55,6.3,8.1,,,,,,
2020-05-17,2.6,32.5,29.7,16.65,7.6,10.3,1.0,,1.0,,,
2020-05-18,2.5,172.3,26.1,18.6,11.2,15.7,1.0,,1.0,,,
2020-05-19,3.65,108.4,23.85,17.2,9.4,12.1,1.0,,1.0,,,
2020-05-20,4.8,77.69999999999999,17.75,12.5,8.9,10.7,1.0,,1.0,,,
2020-05-21,1.95,1.3,23.9,12.2,5.4,7.2,1.0,,,,,
2020-05-22,2.4,19.7,29.7,16.4,10.7,16.5,1.0,,1.0,,,
2020-05-23,2.0,29.9,30.0,17.75,6.7,8.5,1.0,1.0,1.0,,,
2020-05-24,1.75,26.400000000000002,31.1,19.75,8.9,12.5,,,1.0,,,
2020-05-25,3.35,41.1,29.4,19.45,11.6,15.2,1.0,,1.0,,,
2020-05-26,4.2,36.8,23.9,20.3,9.8,11.6,1.0,,,,,1.0
2020-05-27,3.7,61.599999999999994,23.05,18.6,7.6,10.3,1.0,,1.0,,,1.0
2020-05-28,2.0,137.1,29.15,19.15,7.2,10.3,1.0,1.0,1.0,,,1.0
2020-05-29,1.6,20.0,28.85,20.549999999999997,7.6,8.9,,,1.0,,,
2020-05-30,2.65,83.6,30.0,18.85,7.2,9.4,1.0,,,,,
2020-05-31,2.35,0.0,29.7,16.4,7.2,8.9,,,,,,
2020-06-01,3.2,0.0,27.8,17.25,7.6,9.4,,,,,,
2020-06-02,1.9500000000000002,0.0,29.7,17.799999999999997,4.5,7.2,,,,,,
2020-06-03,2.15,0.0,30.6,19.450000000000003,5.8,7.2,,,,,,
2020-06-04,3.0,1.0,31.7,21.1,7.2,8.9,1.0,,1.0,,,
2020-06-05,2.55,25.799999999999997,28.05,21.15,8.9,12.1,1.0,,1.0,,,1.0
2020-06-06,1.65,110.2,30.3,19.450000000000003,9.8,11.6,1.0,,,,,
2020-06-07,2.3,0.0,30.25,20.85,6.3,8.5,,,,,,
2020-06-08,3.1500000000000004,0.0,29.7,22.8,6.7,11.2,,,1.0,,,
2020-06-09,2.85,71.1,30.3,22.8,12.5,17.4,1.0,,1.0,,,1.0
2020-06-10,3.4,79.7,29.15,22.8,9.4,14.8,1.0,,1.0,,,1.0
2020-06-11,3.6,151.5,28.35,19.45,9.4,11.2,1.0,,,,,
2020-06-12,3.25,14.8,30.85,17.799999999999997,10.7,13.0,,,,,,
2020-06-13,2.3,8.4,30.6,19.200000000000003,6.7,9.4,,,,,,
2020-06-14,2.2,10.2,27.75,17.200000000000003,16.5,20.6,,,1.0,,,
2020-06-15,3.25,97.8,26.95,16.1,14.8,19.7,,,1.0,,,
2020-06-16,4.4,35.8,24.15,16.1,8.1,10.3,,,,,,
2020-06-17,1.7000000000000002,0.0,24.15,15.3,5.8,7.6,,,,,,
2020-06-18,1.5499999999999998,0.0,28.05,15.55,5.4,7.6,1.0,,,,,
2020-06-19,1.65,3.3,30.3,18.05,5.8,6.7,,,,,,
2020-06-20,1.5499999999999998,0.0,32.2,18.049999999999997,6.7,8.1,,,,,,
2020-06-21,1.85,1.3,32.75,20.0,13.9,19.2,,,1.0,,,
2020-06-22,1.9,36.1,31.15,19.75,11.2,17.4,1.0,,1.0,,,1.0
2020-06-23,3.75,95.3,30.3,21.1,8.1,11.6,,,,,,
2020-06-24,3.05,46.3,27.75,20.85,6.7,8.9,1.0,,,,,
2020-06-25,2.9000000000000004,58.599999999999994,28.6,20.6,11.6,15.7,1.0,,1.0,,,1.0
2020-06-26,3.3499999999999996,29.400000000000002,29.15,20.0,13.0,17.0,,,,,,
2020-06-27,2.8,26.1,30.85,19.45,15.7,18.8,1.0,,1.0,,,1.0
2020-06-28,3.5,128.8,32.2,22.200000000000003,7.6,9.4,1.0,,,,,
2020-06-29,3.0,0.6,33.9,21.950000000000003,11.2,15.2,,,,,,
2020-06-30,2.5999999999999996,1.8,32.25,21.4,11.6,14.8,1.0,,1.0,,,
2020-07-01,3.15,186.7,28.6,20.3,9.8,12.5,1.0,,,,,
2020-07-02,2.45,19.8,31.950000000000003,21.4,10.3,13.9,,,1.0,,,
2020-07-03,1.8,52.3,33.599999999999994,22.5,5.8,7.2,1.0,,,,,
2020-07-04,1.4,0.6,32.5,22.25,9.8,12.1,1.0,,1.0,,,1.0
2020-07-05,2.3,40.6,33.3,22.5,7.6,9.8,1.0,1.0,,,,1.0
2020-07-06,3.1500000000000004,34.5,30.0,21.950000000000003,9.8,13.4,1.0,,1.0,,,
2020-07-07,2.65,120.7,30.6,22.8,6.3,8.5,1.0,,1.0,,,1.0
2020-07-08,1.8499999999999999,84.5,30.3,22.75,6.3,8.5,,,1.0,,,
2020-07-09,2.05,100.7,31.950000000000003,21.950000000000003,13.0,23.3,1.0,,1.0,,,
2020-07-10,2.3,140.8,33.3,21.95,7.2,9.8,1.0,1.0,1.0,,,
2020-07-11,4.2,10.2,32.75,22.5,9.4,12.5,,,,,,
2020-07-12,2.1,0.0,31.15,19.75,5.8,10.3,,,,,,
2020-07-13,3.05,1.5,31.950000000000003,20.0,7.2,9.8,1.0,,,,,
2020-07-14,1.5999999999999999,0.0,33.599999999999994,21.4,5.4,7.2,,,,,,
2020-07-15,1.6,9.6,33.05,22.799999999999997,7.6,11.2,1.0,,1.0,,,
2020-07-16,1.7,117.0,33.599999999999994,22.5,7.6,9.4,1.0,,1.0,,,
2020-07-17,1.6,1.8,34.15,23.299999999999997,5.4,6.7,,,,,,
2020-07-18,1.6,56.099999999999994,35.0,23.9,10.7,14.3,1.0,,1.0,,,
2020-07-19,1.2000000000000002,11.5,34.45,23.049999999999997,4.5,7.2,1.0,,1.0,,,
2020-07-20,1.55,9.700000000000001,35.3,24.15,11.2,18.3,,,1.0,,,
2020-07-21,1.7999999999999998,5.0,34.7,23.35,13.0,17.4,,,1.0,,,1.0
2020-07-22,1.6,16.4,33.599999999999994,22.5,5.4,7.2,,,1.0,,,
2020-07-23,1.95,48.99999999999999,33.599999999999994,22.5,10.7,15.2,,,,,,
2020-07-24,1.8,0.0,30.85,22.75,6.7,8.5,,,1.0,,,
2020-07-25,1.7000000000000002,2.5,31.95,21.65,7.2,10.7,,,1.0,,,
2020-07-26,1.25,11.6,32.8,20.85,6.3,7.6,,,1.0,,,
2020-07-27,2.1,22.200000000000003,33.599999999999994,22.75,7.2,9.8,,,,,,
2020-07-28,2.35,4.8,31.7,22.799999999999997,8.1,10.7,1.0,,1.0,,,
2020-07-29,2.75,21.599999999999998,29.7,23.9,6.3,8.5,1.0,,1.0,,,1.0
2020-07-30,3.55,220.29999999999998,31.4,23.9,8.9,13.4,1.0,,1.0,,,
2020-07-31,3.7,11.0,33.599999999999994,23.6,8.1,12.1,,,1.0,,,1.0
2020-08-01,3.0,5.8999999999999995,32.5,22.25,7.6,13.0,,,,,,
2020-08-02,1.55,1.3,33.3,22.5,6.3,7.6,,,,,,
2020-08-03,1.95,33.8,31.7,21.15,13.4,18.8,1.0,,1.0,,,1.0
2020-08-04,1.65,283.2,32.25,20.0,5.8,7.6,,,,,,
2020-08-05,2.0,2.5999999999999996,32.5,21.950000000000003,9.8,13.0,,,1.0,,,
2020-08-06,2.45,114.1,32.25,22.25,5.8,9.8,,,1.0,,,
2020-08-07,1.95,28.1,33.05,22.200000000000003,6.7,8.9,,,1.0,,,
2020-08-08,1.4,87.2,34.15,21.700000000000003,6.7,8.9,,,,,,
2020-08-09,1.8,0.0,35.3,22.5,7.2,8.5,,,1.0,,,
2020-08-10,2.2,29.5,34.7,22.5,14.8,19.2,,,1.0,,,1.0
2020-08-11,2.3,39.4,33.849999999999994,21.65,6.3,8.9,,,,,,
2020-08-12,1.7999999999999998,31.2,33.849999999999994,23.05,9.4,12.5,,,1.0,,,
2020-08-13,1.9,73.1,34.15,22.8,10.3,13.0,1.0,,1.0,,,1.0
2020-08-14,1.75,227.1,30.3,21.95,7.2,10.7,1.0,,1.0,,,1.0
2020-08-15,2.1,52.8,31.15,22.5,11.6,14.8,1.0,,1.0,,,
2020-08-16,2.9000000000000004,98.0,32.75,21.95,6.7,8.9,,,,,,
2020-08-17,2.1,1.1,32.2,21.700000000000003,7.2,9.4,,,1.0,,,
2020-08-18,2.3499999999999996,5.0,32.75,19.450000000000003,11.6,13.9,1.0,,1.0,,,
2020-08-19,2.2,123.8,31.1,20.25,13.9,17.4,1.0,,1.0,,,
2020-08-20,2.75,308.29999999999995,29.15,19.75,8.1,12.5,1.0,,1.0,,,
2020-08-21,2.05,150.0,27.8,20.55,8.1,11.6,1.0,,1.0,,,
2020-08-22,2.0,186.2,29.7,20.0,7.6,11.6,1.0,1.0,,,,
2020-08-23,1.9,7.1,30.3,22.2,6.7,10.7,,,,,,
2020-08-24,3.05,22.0,29.7,22.8,6.7,10.7,1.0,,,,,
2020-08-25,2.35,77.5,24.7,22.8,5.8,7.6,1.0,,,,,
2020-08-26,1.4,105.6,31.950000000000003,23.05,8.9,11.2,1.0,1.0,1.0,,,
2020-08-27,2.05,0.8,32.5,21.950000000000003,5.8,8.1,1.0,,,,,
2020-08-28,2.9000000000000004,4.5,30.3,24.15,6.3,10.3,,,,,,
2020-08-29,4.25,1.5,31.7,24.4,7.6,13.0,,,,,,
2020-08-30,2.25,102.6,33.05,22.2,12.5,20.1,1.0,,1.0,,,1.0
2020-08-31,1.35,223.1,31.15,22.5,6.3,7.6,1.0,,1.0,,,
2020-09-01,1.5,6.5,31.4,23.05,5.8,7.6,1.0,,,,,1.0
2020-09-02,2.6,12.200000000000001,31.7,23.05,6.3,9.4,1.0,,,,,1.0
2020-09-03,2.55,0.0,33.05,22.25,7.2,9.8,,,,,,
2020-09-04,3.2,0.0,33.05,22.5,7.2,9.4,,,,,,
2020-09-05,2.85,0.0,31.4,19.45,6.7,8.5,,,,,,
2020-09-06,2.65,0.0,29.4,18.05,6.7,9.4,,,,,,
2020-09-07,2.25,0.0,29.7,16.65,5.4,7.6,,,,,,
2020-09-08,2.9,0.0,30.0,18.6,6.3,10.3,,,,,,
2020-09-09,3.25,0.0,29.4,19.15,8.1,10.7,,,,,,
2020-09-10,2.95,0.3,30.6,23.35,7.2,9.4,1.0,,,,,
2020-09-11,2.3,3.8,32.8,22.200000000000003,5.8,7.6,,,,,,
2020-09-12,3.15,18.200000000000003,30.3,23.05,7.2,10.7,1.0,,1.0,,,
2020-09-13,3.2,24.700000000000003,31.1,22.5,7.2,8.9,,,,,,
2020-09-14,3.2,0.0,30.6,22.75,8.1,10.3,,,,,,
2020-09-15,6.1,19.2,24.7,20.85,11.2,14.3,1.0,,,,,
2020-09-16,6.45,56.7,21.15,17.2,12.5,16.5,1.0,,,,,
2020-09-17,5.3,1025.3,23.6,19.15,13.4,17.4,1.0,,,,,
2020-09-18,2.45,105.0,28.05,19.15,6.3,8.5,,,,,,
2020-09-19,4.5,0.8,21.7,16.7,9.8,13.9,,,,,,
2020-09-20,5.8,0.0,22.2,13.05,10.3,13.4,,,,,,
2020-09-21,5.300000000000001,0.0,22.5,11.7,11.6,17.0,,,,,,1.0
2020-09-22,2.05,0.0,21.95,10.3,6.7,8.5,,,,,,
2020-09-23,1.35,0.0,24.7,15.25,4.5,7.2,,,,,,
2020-09-24,3.25,44.7,20.6,17.25,7.2,10.7,1.0,,,,,
2020-09-25,2.5,252.4,25.0,20.85,6.7,10.7,1.0,,,,,
2020-09-26,0.8,7.9,27.2,19.15,4.5,6.3,1.0,,,,,1.0
2020-09-27,2.25,1.8,28.05,18.6,8.9,12.5,,,1.0,,,
2020-09-28,2.75,63.0,28.9,20.3,7.6,9.8,1.0,,1.0,,,
2020-09-29,3.3000000000000003,113.0,20.3,11.95,8.9,11.6,1.0,,1.0,,,
2020-09-30,2.3,60.8,22.8,9.7,6.7,9.4,,,,,,
2020-10-01,3.1,0.0,26.4,11.95,7.6,10.3,,,,,,
2020-10-02,2.95,0.0,20.6,9.15,7.6,12.1,,,,,,
2020-10-03,1.9,0.0,21.95,7.75,5.4,8.9,,,,,,
2020-10-04,1.3,0.0,23.049999999999997,10.0,4.5,7.2,,,,,,
2020-10-05,1.4,0.0,25.3,11.1,5.8,7.2,,,,,,
2020-10-06,1.5999999999999999,0.0,26.4,12.25,5.4,7.2,1.0,,,,,
2020-10-07,1.6,0.0,28.05,15.0,6.3,7.6,,,,,,
2020-10-08,0.9500000000000001,0.0,29.15,13.35,4.0,6.3,1.0,,,,,
2020-10-09,3.45,29.9,23.9,17.75,7.6,10.3,1.0,,,,,
2020-10-10,3.5,430.9,25.0,18.05,8.1,11.6,1.0,,1.0,,,
2020-10-11,3.1,726.1,23.9,20.85,6.7,10.3,1.0,,,,,1.0
2020-10-12,2.2,66.0,26.95,20.25,6.3,8.1,,,,,,
2020-10-13,3.45,1.7,25.85,14.75,7.6,10.3,1.0,,,,,
2020-10-14,2.1500000000000004,2.3,26.7,11.4,6.7,9.4,,,,,,
2020-10-15,1.95,0.0,26.95,16.1,5.8,8.1,1.0,,,,,1.0
2020-10-16,4.3,0.0,20.3,10.55,10.3,14.3,1.0,,,,,
2020-10-17,3.25,0.0,19.4,5.55,8.1,11.2,,,,,,
2020-10-18,3.05,0.0,22.2,8.850000000000001,6.7,8.9,,,,,,
2020-10-19,2.0,0.0,24.4,11.649999999999999,5.4,6.3,,,,,,
2020-10-20,2.25,0.0,26.1,12.8,5.4,7.6,1.0,,,,,
2020-10-21,2.75,0.0,27.5,15.3,6.3,8.5,1.0,,,,,
2020-10-22,2.95,0.0,26.95,16.95,6.7,8.9,1.0,,,,,
2020-10-23,1.85,0.0,27.8,16.950000000000003,5.4,6.7,1.0,,,,,
2020-10-24,1.4,171.2,26.4,17.200000000000003,9.4,9.8,1.0,1.0,1.0,,,
2020-10-25,1.25,496.6,23.6,18.6,4.0,5.8,1.0,,,,,
2020-10-26,2.45,0.5,21.15,18.05,6.7,7.6,1.0,,,,,
2020-10-27,2.1500000000000004,2.3,23.6,17.8,4.5,5.8,1.0,1.0,,,,
2020-10-28,3.0,52.4,24.7,20.3,7.2,11.6,1.0,,,,,
2020-10-29,6.95,260.9,27.8,10.0,16.1,23.3,1.0,,,,,
2020-10-30,5.05,2.4000000000000004,16.95,8.35,10.7,14.8,,,,,,
2020-10-31,4.1,0.0,18.9,7.2,9.4,12.1,1.0,,,,,
2020-11-01,4.2,0.5,21.15,9.7,13.4,19.2,1.0,,,,,
2020-11-02,3.75,0.5,14.7,3.05,12.5,18.3,,,,,,
2020-11-03,2.15,0.0,18.6,1.95,6.7,8.5,,,,,,
2020-11-04,1.65,0.0,20.85,4.75,5.4,8.9,,,,,,
2020-11-05,2.0,0.0,21.4,6.65,4.5,6.3,,,,,,
2020-11-06,3.15,0.0,23.9,11.4,6.7,10.3,,,,,,
2020-11-07,4.0,3.0999999999999996,23.05,14.700000000000001,7.6,11.6,1.0,,,,,1.0
2020-11-08,5.15,5.1,24.4,16.65,9.8,13.4,1.0,,,,,
2020-11-09,5.65,0.8,25.6,18.6,9.8,12.1,,,,,,
2020-11-10,4.35,4.6,21.7,19.4,7.6,10.7,1.0,,,,,1.0
2020-11-11,1.4,43.0,25.6,20.85,4.0,5.8,1.0,,,,,1.0
2020-11-12,3.8499999999999996,279.5,23.3,15.6,7.6,10.3,1.0,,,,,
2020-11-13,3.0999999999999996,0.8,22.8,10.55,8.1,10.7,1.0,,,,,
2020-11-14,1.75,0.0,21.95,6.1000000000000005,6.3,8.5,1.0,,,,,
2020-11-15,2.8,0.3,21.95,8.05,10.7,14.8,1.0,,,,,
2020-11-16,3.0999999999999996,0.0,16.95,4.699999999999999,9.4,12.5,,,,,,
2020-11-17,4.6,0.0,17.8,3.35,11.2,16.1,,,,,,
2020-11-18,1.5499999999999998,0.0,18.05,1.95,6.3,10.3,,,,,,
2020-11-19,2.35,0.0,16.7,1.4,6.7,8.9,,,,,,
2020-11-20,1.15,0.0,21.1,4.199999999999999,4.0,5.4,,,,,,1.0
2020-11-21,0.65,0.0,22.2,6.65,4.0,5.8,1.0,,,,,1.0
2020-11-22,1.2999999999999998,0.0,21.4,8.65,4.5,6.3,1.0,,,,,
2020-11-23,4.2,0.0,16.15,4.449999999999999,9.8,13.4,,,,,,
2020-11-24,3.4000000000000004,0.0,16.1,2.75,7.6,12.1,,,,,,
2020-11-25,3.5999999999999996,20.1,22.2,9.45,11.6,14.8,1.0,,,,,
