day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08
2022-01-01,2.3375,34.1,13.221052631578948,4.497368421052632,8.9,10.7,1.0,,,,1.0
2022-01-02,2.0125,0.0,15.907894736842104,2.044736842105263,7.6,10.3,,,,,
2022-01-03,1.6222222222222222,0.0,15.994736842105262,1.5868421052631578,6.3,7.6,1.0,,,,
2022-01-04,1.7333333333333334,0.0,16.49736842105263,2.2736842105263158,5.8,6.7,1.0,,,,1.0
2022-01-05,1.2777777777777777,0.0,19.55526315789474,4.2,5.8,6.7,1.0,,,,1.0
2022-01-06,1.1333333333333333,0.3,20.96578947368421,6.1684210526315795,5.8,6.7,1.0,1.0,,,1.0
2022-01-07,1.9666666666666666,0.3,17.41842105263158,5.131578947368421,6.3,8.9,1.0,1.0,,,1.0
2022-01-08,1.7111111111111112,0.6,15.957894736842105,5.923684210526315,6.3,7.2,1.0,1.0,,,1.0
2022-01-09,1.6333333333333335,0.0,19.11315789473684,6.11578947368421,8.9,15.2,1.0,1.0,,,1.0
2022-01-10,2.0555555555555554,0.0,19.210526315789473,8.33421052631579,9.4,12.1,,,,,
2022-01-11,2.4555555555555557,0.0,21.568421052631578,9.552631578947368,10.7,14.3,,,,,
2022-01-12,1.5666666666666667,0.0,22.11578947368421,8.821052631578947,7.6,9.8,,,,,1.0
2022-01-13,1.1111111111111112,0.0,21.16842105263158,8.223684210526315,13.9,26.8,,,,,1.0
2022-01-14,1.6,0.0,21.513157894736842,10.971052631578948,7.6,10.7,1.0,,,,1.0
2022-01-15,2.033333333333333,30.1,17.522222222222222,10.48611111111111,11.2,13.4,1.0,,,,
2022-01-16,1.2,51.5,19.33888888888889,9.975000000000001,4.5,7.2,,,,,
2022-01-17,1.3714285714285714,32.9,16.9,8.830555555555556,5.8,8.1,1.0,1.0,,,1.0
2022-01-18,1.625,546.9,14.742105263157896,9.34736842105263,5.8,9.8,1.0,1.0,,,1.0
2022-01-19,1.4666666666666668,7.4,17.16,6.928571428571429,6.7,8.1,1.0,1.0,,,1.0
2022-01-20,1.725,0.5,19.86315789473684,5.834210526315789,6.7,9.4,1.0,1.0,,,1.0
2022-01-21,1.7249999999999999,0.0,17.716216216216218,4.873684210526315,7.2,10.7,1.0,,,,
2022-01-22,1.875,0.0,17.38421052631579,6.205263157894737,8.1,10.7,1.0,,,,1.0
2022-01-23,2.0875,0.0,18.971052631578946,5.873684210526315,10.3,12.5,,,,,
2022-01-24,1.8,0.0,19.521052631578947,4.9605263157894735,6.3,9.4,1.0,1.0,,,
2022-01-25,1.7125,0.0,18.094736842105263,4.173684210526315,6.3,9.8,1.0,1.0,,,1.0
2022-01-26,1.7571428571428573,0.6,17.997297297297298,4.202702702702703,6.7,9.4,1.0,1.0,,,
2022-01-27,2.0,0.0,18.371052631578948,3.3526315789473684,8.9,10.3,,,,,1.0
2022-01-28,2.5142857142857147,0.0,17.89189189189189,6.348648648648648,12.5,16.1,,,,,
2022-01-29,1.7375,0.0,16.92162162162162,5.489189189189189,7.6,9.4,,,,,1.0
2022-01-30,2.211111111111111,0.0,19.400000000000002,3.2153846153846155,7.2,9.8,1.0,1.0,,,1.0
2022-01-31,1.8375,0.0,17.26842105263158,3.202631578947368,6.7,8.1,1.0,,,,1.0
2022-02-01,2.6444444444444444,0.0,14.951282051282051,5.676923076923077,6.7,10.7,1.0,,,,1.0
2022-02-02,2.725,0.0,15.023076923076923,2.169230769230769,10.7,12.5,1.0,1.0,,,1.0
2022-02-03,2.2875,0.0,14.933333333333334,1.9461538461538463,7.2,11.2,,,,,1.0
2022-02-04,2.988888888888889,0.0,15.8275,4.14,13.9,18.3,,,,,
2022-02-05,2.288888888888889,0.0,18.0775,4.0225,8.9,11.6,,,,,
2022-02-06,2.0875,0.0,21.253846153846155,4.648717948717949,8.9,12.5,,,,,
2022-02-07,3.0,0.0,21.225641025641025,8.171794871794871,11.2,15.2,,,,,
2022-02-08,2.2333333333333334,0.0,22.7975,7.220000000000001,9.4,12.5,,,,,
2022-02-09,2.533333333333333,0.0,25.585,8.885,8.9,11.2,,,,,1.0
2022-02-10,3.0777777777777775,0.0,25.705128205128204,10.123076923076923,14.8,19.2,,,,,
2022-02-11,1.8888888888888888,0.0,26.047500000000003,9.07,7.2,8.9,,,,,1.0
2022-02-12,2.3666666666666667,0.0,26.9625,9.11,9.8,11.6,,,,,1.0
2022-02-13,2.0625,0.0,26.21282051282051,8.58974358974359,7.2,9.4,,,,,
2022-02-14,2.211111111111111,0.0,24.16153846153846,6.1692307692307695,7.2,8.9,1.0,1.0,,,1.0
2022-02-15,4.688888888888889,99.2,13.512820512820513,4.515384615384615,13.9,17.4,1.0,,1.0,,1.0
2022-02-16,2.4444444444444446,611.6,14.11025641025641,2.466666666666667,10.7,12.5,1.0,,1.0,1.0,1.0
2022-02-17,2.6666666666666665,14.2,17.81025641025641,3.8692307692307693,10.7,12.1,1.0,1.0,,,1.0
2022-02-18,2.433333333333333,0.0,19.325641025641026,3.4179487179487182,10.7,12.5,1.0,,,,
2022-02-19,2.033333333333333,0.0,20.715384615384615,4.958974358974359,7.2,9.4,1.0,1.0,,,1.0
2022-02-20,2.025,0.0,18.61315789473684,4.436842105263158,7.6,10.3,1.0,1.0,,,1.0
2022-02-21,3.9555555555555557,1.3,13.271794871794873,6.943589743589744,11.2,13.9,1.0,,,,
2022-02-22,5.033333333333333,164.4,10.643589743589745,5.78974358974359,13.4,16.5,1.0,,,,1.0
2022-02-23,5.344444444444445,1434.6,8.517948717948718,1.9666666666666668,15.7,23.7,1.0,,,,1.0
2022-02-24,3.04,87.4,12.130769230769232,-1.428205128205128,11.6,14.8,,,,,
2022-02-25,2.55,0.0,14.463157894736844,-0.2815789473684211,10.7,13.4,1.0,,,,1.0
2022-02-26,2.3444444444444446,0.0,17.17105263157895,1.7552631578947369,8.1,12.1,1.0,,,,1.0
2022-02-27,2.53,0.0,19.435897435897434,3.8461538461538463,10.7,12.1,,,,,1.0
2022-02-28,2.21,0.0,22.79230769230769,6.248717948717949,10.7,12.1,1.0,,,,1.0
2022-03-01,2.3,0.0,24.623684210526317,6.981578947368422,7.2,10.7,,,,,1.0
2022-03-02,1.81,0.0,25.76410256410256,7.489743589743591,6.3,8.5,1.0,1.0,,,1.0
2022-03-03,3.6700000000000004,11.9,20.007692307692306,6.217948717948718,9.8,13.9,1.0,1.0,,,1.0
2022-03-04,3.8444444444444446,1292.2,14.105263157894736,7.136842105263158,10.3,13.4,1.0,,1.0,,1.0
2022-03-05,6.033333333333333,572.7,10.78108108108108,5.6189189189189195,13.4,16.1,1.0,,,,1.0
2022-03-06,2.388888888888889,286.3,13.187179487179487,3.3282051282051284,10.7,12.5,1.0,,,,
2022-03-07,2.84,0.3,16.638461538461538,2.5564102564102567,9.8,14.3,1.0,1.0,,,
2022-03-08,2.31,0.0,17.50526315789474,3.25,9.4,11.6,,,,,
2022-03-09,2.71,0.0,17.31282051282051,3.246153846153846,6.7,11.2,,,,,
2022-03-10,3.12,0.8,16.176923076923078,5.9512820512820515,7.6,11.6,1.0,1.0,,,1.0
2022-03-11,2.66,4.6,18.81025641025641,3.6717948717948716,9.4,11.6,1.0,1.0,,,1.0
2022-03-12,2.2,0.0,21.202564102564104,4.920512820512821,7.2,10.3,1.0,,,,
2022-03-13,2.38,0.0,18.858974358974358,5.1692307692307695,7.2,10.3,1.0,,,,
2022-03-14,,0.0,,,,,,,,,
2022-04-01,1.89,2.3,19.433333333333334,9.312820512820512,6.7,11.6,1.0,,,,1.0
2022-04-02,2.1100000000000003,13.0,18.08205128205128,9.874358974358975,6.3,7.6,1.0,,,,1.0
2022-04-03,2.977777777777778,59.3,16.105128205128207,10.797435897435898,7.2,8.5,1.0,,,,1.0
2022-04-04,2.5,9.2,21.402564102564103,9.974358974358974,7.6,9.8,1.0,,,,1.0
2022-04-05,1.85,0.0,23.4925,9.8875,5.8,10.3,1.0,1.0,,,1.0
2022-04-06,1.64,0.0,26.8325,11.9175,7.6,10.7,1.0,1.0,,,1.0
2022-04-07,2.57,0.5,30.442500000000003,13.89,13.0,17.4,1.0,1.0,,,1.0
2022-04-08,2.3555555555555556,0.0,32.32051282051282,13.84871794871795,8.1,10.3,,,,,1.0
2022-04-09,3.2333333333333334,0.0,26.553846153846152,11.430769230769231,8.9,12.5,1.0,,,,1.0
2022-04-10,3.5,0.0,21.105,10.817499999999999,9.4,12.1,1.0,,,,1.0
2022-04-11,4.58,5.199999999999999,18.075,9.92,10.7,13.4,1.0,,,,1.0
2022-04-12,4.11,42.6,16.682499999999997,6.435,13.0,15.7,1.0,,,,1.0
2022-04-13,2.65,1.8,18.625,3.8425000000000002,8.1,10.3,,,,,1.0
2022-04-14,2.322222222222222,0.0,20.23589743589744,5.115384615384615,7.2,10.7,1.0,,,,1.0
2022-04-15,2.4375,0.0,21.210526315789473,6.178947368421053,6.7,8.9,1.0,,,,1.0
2022-04-16,3.475,1.8,19.060526315789474,8.086842105263159,9.4,12.5,1.0,1.0,,,
2022-04-17,3.4375,14.4,23.094736842105263,9.221052631578948,9.4,13.0,1.0,,,,
2022-04-18,2.4222222222222225,0.3,24.83076923076923,9.502564102564103,7.6,9.4,1.0,1.0,,,1.0
2022-04-19,2.5300000000000002,0.0,22.2075,9.5775,8.1,9.8,1.0,1.0,,,1.0
2022-04-20,3.0300000000000002,0.0,19.3125,8.817499999999999,7.2,12.5,1.0,1.0,,,1.0
2022-04-21,3.0300000000000002,0.6,20.015,6.9375,8.9,12.1,1.0,,,,1.0
2022-04-22,4.64,467.5,15.474358974358974,7.82051282051282,10.3,13.4,1.0,,,,1.0
2022-04-23,3.04,12.6,20.46,5.33,10.3,12.5,1.0,,,,1.0
2022-04-24,2.65,0.0,25.3975,8.24,9.8,13.0,,,,,1.0
2022-04-25,2.73,0.0,27.735000000000003,9.715,10.3,13.4,,,,,1.0
2022-04-26,2.4400000000000004,0.0,25.197499999999998,9.3575,7.2,11.2,1.0,,,,1.0
2022-04-27,3.47,0.0,21.357499999999998,9.877500000000001,7.6,11.6,1.0,,,,1.0
2022-04-28,3.0100000000000002,0.3,18.630000000000003,8.725,7.6,12.1,1.0,,,,1.0
2022-04-29,2.5300000000000002,0.0,22.005000000000003,7.9575000000000005,6.7,10.3,1.0,,,,1.0
2022-04-30,2.0300000000000002,0.0,24.57179487179487,9.47948717948718,7.2,9.8,1.0,,,,1.0
2022-05-01,3.5888888888888886,0.0,21.6625,9.7375,8.9,12.5,1.0,,,,1.0
2022-05-02,2.9000000000000004,0.0,22.130769230769232,10.164102564102564,6.7,11.2,,,,,
2022-05-03,2.84,0.0,20.9575,10.127500000000001,7.2,11.6,1.0,,,,1.0
2022-05-04,2.0300000000000002,0.0,24.6275,8.695,14.3,59.0,1.0,1.0,,,1.0
2022-05-05,2.5100000000000002,0.0,26.4125,11.4,9.8,11.6,1.0,1.0,,,1.0
2022-05-06,2.19,0.0,25.0625,11.754999999999999,5.8,10.3,1.0,1.0,,,1.0
2022-05-07,3.08,0.0,23.2875,12.115,7.6,10.7,1.0,,,,1.0
2022-05-08,4.220000000000001,0.0,19.119999999999997,10.065000000000001,8.9,13.0,,,,,1.0
2022-05-09,3.72,0.0,18.5325,8.265,8.9,11.6,,,,,
2022-05-10,3.5200000000000005,0.0,19.3525,5.8625,9.4,12.1,,,,,1.0
2022-05-11,3.44,0.0,17.975,4.4399999999999995,10.3,14.3,,,,,1.0
2022-05-12,3.0999999999999996,0.0,24.145,5.5,10.7,13.9,,,,,1.0
2022-05-13,2.46,0.0,28.8825,9.625,12.5,16.5,,,,,1.0
2022-05-14,1.9777777777777779,0.0,31.274358974358975,12.207692307692309,6.7,8.9,,,,,1.0
2022-05-15,2.533333333333333,0.0,27.976923076923075,12.146153846153846,7.2,9.8,1.0,1.0,,,1.0
2022-05-16,2.7600000000000002,0.0,24.492307692307694,12.615384615384615,6.7,10.7,1.0,1.0,,,1.0
2022-05-17,2.9699999999999998,0.0,22.905,11.92,8.9,12.5,1.0,1.0,,,1.0
2022-05-18,2.85,0.0,24.332500000000003,11.105,7.2,10.3,1.0,,,,1.0
2022-05-19,2.8600000000000003,0.0,24.45,12.08,8.1,11.2,1.0,1.0,,,1.0
2022-05-20,3.5,14.0,19.715,11.8425,9.4,13.0,1.0,,,,1.0
2022-05-21,2.56,4.2,19.490000000000002,11.4525,8.9,26.4,1.0,,,,1.0
2022-05-22,2.87,0.5,22.4975,10.34,9.4,12.1,1.0,,,,
2022-05-23,2.34,0.0,23.185,11.254999999999999,8.1,11.6,1.0,,,,1.0
2022-05-24,2.09,0.0,25.509999999999998,12.3625,11.6,19.2,1.0,1.0,,,1.0
2022-05-25,2.1222222222222222,0.0,26.382051282051286,12.83076923076923,6.3,9.8,1.0,,,,1.0
2022-05-26,2.42,0.0,25.975,12.877500000000001,10.7,17.0,1.0,1.0,,,1.0
2022-05-27,2.94,0.0,24.8825,12.875,13.0,13.9,1.0,,,,
2022-05-28,3.3,0.0,20.485,12.1525,27.7,29.1,1.0,,,,1.0
2022-05-29,3.1399999999999997,1.2,21.27,12.010000000000002,7.6,12.1,1.0,,,,1.0
