day,PRCP,TMAX,TMIN
2024-03-09,0.0,15.0,10.6
2024-03-10,5.1,15.55,9.15
2024-03-11,27.0,14.15,8.9
2024-03-12,34.5,14.75,10.0
2024-03-13,6.1,15.0,8.35
2024-03-14,0.0,20.3,12.8
2024-03-15,0.0,23.05,13.899999999999999
2024-03-16,0.0,17.5,10.55
2024-03-17,0.0,15.0,9.4
2024-03-18,0.0,14.45,10.6
2024-03-19,0.0,14.45,10.0
2024-03-20,0.0,14.45,10.0
2024-03-21,0.0,16.65,11.1
2024-03-22,23.1,17.5,10.6
2024-03-23,39.3,14.45,10.6
2024-03-24,19.4,13.600000000000001,9.4
2024-03-25,0.0,13.9,10.0
2024-03-26,0.0,15.6,9.4
2024-03-27,13.0,15.0,10.6
2024-03-28,17.799999999999997,16.1,10.6
2024-03-29,26.4,11.7,9.4
2024-03-30,36.900000000000006,16.7,9.4
2024-03-31,0.0,16.7,10.6
2024-04-01,0.0,20.6,9.4
2024-04-02,0.0,18.3,10.6
2024-04-03,0.0,15.0,9.4
2024-04-04,30.5,12.2,5.6
2024-04-05,14.3,12.2,6.1
2024-04-06,0.0,14.4,7.2
2024-04-07,0.0,14.4,8.3
2024-04-08,0.0,17.8,8.3
2024-04-09,0.0,16.1,10.55
2024-04-10,0.0,17.75,9.4
2024-04-11,0.0,16.1,10.0
2024-04-12,0.0,14.15,10.0
2024-04-13,44.4,12.5,7.5
2024-04-14,12.6,14.4,7.25
2024-04-15,0.0,14.75,9.15
2024-04-16,0.0,16.9,9.7
2024-04-17,0.0,19.450000000000003,11.1
2024-04-18,0.0,17.5,10.6
2024-04-19,0.0,14.700000000000001,10.6
2024-04-20,0.0,15.85,10.6
2024-04-21,0.0,17.2,11.399999999999999
2024-04-22,0.0,15.3,11.399999999999999
2024-04-23,0.0,15.0,12.2
2024-04-24,0.0,15.85,11.1
2024-04-25,0.0,14.45,11.1
2024-04-26,4.9,14.45,10.85
2024-04-27,0.0,15.3,9.7
2024-04-28,0.0,15.0,10.3
2024-04-29,0.0,15.55,10.0
2024-04-30,0.0,15.55,9.15
2024-05-01,0.0,17.2,8.850000000000001
2024-05-02,0.0,16.65,10.25
2024-05-03,0.0,16.95,9.7
2024-05-04,68.8,12.25,8.850000000000001
2024-05-05,62.900000000000006,12.8,8.3
2024-05-06,0.0,14.45,9.15
2024-05-07,0.0,15.850000000000001,9.15
2024-05-08,0.0,23.35,10.25
2024-05-09,0.0,27.75,11.399999999999999
2024-05-10,0.0,20.85,11.1
2024-05-11,0.0,15.85,10.85
2024-05-12,0.0,13.899999999999999,10.0
2024-05-13,0.0,13.9,10.0
2024-05-14,0.0,14.75,10.0
2024-05-15,0.0,14.700000000000001,11.149999999999999
2024-05-16,0.0,15.8,11.399999999999999
2024-05-17,0.8,15.55,8.9
2024-05-18,0.0,15.55,11.399999999999999
2024-05-19,0.0,15.3,10.6
2024-05-20,0.0,16.1,10.0
2024-05-21,0.0,17.8,10.6
2024-05-22,0.0,17.5,8.9
2024-05-23,0.0,15.850000000000001,8.6
2024-05-24,0.5,12.75,9.7
2024-05-25,7.9,13.9,10.0
2024-05-26,1.0,15.25,10.0
2024-05-27,0.0,13.3,10.3
2024-05-28,0.0,15.0,10.0
2024-05-29,0.0,18.05,10.3
2024-05-30,0.0,17.5,11.149999999999999
2024-05-31,0.0,17.25,11.149999999999999
2024-06-01,0.0,15.0,11.1
2024-06-02,0.0,15.55,10.6
2024-06-03,0.0,15.55,11.649999999999999
2024-06-04,0.0,20.8,11.1
2024-06-05,0.0,20.0,12.2
2024-06-06,0.0,14.75,11.399999999999999
2024-06-07,0.0,16.1,11.7
2024-06-08,1.0,15.55,11.1
2024-06-09,0.0,15.3,11.1
2024-06-10,0.3,15.85,10.3
2024-06-11,0.0,19.45,11.399999999999999
2024-06-12,0.0,15.55,11.7
2024-06-13,0.0,13.05,10.85
2024-06-14,0.0,16.1,11.1
2024-06-15,0.0,18.65,10.85
2024-06-16,0.0,17.5,11.149999999999999
2024-06-17,0.0,19.7,10.0
2024-06-18,0.0,18.05,10.85
2024-06-19,0.0,13.05,10.6
2024-06-20,0.0,13.05,9.7
2024-06-21,0.5,16.1,9.7
2024-06-22,0.0,15.85,10.0
2024-06-23,0.0,16.950000000000003,11.399999999999999
2024-06-24,0.0,12.2,10.55
2024-06-25,0.0,20.0,
2024-06-26,0.0,15.55,11.1
2024-06-27,0.0,16.35,10.6
2024-06-28,0.0,18.05,10.85
2024-06-29,0.0,17.75,11.399999999999999
2024-06-30,0.0,19.45,12.25
2024-07-01,0.0,19.45,12.25
2024-07-02,0.0,22.25,12.75
2024-07-03,0.0,21.950000000000003,13.9
2024-07-04,0.0,21.15,12.5
2024-07-05,0.0,18.9,11.149999999999999
2024-07-06,0.0,18.9,13.05
2024-07-07,0.5,17.5,13.05
2024-07-08,0.3,17.5,13.05
2024-07-09,0.3,17.25,13.9
2024-07-10,0.3,17.2,13.05
2024-07-11,0.0,20.25,12.8
2024-07-12,0.0,16.65,11.95
2024-07-13,0.0,16.35,11.95
2024-07-14,0.0,16.95,13.3
2024-07-15,0.0,17.5,13.3
2024-07-16,0.0,18.6,13.3
2024-07-17,0.0,17.5,12.8
2024-07-18,0.0,17.25,13.05
2024-07-19,0.0,19.75,12.5
2024-07-20,0.0,16.95,11.95
2024-07-21,0.0,15.25,11.95
2024-07-22,0.0,17.5,12.25
2024-07-23,0.0,20.3,12.75
2024-07-24,0.0,19.45,13.850000000000001
2024-07-25,0.0,17.8,13.05
2024-07-26,0.0,15.55,12.8
2024-07-27,1.0,15.0,12.5
2024-07-28,0.3,17.2,12.5
2024-07-29,0.0,16.4,13.05
2024-07-30,2.1,16.95,13.05
2024-07-31,0.8,17.2,12.75
2024-08-01,0.3,17.8,12.2
2024-08-02,0.6,16.65,12.8
2024-08-03,0.0,17.5,12.5
2024-08-04,0.6,15.8,11.95
2024-08-05,0.6,15.85,11.7
2024-08-06,0.0,17.8,11.95
2024-08-07,0.0,18.3,12.5
2024-08-08,0.0,15.55,11.649999999999999
2024-08-09,0.0,16.1,11.399999999999999
2024-08-10,0.3,16.65,11.95
2024-08-11,0.0,16.1,11.7
2024-08-12,0.8,16.65,12.5
2024-08-13,0.0,18.35,12.2
2024-08-14,0.3,17.75,12.2
2024-08-15,0.0,18.65,12.5
2024-08-16,0.0,20.0,13.05
2024-08-17,0.8,20.0,13.350000000000001
2024-08-18,0.8,18.299999999999997,13.350000000000001
2024-08-19,0.0,19.15,12.8
2024-08-20,0.0,19.700000000000003,13.350000000000001
2024-08-21,0.0,18.049999999999997,13.9
2024-08-22,0.0,19.200000000000003,14.15
2024-08-23,0.0,20.6,14.4
2024-08-24,4.6,20.25,15.3
2024-08-25,6.8999999999999995,21.65,13.350000000000001
2024-08-26,0.0,19.15,13.600000000000001
2024-08-27,0.0,21.1,13.3
2024-08-28,0.0,17.8,13.350000000000001
2024-08-29,0.0,17.75,13.9
2024-08-30,0.0,18.6,14.7
2024-08-31,0.0,18.049999999999997,14.4
2024-09-01,0.0,19.200000000000003,14.15
2024-09-02,0.0,19.450000000000003,15.0
2024-09-03,0.0,26.65,13.350000000000001
2024-09-04,0.0,18.05,13.9
2024-09-05,0.0,21.7,12.2
2024-09-06,0.0,21.1,12.8
2024-09-07,0.0,18.9,12.2
2024-09-08,0.0,21.1,11.7
2024-09-09,0.0,17.8,12.8
2024-09-10,0.0,17.2,13.9
2024-09-11,0.0,19.4,11.7
2024-09-12,0.0,21.7,11.7
2024-09-13,0.0,21.7,12.2
2024-09-14,0.0,17.8,12.2
2024-09-15,0.0,16.7,12.2
2024-09-16,0.0,19.4,12.2
2024-09-17,0.0,16.1,12.8
2024-09-18,0.3,20.6,12.8
2024-09-19,1.1,17.2,12.2
2024-09-20,0.8,18.3,12.8
2024-09-21,0.0,18.3,12.8
2024-09-22,0.0,20.6,12.2
2024-09-23,0.3,31.7,11.7
2024-09-24,0.0,23.9,14.4
2024-09-25,0.0,18.3,13.3
2024-09-26,0.5,19.4,13.3
2024-09-27,0.0,30.0,13.3
2024-09-28,0.0,17.2,12.8
2024-09-29,0.0,18.3,12.8
2024-09-30,0.0,30.6,12.8
2024-10-01,0.0,34.4,17.8
2024-10-02,0.0,35.0,17.2
2024-10-03,0.0,27.8,15.0
2024-10-04,0.0,27.8,14.4
2024-10-05,0.0,35.0,18.3
2024-10-06,0.0,36.1,20.6
2024-10-07,0.0,33.3,16.7
2024-10-08,0.0,19.7,13.05
2024-10-09,0.8,16.1,12.8
2024-10-10,0.0,17.200000000000003,12.2
2024-10-11,0.0,17.5,12.5
2024-10-12,0.6,20.0,14.4
2024-10-13,1.6,19.45,13.05
2024-10-14,0.3,16.1,12.8
2024-10-15,0.3,18.05,13.350000000000001
2024-10-16,0.3,16.65,13.600000000000001
2024-10-17,0.3,18.6,12.8
2024-10-18,0.0,20.55,12.8
2024-10-19,0.0,23.9,12.25
2024-10-20,0.0,24.450000000000003,12.5
2024-10-21,0.0,16.65,11.7
2024-10-22,0.0,17.25,10.85
2024-10-23,0.0,20.0,11.149999999999999
2024-10-24,0.0,23.05,12.2
2024-10-25,0.3,20.55,11.4
2024-10-26,0.0,21.1,10.3
2024-10-27,0.3,16.95,12.5
2024-10-28,0.0,15.85,10.8
2024-10-29,0.0,16.1,9.45
2024-10-30,0.0,15.85,10.85
2024-10-31,11.9,16.15,10.0
2024-11-01,1.6,17.8,10.0
2024-11-02,4.9,16.1,12.2
2024-11-03,0.0,20.6,11.1
2024-11-04,0.0,21.7,12.8
2024-11-05,0.0,20.6,11.1
2024-11-06,0.0,20.0,13.3
2024-11-07,0.0,21.7,11.7
2024-11-08,0.0,20.0,10.6
2024-11-09,0.0,18.9,10.0
2024-11-10,0.0,18.9,10.0
2024-11-11,28.5,15.6,11.1
2024-11-12,26.0,16.1,10.0
2024-11-13,0.3,16.1,9.4
2024-11-14,2.6999999999999997,16.1,11.1
2024-11-15,7.3999999999999995,14.4,8.9
2024-11-16,1.1,15.0,7.8
2024-11-17,0.0,15.0,8.3
2024-11-18,0.8,13.3,8.3
2024-11-19,14.0,13.3,7.2
2024-11-20,22.9,15.0,11.1
2024-11-21,140.7,16.7,12.2
2024-11-22,87.80000000000001,15.6,11.7
2024-11-23,236.8,15.0,10.0
2024-11-24,11.0,15.6,8.9
2024-11-25,16.5,13.3,11.1
2024-11-26,25.0,13.9,10.6
2024-11-27,2.0,15.0,9.4
2024-11-28,0.0,15.0,6.7
2024-11-29,0.0,16.7,7.8
2024-11-30,0.0,16.1,8.9
2024-12-01,0.0,18.6,10.25
2024-12-02,0.3,19.45,9.15
2024-12-03,0.0,18.85,9.4
2024-12-04,0.0,17.75,9.45
2024-12-05,0.0,17.200000000000003,10.0
2024-12-06,0.0,18.049999999999997,9.45
2024-12-07,0.0,16.4,9.15
2024-12-08,0.0,18.299999999999997,9.75
2024-12-09,0.0,17.5,7.75
2024-12-10,0.0,15.0,8.850000000000001
2024-12-11,0.0,15.850000000000001,8.05
2024-12-12,103.6,13.350000000000001,10.3
2024-12-13,22.7,14.15,10.6
2024-12-14,185.0,12.75,8.3
2024-12-15,24.4,12.25,7.5
2024-12-16,34.1,12.2,8.05
2024-12-17,31.2,13.9,8.600000000000001
2024-12-18,0.6,14.15,8.05
2024-12-19,0.3,13.600000000000001,8.05
2024-12-20,0.0,12.75,7.8
2024-12-21,7.6,14.45,10.0
2024-12-22,23.6,15.0,11.7
2024-12-23,7.2,15.55,12.2
2024-12-24,24.7,14.2,8.6
2024-12-25,20.3,11.95,7.25
2024-12-26,23.4,14.45,10.55
2024-12-27,33.8,14.75,12.2
2024-12-28,7.699999999999999,15.25,12.2
2024-12-29,28.4,14.75,8.9
2024-12-30,6.6,13.600000000000001,7.25
2024-12-31,0.6,13.850000000000001,6.4
