day,PRCP,TMAX,TMIN
2019-03-24,0.0,18.3,8.9
2019-03-25,13.2,16.7,11.1
2019-03-26,9.3,16.7,6.9
2019-03-27,5.6,15.25,11.399999999999999
2019-03-28,3.5,16.1,11.7
2019-03-29,0.0,15.3,9.15
2019-03-30,0.0,17.8,9.4
2019-03-31,0.0,19.45,9.15
2019-04-01,1.6,16.7,10.0
2019-04-02,7.1,16.15,10.0
2019-04-03,0.0,15.85,10.0
2019-04-04,2.6,17.2,11.7
2019-04-05,10.899999999999999,16.7,12.2
2019-04-06,1.6,18.9,12.8
2019-04-07,0.0,19.4,13.3
2019-04-08,3.8,18.9,10.25
2019-04-09,0.3,16.4,10.3
2019-04-10,0.0,15.25,9.45
2019-04-11,0.0,14.45,11.149999999999999
2019-04-12,0.0,16.4,9.15
2019-04-13,0.0,17.25,10.0
2019-04-14,0.0,13.9,10.55
2019-04-15,1.3,13.9,9.15
2019-04-16,5.0,15.0,9.45
2019-04-17,0.0,18.3,10.0
2019-04-18,0.0,23.9,10.6
2019-04-19,0.0,17.5,9.15
2019-04-20,0.8,16.9,9.75
2019-04-21,0.0,16.1,8.850000000000001
2019-04-22,0.0,18.35,9.15
2019-04-23,0.0,21.950000000000003,11.7
2019-04-24,0.0,19.700000000000003,11.399999999999999
2019-04-25,0.0,15.850000000000001,10.85
2019-04-26,0.0,17.2,11.1
2019-04-27,0.0,16.1,11.1
2019-04-28,0.0,15.6,10.6
2019-04-29,0.0,16.7,10.6
2019-04-30,0.0,15.6,11.7
2019-05-01,0.0,17.8,10.6
2019-05-02,0.0,18.3,10.6
2019-05-03,0.0,16.1,10.0
2019-05-04,0.0,15.55,10.0
2019-05-05,0.0,15.55,10.3
2019-05-06,0.0,15.25,10.85
2019-05-07,0.3,16.15,10.55
2019-05-08,0.0,16.1,11.7
2019-05-09,0.0,16.7,11.7
2019-05-10,0.0,17.2,11.7
2019-05-11,0.0,16.1,11.7
2019-05-12,0.0,15.0,11.7
2019-05-13,0.0,15.6,11.1
2019-05-14,0.0,16.1,11.1
2019-05-15,39.4,16.95,12.25
2019-05-16,15.5,14.7,10.55
2019-05-17,0.0,14.700000000000001,10.55
2019-05-18,61.1,13.600000000000001,11.1
2019-05-19,35.1,14.75,10.25
2019-05-20,6.3999999999999995,15.25,10.0
2019-05-21,20.6,15.0,11.1
2019-05-22,1.3,18.3,11.1
2019-05-23,0.0,17.2,11.7
2019-05-24,0.0,17.2,11.7
2019-05-25,0.0,16.4,10.25
2019-05-26,1.0,14.75,10.0
2019-05-27,0.0,15.6,9.7
2019-05-28,0.0,14.700000000000001,11.399999999999999
2019-05-29,0.0,16.65,11.1
2019-05-30,0.0,13.9,10.0
2019-05-31,0.0,18.3,10.6
2019-06-01,0.0,17.2,11.1
2019-06-02,0.0,16.7,12.2
2019-06-03,0.0,17.2,10.6
2019-06-04,0.0,21.7,11.7
2019-06-05,0.0,21.7,13.3
2019-06-06,0.0,16.1,10.6
2019-06-07,0.0,19.4,10.6
2019-06-08,0.0,22.25,11.100000000000001
2019-06-09,0.0,32.8,16.1
2019-06-10,0.0,36.1,17.2
2019-06-11,0.0,34.7,16.1
2019-06-12,0.0,31.1,10.8
2019-06-13,0.0,26.65,12.5
2019-06-14,0.0,16.1,12.2
2019-06-15,0.0,15.0,11.1
2019-06-16,0.0,15.0,11.1
2019-06-17,0.0,18.9,11.7
2019-06-18,0.0,26.950000000000003,11.95
2019-06-19,0.0,16.65,12.75
2019-06-20,0.0,16.65,12.8
2019-06-21,0.0,17.2,11.95
2019-06-22,0.0,18.6,11.95
2019-06-23,0.0,22.8,12.8
2019-06-24,0.0,19.4,12.8
2019-06-25,0.0,18.35,14.45
2019-06-26,0.0,18.3,13.3
2019-06-27,0.0,17.5,13.9
2019-06-28,0.0,18.3,12.2
2019-06-29,0.0,17.2,11.1
2019-06-30,0.0,16.1,12.2
2019-07-01,0.0,15.850000000000001,12.2
2019-07-02,0.0,17.200000000000003,11.649999999999999
2019-07-03,0.0,17.5,11.399999999999999
2019-07-04,0.0,17.5,11.149999999999999
2019-07-05,0.0,19.4,12.2
2019-07-06,0.0,18.9,12.2
2019-07-07,0.0,16.7,12.2
2019-07-08,0.0,16.1,12.2
2019-07-09,0.0,17.8,12.8
2019-07-10,0.0,19.4,13.9
2019-07-11,0.0,17.8,13.3
2019-07-12,0.0,18.3,11.7
2019-07-13,0.0,15.3,12.25
2019-07-14,0.0,17.2,11.7
2019-07-15,0.0,18.6,12.2
2019-07-16,0.0,18.049999999999997,11.649999999999999
2019-07-17,0.0,19.15,11.95
2019-07-18,0.0,18.3,13.3
2019-07-19,0.0,21.7,14.4
2019-07-20,0.0,18.9,13.9
2019-07-21,0.0,18.9,13.3
2019-07-22,0.0,19.4,12.8
2019-07-23,0.0,17.5,11.95
2019-07-24,0.0,20.299999999999997,12.5
2019-07-25,0.0,18.35,12.5
2019-07-26,0.0,19.45,12.5
2019-07-27,0.0,17.2,11.95
2019-07-28,0.0,19.15,13.05
2019-07-29,0.0,17.200000000000003,12.5
2019-07-30,0.0,16.950000000000003,11.95
2019-07-31,0.0,18.6,13.3
2019-08-01,0.0,18.05,13.350000000000001
2019-08-02,0.0,19.4,13.9
2019-08-03,0.0,17.8,12.75
2019-08-04,0.0,18.35,13.05
2019-08-05,0.0,18.35,13.3
2019-08-06,0.0,17.5,13.600000000000001
2019-08-07,0.0,17.200000000000003,13.3
2019-08-08,0.0,17.799999999999997,13.3
2019-08-09,0.0,19.45,12.2
2019-08-10,0.0,18.9,14.7
2019-08-11,0.0,20.55,13.850000000000001
2019-08-12,0.0,22.2,16.1
2019-08-13,0.0,24.4,14.4
2019-08-14,0.0,28.9,15.0
2019-08-15,0.0,29.4,15.6
2019-08-16,0.0,20.799999999999997,14.45
2019-08-17,0.0,19.75,14.15
2019-08-18,0.0,20.549999999999997,13.350000000000001
2019-08-19,0.0,18.6,13.350000000000001
2019-08-20,0.0,19.450000000000003,14.15
2019-08-21,0.0,23.3,14.4
2019-08-22,0.0,22.8,15.6
2019-08-23,0.0,21.7,15.0
2019-08-24,0.0,19.4,14.4
2019-08-25,0.0,18.9,13.3
2019-08-26,0.0,22.2,12.2
2019-08-27,0.0,18.299999999999997,12.5
2019-08-28,0.0,18.9,14.7
2019-08-29,0.0,21.700000000000003,16.15
2019-08-30,0.0,19.15,14.75
2019-08-31,0.0,22.2,15.0
2019-09-01,0.0,20.55,15.0
2019-09-02,0.0,19.200000000000003,15.3
2019-09-03,0.0,19.7,13.3
2019-09-04,0.0,18.9,13.600000000000001
2019-09-05,0.0,19.4,13.9
2019-09-06,0.0,17.8,13.9
2019-09-07,0.0,18.299999999999997,13.850000000000001
2019-09-08,0.0,18.6,13.05
2019-09-09,0.0,19.450000000000003,13.05
2019-09-10,0.0,18.85,12.8
2019-09-11,0.0,21.35,12.5
2019-09-12,0.0,29.15,14.75
2019-09-13,0.0,31.9,15.55
2019-09-14,0.0,25.0,13.9
2019-09-15,0.0,18.049999999999997,13.350000000000001
2019-09-16,5.9,18.9,14.45
2019-09-17,0.0,21.1,13.9
2019-09-18,2.0,21.1,15.6
2019-09-19,0.0,21.7,13.9
2019-09-20,0.0,22.75,13.9
2019-09-21,0.0,25.0,14.2
2019-09-22,0.0,20.85,13.350000000000001
2019-09-23,0.0,25.0,13.3
2019-09-24,0.0,25.55,14.700000000000001
2019-09-25,0.0,34.7,15.55
2019-09-26,0.0,30.0,14.45
2019-09-27,3.1,22.8,12.5
2019-09-28,0.0,17.5,11.95
2019-09-29,0.0,16.950000000000003,11.1
2019-09-30,0.0,16.4,13.05
2019-10-01,0.0,16.950000000000003,9.75
2019-10-02,0.0,17.8,9.75
2019-10-03,0.0,16.65,10.55
2019-10-04,0.0,18.9,10.55
2019-10-05,0.0,21.95,11.1
2019-10-06,0.0,29.700000000000003,12.2
2019-10-07,0.0,28.3,16.1
2019-10-08,0.0,26.1,11.350000000000001
2019-10-09,0.0,23.3,11.149999999999999
2019-10-10,0.0,24.7,14.75
2019-10-11,0.0,25.6,12.5
2019-10-12,0.0,24.45,11.95
2019-10-13,0.0,16.4,9.7
2019-10-14,0.0,17.25,10.85
2019-10-15,0.0,16.95,10.0
2019-10-16,0.0,15.8,10.55
2019-10-17,1.1,15.8,11.1
2019-10-18,0.0,16.4,11.1
2019-10-19,0.0,16.65,11.1
2019-10-20,0.0,18.6,10.55
2019-10-21,0.0,21.1,11.65
2019-10-22,0.0,25.25,12.8
2019-10-23,0.0,25.0,13.1
2019-10-24,0.0,31.15,14.2
2019-10-25,0.0,31.1,13.899999999999999
2019-10-26,0.0,27.200000000000003,11.7
2019-10-27,0.0,25.8,11.1
2019-10-28,0.0,26.400000000000002,10.55
2019-10-29,0.0,26.650000000000002,8.9
2019-10-30,0.0,19.4,10.0
2019-10-31,0.0,26.650000000000002,10.55
2019-11-01,0.0,27.200000000000003,9.7
2019-11-02,0.0,27.25,10.3
2019-11-03,0.0,27.799999999999997,10.55
2019-11-04,0.0,21.7,9.4
2019-11-05,0.0,24.75,8.9
2019-11-06,0.0,13.899999999999999,10.0
2019-11-07,0.0,14.2,9.4
2019-11-08,0.0,15.6,10.6
2019-11-09,0.0,17.2,10.0
2019-11-10,0.0,17.8,10.6
2019-11-11,0.0,24.4,10.0
2019-11-12,0.0,18.65,4.45
2019-11-13,0.0,15.0,9.7
2019-11-14,1.9,16.1,11.649999999999999
2019-11-15,0.0,17.8,12.8
2019-11-16,0.0,17.5,10.85
2019-11-17,0.0,20.0,9.7
2019-11-18,0.0,23.3,12.8
2019-11-19,0.0,19.2,11.7
2019-11-20,0.0,20.85,11.1
2019-11-21,0.0,20.0,10.3
2019-11-22,0.0,20.3,9.45
2019-11-23,0.0,20.25,8.9
2019-11-24,0.0,20.549999999999997,8.9
2019-11-25,0.0,15.55,9.15
2019-11-26,74.7,12.2,7.75
2019-11-27,70.5,11.399999999999999,6.65
2019-11-28,16.8,10.3,4.75
2019-11-29,2.1,11.95,5.0
2019-11-30,12.2,11.649999999999999,5.550000000000001
2019-12-01,16.299999999999997,14.2,7.75
2019-12-02,22.7,15.0,8.05
2019-12-03,6.699999999999999,16.1,11.1
2019-12-04,21.5,13.3,11.1
2019-12-05,1.4000000000000001,15.0,11.7
2019-12-06,19.4,16.95,8.049999999999999
2019-12-07,92.9,16.7,12.2
2019-12-08,56.8,15.85,7.5
2019-12-09,0.8999999999999999,13.3,10.0
2019-12-10,9.7,14.7,9.2
2019-12-11,28.8,14.15,8.9
2019-12-12,9.4,15.0,9.15
2019-12-13,9.2,14.4,11.7
2019-12-14,7.4,13.3,9.4
2019-12-15,0.8,13.3,8.9
2019-12-16,0.0,13.9,7.8
2019-12-17,0.3,13.9,8.3
2019-12-18,73.1,11.95,5.85
2019-12-19,9.5,14.7,10.85
2019-12-20,0.3,14.7,9.7
2019-12-21,0.0,15.55,10.0
2019-12-22,40.8,14.15,8.9
2019-12-23,8.4,12.8,7.2
2019-12-24,0.3,13.05,8.9
2019-12-25,23.6,13.35,8.6
2019-12-26,0.0,14.45,8.05
2019-12-27,0.0,14.7,5.25
2019-12-28,0.0,14.7,5.85
2019-12-29,30.6,13.6,7.25
2019-12-30,12.500000000000002,15.0,7.5
2019-12-31,0.0,16.1,7.25
