day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
2024-01-01,4.733333333333333,50.7,0.7285714285714285,-2.028571428571429,9.4,12.1,1.0,,,,,,,
2024-01-02,5.533333333333334,0.3,2.942857142857143,-3.0285714285714285,9.8,13.4,1.0,,,,,,1.0,
2024-01-03,3.3000000000000003,1.1,2.457142857142857,-1.342857142857143,6.7,8.9,1.0,,,,,1.0,,
2024-01-04,2.2333333333333334,0.0,2.2857142857142856,-2.4857142857142853,7.2,8.9,,,,,,,,
2024-01-05,2.733333333333333,1.4,2.6999999999999997,-3.3714285714285714,5.8,11.6,1.0,,,,,,,
2024-01-06,1.8,154.7,1.6714285714285715,-1.5,5.8,7.2,1.0,,,1.0,,,,
2024-01-07,3.6,88.5,1.2714285714285716,-0.7714285714285715,7.2,9.8,1.0,,,,,,1.0,
2024-01-08,3.766666666666667,6.4,2.042857142857143,-0.9285714285714286,8.1,12.5,1.0,,,,,,,
2024-01-09,5.3,540.7,2.4714285714285715,0.24285714285714288,10.3,15.2,1.0,1.0,,1.0,,,,
2024-01-10,5.2,744.5,1.3714285714285714,-0.9142857142857144,10.7,14.8,1.0,,,,,,,
2024-01-11,3.6,22.6,1.1285714285714286,-2.4142857142857146,9.8,13.4,1.0,,,,,,1.0,
2024-01-12,5.8,480.3,2.6,-1.8000000000000003,16.5,24.6,1.0,1.0,,1.0,,,1.0,1.0
2024-01-13,7.633333333333333,725.5,1.1285714285714286,-13.142857142857142,12.5,17.4,1.0,,,,,,1.0,
2024-01-14,7.2,48.7,-12.814285714285715,-23.12857142857143,12.5,17.9,,,,,,,1.0,
2024-01-15,4.933333333333334,0.0,-17.2,-23.7,8.1,10.7,,,,,,,1.0,
2024-01-16,6.966666666666666,0.0,-16.142857142857142,-21.97142857142857,10.7,16.1,,,,,,,,
2024-01-17,5.466666666666666,0.0,-8.700000000000001,-17.842857142857145,9.8,13.9,,,,,,,,
2024-01-18,2.6,28.2,-4.1571428571428575,-12.357142857142858,7.2,9.8,1.0,,,,,,1.0,
2024-01-19,6.433333333333334,123.1,-7.671428571428572,-14.214285714285714,9.8,13.4,1.0,,,,,,1.0,
2024-01-20,4.6000000000000005,3.5,-8.071428571428571,-15.514285714285714,8.1,11.2,,,,,,,,
2024-01-21,4.3,0.0,-6.471428571428571,-17.657142857142855,9.4,14.3,,,,,,,,
2024-01-22,5.266666666666667,7.8,-0.3857142857142856,-9.5,9.4,13.9,1.0,,,1.0,1.0,1.0,,
2024-01-23,1.5,337.9,2.142857142857143,-0.7857142857142857,4.5,6.3,1.0,1.0,,,,1.0,,
2024-01-24,2.1666666666666665,180.5,3.314285714285714,0.4714285714285715,5.4,8.9,1.0,1.0,,,,,,
2024-01-25,3.466666666666667,242.89999999999998,3.8999999999999995,1.8428571428571427,7.2,11.6,1.0,1.0,,,,,,
2024-01-26,2.6333333333333333,568.2,4.514285714285714,2.557142857142857,7.2,9.4,1.0,1.0,,,,,,
2024-01-27,2.966666666666667,130.1,4.614285714285714,1.9000000000000001,7.6,10.7,1.0,1.0,,,,,,
2024-01-28,5.0,129.5,3.871428571428571,1.0571428571428572,9.8,13.9,1.0,,,,,,,
2024-01-29,4.733333333333333,0.5,4.114285714285715,-1.0714285714285714,8.9,13.9,1.0,,,,,,,
2024-01-30,4.033333333333333,27.900000000000002,3.8857142857142857,1.3571428571428572,8.1,11.2,1.0,,,,,,,
2024-01-31,4.533333333333333,0.5,4.0285714285714285,2.2285714285714286,8.9,12.5,1.0,,,,,,,
2024-02-01,4.2,0.0,9.671428571428573,1.2571428571428573,10.3,13.0,1.0,,,,,,1.0,
2024-02-02,4.066666666666666,0.0,6.828571428571428,-0.2857142857142857,8.1,10.7,1.0,,,,,,,
2024-02-03,2.8000000000000003,0.0,4.114285714285715,-1.957142857142857,5.8,8.1,1.0,,,,,,1.0,
2024-02-04,3.766666666666667,0.0,6.6571428571428575,-1.3142857142857143,8.1,10.3,1.0,,,,,,1.0,
2024-02-05,4.2,0.0,6.028571428571429,-0.9857142857142857,7.2,11.6,1.0,,,,,,,
2024-02-06,2.0333333333333337,0.0,6.357142857142857,-0.5142857142857143,5.4,8.5,1.0,1.0,,,,,1.0,
2024-02-07,2.8000000000000003,0.0,7.700000000000001,-1.4714285714285715,7.6,11.6,1.0,,,,,,1.0,
2024-02-08,7.333333333333333,9.4,13.014285714285714,4.357142857142857,13.9,20.1,1.0,,1.0,,1.0,,,
2024-02-09,5.5,87.5,13.714285714285714,3.4857142857142853,11.2,18.3,,,,,,,,
2024-02-10,3.4333333333333336,0.3,7.642857142857143,-0.5142857142857143,7.6,10.3,,,,,,,,
2024-02-11,2.266666666666667,0.0,4.8428571428571425,-3.3000000000000003,5.8,7.2,,,,,,,,
2024-02-12,2.1333333333333333,0.0,6.6000000000000005,-4.428571428571429,5.8,8.1,,,,,,,,
