day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2020-01-01,2.05,0.0,16.789473684210527,3.7394736842105263,8.9,10.3,1.0,1.0,,1.0
2020-01-02,2.15,0.3,17.978947368421053,4.660526315789474,13.0,16.1,1.0,1.0,,1.0
2020-01-03,1.4875,0.6,19.721052631578946,6.139473684210526,10.3,12.1,1.0,,,
2020-01-04,1.65,0.3,19.723684210526315,4.723684210526316,7.6,8.5,1.0,1.0,,1.0
2020-01-05,1.8625,0.8999999999999999,19.402631578947368,4.439473684210526,10.3,15.2,1.0,1.0,,1.0
2020-01-06,2.6625,1.6,21.55263157894737,7.355263157894737,14.3,18.8,1.0,,,1.0
2020-01-07,2.05,0.0,22.042105263157897,4.8999999999999995,11.6,14.3,1.0,1.0,,1.0
2020-01-08,2.4125,0.3,15.581578947368422,2.863157894736842,9.4,10.7,,,,
2020-01-09,3.0375,20.5,11.807894736842105,4.7894736842105265,12.5,15.7,1.0,1.0,,
2020-01-10,1.7875,123.6,16.094594594594593,2.3594594594594596,6.7,7.6,1.0,1.0,,1.0
2020-01-11,2.1125,0.3,14.754054054054054,2.4216216216216213,9.4,11.2,1.0,1.0,,1.0
2020-01-12,1.9,0.0,15.897368421052633,2.5289473684210524,8.9,10.7,1.0,1.0,,1.0
2020-01-13,1.825,0.0,16.223684210526315,3.3973684210526316,7.2,9.8,1.0,1.0,,1.0
2020-01-14,1.675,1.0,16.355263157894736,3.594736842105263,7.2,8.5,1.0,1.0,,1.0
2020-01-15,1.5999999999999999,0.3,18.126315789473683,2.75,6.7,8.1,1.0,1.0,,1.0
2020-01-16,2.225,1.3,15.765789473684212,3.2868421052631582,8.1,9.8,1.0,1.0,,1.0
2020-01-17,2.25,340.59999999999997,14.126315789473683,5.5,7.6,10.3,1.0,1.0,,1.0
2020-01-18,1.9125,38.2,18.28421052631579,4.2973684210526315,13.9,17.0,1.0,1.0,,
2020-01-19,2.1125000000000003,0.0,20.471052631578946,6.665789473684211,13.9,16.5,1.0,,,1.0
2020-01-20,1.5625,11.799999999999999,16.026315789473685,8.110526315789473,9.4,10.7,1.0,,,1.0
2020-01-21,1.7625,582.8,12.73157894736842,7.6157894736842096,6.7,7.6,1.0,,,1.0
2020-01-22,1.8333333333333333,18.0,15.652631578947368,6.228947368421053,7.6,8.5,1.0,1.0,,
2020-01-23,2.125,0.8999999999999999,19.8,6.413157894736843,11.2,14.3,1.0,1.0,,1.0
2020-01-24,1.5699999999999998,0.5,20.123076923076923,6.689743589743589,6.3,8.1,1.0,1.0,,1.0
2020-01-25,1.55,3.3,19.47179487179487,6.3,8.1,9.8,1.0,1.0,,1.0
2020-01-26,1.69,5.5,16.875,6.93,7.2,9.4,1.0,1.0,,1.0
2020-01-27,1.94,0.6,19.317500000000003,5.745,10.7,12.5,1.0,1.0,,1.0
2020-01-28,1.92,0.6,21.145,6.0875,8.1,10.7,1.0,1.0,,1.0
2020-01-29,2.94,0.8999999999999999,19.259999999999998,4.782500000000001,13.4,17.4,1.0,1.0,,1.0
2020-01-30,1.95,0.3,20.2625,5.032500000000001,9.4,13.4,,,,1.0
2020-01-31,2.5,0.0,22.98,7.33,14.3,18.8,,,,1.0
2020-02-01,2.08,0.0,23.9875,8.253846153846153,12.5,15.2,,,,
2020-02-02,2.87,0.8,20.9375,6.661538461538462,8.9,11.2,1.0,,,1.0
2020-02-03,3.5799999999999996,39.6,13.6875,6.2375,10.3,12.1,1.0,,,1.0
2020-02-04,3.46,0.0,11.84871794871795,0.3333333333333333,13.9,17.4,,,,
2020-02-05,2.04,0.0,13.875,-1.29,8.1,9.4,,,,
2020-02-06,1.89,0.0,17.1225,2.38,7.6,9.8,1.0,,,
2020-02-07,2.02,0.0,19.595,3.3875,7.2,8.9,1.0,,,1.0
2020-02-08,2.15,0.0,20.031578947368423,4.744736842105263,8.1,10.3,1.0,1.0,,1.0
2020-02-09,3.6,79.0,12.190000000000001,6.455,10.7,12.5,1.0,,,1.0
2020-02-10,2.15,784.8,12.525,5.6175,11.2,13.9,1.0,1.0,,
2020-02-11,2.73,193.7,16.8775,3.8225000000000002,13.9,20.1,1.0,1.0,,
2020-02-12,2.1,0.0,16.375,2.5974999999999997,8.1,9.8,1.0,,,
2020-02-13,1.8699999999999999,0.0,17.7575,2.9575,7.6,11.6,1.0,,,1.0
2020-02-14,1.822222222222222,0.6,18.105128205128207,3.6538461538461537,8.1,10.7,1.0,1.0,,1.0
2020-02-15,2.13,0.6,18.875,3.425,7.6,13.0,1.0,,,1.0
2020-02-16,1.85,0.3,19.82,4.785,9.4,10.3,1.0,1.0,,1.0
2020-02-17,1.6600000000000001,0.3,19.8975,5.695,5.8,7.6,1.0,1.0,,1.0
2020-02-18,2.16,0.0,19.2975,7.5200000000000005,10.3,12.5,1.0,1.0,,1.0
2020-02-19,2.05,0.6,19.555,7.3775,8.1,10.3,1.0,1.0,,1.0
2020-02-20,1.98,0.8999999999999999,21.555,6.8,10.3,12.1,1.0,1.0,,1.0
2020-02-21,2.4444444444444446,0.3,21.92051282051282,7.7384615384615385,8.9,12.1,1.0,1.0,,1.0
2020-02-22,2.8000000000000003,269.4,14.4,7.623684210526315,11.6,14.3,1.0,,1.0,1.0
2020-02-23,2.4625,778.8,15.913157894736843,7.360526315789474,9.4,10.7,1.0,,,1.0
2020-02-24,2.0,3.3,19.955263157894734,5.618421052631579,9.8,11.6,1.0,1.0,,1.0
2020-02-25,2.9375,0.6,22.42105263157895,7.144736842105263,15.7,21.0,1.0,1.0,,1.0
