day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2021-01-27,3.1333333333333333,5.6,26.975,15.975000000000001,8.9,10.7,1.0,1.0,,1.0
2021-01-28,4.266666666666667,111.19999999999999,24.725,10.425,10.7,13.0,,,,1.0
2021-01-29,2.1,0.0,18.75,6.4,6.7,8.1,,,,1.0
2021-01-30,1.8333333333333333,0.0,21.775,5.975,7.2,9.8,1.0,,,
2021-01-31,3.033333333333333,0.0,24.175,8.075,10.3,13.0,,,,
2021-02-01,4.8999999999999995,71.39999999999999,21.375,9.175,13.4,17.4,1.0,,1.0,1.0
2021-02-02,5.466666666666666,0.0,15.975,5.275,11.2,15.2,,,,
2021-02-03,3.233333333333333,0.0,16.1,2.65,7.6,9.8,,,,
2021-02-04,0.8333333333333334,0.0,17.5,0.975,5.4,7.6,,,,
2021-02-05,2.6999999999999997,0.0,22.775,3.2,9.8,12.5,,,,
2021-02-06,1.8,2.6,24.725,10.0,7.2,8.9,1.0,,,
2021-02-07,3.6999999999999997,276.6,24.725,14.45,8.9,11.2,1.0,,1.0,
2021-02-08,2.533333333333333,28.5,23.9,14.025,7.6,8.9,,,,
2021-02-09,1.7666666666666668,0.6,26.525,16.5,7.2,8.9,1.0,1.0,,1.0
2021-02-10,1.4000000000000001,0.0,29.85,18.75,4.5,6.3,1.0,1.0,,
2021-02-11,1.7333333333333334,7.2,29.424999999999997,16.95,6.7,9.4,1.0,,1.0,
2021-02-12,1.8666666666666665,46.3,28.725,17.2,6.7,10.7,1.0,,,
2021-02-13,3.033333333333333,27.2,28.175,18.775,13.0,17.0,1.0,,1.0,
2021-02-14,3.6999999999999997,799.3,28.2,19.45,13.0,16.5,1.0,,1.0,1.0
2021-02-15,3.0,95.0,29.575,18.6,13.4,16.5,1.0,,1.0,
2021-02-16,3.533333333333333,147.2,26.925,17.1,9.4,12.5,1.0,,1.0,1.0
2021-02-17,1.9333333333333336,6.5,21.8,14.175,6.3,6.7,1.0,,,
2021-02-18,3.6,6.5,27.600000000000005,16.1,9.4,12.1,1.0,,,
2021-02-19,4.266666666666667,6.6,29.875,16.525,11.6,15.2,1.0,,,
2021-02-20,3.366666666666667,116.9,23.75,8.325,8.9,10.7,,,,
2021-02-21,3.6333333333333333,0.0,21.375,8.774999999999999,11.2,13.4,,,,
2021-02-22,2.0,1.3,25.275,10.825000000000001,8.1,10.7,1.0,,,
2021-02-23,2.3000000000000003,32.8,26.25,12.925,7.2,8.9,,,,
2021-02-24,1.3666666666666665,0.0,26.125,11.525,6.7,8.9,,,,
2021-02-25,1.8666666666666665,0.0,27.625,11.4,6.7,9.8,,,,
2021-02-26,1.1666666666666667,0.0,27.925,11.375,7.2,8.5,1.0,,,
2021-02-27,2.466666666666667,0.0,30.0,15.275,8.1,10.3,1.0,,,
2021-02-28,2.8666666666666667,0.0,30.700000000000003,18.325,8.1,10.7,,,,
2021-03-01,3.0666666666666664,22.0,30.700000000000003,20.275,8.1,10.3,1.0,,,
2021-03-02,1.8333333333333333,12.100000000000001,29.75,17.1,13.0,15.7,1.0,,,
2021-03-03,3.6666666666666665,352.0,26.375,15.275,10.7,14.3,1.0,,1.0,
2021-03-04,2.2333333333333334,37.4,23.725,12.65,6.3,8.5,,,,1.0
2021-03-05,1.5,0.0,24.85,9.899999999999999,7.2,8.5,,,,1.0
2021-03-06,3.1999999999999997,0.3,23.75,11.375,10.7,12.5,,,,
2021-03-07,4.8,19.4,20.3,10.15,11.6,14.8,,,,1.0
2021-03-08,3.766666666666667,0.0,21.0,7.65,9.8,12.1,,,,
2021-03-09,3.0666666666666664,0.0,22.775,8.899999999999999,9.4,13.0,,,,1.0
2021-03-10,2.7999999999999994,0.0,24.7,11.1,9.8,12.1,,,,
2021-03-11,2.6999999999999997,0.0,25.4,11.25,8.1,9.8,,,,
2021-03-12,1.8666666666666665,0.0,27.225,11.5,6.7,8.5,,,,
2021-03-13,1.5666666666666667,0.0,28.2,11.925,6.3,8.5,1.0,1.0,,
2021-03-14,1.0666666666666667,0.0,27.9,12.625,5.4,7.2,1.0,,,
2021-03-15,1.7666666666666666,0.0,29.025,14.05,7.6,9.4,1.0,,,
2021-03-16,2.1666666666666665,0.0,29.725,15.399999999999999,8.1,11.2,1.0,,,
2021-03-17,2.5,0.0,30.700000000000003,17.35,10.7,13.4,,,,1.0
2021-03-18,5.1000000000000005,0.3,31.7,18.5,13.4,16.5,,,,
2021-03-19,3.1999999999999997,5.7,27.225,14.875,9.8,13.0,,,,
2021-03-20,4.133333333333334,0.0,21.525,11.125,11.2,15.7,1.0,,,
2021-03-21,3.4,12.9,15.975,10.975,7.2,9.4,1.0,,,1.0
2021-03-22,2.8666666666666667,21.3,18.875,12.225,9.4,12.1,1.0,,,
2021-03-23,1.5,9.8,23.75,12.9,6.7,8.1,1.0,1.0,,
2021-03-24,1.5666666666666664,0.0,28.333333333333332,13.2,6.7,10.3,1.0,,,
2021-03-25,3.266666666666667,0.0,30.974999999999998,14.850000000000001,8.9,11.2,1.0,,,
2021-03-26,3.033333333333333,0.0,32.225,19.725,8.1,9.8,1.0,,,1.0
2021-03-27,2.6666666666666665,0.0,32.475,19.575000000000003,8.1,10.3,1.0,,,
2021-03-28,3.6333333333333333,0.0,32.2,19.975,9.4,12.5,,,,
2021-03-29,2.3333333333333335,0.0,30.425,19.575,9.8,11.6,,,,
2021-03-30,2.533333333333333,0.0,29.6,18.175,7.6,9.4,,,,
2021-03-31,2.033333333333333,41.4,32.099999999999994,19.15,9.4,10.7,1.0,,1.0,
2021-04-01,2.9333333333333336,47.6,28.75,15.549999999999999,11.6,17.0,1.0,,,1.0
2021-04-02,4.8999999999999995,0.0,21.125,8.05,11.6,14.3,,,,1.0
2021-04-03,3.0666666666666664,0.0,20.7,7.775,9.4,11.6,,,,
2021-04-04,1.9666666666666668,0.0,22.925,9.45,6.7,8.5,,,,
2021-04-05,1.1333333333333333,0.0,25.7,10.7,7.2,8.9,1.0,,,
2021-04-06,1.2666666666666666,0.0,27.225,11.525,7.6,8.9,,,,
2021-04-07,1.5999999999999999,0.0,28.2,12.05,7.2,8.9,1.0,,,
2021-04-08,2.5,0.0,29.275,13.725,7.2,8.9,1.0,,,
2021-04-09,2.733333333333333,0.0,29.575,15.3,9.8,11.6,1.0,,,
2021-04-10,3.9666666666666663,7.9,31.525,16.675,15.7,23.7,1.0,,1.0,1.0
2021-04-11,2.1666666666666665,163.9,26.95,15.55,16.1,20.6,1.0,1.0,1.0,
2021-04-12,2.033333333333333,1130.8,24.174999999999997,16.25,7.2,9.4,,,,
2021-04-13,2.0,0.0,30.7,14.575,7.2,8.5,1.0,,,
2021-04-14,2.1666666666666665,0.0,32.1,15.675,8.1,9.8,1.0,,,
2021-04-15,2.8333333333333335,1.3,30.575000000000003,17.375,13.0,17.0,,,,
2021-04-16,1.8333333333333333,0.0,29.575,19.833333333333332,7.2,8.9,,,,
2021-04-17,2.6666666666666665,14.7,29.85,19.85,8.9,10.7,1.0,,1.0,1.0
2021-04-18,2.0,32.5,30.275,20.0,10.7,16.5,1.0,,1.0,
2021-04-19,1.4333333333333336,268.5,26.25,19.875,7.2,8.5,1.0,,1.0,
2021-04-20,1.7333333333333334,396.2,23.5,18.474999999999998,10.7,13.4,1.0,1.0,1.0,1.0
2021-04-21,2.4,754.2,26.225,19.45,8.1,9.8,1.0,,,
2021-04-22,2.8333333333333335,1.5,28.05,14.875,8.9,11.2,,,,
2021-04-23,3.0666666666666664,0.0,27.075,14.475,7.6,9.8,,,,
2021-04-24,3.966666666666667,0.5,28.9,16.225,9.8,13.0,,,,
2021-04-25,3.0,58.5,30.975,19.025,9.8,13.9,1.0,,1.0,
2021-04-26,2.733333333333333,162.8,29.85,16.4,8.9,11.2,,,,
2021-04-27,2.6,0.0,29.025,16.1,8.1,10.3,,,,
2021-04-28,2.3000000000000003,0.0,29.15,16.25,7.2,10.7,1.0,,,
2021-04-29,2.1999999999999997,0.0,30.975,17.5,7.2,13.4,1.0,,,
2021-04-30,2.433333333333333,0.0,32.625,19.3,7.6,9.8,,,,
2021-05-01,2.1666666666666665,0.0,31.950000000000003,20.7,7.6,9.4,,,,
2021-05-02,2.6,0.0,32.9,21.1,8.9,10.7,,,,
2021-05-03,2.533333333333333,22.4,34.0,21.275,9.8,14.8,,,1.0,
2021-05-04,2.6666666666666665,41.2,34.575,21.25,12.5,16.5,,,1.0,
2021-05-05,2.3333333333333335,18.5,34.575,22.075,8.9,10.7,,,1.0,
2021-05-06,2.3333333333333335,30.4,33.9,22.5,14.3,17.9,1.0,,1.0,
2021-05-07,2.733333333333333,105.7,30.275,19.45,8.1,11.2,,,,
2021-05-08,2.1666666666666665,0.0,29.424999999999997,15.275000000000002,7.2,8.5,,,,
2021-05-09,2.7999999999999994,0.0,31.1,15.125,8.1,12.1,,,,
2021-05-10,2.2666666666666666,0.0,32.925,18.775,7.6,10.3,,,,1.0
2021-05-11,1.4333333333333333,3.5,33.449999999999996,21.25,10.3,12.5,,,,
2021-05-12,1.8,72.8,32.625,21.1,11.2,15.7,1.0,,1.0,1.0
2021-05-13,3.0333333333333337,175.3,29.599999999999998,20.3,7.2,9.4,,,,
2021-05-14,3.5666666666666664,0.8999999999999999,27.225,17.1,10.3,13.4,,,,
2021-05-15,3.3666666666666667,0.0,29.025,16.925,10.3,12.5,,,,
2021-05-16,2.8666666666666667,0.0,28.475,16.375,8.9,12.5,,,,
2021-05-17,2.9,0.0,28.625,15.675,9.8,11.6,,,,
2021-05-18,3.7999999999999994,0.6,29.575,17.5,11.2,13.9,,,,
2021-05-19,3.9333333333333336,0.8,30.0,18.325,11.6,16.1,,,,1.0
2021-05-20,4.5,12.9,29.299999999999997,18.775,11.6,14.3,,,,1.0
2021-05-21,3.6999999999999997,1.3,29.425,18.049999999999997,10.7,13.0,,,,
2021-05-22,3.233333333333333,0.0,30.0,17.375,9.8,12.5,,,,
2021-05-23,2.1,0.0,30.425,16.525,7.6,9.8,,,,
2021-05-24,1.7666666666666668,0.0,31.125,16.5,8.1,11.6,1.0,,,
2021-05-25,2.2666666666666666,0.0,33.05,17.35,7.6,10.3,1.0,,,
2021-05-26,2.5,0.0,33.449999999999996,18.75,7.2,9.4,1.0,,,
2021-05-27,2.4,0.0,33.574999999999996,20.0,8.1,9.8,1.0,,,
2021-05-28,1.8666666666666665,0.0,34.15,20.725,7.2,9.4,,,,
2021-05-29,2.266666666666667,12.4,34.725,21.675,13.0,15.7,,,1.0,
2021-05-30,1.6333333333333335,109.6,34.0,21.25,10.7,13.4,,,1.0,
2021-05-31,3.4333333333333336,27.599999999999998,32.2,21.55,10.3,12.5,,,,
2021-06-01,2.766666666666667,0.0,32.775,19.55,9.8,11.2,,,,
2021-06-02,2.4333333333333336,0.3,32.775,20.55,9.4,11.6,,,,
2021-06-03,2.466666666666667,7.5,32.225,21.55,10.3,13.4,,,,1.0
2021-06-04,1.5999999999999999,88.8,32.1,22.075,7.6,11.6,1.0,,1.0,
2021-06-05,2.766666666666667,343.7,32.1,22.925,8.9,10.7,1.0,,1.0,
2021-06-06,3.3000000000000003,27.1,33.325,23.175,9.8,11.6,1.0,,,
2021-06-07,3.3000000000000003,53.300000000000004,33.875,24.325,9.8,12.1,,,,
2021-06-08,3.0666666666666664,0.0,33.6,23.45,8.1,11.6,,,,
2021-06-09,2.3000000000000003,0.0,34.575,23.05,8.1,9.8,,,,
2021-06-10,1.8333333333333333,0.0,34.575,22.775,7.2,8.9,1.0,,,
2021-06-11,2.566666666666667,84.0,35.575,23.075,9.8,12.1,,,1.0,
2021-06-12,2.2666666666666666,93.8,35.3,23.475,11.2,13.4,,,1.0,
2021-06-13,2.2333333333333334,25.1,34.025,22.925,13.4,16.5,1.0,,1.0,
2021-06-14,2.3000000000000003,339.6,32.925,22.35,9.8,12.5,1.0,,1.0,
2021-06-15,2.766666666666667,353.1,30.55,22.8,9.4,12.1,1.0,,1.0,1.0
2021-06-16,2.8666666666666667,283.4,30.85,22.5,13.9,17.0,1.0,1.0,1.0,1.0
2021-06-17,2.0,179.70000000000002,31.675,22.1,7.6,8.9,,,,
2021-06-18,1.3333333333333333,0.3,32.35,22.5,5.8,7.2,,,,
2021-06-19,2.6999999999999997,0.0,33.05,23.9,7.2,8.9,,,,
2021-06-20,2.6999999999999997,34.3,33.05,24.85,7.6,10.3,,,,
2021-06-21,2.2666666666666666,17.3,33.45,23.725,14.3,17.4,1.0,,1.0,
2021-06-22,3.0,264.0,34.025,22.225,14.8,22.4,1.0,,1.0,1.0
2021-06-23,1.5,585.4,33.324999999999996,22.375,11.6,17.0,1.0,,1.0,
2021-06-24,1.8,604.0,32.075,22.225,12.5,15.2,1.0,,1.0,
2021-06-25,1.9000000000000001,207.29999999999998,30.575,22.5,8.1,9.8,1.0,,1.0,1.0
2021-06-26,1.7333333333333334,97.5,30.275,22.525,8.9,10.7,1.0,,1.0,
2021-06-27,2.6,175.1,31.650000000000002,22.9,9.8,13.9,,,,
2021-06-28,2.4,16.5,32.4,22.96666666666667,8.1,10.3,,,,
2021-06-29,2.033333333333333,30.3,32.375,22.775,11.2,13.0,1.0,,1.0,
2021-06-30,1.5999999999999999,405.9,30.275,22.9,10.3,13.4,1.0,,1.0,
2021-07-01,1.9666666666666668,196.9,30.125,22.625,8.9,10.7,1.0,,1.0,
2021-07-02,2.6333333333333333,184.4,30.7,22.35,10.7,14.3,1.0,,1.0,
2021-07-03,2.8333333333333335,231.0,29.3,22.775,9.4,12.1,1.0,,1.0,
2021-07-04,2.0666666666666664,396.2,29.45,23.2,9.8,13.4,1.0,,1.0,1.0
2021-07-05,1.5333333333333332,67.0,32.5,23.325,9.8,13.9,1.0,,1.0,
2021-07-06,2.733333333333333,199.8,32.375,23.05,11.6,15.2,,,1.0,1.0
2021-07-07,5.066666666666666,520.3,30.55,23.75,12.5,16.5,1.0,,,
2021-07-08,2.266666666666667,205.7,30.825000000000003,23.475,11.2,14.3,1.0,,1.0,
2021-07-09,1.4666666666666668,382.8,32.475,23.05,9.8,12.5,1.0,,1.0,
2021-07-10,1.9666666666666668,94.6,34.23333333333333,23.325,8.1,11.2,,,1.0,
2021-07-11,0.9666666666666668,9.7,33.175,24.025,8.9,11.2,1.0,,1.0,
2021-07-12,1.5,56.5,32.5,22.625,13.0,16.1,1.0,,1.0,1.0
2021-07-13,2.3333333333333335,192.5,32.075,22.075000000000003,9.4,11.6,,,,
2021-07-14,1.8666666666666665,36.1,32.35,23.05,8.9,10.3,1.0,,1.0,1.0
2021-07-15,2.033333333333333,274.2,32.8,23.325,8.9,11.6,,,,
2021-07-16,2.033333333333333,2.8999999999999995,33.175,22.775,8.1,9.8,,,,
2021-07-17,1.7333333333333332,0.0,34.15,23.025,6.7,8.9,,,,
2021-07-18,1.4666666666666668,10.2,34.025,23.45,10.3,13.4,,,1.0,
2021-07-19,2.2333333333333334,173.9,34.15,23.175,14.3,17.4,1.0,,1.0,
2021-07-20,1.7666666666666666,223.9,33.45,23.325,13.0,15.7,1.0,,1.0,
2021-07-21,2.0,317.9,34.3,23.6,6.3,8.5,,,1.0,
2021-07-22,1.6666666666666667,36.3,35.575,24.875,9.8,13.0,1.0,,1.0,
2021-07-23,1.9333333333333333,132.5,34.725,24.15,11.2,14.3,1.0,,1.0,
2021-07-24,2.433333333333333,183.8,33.724999999999994,23.299999999999997,8.9,11.2,1.0,,,1.0
2021-07-25,2.533333333333333,4.3,34.025,24.025,9.8,11.6,,,,
2021-07-26,1.5333333333333332,0.0,33.75,24.15,8.1,9.8,,,1.0,
2021-07-27,1.6333333333333335,22.0,34.3,24.45,9.8,11.2,1.0,,1.0,
2021-07-28,1.8333333333333333,225.2,34.175,24.299999999999997,10.7,13.4,1.0,,1.0,
2021-07-29,1.2333333333333334,109.8,33.875,23.6,13.9,17.0,1.0,,1.0,
2021-07-30,2.0,296.1,34.0,23.475,7.2,8.9,,,,
2021-07-31,2.466666666666667,4.199999999999999,34.15,24.175,8.1,10.3,,,,
2021-08-01,2.1333333333333333,8.899999999999999,34.425,24.6,13.4,19.2,,,1.0,1.0
2021-08-02,2.1333333333333333,184.3,33.6,24.174999999999997,13.4,17.9,1.0,,1.0,
2021-08-03,2.8333333333333335,180.6,32.35,24.0,9.4,11.6,1.0,,,
2021-08-04,3.3000000000000003,109.4,30.575,23.45,11.2,14.8,1.0,,,
2021-08-05,2.8666666666666667,110.1,30.525,23.725,8.1,10.7,,,,
2021-08-06,1.9000000000000001,194.89999999999998,32.95,23.475,10.7,14.8,1.0,,1.0,
2021-08-07,1.1666666666666667,624.8,34.875,23.45,10.3,12.1,1.0,,1.0,
2021-08-08,1.0,124.2,34.725,24.025,9.4,12.5,,,1.0,1.0
2021-08-09,1.2666666666666668,117.0,34.55,24.3,13.4,15.2,1.0,,1.0,
2021-08-10,1.7,93.9,33.625,24.15,7.2,8.9,,,1.0,
2021-08-11,1.3,39.2,33.599999999999994,24.025,10.3,12.5,1.0,,1.0,
2021-08-12,1.8333333333333333,124.4,33.875,23.875,7.6,9.8,,,1.0,1.0
2021-08-13,2.2666666666666666,100.9,33.724999999999994,23.9,8.9,10.7,1.0,,1.0,
2021-08-14,1.6666666666666667,50.8,32.625,24.0,9.8,13.0,1.0,,1.0,
2021-08-15,2.6,167.8,32.375,24.0,10.7,15.2,,,1.0,
2021-08-16,2.1999999999999997,37.4,32.5,24.725,7.2,8.9,1.0,,1.0,
2021-08-17,2.3333333333333335,105.39999999999999,33.475,25.425,9.4,11.6,,,,
2021-08-18,1.9666666666666668,3.0999999999999996,34.575,25.275,7.6,9.8,,,,1.0
2021-08-19,1.3666666666666665,52.7,34.825,24.45,6.7,8.5,,,,
2021-08-20,1.4000000000000001,53.8,35.85,24.0,13.4,17.0,1.0,,1.0,1.0
2021-08-21,1.3666666666666665,212.4,35.575,24.575,14.8,18.3,,,1.0,1.0
2021-08-22,1.2,151.1,35.0,24.3,8.1,11.2,,,1.0,
2021-08-23,1.5333333333333332,41.2,33.325,24.6,7.6,10.3,,,,
2021-08-24,1.6000000000000003,31.4,32.9,23.2,13.0,17.4,1.0,,1.0,
2021-08-25,2.1999999999999997,320.3,33.05,21.4,13.0,15.7,,,,
2021-08-26,3.4,186.5,32.925,22.1,13.0,16.1,1.0,,1.0,1.0
2021-08-27,2.3666666666666667,66.7,31.375,23.625,11.2,13.4,1.0,,1.0,1.0
2021-08-28,3.0333333333333337,93.6,32.225,24.575,8.9,12.1,1.0,,1.0,
2021-08-29,2.466666666666667,30.6,33.300000000000004,25.275,7.6,10.3,,,,
2021-08-30,1.4333333333333336,6.6,34.15,24.3,6.7,8.5,,,,
2021-08-31,2.066666666666667,0.0,34.575,24.15,6.7,10.3,,,,
2021-09-01,3.3333333333333335,1.0,32.35,24.275,11.6,15.7,,,,
2021-09-02,2.733333333333333,64.2,31.825,23.45,12.5,16.1,1.0,,1.0,1.0
2021-09-03,1.5,246.2,34.15,23.2,7.6,10.3,1.0,,1.0,
2021-09-04,2.033333333333333,448.5,34.3,23.299999999999997,7.2,8.5,,,,
2021-09-05,1.1666666666666667,1.5,33.324999999999996,22.225,7.2,9.4,,,1.0,
2021-09-06,1.1333333333333335,291.9,33.9,22.775,8.9,11.2,1.0,,1.0,
2021-09-07,1.1333333333333335,159.8,34.125,23.2,12.5,18.8,1.0,1.0,1.0,
2021-09-08,1.2333333333333334,209.1,33.05,23.35,10.7,16.1,1.0,,1.0,
2021-09-09,2.6666666666666665,543.0,31.4,23.6,10.3,13.9,1.0,,1.0,
2021-09-10,1.2333333333333334,199.1,31.224999999999998,23.475,8.1,9.4,1.0,,1.0,
2021-09-11,1.5999999999999999,96.3,32.2,23.2,7.2,8.5,1.0,,1.0,
2021-09-12,2.6999999999999997,65.8,31.650000000000002,23.875,8.9,10.7,1.0,,1.0,
2021-09-13,2.466666666666667,107.4,32.5,23.725,7.2,8.9,,,1.0,
2021-09-14,1.2333333333333334,58.4,32.625,23.05,10.7,13.0,1.0,,1.0,
2021-09-15,1.5,98.4,32.375,23.049999999999997,7.6,8.9,,,,
2021-09-16,1.1333333333333333,18.2,32.5,23.049999999999997,8.1,9.8,1.0,,1.0,
2021-09-17,1.5,119.39999999999999,31.950000000000003,23.45,8.1,10.7,1.0,,1.0,
2021-09-18,0.9,245.4,32.25,23.725,7.2,8.9,1.0,,1.0,1.0
2021-09-19,0.8666666666666666,297.9,32.5,23.475,7.2,8.1,1.0,,1.0,
2021-09-20,1.3666666666666665,422.0,32.1,23.325,8.1,8.9,,,1.0,1.0
2021-09-21,1.2,37.7,32.5,23.2,8.9,10.3,,,1.0,
2021-09-22,1.6666666666666667,123.2,32.6,22.925,8.1,10.3,1.0,,1.0,
2021-09-23,1.8666666666666665,65.0,32.625,23.325,8.1,9.4,1.0,,,
2021-09-24,2.3666666666666667,0.3,31.25,22.35,7.2,9.4,,,,
2021-09-25,1.8666666666666665,0.0,32.225,21.4,8.9,10.3,,,,
2021-09-26,1.8666666666666665,0.0,32.1,20.95,7.6,10.3,,,,
2021-09-27,1.5999999999999999,0.0,31.275,19.425,7.2,8.5,,,,
2021-09-28,1.2333333333333334,0.0,31.675,19.175,6.7,9.8,,,,
2021-09-29,1.3333333333333333,0.0,31.25,18.9,5.8,8.1,,,,
2021-09-30,2.033333333333333,0.0,31.275,19.15,8.1,8.9,,,,
2021-10-01,2.1333333333333333,4.6,31.95,19.7,9.4,11.6,,,,1.0
2021-10-02,2.3000000000000003,10.2,32.075,20.525,7.2,9.8,,,,
2021-10-03,1.8333333333333333,15.399999999999999,31.950000000000003,21.4,6.7,8.5,,,,
2021-10-04,1.4333333333333333,0.0,32.225,20.725,7.6,8.9,,,,
2021-10-05,1.7666666666666666,0.5,32.625,20.55,6.7,8.5,,,,
2021-10-06,1.4666666666666668,0.0,32.65,21.8,5.8,7.2,,,,
2021-10-07,1.3,22.1,33.6,22.375,9.8,11.6,1.0,,1.0,1.0
2021-10-08,1.4666666666666668,191.6,33.35,22.375,10.3,13.9,1.0,,1.0,
2021-10-09,1.8666666666666665,150.8,31.650000000000002,21.675,7.6,9.4,1.0,,,
2021-10-10,2.1999999999999997,1.3,31.125,21.25,8.9,11.6,,,,
2021-10-11,1.5999999999999999,40.7,30.85,20.4,9.4,11.6,1.0,,,
2021-10-12,1.9333333333333333,87.3,31.400000000000002,20.674999999999997,7.2,8.9,,,,
2021-10-13,1.9000000000000001,11.4,32.075,21.700000000000003,9.8,12.5,,,,
2021-10-14,1.6333333333333335,1.7,31.800000000000004,22.075000000000003,6.3,8.1,1.0,,,
2021-10-15,1.4333333333333333,0.0,32.225,21.675,6.7,7.6,,,,
2021-10-16,0.8333333333333334,0.0,32.225,20.725,5.8,8.1,,,,
2021-10-17,3.0666666666666664,33.7,30.700000000000003,18.875,8.1,9.8,,,,
2021-10-18,2.5666666666666664,1.8,29.025,15.125,7.2,9.4,,,,
2021-10-19,2.3666666666666667,0.0,28.6,15.975,8.9,11.2,,,,
2021-10-20,2.033333333333333,0.0,29.45,16.25,7.6,13.0,,,,
2021-10-21,1.7333333333333334,0.0,30.15,17.225,6.3,8.5,,,,
2021-10-22,0.7666666666666666,0.0,31.525000000000002,18.325,6.7,8.1,,,,
2021-10-23,1.6666666666666667,0.0,32.1,19.7,6.3,8.1,,,,
2021-10-24,1.9000000000000001,44.2,31.25,20.825,11.2,13.4,1.0,,1.0,1.0
2021-10-25,2.3333333333333335,309.8,29.975,21.95,8.9,11.2,1.0,,1.0,
2021-10-26,3.1999999999999997,170.79999999999998,30.15,21.275,10.3,13.9,,,,
2021-10-27,1.3666666666666665,1.8,29.025,15.275,6.3,7.6,,,,
2021-10-28,2.5666666666666664,39.1,28.325,16.075,13.0,17.0,1.0,,1.0,
2021-10-29,3.2000000000000006,666.9,27.8,18.475,13.9,18.8,,,,
2021-10-30,2.1666666666666665,36.5,25.425,16.8,9.8,12.5,1.0,,,
2021-10-31,2.1666666666666665,2.1,22.775,14.575,7.2,11.2,,,,
2021-11-01,1.5666666666666667,3.0,24.6,13.025,6.3,7.6,,,,
2021-11-02,1.5666666666666667,0.0,26.924999999999997,14.3,6.7,8.5,,,,
2021-11-03,2.0,0.0,29.0,17.1,6.3,9.8,1.0,,,
2021-11-04,2.466666666666667,0.3,26.95,17.5,7.2,9.8,,,,
2021-11-05,3.1,168.5,23.35,17.9,9.8,13.4,1.0,,,
2021-11-06,5.1000000000000005,1274.2,20.15,11.125,9.8,14.3,1.0,,,
2021-11-07,3.7999999999999994,8.7,19.475,10.15,8.9,11.6,,,,
2021-11-08,2.9333333333333336,0.0,22.375,10.7,8.9,11.2,,,,
2021-11-09,3.5666666666666664,7.6,25.125,11.375,8.9,10.7,,,,
2021-11-10,2.1666666666666665,26.7,26.0,13.9,8.1,10.3,1.0,,,
2021-11-11,1.4333333333333336,103.3,26.8,16.35,8.1,10.3,1.0,,,
2021-11-12,0.8333333333333334,111.3,26.5,17.875,5.4,5.8,1.0,,1.0,
2021-11-13,1.7333333333333334,0.8999999999999999,25.85,16.675,9.4,11.2,1.0,1.0,,
2021-11-14,2.033333333333333,8.9,24.3,11.125,5.8,7.2,,,,
2021-11-15,1.9333333333333336,0.5,22.225,9.3,7.6,9.4,,,,
2021-11-16,1.8,0.0,24.025,9.025,6.7,8.5,,,,
2021-11-17,1.8666666666666665,0.0,26.925,10.95,7.6,9.8,,,,1.0
2021-11-18,1.1666666666666667,5.3,26.825,15.549999999999999,5.8,7.2,1.0,,,
