day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT11
2020-02-03,1.3333333333333333,232.7,1.8045454545454547,-2.909090909090909,4.5,5.8,1.0,,,,,,
2020-02-04,3.1999999999999997,292.4,1.8863636363636365,-3.813636363636364,7.2,9.4,1.0,,,,,,
2020-02-05,3.6999999999999997,2485.8,5.572727272727272,1.1500000000000001,8.9,11.6,1.0,,,,,,
2020-02-06,1.8666666666666665,3280.6,6.568181818181818,3.027272727272727,9.8,13.9,1.0,1.0,,,,,
2020-02-07,4.733333333333333,1809.7,7.15,2.4545454545454546,16.5,21.9,1.0,,,,1.0,,1.0
2020-02-08,3.1333333333333333,934.2,3.95,1.1099999999999999,12.5,16.5,1.0,,,,,1.0,
2020-02-09,0.9,106.0,4.135,-1.46,5.8,6.7,,,,,,,
2020-02-10,1.3,10.7,5.490909090909091,-0.6454545454545454,5.4,8.5,,,,,,,
2020-02-11,2.8000000000000003,47.3,4.3136363636363635,-0.4318181818181818,7.2,8.9,1.0,,,,,,
2020-02-12,0.6666666666666666,145.29999999999998,5.513636363636364,1.2954545454545454,3.6,5.8,1.0,,,,,,
2020-02-13,3.966666666666667,133.6,4.572727272727273,-0.12272727272727274,9.8,12.5,1.0,,,,,,
2020-02-14,4.433333333333334,388.5,4.154545454545455,1.0818181818181818,9.8,13.4,,,,,,,
2020-02-15,4.233333333333333,446.09999999999997,3.9285714285714284,0.9428571428571427,9.8,13.4,1.0,,,,,,
2020-02-16,3.4,479.7,3.6545454545454548,0.41363636363636364,10.3,12.1,1.0,,1.0,,,1.0,
2020-02-17,1.8666666666666665,258.1,4.085714285714285,-2.0619047619047617,5.4,6.3,,,,,,,
2020-02-18,2.6333333333333333,27.2,4.445454545454546,-4.077272727272727,7.6,9.4,1.0,1.0,,,,,
2020-02-19,2.5,23.6,5.8047619047619055,-2.8,9.4,10.7,,,,,,,
2020-02-20,2.033333333333333,10.6,8.10909090909091,-1.2636363636363637,7.2,8.9,,,,,,,
2020-02-21,1.9000000000000001,5.1,9.6,-0.7999999999999999,5.4,7.2,,,,,,1.0,
2020-02-22,1.9000000000000001,24.2,6.104761904761904,0.3857142857142857,8.9,9.8,1.0,,,,,1.0,
2020-02-23,6.199999999999999,520.1,4.933333333333333,0.6952380952380952,16.5,21.5,1.0,,,,1.0,1.0,1.0
2020-02-24,2.8666666666666667,168.8,3.5476190476190474,-0.36666666666666664,11.6,16.5,,,,,,,
2020-02-25,1.1333333333333333,36.0,6.6863636363636365,-1.5454545454545454,5.4,6.3,,,,,,,
2020-02-26,1.4666666666666668,74.1,7.4818181818181815,1.6727272727272726,5.8,7.2,1.0,,,,,1.0,
2020-02-27,1.8666666666666665,7.8,10.554545454545455,0.9363636363636364,5.4,8.1,,,,,,,
2020-02-28,4.1000000000000005,87.39999999999999,10.44090909090909,0.35454545454545455,11.2,14.8,1.0,1.0,,,,,
2020-02-29,3.733333333333333,486.2,5.55,-0.8545454545454544,11.6,17.9,1.0,,1.0,,1.0,,
2020-03-01,2.0,156.2,4.1409090909090915,-2.140909090909091,5.8,7.6,1.0,,,,,,
2020-03-02,5.0,396.5,5.1863636363636365,0.3954545454545455,12.5,16.1,1.0,,,,,1.0,
2020-03-03,5.166666666666667,539.3,7.509090909090909,3.4681818181818183,11.2,15.2,1.0,,,,,1.0,
2020-03-04,2.3333333333333335,260.0,7.409090909090909,1.3363636363636362,9.4,12.1,,,,,,,
2020-03-05,3.3000000000000003,41.4,10.290909090909091,1.5,10.3,13.4,1.0,,,,,,
2020-03-06,1.2,950.1,5.418181818181818,1.1590909090909092,4.5,5.4,1.0,,,,,,
2020-03-07,2.466666666666667,226.7,4.05,0.19545454545454544,6.7,8.9,1.0,,,,,,
2020-03-08,2.033333333333333,144.1,4.809090909090909,-1.3363636363636362,6.7,8.1,,,,,,,
2020-03-09,1.4666666666666668,19.2,6.447619047619048,-3.619047619047619,5.4,7.2,1.0,,,,,1.0,
2020-03-10,4.333333333333333,2.8,7.195454545454546,-1.5909090909090908,9.8,13.0,,,,,,,
2020-03-11,2.2333333333333334,136.2,6.163636363636363,0.5,8.1,10.3,1.0,,,,,1.0,
2020-03-12,1.7666666666666666,62.699999999999996,6.2285714285714295,-0.9761904761904762,5.8,8.1,1.0,,,,,,
2020-03-13,3.9333333333333336,210.29999999999998,3.186363636363636,-0.9954545454545454,10.3,12.1,1.0,,,,,,
2020-03-14,4.633333333333334,341.1,1.8318181818181818,-3.1454545454545455,9.8,11.6,,,,,,,
2020-03-15,5.466666666666668,3.4000000000000004,4.881818181818182,-3.909090909090909,13.0,14.8,,,,,,,
2020-03-16,3.8333333333333335,0.8,10.963636363636363,-1.0863636363636362,9.4,11.6,,,,,,,
2020-03-17,1.7,0.3,11.1,-0.5681818181818182,5.4,7.2,,,,,,,
2020-03-18,1.6333333333333335,0.0,10.568181818181818,-0.8363636363636364,5.4,8.1,,,,,,,
2020-03-19,1.5,0.0,12.514285714285714,-0.09523809523809526,4.0,5.8,,,,,,,
2020-03-20,1.9333333333333336,0.3,13.372727272727273,1.3045454545454545,6.3,7.2,,,,,,,
2020-03-21,1.6666666666666667,0.5,11.772727272727273,0.8363636363636363,4.5,7.2,,,,,,,
2020-03-22,3.5,0.0,12.20909090909091,0.35,9.8,11.6,1.0,,,,,1.0,
2020-03-23,4.666666666666667,229.4,7.2,1.3454545454545455,10.7,14.8,1.0,,1.0,,1.0,1.0,
2020-03-24,2.4,316.59999999999997,6.0227272727272725,0.6681818181818181,6.3,8.1,1.0,,,,,,
2020-03-25,1.8,613.0,5.277272727272727,0.3545454545454545,5.4,10.3,1.0,,,,1.0,1.0,
2020-03-26,3.966666666666667,170.79999999999998,4.404545454545455,0.3136363636363636,8.9,10.7,,,,,,,
2020-03-27,3.6333333333333333,160.0,5.418181818181818,1.7909090909090908,7.2,8.9,1.0,,,,,,
2020-03-28,4.166666666666667,322.9,7.45,3.2454545454545456,8.1,11.6,1.0,,,,,,
2020-03-29,4.1,1127.2,7.831818181818182,3.4681818181818183,9.8,13.0,1.0,,,,,,
2020-03-30,4.766666666666667,940.4,5.868181818181818,1.0272727272727273,11.6,15.2,1.0,,,,,1.0,
2020-03-31,3.8333333333333335,607.2,5.118181818181818,0.33636363636363636,9.4,13.0,1.0,,,,1.0,,
2020-04-01,2.5,316.7,6.113636363636363,-0.6409090909090909,6.3,9.8,,,,,1.0,,
2020-04-02,3.3333333333333335,129.7,5.433333333333333,-1.2142857142857142,9.4,10.7,,,,,1.0,,
2020-04-03,4.3,116.39999999999999,3.877272727272727,-0.5909090909090909,10.7,13.4,,,,,1.0,,
2020-04-04,2.733333333333333,113.69999999999999,6.386363636363637,-1.8136363636363635,8.1,9.4,,,,,,,
2020-04-05,3.866666666666667,2.1999999999999997,9.195454545454545,1.8863636363636365,7.6,9.4,,,,,,,
2020-04-06,1.2666666666666668,2.8,11.304545454545455,1.45,4.5,6.3,,,,,,,
2020-04-07,2.1,2.5,11.395238095238096,0.15238095238095242,5.4,9.8,,,,,,,
2020-04-08,3.033333333333333,2.5,15.014285714285714,0.8571428571428571,7.6,9.4,,,,,,,
2020-04-09,2.6333333333333333,0.0,17.259090909090908,3.5136363636363637,7.2,8.9,,,,,,,
2020-04-10,2.433333333333333,0.0,16.349999999999998,3.6545454545454548,7.2,8.9,,,,,,,
2020-04-11,2.966666666666667,12.8,11.118181818181817,2.6636363636363636,9.4,11.6,1.0,,,,,,
2020-04-12,2.9,13.9,11.50952380952381,-0.06666666666666664,11.2,13.9,,,,,,,
2020-04-13,1.9666666666666668,0.3,13.47272727272727,-0.036363636363636334,6.7,8.1,,,,,,,
2020-04-14,3.033333333333333,2.5,14.781818181818181,2.0454545454545454,7.2,9.4,,,,,,,
2020-04-15,2.9,0.5,14.266666666666666,4.328571428571429,7.6,10.3,,,,,,,
2020-04-16,2.1,0.0,16.522727272727273,3.4863636363636363,6.7,8.5,,,,,,,
2020-04-17,2.033333333333333,2.5,17.70909090909091,3.5136363636363637,6.3,7.6,,,,,,,
2020-04-18,2.1333333333333333,99.3,12.372727272727273,5.431818181818182,4.5,7.6,1.0,,,,,,
2020-04-19,2.3666666666666667,100.2,12.281818181818181,5.136363636363637,5.4,8.1,,,,,,,
2020-04-20,1.9333333333333333,1.1,14.895454545454545,3.463636363636364,6.3,8.1,,,,,,,
2020-04-21,3.3000000000000003,19.7,11.163636363636364,4.986363636363636,8.1,10.3,,,,,,,
2020-04-22,1.9666666666666668,417.5,9.413636363636364,5.459090909090909,7.2,9.4,1.0,,,,,,
2020-04-23,2.766666666666667,1429.8,9.466666666666667,5.190476190476191,6.3,8.5,1.0,,,,,,
2020-04-24,1.2333333333333334,154.29999999999998,11.627272727272727,4.922727272727273,3.6,7.6,1.0,,,,,,
2020-04-25,4.2,331.5,12.095454545454546,5.613636363636363,10.3,14.8,1.0,,,,,,
2020-04-26,2.6,339.4,13.35,4.213636363636364,6.3,8.9,1.0,,,,,,
2020-04-27,4.066666666666666,513.9,12.368181818181819,5.822727272727272,10.3,13.9,1.0,,,,,,
2020-04-28,2.066666666666667,35.1,14.877272727272727,3.7,6.7,7.6,,,,,,,
2020-04-29,3.6333333333333333,89.5,18.55,6.868181818181818,8.1,12.1,1.0,,,,,,
2020-04-30,4.3999999999999995,332.8,12.304545454545455,5.0227272727272725,9.8,13.0,,,,,,,
2020-05-01,1.6666666666666667,48.7,15.163636363636364,2.3318181818181816,5.8,8.1,,,,,,,
2020-05-02,3.466666666666667,310.59999999999997,14.295454545454545,4.3954545454545455,9.8,13.4,1.0,,,,,,
2020-05-03,4.566666666666666,624.1,10.645454545454545,2.963636363636364,10.7,14.8,1.0,,,,,,
2020-05-04,1.7333333333333334,43.8,14.522727272727273,1.6909090909090911,6.3,7.6,,,,,,,
2020-05-05,2.9333333333333336,49.3,18.280952380952378,5.838095238095238,8.9,12.1,,,1.0,,,,
2020-05-06,3.966666666666667,369.59999999999997,12.268181818181818,3.9909090909090907,9.8,13.9,,,,,,,
2020-05-07,4.133333333333333,145.7,15.895454545454545,2.2227272727272727,9.4,11.2,,,,,,,
2020-05-08,4.2,4.4,20.731818181818184,7.740909090909091,8.1,11.6,,,,,,,
2020-05-09,2.6,0.0,23.745454545454546,10.9,7.2,10.3,,,,,,,
2020-05-10,2.8000000000000003,2.5,24.66818181818182,12.495454545454544,7.6,9.8,,,,,,,
2020-05-11,3.0666666666666664,58.4,22.522727272727273,9.013636363636364,9.4,11.2,,,,,,,
2020-05-12,2.6,249.6,16.195454545454545,7.072727272727272,9.8,13.0,1.0,,,,,,
2020-05-13,3.3333333333333335,314.2,13.79090909090909,7.081818181818182,7.6,9.8,,,,,,,
2020-05-14,1.9333333333333333,206.4,13.514285714285714,6.4523809523809526,6.7,9.4,1.0,,,,,,
2020-05-15,2.4,130.5,15.147619047619049,6.495238095238095,5.8,9.8,,,,,,,
2020-05-16,1.7,127.8,14.522727272727273,7.431818181818182,5.8,7.6,1.0,,,,,,
2020-05-17,2.266666666666667,899.0,14.109523809523811,7.552380952380952,7.2,8.9,1.0,,,,,,
2020-05-18,2.3333333333333335,18.7,15.827272727272726,6.4772727272727275,6.3,8.9,,,,,,,
2020-05-19,2.8666666666666667,6.3,13.031818181818181,7.6909090909090905,6.3,8.1,,,,,,,
2020-05-20,3.8333333333333335,153.9,10.436363636363636,6.618181818181818,8.9,11.6,1.0,,,,,,
2020-05-21,2.733333333333333,888.6,8.904545454545454,4.159090909090909,7.6,10.7,1.0,,,,1.0,1.0,
2020-05-22,3.6333333333333333,523.5,10.054545454545455,4.390909090909091,8.9,11.2,1.0,,,,,,
2020-05-23,1.3666666666666665,250.79999999999998,11.286363636363637,5.295454545454546,4.0,5.8,,,,,,,
2020-05-24,1.4000000000000001,10.5,16.931818181818183,5.904545454545455,4.0,5.8,,,,,,,
2020-05-25,2.533333333333333,243.0,14.281818181818181,9.418181818181818,6.3,8.5,1.0,,,,,,
2020-05-26,2.1,264.59999999999997,14.936363636363637,7.836363636363637,5.8,6.7,1.0,,,,,,
2020-05-27,2.8000000000000003,14.6,20.563636363636363,5.609090909090909,7.2,8.9,,,,,,1.0,
2020-05-28,2.6999999999999997,0.0,25.08181818181818,10.995454545454546,6.3,8.9,,,,,,,
2020-05-29,3.1666666666666665,0.0,24.85,12.445454545454545,6.7,8.5,,,,,,1.0,
2020-05-30,2.8666666666666667,600.4,16.285714285714285,7.095238095238095,8.1,11.2,1.0,,1.0,,,,
2020-05-31,2.8333333333333335,1584.2,11.586363636363636,5.7,6.7,9.4,1.0,,,,,,
2020-06-01,2.1,93.1,14.899999999999999,4.9714285714285715,5.8,7.2,,,,,,,
2020-06-02,1.8999999999999997,5.8,17.027272727272727,5.895454545454545,7.6,8.5,,,,,,,
2020-06-03,2.466666666666667,17.7,16.59090909090909,6.286363636363637,7.6,8.5,,,,,,,
2020-06-04,2.3333333333333335,5.3,15.613636363636363,7.763636363636365,7.2,9.4,,,,,,,
2020-06-05,1.9666666666666666,28.2,15.79090909090909,6.895454545454545,7.2,8.9,,,,,,,
2020-06-06,3.8333333333333335,183.9,13.554545454545455,6.168181818181818,7.6,10.7,1.0,,,,,,
2020-06-07,3.4,654.3,12.072727272727274,6.172727272727273,7.2,10.7,1.0,,,,,1.0,
2020-06-08,4.6000000000000005,314.7,11.568181818181818,6.75,9.4,12.1,,,,,,1.0,
2020-06-09,2.9,563.1,12.872727272727273,6.863636363636363,6.3,9.8,1.0,,,,,,
2020-06-10,1.8,317.7,18.604545454545455,9.322727272727272,6.3,8.1,1.0,,,,,,
2020-06-11,1.9333333333333333,111.7,17.336363636363636,10.959090909090909,4.5,6.7,1.0,,,,,,
2020-06-12,2.6999999999999997,272.8,13.54090909090909,8.318181818181818,7.2,8.9,1.0,,,,,,
2020-06-13,3.1333333333333333,623.6,11.454545454545455,6.6,9.4,12.1,1.0,,,,,,
2020-06-14,3.3000000000000003,358.2,13.263636363636364,5.854545454545455,7.2,9.8,,,,,,,
2020-06-15,3.533333333333333,288.8,12.622727272727273,7.354545454545455,8.9,11.2,1.0,,,,,,
2020-06-16,2.1666666666666665,402.9,12.766666666666667,6.671428571428571,7.2,10.3,,,,,,,
2020-06-17,2.266666666666667,31.5,15.840909090909092,7.595454545454545,5.8,6.7,,,,,,,
2020-06-18,2.6333333333333333,0.6,20.913636363636364,8.009090909090908,7.2,8.9,,,,,,,
2020-06-19,1.7333333333333334,2.5,24.16818181818182,10.472727272727273,5.4,6.3,,,,,,,
2020-06-20,3.6333333333333333,48.3,19.822727272727274,12.609090909090908,9.4,12.1,1.0,,,,,,
2020-06-21,2.966666666666667,77.3,16.945454545454545,10.581818181818182,6.3,8.5,,,,,,,
2020-06-22,2.8000000000000003,4.6,22.69090909090909,8.527272727272727,7.2,8.1,,,,,,,
2020-06-23,2.6666666666666665,0.0,26.522727272727273,12.654545454545454,7.2,8.9,,,,,,,
2020-06-24,2.9333333333333336,2.8,22.34090909090909,13.25,8.9,10.7,,,,,,,
2020-06-25,2.8666666666666667,0.3,23.49090909090909,11.95,6.7,8.5,1.0,,,,,,
2020-06-26,2.3000000000000003,2.5,24.427272727272726,12.05,7.2,8.5,,,,,,,
2020-06-27,2.566666666666667,262.2,16.39090909090909,8.490909090909092,6.7,10.3,1.0,,,,,,
2020-06-28,1.9333333333333336,662.7,14.454545454545455,7.804545454545454,8.1,11.2,1.0,,,,,,
2020-06-29,3.766666666666667,18.4,18.3,8.631818181818183,8.1,9.8,,,,,,,
2020-06-30,4.733333333333333,152.7,15.159090909090908,8.863636363636363,9.4,12.5,1.0,,,,,,
2020-07-01,4.866666666666666,155.4,12.961904761904762,7.942857142857143,9.4,12.1,1.0,,,,,1.0,
2020-07-02,3.966666666666667,67.1,14.247619047619047,8.223809523809525,8.9,12.5,,,,,,,
2020-07-03,2.533333333333333,4.3,14.936363636363637,9.063636363636364,6.7,8.9,,,,,,,
2020-07-04,2.066666666666667,2.8,17.545454545454547,8.886363636363637,5.4,6.7,,,,,,1.0,
2020-07-05,1.9666666666666668,0.0,19.245454545454546,9.290909090909091,4.5,7.2,,,,,,1.0,
2020-07-06,2.966666666666667,0.0,18.54090909090909,9.468181818181819,6.7,9.4,,,,,,,
2020-07-07,3.266666666666667,106.89999999999999,15.604545454545455,9.481818181818182,8.1,10.7,,,,,,,
2020-07-08,2.066666666666667,99.1,17.913636363636364,9.799999999999999,5.4,7.2,,,,,,,
2020-07-09,2.533333333333333,21.4,18.227272727272727,10.44090909090909,6.3,10.3,,,,,,,
2020-07-10,2.1666666666666665,32.3,19.80909090909091,10.404545454545454,5.4,8.5,,,,,,,
2020-07-11,3.266666666666667,6.3999999999999995,19.813636363636363,9.840909090909092,8.1,11.2,,,,,,,
2020-07-12,3.3000000000000003,122.8,17.681818181818183,10.200000000000001,8.9,10.7,1.0,,,,,,
2020-07-13,3.1333333333333333,27.1,19.695454545454545,7.859090909090909,6.7,9.4,,,,,,,
2020-07-14,2.6666666666666665,4.6,22.722727272727273,8.39090909090909,7.6,10.7,,,,,,,
2020-07-15,2.566666666666667,0.0,24.40909090909091,11.049999999999999,6.3,8.9,,,,,,,
2020-07-16,2.3666666666666667,0.0,23.80909090909091,12.55909090909091,5.8,8.1,,,,,,,
2020-07-17,2.1,101.39999999999999,17.931818181818183,11.745454545454544,5.8,7.6,1.0,,,,,,
2020-07-18,2.733333333333333,34.3,21.731818181818184,10.513636363636364,9.4,11.6,,,,,,,
2020-07-19,2.5333333333333337,0.0,24.928571428571427,11.880952380952381,7.6,9.8,,,,,,,
2020-07-20,2.3666666666666667,2.5,27.566666666666666,13.566666666666666,7.6,9.8,,,,,,,
2020-07-21,2.533333333333333,0.0,26.560000000000002,14.645,6.3,7.6,,,,,,,
2020-07-22,2.466666666666667,34.2,21.625,13.23,5.4,7.6,1.0,1.0,,,,,
2020-07-23,2.8333333333333335,17.5,17.89090909090909,11.55909090909091,6.3,8.5,,,,,,,
2020-07-24,3.1666666666666665,15.3,17.081818181818182,9.990909090909092,7.2,8.5,,,,,,,
2020-07-25,3.1666666666666665,0.6,20.79047619047619,8.857142857142858,7.2,9.4,,,,,,,
2020-07-26,3.5,0.0,27.468181818181815,11.918181818181818,6.7,9.8,,,,,,,
2020-07-27,1.5999999999999999,0.0,31.327272727272728,15.840909090909092,5.8,7.2,,,,,,,
2020-07-28,2.6,7.6,27.231818181818184,13.859090909090908,6.3,8.1,,,,,,,
2020-07-29,2.3666666666666667,0.0,27.776190476190475,12.652380952380952,6.3,7.6,,,,,,,
2020-07-30,2.6999999999999997,2.5,30.422727272727272,15.445454545454545,6.3,9.4,,,,,,,
2020-07-31,3.0666666666666664,22.5,26.718181818181815,14.718181818181819,6.7,9.4,,,,,,,
2020-08-01,1.8333333333333333,10.1,23.336363636363636,12.186363636363637,5.4,6.7,,,,,,,
2020-08-02,2.2333333333333334,0.0,23.163636363636364,11.377272727272727,6.7,8.5,,,,,,,
2020-08-03,2.6999999999999997,0.0,23.3,12.068181818181818,6.3,14.3,,,,,,,
2020-08-04,2.9,0.0,24.947619047619046,12.257142857142856,7.2,13.4,,,,,,,
2020-08-05,2.3666666666666667,0.0,25.30909090909091,12.045454545454545,6.3,8.5,,,,,,,
2020-08-06,3.5666666666666664,183.4,18.513636363636365,10.6,8.9,11.2,1.0,,,,,,
2020-08-07,2.5,231.1,20.14090909090909,9.445454545454545,6.7,8.5,,,,,,1.0,
2020-08-08,1.6666666666666667,35.9,17.318181818181817,10.331818181818182,5.8,7.2,1.0,,,,,1.0,
2020-08-09,2.533333333333333,44.2,20.740909090909092,8.795238095238094,6.7,8.9,,,,,,,
2020-08-10,2.566666666666667,0.3,23.85909090909091,9.922727272727274,6.3,8.9,,,,,,1.0,
2020-08-11,2.8666666666666667,0.0,21.96666666666667,9.261904761904763,7.2,9.4,,,,,,,
2020-08-12,2.066666666666667,0.0,19.10909090909091,8.586363636363636,5.4,6.7,,,,,,,
2020-08-13,2.3666666666666667,0.0,19.433333333333334,6.485714285714285,6.7,8.5,,,,,,,
2020-08-14,3.1,0.0,23.622727272727275,8.981818181818182,6.7,8.5,,,,,,,
2020-08-15,3.4333333333333336,0.0,29.200000000000003,12.795238095238094,8.9,10.3,,,,,,,
2020-08-16,1.5666666666666667,0.0,33.27727272727273,15.831818181818182,5.8,8.1,,,1.0,,,,
2020-08-17,2.6,4.3,30.19545454545454,16.045454545454547,6.7,8.5,,,,,,,
2020-08-18,2.6999999999999997,0.3,25.477272727272727,13.681818181818182,6.7,8.9,,,,,,,
2020-08-19,2.066666666666667,0.0,25.845454545454547,11.7,6.3,7.6,,,,,,,
2020-08-20,2.6666666666666665,31.7,24.00909090909091,14.168181818181818,5.8,8.1,1.0,,,,,,
2020-08-21,3.8333333333333335,269.4,20.913636363636364,12.372727272727273,10.3,13.4,1.0,,,,,,
2020-08-22,3.5666666666666664,301.7,20.40909090909091,10.459090909090909,8.1,10.3,,,,,,,
2020-08-23,2.6666666666666665,9.299999999999999,22.195454545454545,8.136363636363637,7.2,8.5,,,,,,,
2020-08-24,2.1666666666666665,1.3,21.37272727272727,8.950000000000001,5.4,6.7,,,,,,,
2020-08-25,2.4333333333333336,0.0,21.585714285714285,7.385714285714285,6.7,8.5,,,,,,,
2020-08-26,2.6333333333333333,0.0,21.871428571428574,7.985714285714285,8.9,9.8,,,,,,,
2020-08-27,2.2333333333333334,0.0,22.62272727272727,8.972727272727273,5.8,7.2,,,,,,,
2020-08-28,2.533333333333333,0.0,23.40909090909091,10.286363636363637,6.7,8.5,,,,,,,
2020-08-29,2.0,2.5,20.272727272727273,9.55909090909091,6.7,8.1,,,,,,,
2020-08-30,2.1999999999999997,0.3,20.114285714285714,6.019047619047619,6.7,8.1,,,,,,,
2020-08-31,1.6666666666666667,49.7,17.995454545454546,8.663636363636364,6.3,13.4,1.0,,,,,,
2020-09-01,2.3333333333333335,5.4,22.575,11.040000000000001,6.7,8.9,,,,,,,
2020-09-02,2.733333333333333,0.0,24.219047619047622,12.495238095238093,7.6,9.8,,,,,,,
2020-09-03,3.2999999999999994,0.0,26.566666666666666,11.733333333333334,7.2,9.8,,,,,,,
2020-09-04,2.433333333333333,0.0,28.466666666666665,12.957142857142859,5.8,7.2,,,,,,,
2020-09-05,2.1,1.3,20.428571428571427,12.352380952380951,5.8,7.6,1.0,,,,,,
2020-09-06,2.466666666666667,2.8,23.152380952380952,11.514285714285714,6.3,8.1,,,,,,,
2020-09-07,4.5,0.0,25.357142857142858,12.204761904761906,11.6,15.7,,,,,,1.0,
2020-09-08,3.8333333333333335,2.5,22.95714285714286,11.685714285714287,8.9,13.0,,,,,,,
2020-09-09,3.533333333333333,0.0,26.742857142857144,13.428571428571429,7.6,8.5,,,,,,1.0,
2020-09-10,2.0,0.0,30.30952380952381,14.742857142857144,6.3,7.2,,,,,,1.0,
2020-09-11,2.3333333333333335,0.0,26.109523809523807,11.904761904761905,5.4,7.6,,,,,,1.0,
2020-09-12,1.1666666666666667,0.0,18.73333333333333,10.285714285714286,3.6,7.6,1.0,,,,,1.0,
2020-09-13,1.0,0.3,19.395238095238096,9.128571428571428,3.6,6.3,1.0,,,,,1.0,
2020-09-14,0.9666666666666667,4.9,20.19047619047619,10.904761904761905,3.6,6.3,1.0,,,,,1.0,
2020-09-15,1.5999999999999999,105.1,23.357142857142858,12.847619047619048,4.5,6.3,1.0,,,,,1.0,
2020-09-16,1.8,13.7,23.314285714285717,12.804761904761904,5.4,5.8,1.0,,,,,1.0,
2020-09-17,1.5333333333333332,2.1,22.385714285714286,12.185714285714287,5.4,10.3,1.0,,,,,1.0,
2020-09-18,2.1999999999999997,107.2,18.947619047619046,12.195238095238096,4.5,6.3,1.0,,,,,1.0,
2020-09-19,2.9,739.0,16.64761904761905,12.357142857142858,7.2,8.5,1.0,,,,,,
2020-09-20,1.3,495.3,17.176190476190477,10.80952380952381,4.0,5.4,1.0,,,,,,
2020-09-21,1.5666666666666667,20.9,18.433333333333334,9.342857142857142,4.5,8.9,1.0,,,,,,
2020-09-22,2.1,184.5,17.952380952380953,11.6,6.7,8.9,1.0,,,,,,
