day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
2020-01-25,6.3,17.8,9.45,1.35,12.5,17.0,1.0,,,,,,1.0,
2020-01-26,5.6,28.2,10.6,4.15,10.3,13.4,,,,,,,,
2020-01-27,5.5,0.0,9.45,2.25,9.4,11.2,,,,,,,,
2020-01-28,5.8,0.0,6.699999999999999,2.2,8.9,10.7,,,,,,,,
2020-01-29,4.7,0.0,5.0,-1.35,7.6,10.3,,,,,,,,
2020-01-30,3.4,0.0,2.5,-6.35,6.3,8.1,,,,,,,,
2020-01-31,4.0,0.0,5.25,-4.4,7.2,9.8,,,,,,,,
2020-02-01,2.0,0.8,6.4,-1.95,4.0,4.5,1.0,,,,,,1.0,
2020-02-02,3.1,0.0,5.550000000000001,1.1,6.7,9.4,,,,,,,,
2020-02-03,4.3,0.0,7.8,-0.5499999999999999,9.4,11.6,,,,,,,,
2020-02-04,1.4,0.0,8.3,-0.5499999999999999,5.8,6.3,,,,,,,,
2020-02-05,2.8,4.9,6.949999999999999,0.8500000000000001,5.8,8.1,,,,1.0,,,,
2020-02-06,5.5,35.3,4.7,0.0,10.3,13.0,1.0,,,1.0,,,1.0,
2020-02-07,6.7,24.299999999999997,8.3,-0.2,18.3,25.0,1.0,,,,,,,
2020-02-08,7.4,12.2,7.25,-4.4,13.0,16.5,,,,,,,,
2020-02-09,3.3,0.0,2.5,-7.45,7.6,9.8,,,,,,,,
2020-02-10,6.0,5.699999999999999,6.65,-1.7000000000000002,10.7,14.3,,,,,,,,
2020-02-11,2.8,15.2,6.95,3.85,7.2,9.8,1.0,,,,,,1.0,
2020-02-12,5.1,9.1,6.4,1.95,8.9,12.1,,,,,,,,
2020-02-13,3.0,46.8,6.1,0.85,10.7,13.0,1.0,,,1.0,,,1.0,
2020-02-14,6.4,6.1,3.85,-5.2,10.7,14.3,,,,,,,,
2020-02-15,4.6,0.0,-0.8,-12.15,9.8,11.6,,,,,,,,
2020-02-16,5.0,0.0,3.6,-7.45,11.2,13.9,,,,,,,,
2020-02-17,3.9,0.0,7.5,-1.65,7.6,10.3,,,,,,,,
2020-02-18,4.8,11.4,6.699999999999999,-1.65,8.9,10.3,,,,,,,,
2020-02-19,6.7,31.299999999999997,5.85,0.55,13.4,18.3,,,,,,,,
2020-02-20,5.3,0.0,4.75,-5.199999999999999,9.4,12.1,,,,,,,,
2020-02-21,4.5,0.0,0.8500000000000001,-9.1,7.6,9.8,,,,,,,,
2020-02-22,5.2,0.0,4.4,-5.5,8.9,11.2,,,,,,,,
2020-02-23,4.0,0.0,11.350000000000001,-1.0999999999999999,7.2,9.4,,,,,,,,
2020-02-24,4.0,0.0,15.55,0.55,8.9,10.7,,,,,,,,
2020-02-25,2.4,6.6,14.75,4.699999999999999,5.4,5.8,1.0,,,,,,,
2020-02-26,4.2,27.9,10.3,5.85,7.6,9.4,1.0,1.0,,,,,1.0,
2020-02-27,10.1,71.3,11.100000000000001,2.8,16.5,24.1,1.0,,,,,,,
2020-02-28,6.9,5.3,6.949999999999999,-2.45,13.4,16.5,,,,,,,,
2020-02-29,5.5,0.0,3.0500000000000003,-5.55,9.8,12.5,,,,,,,,
2020-03-01,5.5,0.0,1.7,-7.15,8.9,11.2,,,,,,,,
2020-03-02,5.2,0.0,6.3999999999999995,-5.5,10.7,13.4,,,,,,,,
2020-03-03,5.0,0.8,13.9,4.45,9.4,13.0,1.0,,,,,,,
2020-03-04,8.8,4.699999999999999,14.45,5.55,16.1,21.9,,,,,,,,
2020-03-05,4.8,0.0,10.85,2.5,10.3,13.9,,,,,,,,
2020-03-06,6.2,0.0,9.2,-1.1,17.0,20.1,,,,,,,,
2020-03-07,9.0,0.0,8.3,-1.35,16.5,20.1,,,,,,,,
2020-03-08,4.7,0.0,9.45,-1.65,7.6,9.8,,,,,,,,
2020-03-09,6.0,0.0,17.5,2.8,10.3,13.0,,,,,,,,
2020-03-10,5.1,0.0,21.4,5.800000000000001,13.4,17.9,1.0,,,,,,1.0,
2020-03-11,4.1,0.0,17.8,4.75,10.7,13.0,,,,,,,,
2020-03-12,4.3,0.0,9.7,0.8500000000000001,7.6,8.5,,,,,,,,
2020-03-13,7.3,21.9,12.25,3.85,14.8,20.1,1.0,,,,,,,
2020-03-14,7.1,6.9,14.2,3.05,10.3,14.8,,,,,,,,
2020-03-15,4.7,0.0,9.45,0.6000000000000001,9.4,12.1,,,,,,,,
2020-03-16,5.4,0.0,5.55,-4.1,8.1,9.8,,,,,,,,
2020-03-17,4.0,1.1,5.25,-0.8,7.2,9.4,1.0,,,,,,1.0,
2020-03-18,4.2,2.1,8.9,1.7,8.1,8.9,,,,,,,,
2020-03-19,5.9,22.599999999999998,9.75,2.25,10.3,13.0,1.0,,,,,,,
2020-03-20,7.0,25.9,14.7,3.5999999999999996,10.7,19.7,1.0,,,,,,,
2020-03-21,6.3,0.8,17.25,2.25,11.6,16.5,,,,,,,,
2020-03-22,5.1,0.0,4.75,-3.55,7.6,9.8,,,,,,,,
2020-03-23,6.8,35.1,4.45,-2.7,13.0,16.1,1.0,,,,,,1.0,
2020-03-24,5.4,96.0,7.2,0.25000000000000006,13.4,15.7,1.0,,,,,,,
2020-03-25,6.2,0.0,8.05,1.0999999999999999,9.4,11.2,,,,,,,,
2020-03-26,5.1,0.5,7.8,0.3,7.6,9.4,,,,,,,,
2020-03-27,5.7,0.6,16.65,3.5999999999999996,11.6,15.7,,,,,,,,
2020-03-28,2.9,2.0,13.05,1.1,7.2,8.9,,,,,,,,
2020-03-29,7.2,33.8,9.45,3.3499999999999996,10.7,13.4,1.0,,1.0,,1.0,,1.0,
2020-03-30,6.9,34.5,6.65,3.3499999999999996,10.3,13.0,1.0,,,,,,,
2020-03-31,5.5,7.1,5.550000000000001,0.8500000000000001,8.9,10.7,1.0,,,,,,,
2020-04-01,5.4,0.0,6.4,-1.1,9.8,12.1,,,,,,,,
2020-04-02,7.9,4.1,7.75,2.8,11.6,16.5,1.0,,,,,,,
2020-04-03,11.4,64.0,8.3,3.35,17.0,21.9,1.0,,,,,,,
2020-04-04,5.9,34.5,6.95,4.15,13.4,16.1,1.0,,,,,,,
2020-04-05,3.7,0.0,11.1,3.5999999999999996,7.2,8.1,,,,,,,,
2020-04-06,4.6,0.0,15.55,6.4,8.9,10.3,,,,,,,,
2020-04-07,3.9,0.0,16.95,6.699999999999999,8.1,10.3,,,,,,,,
2020-04-08,3.2,3.8,13.350000000000001,6.4,6.3,7.6,1.0,,,,,,,
2020-04-09,6.3,20.9,10.55,4.45,14.8,19.7,1.0,,1.0,,,,,
2020-04-10,8.1,36.9,9.15,3.05,13.0,17.0,,,,,,,,
2020-04-11,6.8,2.6,10.55,2.25,10.7,14.3,,,,,,,,
2020-04-12,4.8,0.0,13.649999999999999,0.29999999999999993,11.2,13.9,,,,,,,,
2020-04-13,10.0,18.0,16.15,8.1,21.0,26.4,1.0,,,,,,,
2020-04-14,4.6,40.6,15.55,7.2,10.7,14.8,,,,,,,,
2020-04-15,4.3,0.5,13.9,3.5999999999999996,11.2,16.1,,,,,,,,
2020-04-16,5.5,0.0,12.200000000000001,0.8500000000000001,10.3,14.3,,,,,,,,
2020-04-17,6.4,0.3,9.4,0.25000000000000006,9.8,13.0,,,,,,,,
2020-04-18,4.6,50.7,8.05,0.0,9.4,10.3,1.0,,,,,,,
2020-04-19,6.7,1.0,10.850000000000001,1.0999999999999999,13.0,16.1,,,,,,,,
2020-04-20,4.2,0.0,14.2,4.449999999999999,9.4,10.3,,,,,,,,
2020-04-21,7.4,8.4,11.399999999999999,0.0,15.7,18.8,1.0,,,,,,,
2020-04-22,8.8,17.0,10.0,0.55,13.4,18.3,,,,,,,,
2020-04-23,5.6,0.0,10.3,-0.29999999999999993,7.2,10.3,,,,,,,,
2020-04-24,4.1,10.1,10.55,3.05,9.4,11.6,1.0,,,,,,,
2020-04-25,3.4,3.3,9.75,1.7,7.6,9.4,,,,,,,,
2020-04-26,6.7,5.6,12.5,4.7,16.5,21.5,1.0,,,,,,,
2020-04-27,10.2,42.599999999999994,8.1,3.9,16.5,20.6,1.0,,,,,,,
2020-04-28,4.6,33.3,5.85,3.3,9.4,12.1,,,,,,,,
2020-04-29,4.4,0.0,11.350000000000001,2.2,7.6,9.4,,,,,,,,
2020-04-30,5.9,0.0,11.4,6.95,10.3,12.5,1.0,,,,,,,
2020-05-01,4.0,42.0,15.0,8.35,9.4,10.7,1.0,,,,,,,
2020-05-02,5.8,25.9,19.700000000000003,7.8,11.2,15.7,,,,,,,,
2020-05-03,4.5,0.0,24.200000000000003,9.75,9.4,11.6,,,,,,,,
2020-05-04,5.3,0.0,23.9,11.65,11.6,14.3,,,,,,,,
2020-05-05,5.8,0.5,19.15,6.7,9.8,15.2,,,,,,,,
2020-05-06,4.1,0.3,13.1,3.6,7.6,10.7,,,,,,,,
2020-05-07,4.2,1.0,16.7,5.0,9.8,13.0,,,,,,,,
2020-05-08,5.3,6.4,16.1,5.25,10.3,15.2,1.0,,,,,,,
2020-05-09,8.8,23.8,11.15,2.2,14.8,21.0,1.0,,,1.0,,,,
2020-05-10,6.6,0.6,11.7,0.55,13.0,16.5,,,,,,,,
2020-05-11,5.3,5.8,16.7,5.85,12.5,16.5,,,,,,,1.0,
2020-05-12,7.0,15.2,16.35,4.7,10.3,14.3,,,,,,,,
2020-05-13,5.7,0.0,15.0,2.5,11.2,15.7,,,,,,,,
2020-05-14,5.0,0.0,18.65,5.25,8.9,12.1,,,,,,,,
2020-05-15,4.9,18.5,22.75,10.85,13.4,17.9,1.0,,1.0,,,,,
2020-05-16,5.8,33.3,23.6,10.25,10.7,15.2,,,,,,,,
2020-05-17,3.8,0.3,22.2,8.6,7.6,8.9,,,,,,,,
2020-05-18,3.7,0.0,17.5,9.7,7.2,8.1,,,,,,,,
2020-05-19,5.5,0.0,14.75,7.75,10.7,13.9,,,,,,,,
2020-05-20,3.8,0.0,15.0,6.1,6.3,7.2,,,,,,,,
2020-05-21,5.0,0.0,21.95,5.800000000000001,9.4,12.1,,,,,,,,
2020-05-22,6.3,0.0,27.25,11.95,9.4,12.5,,,,,,,,
2020-05-23,6.9,0.0,25.799999999999997,13.05,13.0,16.5,,,,,,,,
2020-05-24,5.3,0.0,17.5,6.7,8.9,10.3,,,,,,,,
2020-05-25,2.9,0.0,14.450000000000001,9.15,5.4,6.3,1.0,1.0,,,,,,
2020-05-26,3.0,0.0,19.700000000000003,10.3,7.2,8.5,1.0,1.0,,,,,1.0,
2020-05-27,5.2,0.0,27.5,16.15,8.9,11.2,,,,,,,,
2020-05-28,6.1,0.0,28.35,18.05,9.4,11.2,,,,,,,,
2020-05-29,7.3,0.3,26.95,19.45,13.0,17.9,1.0,,,,,,,
2020-05-30,5.1,9.399999999999999,27.25,18.85,9.4,12.5,1.0,,,,,,,
2020-05-31,6.6,1.8,23.9,12.2,10.7,14.3,,,,,,,,
2020-06-01,4.9,0.0,19.200000000000003,7.2,9.4,12.5,,,,,,,,
2020-06-02,3.8,0.5,18.35,8.05,8.9,9.4,,,,,,,,
2020-06-03,3.3,2.6,24.75,12.8,8.1,10.3,,,,,,,,
2020-06-04,3.8,0.3,29.2,15.0,8.1,10.3,1.0,,,,,,,
2020-06-05,5.1,15.0,29.45,18.6,9.4,12.1,1.0,,1.0,,,,1.0,
2020-06-06,4.7,3.6,29.45,18.049999999999997,9.8,14.3,,,1.0,,,,,
2020-06-07,4.4,28.9,25.549999999999997,13.600000000000001,8.9,11.6,,,,,,,,
2020-06-08,3.7,0.3,22.75,11.95,7.6,10.7,,,,,,,,
2020-06-09,2.5,0.0,26.4,14.2,5.8,6.7,,,,,,,,
2020-06-10,4.3,0.0,22.799999999999997,15.0,8.9,10.3,1.0,1.0,,,,,,
2020-06-11,6.1,18.8,23.85,16.4,10.7,14.8,1.0,,,,,,,
2020-06-12,4.0,35.6,26.65,18.6,8.9,12.1,1.0,,,,,,,
2020-06-13,5.0,0.0,24.7,14.45,7.6,9.4,,,,,,,,
2020-06-14,4.7,0.0,21.1,11.7,7.2,9.4,,,,,,,,
2020-06-15,3.4,0.0,20.55,12.5,7.2,8.9,,,,,,,,
2020-06-16,2.9,0.0,21.65,11.100000000000001,5.8,7.6,,,,,,,,
2020-06-17,3.5,0.0,24.200000000000003,11.350000000000001,7.6,8.5,,,,,,,,
2020-06-18,4.4,0.0,29.15,15.85,7.6,10.3,,,,,,,,
2020-06-19,5.3,0.0,31.15,19.7,7.6,9.4,,,,,,,,
2020-06-20,4.3,0.0,32.5,20.0,8.1,10.7,,,,,,,,
2020-06-21,3.6,0.0,32.25,19.7,8.1,9.8,,,1.0,,,,,
2020-06-22,3.5,0.0,28.049999999999997,17.799999999999997,6.7,8.1,1.0,1.0,,,,,1.0,
2020-06-23,4.4,0.0,28.35,17.75,8.9,10.3,1.0,,,,,,,
2020-06-24,4.4,0.3,31.1,20.3,8.9,11.2,1.0,,,,,,,
2020-06-25,4.2,2.5,31.1,18.35,6.7,10.3,,,,,,,,
2020-06-26,4.3,0.0,30.3,18.6,8.1,11.2,,,1.0,,,,,
2020-06-27,2.6,0.5,30.0,17.5,5.8,8.9,,,,,,,,
2020-06-28,3.1,32.0,28.6,17.5,8.9,10.7,1.0,,1.0,,,,,
2020-06-29,3.0,43.699999999999996,26.700000000000003,17.5,7.6,8.9,1.0,,1.0,,,,,
2020-06-30,3.1,22.9,21.1,17.2,5.8,6.7,1.0,,,,,,,
2020-07-01,2.5,7.8999999999999995,21.4,17.2,6.7,7.6,1.0,,,,,,,
2020-07-02,3.1,2.5,26.9,17.5,9.4,11.6,1.0,1.0,1.0,,,,,
2020-07-03,5.5,0.0,28.6,17.799999999999997,8.9,10.3,1.0,,,,,,1.0,
2020-07-04,3.6,0.0,21.65,16.4,5.8,7.6,1.0,,,,,,,
2020-07-05,3.4,2.8,26.4,17.5,8.1,9.8,1.0,,1.0,,,,,
2020-07-06,4.0,12.5,25.85,17.5,7.6,8.9,1.0,,,,,,,
2020-07-07,4.3,0.0,25.549999999999997,16.4,9.4,10.7,,,,,,,,
2020-07-08,5.5,0.0,28.85,19.4,10.3,13.0,,,,,,,,
2020-07-09,4.1,0.0,30.55,21.95,7.2,8.5,,,,,,,,
2020-07-10,4.9,0.0,29.45,20.85,9.4,10.7,1.0,,,,,,1.0,
2020-07-11,7.0,1.6,30.299999999999997,21.950000000000003,10.7,13.9,,,,,,,,
2020-07-12,6.4,2.5,32.25,22.2,10.3,12.5,,,,,,,,
2020-07-13,3.5,1.8,30.8,21.4,9.8,12.1,,,1.0,,,,,
2020-07-14,4.0,23.299999999999997,28.049999999999997,19.15,11.2,13.0,1.0,,1.0,,,,,
2020-07-15,4.0,43.5,24.450000000000003,17.25,7.2,8.5,1.0,,,,,,,
2020-07-16,4.0,0.8,22.25,14.45,11.6,15.7,,,,,,,,
2020-07-17,4.2,13.399999999999999,23.85,14.7,8.1,10.3,1.0,,,,,,,
2020-07-18,3.0,3.0,29.45,17.2,6.7,8.1,,,,,,,,
2020-07-19,5.2,0.3,34.45,20.55,9.4,13.0,,,,,,,,
2020-07-20,5.8,0.0,35.3,24.15,9.4,11.6,,,,,,,,
2020-07-21,4.6,0.0,33.6,22.75,8.1,11.2,,,,,,,,
2020-07-22,3.6,10.399999999999999,29.7,20.55,6.3,,1.0,,1.0,,,,,
2020-07-23,3.5,29.299999999999997,30.0,20.3,15.7,21.0,1.0,,1.0,,,,,
2020-07-24,3.4,19.299999999999997,29.7,21.1,5.8,7.2,,,,,,,,
2020-07-25,2.9,0.0,28.9,19.15,6.7,8.1,,,,,,,,
2020-07-26,5.6,0.0,33.349999999999994,22.5,8.9,12.5,,,,,,,,
2020-07-27,5.1,0.0,34.7,23.049999999999997,7.6,10.3,,,,,,,,
2020-07-28,5.2,0.0,36.4,25.0,9.4,10.7,,,,,,,,
2020-07-29,4.7,0.0,33.900000000000006,21.4,7.6,9.4,,,,,,,,
2020-07-30,3.4,0.0,32.5,21.950000000000003,9.8,12.1,,,1.0,,,,1.0,
2020-07-31,3.1,0.0,29.45,20.85,6.7,8.1,,,,,,,,
2020-08-01,3.6,0.0,28.9,19.200000000000003,6.7,8.5,,,,,,,,
2020-08-02,5.1,1.8,31.15,19.450000000000003,9.8,11.2,,,,,,,,
2020-08-03,5.7,3.8,32.5,23.6,12.5,16.5,,,,,,,,
2020-08-04,6.4,4.3,30.25,21.950000000000003,19.2,23.7,1.0,,,,,,,
2020-08-05,5.5,19.5,31.65,20.85,11.2,14.3,,,,,,,,
2020-08-06,3.0,0.0,31.4,18.35,6.7,8.1,,,,,,,,
2020-08-07,2.8,0.0,27.5,18.3,5.8,6.3,,,,,,,,
2020-08-08,3.1,0.0,27.25,18.9,7.2,8.5,,,,,,,,
2020-08-09,4.3,0.0,31.4,19.7,10.7,13.4,,,1.0,,,,,
2020-08-10,3.6,0.0,34.4,21.65,7.2,8.5,,,,,,,,
2020-08-11,4.9,0.0,35.0,22.8,9.8,11.6,,,,,,,,
2020-08-12,3.3,0.0,34.75,23.85,7.2,8.5,,,,,,,,
2020-08-13,3.3,0.0,31.95,21.4,6.3,7.6,,,,,,,,
2020-08-14,3.8,0.0,29.450000000000003,19.45,8.1,10.3,,,,,,,1.0,
2020-08-15,6.3,0.0,25.25,18.35,10.7,13.4,,,,,,,,
2020-08-16,5.2,4.6,21.7,18.05,7.6,10.3,1.0,,,,,,,
2020-08-17,5.0,15.5,21.95,16.7,7.2,8.5,1.0,,,,,,,
2020-08-18,4.6,8.899999999999999,26.95,18.049999999999997,8.1,11.6,1.0,,1.0,,,,,
2020-08-19,3.6,1.5,26.950000000000003,15.850000000000001,9.8,13.0,1.0,,,,,,,
2020-08-20,3.8,3.3,26.95,14.15,7.2,10.3,,,,,,,,
2020-08-21,5.1,0.0,29.75,16.1,9.4,11.6,,,,,,,,
2020-08-22,3.2,0.0,29.45,19.15,6.7,8.1,,,,,,,,
2020-08-23,3.6,44.0,32.25,18.049999999999997,15.7,19.2,1.0,,1.0,,1.0,,1.0,
2020-08-24,3.5,48.0,31.95,18.85,8.1,9.8,,,,,,,,
2020-08-25,5.6,0.5,32.25,20.55,10.3,14.8,,,,,,,,
2020-08-26,5.9,0.0,28.05,15.850000000000001,10.7,13.4,,,,,,,,
2020-08-27,2.7,4.6,21.95,15.0,6.7,7.6,1.0,,,,,,,
2020-08-28,2.6,11.5,24.200000000000003,15.850000000000001,6.3,8.1,1.0,,,,,,,
2020-08-29,4.3,1.8,26.1,16.95,10.3,15.2,1.0,,,,,,,
2020-08-30,6.7,5.6,25.0,16.95,10.7,14.3,,,,,,,,
2020-08-31,3.8,0.0,23.9,12.5,8.1,10.3,,,,,,,,
2020-09-01,4.9,0.0,23.9,14.15,10.3,12.5,,,,,,,,
2020-09-02,3.3,5.1,23.9,15.0,7.2,8.5,1.0,,,,,,,
2020-09-03,2.6,17.8,24.15,18.9,6.3,8.1,1.0,,,,,,,
2020-09-04,4.6,1.0,26.9,19.15,8.1,10.3,,,,,,,,
2020-09-05,4.3,0.0,28.1,14.450000000000001,8.1,12.5,,,,,,,,
2020-09-06,2.9,0.0,28.1,15.0,7.2,9.4,,,,,,,,
2020-09-07,4.8,0.0,27.2,16.65,8.9,10.7,,,,,,,,
2020-09-08,4.0,0.0,27.5,15.850000000000001,8.1,9.8,1.0,,,,,,,
2020-09-09,2.6,0.0,28.05,17.2,5.8,6.7,1.0,,,,,,,
2020-09-10,3.2,6.7,28.6,18.6,7.2,8.5,1.0,,,,,,,
2020-09-11,4.3,21.799999999999997,26.35,16.1,8.1,9.8,1.0,,,,,,1.0,
2020-09-12,4.3,0.0,19.15,11.399999999999999,6.7,8.5,,,,,,,,
2020-09-13,3.9,0.0,22.799999999999997,11.100000000000001,8.9,11.2,,,,,,,,
2020-09-14,6.0,0.0,25.0,12.75,10.3,13.9,,,,,,,,
2020-09-15,3.7,0.0,20.85,8.850000000000001,5.8,7.2,,,,,,,,
2020-09-16,6.3,0.0,21.1,9.45,10.7,13.0,,,,,,,,
2020-09-17,4.7,0.0,24.75,13.3,8.1,10.3,,,,,,,,
2020-09-18,6.0,0.0,22.25,12.5,9.4,12.1,,,,,,,,
2020-09-19,4.7,0.0,17.5,7.8,7.6,10.7,,,,,,,,
2020-09-20,4.9,0.0,16.7,6.7,8.9,10.7,,,,,,,,
2020-09-21,4.7,0.0,16.4,5.800000000000001,8.1,10.7,,,,,,,,
2020-09-22,6.1,0.0,18.6,5.800000000000001,9.8,13.4,,,,,,,,
2020-09-23,5.2,0.0,22.799999999999997,10.850000000000001,9.8,13.9,,,,,,,,
2020-09-24,3.6,0.0,26.4,14.450000000000001,6.3,8.5,,,,,,,,
2020-09-25,2.7,0.0,24.45,13.3,6.7,7.6,1.0,1.0,,,,,,
2020-09-26,3.4,0.0,25.299999999999997,13.850000000000001,6.3,8.5,1.0,,,,,,,
2020-09-27,3.2,0.0,26.1,15.25,7.2,9.4,1.0,,,,,,,
2020-09-28,4.0,1.6,26.95,18.299999999999997,8.1,9.8,1.0,,,,,,,
2020-09-29,3.6,0.0,27.200000000000003,16.7,7.6,9.4,,,,,,,,
2020-09-30,8.2,52.6,25.0,16.65,19.7,25.5,1.0,,,,,,1.0,
2020-10-01,5.1,3.8,23.6,13.3,9.4,10.7,,,,,,,,
2020-10-02,3.3,0.5,21.950000000000003,12.5,7.2,9.4,,,,,,,,
2020-10-03,3.5,1.3,17.8,7.75,7.6,8.9,,,,,,,,
2020-10-04,3.6,0.0,19.15,7.5,6.7,8.1,,,,,,,,
2020-10-05,3.8,0.0,18.9,11.1,6.3,8.1,,,,,,,,
2020-10-06,4.3,0.0,20.0,9.15,8.9,10.7,,,,,,,,
2020-10-07,7.6,0.5,23.049999999999997,11.7,19.7,29.5,,,1.0,,,,1.0,
2020-10-08,6.9,3.8,20.799999999999997,9.75,9.4,14.8,,,,,,,,
2020-10-09,4.8,0.0,16.7,5.0,7.6,10.7,,,,,,,,
2020-10-10,8.7,0.0,24.75,8.3,13.9,16.5,,,,,,,,
2020-10-11,5.5,0.0,22.75,11.7,9.8,12.5,,,,,,,,
2020-10-12,7.2,0.0,15.0,9.7,8.9,10.7,,,,,,,,
2020-10-13,6.6,52.6,13.600000000000001,10.85,9.4,11.2,1.0,,,,,,,
2020-10-14,3.9,73.4,18.05,10.3,7.2,9.4,,,,,,,,
2020-10-15,5.5,0.3,21.95,8.05,12.5,16.1,1.0,,,,,,,
2020-10-16,4.2,19.6,22.5,8.6,8.1,10.3,1.0,,,,,,,
2020-10-17,5.7,127.80000000000001,18.6,5.6,11.2,14.8,1.0,,,,,,,
2020-10-18,3.1,2.0,14.7,2.75,7.6,9.4,,,,,,,,
2020-10-19,2.3,0.0,15.8,4.2,7.2,8.1,,,,,,,,
2020-10-20,2.6,0.0,18.6,6.65,6.3,8.9,1.0,1.0,,,,,,
2020-10-21,3.4,3.5,19.450000000000003,11.95,7.2,8.5,1.0,1.0,,,,,,
2020-10-22,3.2,3.0999999999999996,20.0,13.3,6.3,7.6,1.0,1.0,,,,,,
2020-10-23,3.1,0.8,19.75,12.8,6.3,7.6,1.0,1.0,,,,,,
2020-10-24,5.1,0.0,18.6,10.3,11.2,15.7,,,,,,,,
2020-10-25,4.5,0.0,15.55,6.1,6.7,8.5,,,,,,,,
2020-10-26,4.3,0.3,11.7,7.800000000000001,8.9,10.3,1.0,,,,,,,
2020-10-27,3.7,0.5,12.2,8.35,7.2,10.3,1.0,,,,,,,
2020-10-28,2.7,11.7,11.7,6.7,6.3,7.2,1.0,,,,,,,
2020-10-29,4.3,35.1,11.100000000000001,6.4,13.9,16.1,1.0,,,,,,,
2020-10-30,6.5,69.1,7.800000000000001,-0.2,13.4,17.4,1.0,,,,,,1.0,
2020-10-31,3.0,30.0,4.75,-4.1,5.4,7.2,,,,,,,,
2020-11-01,2.9,15.7,9.7,-1.65,10.3,15.7,1.0,,,,,,,
2020-11-02,8.6,32.3,8.35,1.15,14.3,19.7,,,,,1.0,,,
2020-11-03,6.5,0.0,6.4,-0.3,13.0,16.1,,,,,,,,
2020-11-04,3.8,0.0,9.45,-0.55,7.6,10.3,,,,,,,,
2020-11-05,6.8,0.0,17.200000000000003,5.0,11.6,14.8,,,,,,,,
2020-11-06,5.5,0.0,22.2,12.25,9.4,11.6,,,,,,,,
2020-11-07,3.4,0.0,23.6,8.6,6.3,7.6,,,,,,,,
2020-11-08,1.9,0.0,23.35,8.3,5.4,6.3,,,,,,,,
2020-11-09,1.1,0.0,20.299999999999997,6.1,4.0,5.4,1.0,,,,,,1.0,
2020-11-10,4.4,0.0,24.45,7.800000000000001,9.8,11.2,,,,,,,,
2020-11-11,6.4,0.3,23.9,12.5,12.5,15.7,1.0,,,,,,,
2020-11-12,4.4,0.8,21.4,12.200000000000001,9.4,11.6,1.0,,,,,,,
2020-11-13,5.4,9.899999999999999,13.600000000000001,5.800000000000001,7.6,10.3,1.0,,,,,,,
2020-11-14,4.5,11.7,9.4,2.5,8.9,11.6,,,,,,,,
2020-11-15,5.5,8.6,12.5,-1.0999999999999999,17.9,23.3,1.0,,,,,,,
2020-11-16,5.7,24.4,13.35,2.8,13.0,16.5,1.0,,,,,,,
2020-11-17,5.1,0.0,10.850000000000001,1.15,9.4,11.6,,,,,,,,
2020-11-18,6.3,0.0,5.55,-3.3000000000000003,11.6,16.1,,,,,,,,
2020-11-19,5.7,0.0,4.45,-6.35,10.3,13.0,,,,,,,,
2020-11-20,7.6,0.0,13.600000000000001,1.4,10.3,13.4,,,,,,,,
