day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08
2019-01-01,7.1,50.1,13.05,-0.8499999999999999,15.7,21.0,1.0,,,,,,
2019-01-02,4.2,0.0,8.6,-2.45,8.1,10.3,,,,,,,
2019-01-03,4.7,0.5,5.0,-1.4,8.9,12.1,,,,,,,
2019-01-04,5.0,0.5,8.05,0.0,10.7,13.4,,,,,,,
2019-01-05,4.1,15.5,7.2,1.3499999999999999,8.1,9.8,1.0,,,,,,
2019-01-06,6.4,29.2,6.95,-2.45,13.4,18.3,,,,,,,
2019-01-07,5.2,0.3,3.35,-7.7,13.0,17.4,,,,,,,
2019-01-08,3.4,0.5,2.75,-4.4,7.6,9.4,1.0,1.0,,,,,1.0
2019-01-09,7.0,15.2,6.1,0.55,13.0,17.9,1.0,,,,,,
2019-01-10,7.2,0.3,4.75,-1.6,11.2,15.7,,,,,,,
2019-01-11,8.1,0.0,0.35,-6.8999999999999995,12.5,15.7,,,,,,,
2019-01-12,6.6,0.0,-1.9000000000000001,-10.2,10.7,14.3,,,,,,,
2019-01-13,3.7,0.0,-1.9000000000000001,-9.4,7.2,8.9,,,,,,,
2019-01-14,3.9,0.0,-1.1,-7.15,7.2,8.5,,,,,,,
2019-01-15,3.3,0.0,1.4,-6.300000000000001,6.7,8.9,,,,,,,
2019-01-16,5.2,0.0,3.9,-5.5,8.9,13.0,,,,,,,
2019-01-17,4.3,0.0,1.7,-8.3,8.9,11.6,,,,,,,
2019-01-18,3.0,0.0,1.9499999999999997,-5.800000000000001,6.7,8.9,,,,,,,
2019-01-19,5.4,3.3,4.199999999999999,-3.55,11.2,13.4,1.0,,,,,1.0,
2019-01-20,8.0,88.4,1.95,-7.449999999999999,14.3,18.3,1.0,,,1.0,,1.0,1.0
2019-01-21,9.0,23.9,-6.8999999999999995,-16.05,13.0,18.3,,,,,,,1.0
2019-01-22,6.3,0.0,-8.25,-15.25,11.6,16.5,,,,,,,
2019-01-23,6.1,0.0,3.0500000000000003,-10.5,10.7,13.4,,,,,,,
2019-01-24,10.6,32.0,12.8,-1.1,17.4,23.7,1.0,,,,,,1.0
2019-01-25,6.1,82.7,10.0,-1.9000000000000001,11.2,14.3,,,,,,,
2019-01-26,3.8,0.0,3.9,-5.8,7.6,9.4,,,,,,,
2019-01-27,5.9,0.0,5.0,-4.7,11.6,14.8,,,,,,,
2019-01-28,4.5,0.0,6.699999999999999,-4.1,8.1,10.7,,,,,,,
2019-01-29,5.6,1.3,1.65,-6.65,8.9,10.3,1.0,,,1.0,,,
2019-01-30,7.1,18.9,3.05,-9.399999999999999,14.8,19.7,1.0,1.0,,,,,
2019-01-31,7.7,1.6,-3.85,-16.05,11.2,16.1,,,,,,,
2019-02-01,5.9,0.0,-6.9,-14.399999999999999,9.8,13.0,,,,,,,
2019-02-02,5.7,0.0,-1.9499999999999997,-13.3,11.2,14.3,,,,,,,
2019-02-03,2.8,0.0,2.25,-7.199999999999999,6.3,8.1,1.0,,,,,,1.0
2019-02-04,4.2,0.0,11.1,0.0,7.2,9.8,1.0,,,,,,1.0
2019-02-05,5.4,0.0,17.75,3.6,8.9,12.5,,,,,,,
2019-02-06,4.5,9.4,12.5,0.0,7.2,9.4,1.0,,,,,,
2019-02-07,4.3,48.9,5.0,0.85,8.1,10.3,1.0,,,,,,1.0
2019-02-08,5.9,5.9,9.15,0.8500000000000001,14.8,19.7,1.0,,,,,,
2019-02-09,8.8,1.5,7.5,-4.4,13.9,19.2,,,,,,,
2019-02-10,5.5,0.0,1.95,-5.75,8.9,11.2,,,,,,,
2019-02-11,4.7,0.0,2.25,-4.4,8.1,10.7,,,,,,,
2019-02-12,6.3,23.1,2.75,-8.0,11.2,14.3,1.0,1.0,,1.0,,1.0,
2019-02-13,6.0,112.5,4.699999999999999,-3.6,11.2,14.3,1.0,,,,1.0,,
2019-02-14,6.1,0.8,5.25,-1.65,13.0,17.4,,,,,,,
2019-02-15,5.1,3.0,7.75,-1.65,10.7,13.9,1.0,,,,,,
2019-02-16,5.4,4.3,9.7,0.04999999999999999,8.1,11.2,,,,,,,
2019-02-17,4.3,0.0,3.5999999999999996,-5.199999999999999,9.8,12.1,1.0,,,,,,
2019-02-18,4.6,21.9,2.2,-6.05,11.6,14.8,1.0,,,,,,1.0
2019-02-19,6.0,4.6,0.55,-9.15,10.3,13.4,,,,,,,
2019-02-20,3.6,2.5,0.04999999999999999,-8.3,6.7,8.9,1.0,,,,,,
2019-02-21,4.6,55.2,4.15,-5.5,10.7,13.0,1.0,,,1.0,,1.0,1.0
2019-02-22,4.0,0.0,7.8,0.55,7.2,10.3,,,,,,,
2019-02-23,2.9,0.0,5.55,-1.9,5.4,6.7,,,,,,,
2019-02-24,6.2,14.299999999999999,6.3500000000000005,-0.29999999999999993,11.6,17.4,1.0,1.0,,,,,
2019-02-25,10.3,23.1,6.699999999999999,0.35,19.2,24.6,,,,,,,1.0
2019-02-26,9.0,0.0,1.65,-6.1,14.3,20.1,,,,,,,
2019-02-27,4.3,1.3,-1.9000000000000001,-11.1,9.8,12.5,,,,,,,1.0
2019-02-28,3.8,18.5,-2.2,-8.85,6.3,8.5,1.0,,,,,,
2019-03-01,3.0,0.3,1.3499999999999999,-6.6000000000000005,7.6,8.9,,,,,,,
2019-03-02,4.5,5.3999999999999995,2.5,-2.8,9.4,11.2,1.0,,,,,,
2019-03-03,3.8,15.3,2.5,-1.95,7.2,8.1,1.0,,,,,,
2019-03-04,5.9,83.7,5.0,-2.75,10.7,13.9,1.0,1.0,,,,,1.0
2019-03-05,4.7,0.0,1.7,-8.55,9.4,11.6,,,,,,,1.0
2019-03-06,7.2,0.0,-1.35,-8.85,12.5,16.5,,,,,,,
2019-03-07,6.2,0.0,-1.9,-11.600000000000001,9.8,13.9,,,,,,,
2019-03-08,4.9,0.0,0.7999999999999999,-10.25,7.6,11.2,,,,,,,
2019-03-09,3.1,0.0,5.3,-6.050000000000001,6.7,8.1,,,,,,,
2019-03-10,5.7,11.7,6.1,-3.6,11.2,13.4,1.0,1.0,,1.0,,,
2019-03-11,6.5,39.1,6.65,1.0999999999999999,11.2,14.3,,,,,,,
2019-03-12,6.2,0.0,8.6,0.55,10.7,13.4,,,,,,,
2019-03-13,3.5,0.0,5.550000000000001,-2.7,6.7,8.1,,,,,,,
2019-03-14,3.3,0.0,8.65,-0.8499999999999999,6.7,8.1,,,,,,,
2019-03-15,5.8,5.1,14.2,3.0500000000000003,11.2,16.1,1.0,,1.0,,,,
2019-03-16,8.4,7.699999999999999,14.700000000000001,3.9,14.8,19.2,,,,,,,
2019-03-17,6.3,0.0,8.6,-0.55,10.3,14.3,,,,,,,
2019-03-18,4.6,0.0,6.4,-3.25,8.9,10.7,,,,,,,
2019-03-19,3.5,0.0,7.800000000000001,-1.65,7.2,12.1,,,,,,,
2019-03-20,4.7,0.0,8.9,-2.45,9.4,11.2,,,,,,,
2019-03-21,4.8,0.0,11.399999999999999,-0.55,9.4,11.2,,,,,,,
2019-03-22,9.4,58.4,8.65,3.3000000000000003,15.7,19.7,1.0,,,,,,
2019-03-23,9.7,24.9,6.95,0.25000000000000006,14.8,19.2,1.0,,,,,,
2019-03-24,5.9,0.0,11.95,-0.8499999999999999,10.3,12.5,,,,,,,
2019-03-25,4.6,0.0,13.35,1.1,8.1,10.7,,,,,,,
2019-03-26,4.5,0.0,8.9,-1.1,7.6,10.3,,,,,,,
2019-03-27,4.8,0.0,6.65,-2.15,7.2,8.5,,,,,,,
2019-03-28,6.8,0.3,9.45,-1.3499999999999999,11.2,14.3,,,,,,,
2019-03-29,5.1,1.3,13.3,3.0500000000000003,9.8,11.6,,,,,,,
2019-03-30,5.2,1.1,16.65,6.15,13.0,15.7,1.0,,,,,,1.0
2019-03-31,7.6,2.3,20.55,5.55,17.0,22.4,1.0,,,,,,
2019-04-01,7.2,5.8,14.450000000000001,2.25,12.5,17.0,,,,,,,
2019-04-02,4.7,1.3,10.0,-2.7,9.8,11.6,,,,,,,
2019-04-03,8.1,35.9,15.0,2.5,17.0,25.0,1.0,,,,,,
2019-04-04,7.9,2.8,14.75,3.3,13.0,17.9,,,,,,,
2019-04-05,4.7,3.3,9.75,0.0,8.1,9.8,1.0,,,,,,
2019-04-06,3.3,13.0,14.149999999999999,1.95,8.1,10.7,1.0,,,,,,
2019-04-07,3.7,0.0,19.75,4.449999999999999,8.1,10.7,,,,,,,
2019-04-08,5.2,16.6,15.799999999999999,4.199999999999999,11.2,13.9,1.0,,,,,,
2019-04-09,4.4,16.4,5.85,1.6500000000000001,8.9,10.3,1.0,,,,,,
2019-04-10,6.1,5.3999999999999995,6.95,1.9500000000000002,11.2,13.9,,,,,,,
2019-04-11,4.4,0.0,9.7,0.85,8.1,10.7,,,,,,,
2019-04-12,3.8,2.8,13.05,3.6,8.9,10.7,1.0,,,,,,
2019-04-13,6.3,26.7,19.15,10.3,10.7,14.3,1.0,,,,,,
2019-04-14,3.4,2.1,21.35,9.7,8.9,10.3,1.0,,,,,,
2019-04-15,7.2,41.1,21.1,9.15,14.3,19.2,1.0,,1.0,,,,
2019-04-16,8.2,28.8,18.6,5.55,13.0,17.9,,,,,,,
2019-04-17,5.4,0.0,15.3,5.55,8.9,10.3,,,,,,,
2019-04-18,4.9,0.0,17.5,4.449999999999999,12.5,16.1,,,,,,,
2019-04-19,10.2,1.3,22.2,11.95,16.5,20.6,1.0,,,,,,
2019-04-20,8.0,7.1,23.6,16.4,16.5,21.5,1.0,,,,,,
2019-04-21,3.8,10.7,21.4,13.350000000000001,8.9,10.7,1.0,1.0,,,,,
2019-04-22,5.2,58.4,17.75,9.4,11.2,14.3,1.0,,,,,,
2019-04-23,5.2,184.10000000000002,14.45,8.3,9.8,12.1,1.0,,,,,,1.0
2019-04-24,4.3,11.1,16.1,8.05,8.9,11.2,1.0,,,,,,
2019-04-25,4.7,0.0,16.1,6.65,8.9,10.3,,,,,,,
2019-04-26,6.7,19.1,13.05,7.5,11.2,13.9,1.0,,1.0,,,,
2019-04-27,8.0,89.5,11.95,6.95,14.8,18.8,1.0,1.0,1.0,,,,
2019-04-28,4.7,0.3,13.3,6.1,9.4,12.1,,,,,,,
2019-04-29,4.2,1.0,15.25,4.15,7.6,11.2,,,,,,,
2019-04-30,3.4,15.1,14.45,6.15,8.1,10.7,1.0,,,,,,
2019-05-01,2.8,1.1,11.95,5.800000000000001,7.6,8.9,,,,,,,
2019-05-02,4.3,3.3,12.5,7.5,7.2,8.5,1.0,,,,,,
2019-05-03,3.0,5.4,11.100000000000001,6.65,7.2,8.5,1.0,,,,,,
2019-05-04,2.6,14.799999999999999,13.600000000000001,8.35,4.5,5.4,1.0,1.0,,,,,
2019-05-05,2.9,1.1,11.95,9.15,5.4,6.7,,,,,,,
2019-05-06,4.9,0.3,13.649999999999999,8.3,8.1,9.4,,,,,,,
2019-05-07,4.9,2.0,21.1,5.55,10.7,14.3,,,,,,,
2019-05-08,4.1,7.3,20.25,10.55,7.2,8.9,,,,,,,
2019-05-09,4.8,0.0,15.85,6.65,9.4,10.3,,,,,,,
2019-05-10,5.2,0.3,17.799999999999997,10.0,9.4,12.1,,,,,,,
2019-05-11,4.9,0.0,19.450000000000003,11.399999999999999,8.9,11.2,,,,,,,
2019-05-12,2.9,10.200000000000001,17.25,6.949999999999999,8.1,9.4,1.0,,,,,,
2019-05-13,7.1,41.9,10.850000000000001,5.550000000000001,11.6,13.9,1.0,,,,,,
2019-05-14,5.2,67.89999999999999,11.100000000000001,5.25,9.4,11.6,1.0,,,,,,
2019-05-15,4.1,7.699999999999999,13.649999999999999,6.4,8.1,10.7,,,,,,,
2019-05-16,2.9,1.5,16.95,8.05,8.1,9.4,,,,,,,
2019-05-17,2.4,7.1,19.700000000000003,8.6,7.2,11.6,1.0,,,,,,
2019-05-18,5.1,13.7,19.15,10.55,9.8,11.6,,,,,,,
2019-05-19,6.5,5.6,22.8,10.55,13.0,16.5,1.0,,,,,,
2019-05-20,6.4,20.099999999999998,26.65,16.1,11.6,14.3,1.0,,1.0,,,,
2019-05-21,8.3,3.0,26.4,13.600000000000001,13.4,19.7,,,,,,,
2019-05-22,6.2,0.0,21.4,11.1,9.4,12.1,,,,,,,
2019-05-23,6.7,3.0,21.95,10.85,11.2,15.7,1.0,,1.0,,,,
2019-05-24,6.9,10.899999999999999,22.5,12.5,13.9,19.7,,,,,,,
2019-05-25,5.5,0.8,21.7,9.7,10.7,15.2,,,1.0,,,,
2019-05-26,5.3,20.3,28.65,11.149999999999999,10.3,13.4,,,1.0,,,,
2019-05-27,4.3,0.0,27.75,15.0,8.1,9.8,1.0,,,,,,
2019-05-28,5.5,7.6,21.1,12.2,10.3,13.0,1.0,,,,,,
2019-05-29,4.1,18.799999999999997,13.9,9.15,9.4,11.2,1.0,,,,,,
2019-05-30,3.4,6.6,15.299999999999999,9.7,7.2,8.9,1.0,,,,,,
2019-05-31,4.1,14.700000000000001,21.65,12.5,9.4,11.2,1.0,,,,,,
2019-06-01,3.7,0.0,21.4,12.5,7.6,9.4,1.0,1.0,,,,,1.0
2019-06-02,3.7,1.0,20.549999999999997,11.7,10.3,12.5,1.0,1.0,,,,,1.0
2019-06-03,6.9,5.1,23.05,12.25,12.5,16.1,1.0,,,,,,
2019-06-04,4.3,0.0,22.5,9.7,8.1,11.2,,,,,,,
2019-06-05,5.5,1.3,25.85,15.0,9.8,12.5,1.0,,1.0,,,,
2019-06-06,4.4,7.499999999999999,27.8,18.35,8.1,9.8,1.0,,,,,,
2019-06-07,3.8,0.0,23.6,16.4,8.1,10.3,,,,,,,
2019-06-08,4.5,0.0,24.75,15.55,7.6,9.8,,,,,,,
2019-06-09,4.4,0.0,26.15,11.65,8.9,12.1,,,,,,,
2019-06-10,4.6,3.6,25.8,12.5,8.1,9.4,1.0,,,,,,
2019-06-11,5.3,62.0,27.200000000000003,17.75,10.3,14.3,1.0,,,,,,
2019-06-12,5.2,10.7,27.5,15.0,8.9,10.3,,,,,,,
2019-06-13,5.1,16.5,21.4,11.399999999999999,11.2,13.4,1.0,,,,,,
2019-06-14,6.4,52.1,21.95,11.399999999999999,13.0,17.4,,,,,,,
2019-06-15,6.8,0.0,26.4,14.75,13.0,15.7,,,,,,,
2019-06-16,3.4,4.4,25.25,17.5,9.8,12.1,1.0,,,,,,
2019-06-17,3.8,5.6,22.799999999999997,18.35,6.7,8.1,1.0,,,,,,
2019-06-18,2.5,2.5,24.450000000000003,16.950000000000003,5.4,5.8,1.0,,,,,,1.0
2019-06-19,3.4,5.8,22.5,16.15,8.1,9.4,1.0,,,,,,1.0
2019-06-20,3.0,11.0,23.6,16.950000000000003,6.3,8.5,1.0,1.0,,,,,
2019-06-21,4.6,122.4,23.049999999999997,15.25,11.2,13.9,1.0,1.0,,,,,1.0
