day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2023-04-01,6.8,127.6,27.2,14.15,14.8,21.9,1.0,,1.0,
2023-04-02,2.7,159.6,22.2,8.600000000000001,8.9,12.1,,,,
2023-04-03,2.1500000000000004,6.1,15.0,10.55,7.2,8.9,1.0,,1.0,1.0
2023-04-04,2.6,24.099999999999998,25.85,13.600000000000001,5.8,8.1,1.0,1.0,,1.0
2023-04-05,2.65,0.3,30.85,16.95,9.4,13.0,1.0,,,1.0
2023-04-06,1.4500000000000002,0.0,28.6,18.9,6.3,8.5,,,,
2023-04-07,3.8,6.4,25.85,11.1,13.0,16.5,1.0,,,
2023-04-08,6.75,102.1,11.1,6.4,11.2,15.2,1.0,,,
2023-04-09,5.35,652.7,19.15,6.15,10.3,14.8,,,,
2023-04-10,4.15,0.8,19.45,6.949999999999999,9.8,13.9,,,,
2023-04-11,2.1,0.0,23.05,5.0,6.3,10.7,,,,
2023-04-12,1.5,0.0,25.6,6.4,6.3,10.7,,,,
2023-04-13,4.05,25.900000000000002,18.85,10.3,9.4,13.0,1.0,,1.0,
2023-04-14,1.7999999999999998,120.9,21.7,15.0,11.2,14.8,1.0,1.0,,
2023-04-15,2.05,36.1,26.95,13.600000000000001,7.2,11.2,1.0,,,
2023-04-16,4.2,78.1,23.05,12.75,11.6,14.3,1.0,,,
2023-04-17,4.05,0.8,21.4,7.5,10.3,15.7,,,,
2023-04-18,2.2,0.0,26.7,6.9,6.3,8.5,,,,
2023-04-19,1.25,0.0,28.6,9.7,6.3,8.5,,,,
2023-04-20,2.25,0.0,28.9,12.2,8.1,13.0,,,,1.0
2023-04-21,3.05,0.0,26.4,13.6,6.7,9.4,,,,1.0
2023-04-22,4.35,100.3,21.7,10.55,10.7,15.7,,,1.0,
2023-04-23,3.0,0.6,21.15,8.9,7.2,11.2,,,,
2023-04-24,3.25,0.3,20.6,9.15,7.2,10.7,,,,
2023-04-25,2.65,0.0,23.05,6.95,7.6,10.3,,,,
2023-04-26,4.449999999999999,1.4,16.4,13.3,7.2,9.4,1.0,,,
2023-04-27,3.55,43.5,16.7,12.8,7.2,9.4,1.0,,1.0,
2023-04-28,2.85,83.5,26.1,15.3,9.4,12.5,1.0,1.0,,
2023-04-29,2.1,17.099999999999998,23.3,12.5,7.2,8.9,1.0,,,
2023-04-30,5.6,496.5,22.5,11.95,13.4,18.3,1.0,,1.0,
2023-05-01,5.0,20.0,20.0,9.45,11.6,18.3,,,,
2023-05-02,5.800000000000001,0.8,22.5,8.600000000000001,13.0,18.8,,,,
2023-05-03,4.6,0.0,21.95,7.800000000000001,11.2,17.0,,,,
2023-05-04,2.05,0.0,23.6,7.8,6.7,9.4,,,,
2023-05-05,1.35,1.3,17.8,12.2,5.8,7.2,,,,
2023-05-06,2.65,8.9,24.15,14.45,6.3,9.4,,,,
2023-05-07,1.9,0.3,28.6,14.450000000000001,5.8,8.9,1.0,,1.0,
2023-05-08,2.85,88.9,29.15,18.6,7.6,10.3,1.0,,1.0,
2023-05-09,2.55,18.8,29.15,19.45,8.9,14.3,1.0,,1.0,1.0
2023-05-10,2.5,6.6,28.9,18.049999999999997,7.2,9.8,1.0,,,
2023-05-11,3.4,0.0,27.2,19.7,6.7,10.3,1.0,,,
2023-05-12,2.05,20.5,25.55,18.85,4.5,7.2,1.0,,,1.0
2023-05-13,1.2000000000000002,52.7,30.0,17.75,5.4,8.1,1.0,1.0,,1.0
2023-05-14,2.65,0.0,31.950000000000003,19.450000000000003,7.6,9.8,,,,
2023-05-15,3.05,20.8,29.7,20.55,5.8,8.5,1.0,,1.0,
2023-05-16,2.8,37.8,30.85,18.9,14.8,20.6,1.0,,1.0,1.0
2023-05-17,2.2,131.7,26.4,18.9,6.3,8.9,1.0,,,
2023-05-18,4.4,4.8,21.95,17.8,11.2,14.8,1.0,,,
2023-05-19,3.45,8.7,23.05,16.1,7.6,10.7,,,,
2023-05-20,2.25,20.299999999999997,24.7,18.3,6.7,10.3,1.0,,1.0,
2023-05-21,2.55,132.8,27.25,18.05,7.2,8.9,,,,
2023-05-22,4.5,20.8,21.950000000000003,17.2,8.9,12.5,1.0,,1.0,
2023-05-23,4.6,150.9,22.75,17.5,9.4,12.1,1.0,,,
2023-05-24,3.3499999999999996,5.8,26.7,17.5,7.6,11.2,,,,
2023-05-25,3.7,0.0,27.2,14.45,9.4,13.4,1.0,,,
2023-05-26,5.3,0.0,25.55,16.7,9.8,13.0,,,,
2023-05-27,6.15,0.0,25.0,15.0,11.6,17.4,,,,
2023-05-28,3.5500000000000003,0.0,25.85,13.600000000000001,7.6,10.7,,,,
2023-05-29,3.4,0.0,23.9,15.85,8.9,11.6,,,,
2023-05-30,3.0,0.0,28.3,14.700000000000001,8.1,11.6,,,,
2023-05-31,4.75,4.3,26.1,19.15,8.9,14.8,,,,
2023-06-01,2.9,0.0,28.9,16.950000000000003,6.7,8.9,,,,
2023-06-02,2.6,0.0,30.6,18.05,6.7,10.3,,,,
2023-06-03,2.95,0.0,31.4,17.2,9.4,12.1,,,,
2023-06-04,2.55,25.1,27.8,18.05,8.9,11.6,1.0,,1.0,
2023-06-05,1.65,35.0,28.6,16.7,4.0,7.2,1.0,,,1.0
2023-06-06,3.0,6.9,31.950000000000003,18.6,14.3,21.0,1.0,,1.0,1.0
2023-06-07,2.9,7.6,31.650000000000002,18.9,7.6,11.6,1.0,,,
2023-06-08,3.1999999999999997,0.3,28.85,18.9,8.1,14.8,,,,
2023-06-09,2.4,0.0,28.85,16.65,7.2,13.4,1.0,,,1.0
2023-06-10,1.45,0.0,30.3,14.7,6.3,8.5,,,,
2023-06-11,3.1,22.6,29.45,19.15,11.6,16.5,1.0,,1.0,1.0
2023-06-12,3.65,196.29999999999998,26.95,18.049999999999997,9.4,13.0,1.0,,1.0,
2023-06-13,3.2,0.3,26.1,16.65,7.2,10.7,,,,
2023-06-14,2.95,38.5,24.15,19.4,7.2,10.3,1.0,,1.0,
2023-06-15,2.95,153.7,27.8,19.45,6.7,10.3,1.0,,1.0,
2023-06-16,3.35,1.1,31.1,21.4,7.6,11.2,,,,
2023-06-17,2.0,0.0,32.2,19.450000000000003,5.4,8.5,,,,
2023-06-18,1.9500000000000002,0.0,30.0,18.9,7.6,13.0,1.0,,,1.0
2023-06-19,3.3499999999999996,277.5,26.15,19.7,10.3,14.8,1.0,,1.0,
2023-06-20,2.1,37.1,28.6,20.85,9.4,13.4,1.0,,1.0,
2023-06-21,4.8,89.2,23.85,18.6,9.8,13.0,1.0,,1.0,
2023-06-22,2.5,173.8,26.65,18.3,8.1,10.3,1.0,,,
2023-06-23,2.4,15.9,28.85,19.450000000000003,11.2,14.3,1.0,,,
2023-06-24,2.8,8.4,31.1,18.299999999999997,7.6,10.7,,,,
2023-06-25,2.7,24.4,33.05,19.7,18.3,24.6,1.0,,1.0,
2023-06-26,3.3,123.9,32.8,19.4,7.6,11.6,1.0,,,
2023-06-27,3.55,0.0,31.7,21.1,8.9,13.4,,,,
2023-06-28,2.15,0.0,31.950000000000003,19.450000000000003,6.3,9.8,,,,
2023-06-29,1.65,0.0,33.3,20.25,7.6,11.6,1.0,,,1.0
2023-06-30,1.65,1.3,31.950000000000003,21.1,14.3,17.9,1.0,,1.0,1.0
2023-07-01,2.8499999999999996,74.7,35.3,21.950000000000003,12.5,15.7,1.0,,1.0,
2023-07-02,2.05,16.7,33.9,21.700000000000003,13.0,20.6,1.0,,1.0,
2023-07-03,2.05,67.9,31.950000000000003,21.4,12.5,18.8,1.0,,1.0,
2023-07-04,1.0499999999999998,116.69999999999999,32.75,22.25,9.4,13.0,1.0,,1.0,
2023-07-05,1.7,70.2,31.1,23.049999999999997,11.6,17.4,1.0,,1.0,1.0
2023-07-06,2.3,58.2,33.349999999999994,22.25,8.1,12.1,1.0,,1.0,
2023-07-07,2.25,13.1,32.75,23.05,8.9,11.2,,,1.0,
2023-07-08,3.0,25.4,33.05,22.2,7.6,9.8,,,1.0,
2023-07-09,3.5,13.399999999999999,32.25,21.7,10.3,16.1,1.0,,1.0,
2023-07-10,2.75,222.1,30.6,20.55,6.7,9.4,1.0,,,
2023-07-11,2.05,8.5,31.650000000000002,20.549999999999997,6.3,8.9,,,,
2023-07-12,1.7000000000000002,0.0,33.05,21.35,5.8,7.6,,,,
2023-07-13,2.55,0.0,33.05,23.05,6.7,9.8,,,1.0,
2023-07-14,2.1,17.0,33.599999999999994,23.35,5.8,8.1,,,1.0,1.0
2023-07-15,3.0999999999999996,0.0,33.599999999999994,24.15,9.8,13.9,,,,1.0
2023-07-16,2.9,0.0,33.599999999999994,22.8,7.6,10.7,,,,
2023-07-17,1.7,0.0,32.8,20.549999999999997,6.3,10.3,1.0,,,1.0
2023-07-18,2.05,0.0,33.349999999999994,21.1,6.7,10.3,1.0,,,1.0
2023-07-19,2.35,0.0,33.599999999999994,23.049999999999997,9.4,12.5,,,,1.0
2023-07-20,3.15,5.3999999999999995,35.3,22.5,17.0,21.9,1.0,,1.0,1.0
2023-07-21,3.65,219.6,34.15,21.95,11.2,17.9,1.0,,1.0,1.0
2023-07-22,2.7,451.3,30.0,21.4,7.6,10.3,1.0,,,
2023-07-23,1.85,15.299999999999999,32.5,21.65,6.3,8.1,,,,
2023-07-24,2.05,0.0,32.8,20.549999999999997,6.7,10.7,,,,
2023-07-25,2.9,0.0,35.0,21.7,6.3,9.4,,,,
2023-07-26,1.55,0.0,35.0,22.75,7.2,10.7,,,1.0,
2023-07-27,1.3,0.0,36.1,22.799999999999997,5.4,7.2,,,,1.0
2023-07-28,1.65,0.3,34.4,23.6,11.2,15.7,,,1.0,
2023-07-29,1.9,121.5,35.55,24.15,9.4,12.1,,,1.0,
2023-07-30,2.95,18.5,33.599999999999994,23.049999999999997,8.9,12.5,,,1.0,
2023-07-31,2.35,0.0,35.0,22.5,7.6,10.3,,,,
2023-08-01,2.5999999999999996,0.0,34.75,21.1,7.2,9.4,,,,
2023-08-02,2.95,0.0,32.8,21.65,6.3,8.5,,,,
2023-08-03,2.8499999999999996,11.899999999999999,33.05,22.5,13.9,17.4,1.0,,1.0,1.0
2023-08-04,2.7,107.2,31.95,22.5,7.2,10.3,1.0,,,
2023-08-05,1.35,5.8999999999999995,35.0,23.05,5.4,8.5,1.0,,,1.0
2023-08-06,2.3,52.599999999999994,34.2,21.7,19.2,27.3,1.0,,1.0,
2023-08-07,3.2,278.1,34.15,21.4,17.0,23.3,1.0,,1.0,1.0
2023-08-08,2.8,190.0,30.0,21.65,12.5,17.4,,,,
2023-08-09,2.25,4.7,31.7,20.6,6.3,8.9,1.0,,,
2023-08-10,3.15,57.5,30.6,20.3,12.5,18.3,1.0,,1.0,
2023-08-11,2.5,214.7,31.950000000000003,22.2,10.7,14.8,1.0,,1.0,
2023-08-12,2.35,93.0,34.15,22.25,21.5,30.0,1.0,,1.0,1.0
2023-08-13,1.85,163.5,34.15,21.65,8.9,13.4,1.0,,1.0,
2023-08-14,2.65,15.899999999999999,35.6,23.299999999999997,7.6,11.6,,,1.0,
2023-08-15,2.4,20.1,31.950000000000003,22.5,11.6,15.2,1.0,,1.0,
2023-08-16,2.05,27.7,29.7,18.85,5.4,7.6,,,,
2023-08-17,2.15,0.0,30.3,18.6,7.6,10.3,,,,
2023-08-18,2.3,0.0,31.650000000000002,19.450000000000003,7.2,10.3,,,,
2023-08-19,1.8,0.0,31.7,20.8,5.4,6.7,,,,
2023-08-20,1.95,0.0,33.3,20.799999999999997,5.8,7.6,,,,1.0
2023-08-21,1.45,0.0,35.3,22.25,5.4,8.1,,,,1.0
2023-08-22,1.95,0.0,35.6,23.299999999999997,5.4,7.2,,,,1.0
2023-08-23,3.0999999999999996,0.0,33.9,25.549999999999997,8.9,11.2,,,,
2023-08-24,1.35,0.0,35.0,23.299999999999997,4.5,7.6,1.0,,,1.0
2023-08-25,2.9,0.0,36.400000000000006,25.85,7.2,9.8,1.0,,,
2023-08-26,2.7,0.0,36.95,23.6,8.9,11.2,,,1.0,
2023-08-27,2.3,17.0,36.400000000000006,23.6,7.2,10.3,,,1.0,
2023-08-28,3.05,375.4,33.599999999999994,22.25,11.6,16.5,1.0,,1.0,1.0
2023-08-29,2.5,446.6,32.2,22.25,9.4,13.9,1.0,,1.0,1.0
2023-08-30,3.45,323.8,29.7,21.4,7.6,10.7,1.0,,,
2023-08-31,2.2,155.2,31.1,19.45,7.2,8.9,,,,
2023-09-01,4.35,0.0,29.4,22.8,8.9,11.6,,,,
2023-09-02,2.7,0.0,28.3,19.45,7.2,12.1,,,,
2023-09-03,1.15,0.0,30.6,18.299999999999997,5.8,7.6,,,,
2023-09-04,0.9,0.0,32.25,19.450000000000003,4.5,5.8,,,,
2023-09-05,1.05,0.0,31.950000000000003,20.799999999999997,4.5,6.7,,,,
2023-09-06,1.7,0.0,32.5,21.4,7.2,10.7,,,,1.0
2023-09-07,2.9,0.0,32.5,22.200000000000003,9.4,11.6,,,,1.0
2023-09-08,1.9500000000000002,0.0,29.45,18.049999999999997,6.7,9.4,,,,1.0
2023-09-09,2.5999999999999996,0.0,30.0,19.200000000000003,6.7,8.9,,,1.0,
2023-09-10,1.9500000000000002,168.5,31.4,18.85,6.3,8.9,,,,
2023-09-11,1.6500000000000001,6.3,33.349999999999994,20.25,4.5,7.2,,,1.0,1.0
2023-09-12,1.95,10.5,33.349999999999994,20.799999999999997,9.8,13.4,,,1.0,
2023-09-13,2.0,107.0,29.15,21.4,7.6,10.3,1.0,,1.0,1.0
2023-09-14,2.3,18.1,26.65,20.55,10.3,13.0,1.0,,1.0,
2023-09-15,3.3,125.4,23.3,19.7,8.1,11.2,1.0,,,
2023-09-16,1.9500000000000002,35.900000000000006,21.4,18.6,5.4,7.6,1.0,,,
2023-09-17,2.6500000000000004,416.6,27.5,17.799999999999997,8.9,11.2,1.0,,,
2023-09-18,2.35,0.3,26.95,15.25,7.6,11.2,,,,
2023-09-19,1.2,0.3,28.05,14.75,4.5,6.3,,,,
2023-09-20,1.85,0.0,27.2,16.1,5.8,8.5,,,,1.0
2023-09-21,2.8,0.0,28.3,17.5,7.2,10.7,,,,1.0
2023-09-22,2.3,0.0,27.8,16.95,7.2,9.8,,,,1.0
2023-09-23,2.75,0.0,29.45,15.25,10.7,14.8,1.0,,,
2023-09-24,2.15,0.0,29.15,14.2,6.3,8.5,,,,
2023-09-25,1.6,0.0,31.15,15.0,6.3,8.1,,,,
2023-09-26,2.55,0.0,28.9,20.0,5.8,7.6,,,,
2023-09-27,4.1,15.5,23.9,18.3,9.4,11.6,,,,
2023-09-28,2.95,0.0,25.3,15.850000000000001,8.1,12.5,,,,
2023-09-29,1.5,0.0,29.45,15.25,5.8,8.1,,,,1.0
2023-09-30,0.95,0.0,30.3,16.95,5.8,6.7,1.0,,,
2023-10-01,2.55,0.0,28.3,17.5,7.2,10.3,,,,
2023-10-02,2.6,0.0,28.6,16.35,7.2,9.8,,,,
2023-10-03,2.3,0.0,28.6,15.8,6.7,9.4,,,,
2023-10-04,2.05,0.0,28.6,16.1,7.2,10.7,,,,1.0
2023-10-05,1.95,0.0,27.5,15.8,5.8,8.5,,,,
2023-10-06,2.1,6.5,25.85,18.35,6.7,9.4,1.0,,,
2023-10-07,5.2,12.0,21.1,11.149999999999999,10.7,14.8,,,,
2023-10-08,2.5999999999999996,0.0,20.3,7.5,8.1,11.6,,,,
2023-10-09,2.35,0.0,23.9,7.2,7.6,11.6,,,,
2023-10-10,3.05,0.0,27.75,11.399999999999999,8.1,12.1,,,,
2023-10-11,1.4,31.3,22.200000000000003,15.6,8.1,12.1,1.0,,,
2023-10-12,5.699999999999999,363.3,21.15,15.0,10.7,14.8,1.0,,,
2023-10-13,3.4000000000000004,12.1,19.4,15.850000000000001,7.2,9.8,1.0,,,1.0
2023-10-14,3.6,37.9,24.15,15.3,9.4,14.3,1.0,,,
2023-10-15,4.8,0.8,17.75,10.3,9.4,13.4,,,,
2023-10-16,4.6,0.0,15.0,7.5,9.8,13.0,,,,
2023-10-17,1.8,0.0,19.7,7.2,5.4,6.7,,,,
2023-10-18,1.1,0.0,21.7,6.65,4.0,5.8,,,,
2023-10-19,1.4,0.0,22.2,9.2,6.3,9.4,1.0,,,1.0
2023-10-20,3.85,71.3,23.85,12.8,9.4,13.9,1.0,,1.0,
2023-10-21,2.75,1.3,24.15,8.6,7.2,9.8,,,,
2023-10-22,3.2,0.0,25.25,12.2,8.1,14.3,,,,
2023-10-23,2.4,0.0,22.8,8.899999999999999,6.3,9.4,,,,
2023-10-24,2.65,0.0,23.3,8.35,6.3,8.9,,,,1.0
2023-10-25,2.4000000000000004,0.0,24.4,9.75,5.8,10.7,,,,
2023-10-26,2.5,0.0,26.1,15.0,6.7,10.7,,,,
2023-10-27,1.25,0.0,26.4,14.2,4.5,8.1,1.0,,,
2023-10-28,0.8,0.0,27.5,13.6,4.0,6.7,1.0,,,
2023-10-29,1.4,0.0,27.75,13.9,6.3,8.9,1.0,,,
2023-10-30,3.6,0.0,28.85,11.149999999999999,10.3,13.9,1.0,,,
2023-10-31,5.3,0.0,17.25,6.95,9.4,13.4,,,,
2023-11-01,4.35,0.0,12.5,0.30000000000000004,11.6,17.0,,,,
2023-11-02,2.0,0.0,14.15,-0.20000000000000007,6.7,8.9,,,,
2023-11-03,1.4000000000000001,0.0,18.9,0.5999999999999999,5.4,7.6,,,,
2023-11-04,1.5999999999999999,0.0,22.5,3.3499999999999996,6.7,10.3,,,,
2023-11-05,2.3,0.0,23.6,6.1,7.2,10.3,,,,
2023-11-06,1.2000000000000002,0.0,25.3,7.2,5.4,7.6,1.0,,,
2023-11-07,1.65,0.0,27.2,8.899999999999999,6.3,7.6,1.0,,,
2023-11-08,1.45,0.0,26.95,10.0,5.8,8.5,1.0,,,1.0
2023-11-09,2.15,0.0,25.85,13.899999999999999,5.8,10.7,,,,
2023-11-10,1.7,3.1,19.15,13.350000000000001,6.7,8.1,1.0,,,1.0
2023-11-11,4.45,212.8,13.05,10.3,8.9,11.6,1.0,,,
2023-11-12,3.3000000000000003,33.4,15.0,10.0,8.1,10.3,1.0,,,
2023-11-13,2.1,0.6,19.7,10.0,5.8,8.9,,,,
2023-11-14,3.1999999999999997,0.0,20.85,9.45,9.8,13.0,,,,
2023-11-15,4.75,0.3,17.5,11.95,8.9,13.0,,,,
2023-11-16,4.0,0.0,21.65,12.5,7.6,10.7,,,,
2023-11-17,2.1,0.0,21.95,13.3,5.8,8.1,1.0,,,
2023-11-18,3.45,0.8,22.75,11.649999999999999,9.4,13.0,1.0,,,
2023-11-19,2.75,0.0,20.85,6.65,7.6,9.4,,,,
2023-11-20,3.75,0.0,19.15,11.95,8.1,13.0,,,,
2023-11-21,4.3,51.599999999999994,19.4,13.850000000000001,13.0,19.7,1.0,1.0,1.0,
2023-11-22,5.199999999999999,126.7,14.7,7.5,10.3,14.3,,,,
2023-11-23,1.7999999999999998,0.5,14.15,3.85,7.2,10.7,,,,1.0
2023-11-24,1.7999999999999998,0.8,17.5,5.550000000000001,5.8,9.4,,,,
2023-11-25,3.5500000000000003,0.0,15.6,4.45,8.9,11.2,,,,
2023-11-26,3.0,3.0999999999999996,10.0,6.7,6.7,9.4,1.0,,,
2023-11-27,4.55,14.3,10.85,3.5999999999999996,9.4,13.9,,,,
2023-11-28,4.1,0.0,11.399999999999999,0.85,11.2,17.4,,,,
2023-11-29,1.45,0.0,13.3,-2.4000000000000004,4.5,6.3,,,,
2023-11-30,1.4,0.0,15.0,0.04999999999999993,5.4,8.1,,,,1.0
2023-12-01,2.45,29.2,17.5,8.600000000000001,4.5,7.6,1.0,,,
2023-12-02,2.05,47.9,19.4,13.600000000000001,5.4,8.5,1.0,1.0,,1.0
2023-12-03,2.95,81.6,20.6,10.0,6.3,9.4,1.0,,,
2023-12-04,3.3,9.600000000000001,20.3,5.800000000000001,10.3,15.2,1.0,1.0,,
2023-12-05,3.25,0.0,15.55,3.3000000000000003,7.6,10.7,,,,
2023-12-06,4.2,0.0,11.95,2.5,10.3,14.3,,,,
2023-12-07,1.1,0.0,14.45,-1.05,4.0,7.2,,,,1.0
2023-12-08,1.2999999999999998,0.0,17.2,0.8999999999999999,4.5,7.6,,,,
2023-12-09,1.75,89.6,18.65,10.85,4.5,7.2,1.0,,,
2023-12-10,4.65,353.7,18.05,3.3,13.0,18.3,1.0,,1.0,
2023-12-11,3.85,66.5,10.3,0.04999999999999999,8.9,12.1,,,,
2023-12-12,1.45,0.0,13.600000000000001,-1.3,5.4,7.6,,,,
