day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08
2021-02-06,3.3666666666666667,173.29999999999998,17.9,8.75,8.9,10.3,1.0,,,,,1.0
2021-02-07,3.6333333333333333,3.1,18.2,4.425,7.6,9.4,,,,,,
2021-02-08,3.9,0.3,19.175,8.35,9.8,12.1,1.0,,,,,
2021-02-09,2.3333333333333335,0.3,22.5,15.275,6.7,7.6,1.0,1.0,,,,1.0
2021-02-10,3.533333333333333,9.8,18.475,9.575000000000001,7.6,8.9,1.0,1.0,,,,1.0
2021-02-11,6.033333333333334,184.9,11.25,4.15,10.3,12.5,1.0,,1.0,,,1.0
2021-02-12,6.533333333333334,694.1,5.0249999999999995,1.55,10.7,13.9,1.0,,,,,1.0
2021-02-13,5.466666666666666,11.8,5.975,1.5250000000000001,9.8,12.5,1.0,,,,,1.0
2021-02-14,5.633333333333333,27.6,3.75,-2.125,10.7,13.4,1.0,,,1.0,1.0,1.0
2021-02-15,7.233333333333333,173.3,-2.15,-8.8,13.0,17.0,1.0,,,1.0,1.0,1.0
2021-02-16,4.166666666666667,7.6,1.55,-9.925,10.3,13.9,1.0,,,,,
2021-02-17,5.3999999999999995,83.9,2.65,-2.0500000000000003,9.8,12.1,1.0,,,,1.0,1.0
2021-02-18,6.333333333333333,169.9,4.025,-1.0750000000000002,11.2,13.0,1.0,,,,,
2021-02-19,2.533333333333333,0.0,9.05,-3.8000000000000003,7.6,9.4,,,,,,
2021-02-20,3.0666666666666664,0.0,14.625,-2.0,7.6,10.3,1.0,,,,,1.0
2021-02-21,2.8333333333333335,0.0,19.875,3.325,9.8,12.1,1.0,,,,,
2021-02-22,2.433333333333333,0.3,23.75,8.475,6.7,8.5,1.0,,,,,
2021-02-23,3.1,0.0,25.7,4.875,8.9,12.5,1.0,,,,,1.0
2021-02-24,3.2000000000000006,0.0,25.975,11.95,9.4,11.6,,1.0,,,,
2021-02-25,3.4,4.1,23.325,17.35,8.9,10.7,1.0,1.0,,,,1.0
2021-02-26,3.8333333333333335,45.0,26.25,16.7,13.4,16.1,1.0,,,,,1.0
2021-02-27,4.633333333333334,4.4,26.125,20.166666666666668,10.7,13.0,1.0,1.0,,,,
2021-02-28,4.166666666666667,2.5,26.825,20.7,8.1,10.7,1.0,,,,,1.0
2021-03-01,5.3999999999999995,41.3,23.05,13.075,11.6,16.1,1.0,,1.0,,,
2021-03-02,4.666666666666667,527.6,20.125,5.825,9.8,12.5,1.0,,,,,
2021-03-03,1.5,0.0,19.75,4.8500000000000005,5.8,6.7,,,,,,
2021-03-04,2.6333333333333333,0.0,21.675,5.55,8.1,10.3,1.0,,,,,
2021-03-05,3.0666666666666664,0.3,23.325,9.625,8.1,10.3,1.0,1.0,,,,1.0
2021-03-06,4.866666666666666,164.4,21.125,10.425,9.8,12.1,,,,,,
2021-03-07,3.4333333333333336,0.0,20.675,5.425,8.9,11.2,,,,,,
2021-03-08,3.266666666666667,0.0,22.225,5.425,9.8,11.6,1.0,,,,,
2021-03-09,4.8999999999999995,0.3,23.75,11.525,10.7,13.0,1.0,1.0,,,,
2021-03-10,5.3999999999999995,1.5,25.3,15.7,11.2,15.7,1.0,,,,,
2021-03-11,5.833333333333333,3.6,26.125,20.15,10.7,13.4,,,,,,
2021-03-12,5.433333333333334,1.1,27.2,19.125,11.2,13.4,1.0,,,,,1.0
2021-03-13,5.266666666666667,0.3,27.625,16.375,11.6,15.2,1.0,1.0,,,,
2021-03-14,4.3999999999999995,48.4,24.425,15.0,10.7,14.8,1.0,,,,,
2021-03-15,1.7666666666666666,259.2,25.975,14.700000000000001,7.2,8.9,1.0,1.0,,,,1.0
2021-03-16,3.266666666666667,33.4,27.075,17.75,8.1,10.3,1.0,1.0,,,,1.0
2021-03-17,6.1000000000000005,28.9,26.4,13.45,14.3,18.3,1.0,,1.0,,,1.0
2021-03-18,6.066666666666666,241.79999999999998,21.65,10.275,11.6,16.1,,,,,,
2021-03-19,4.333333333333333,0.3,19.875,7.65,9.4,11.6,,,,,,1.0
2021-03-20,3.1333333333333333,0.0,20.575,6.55,9.4,11.6,1.0,,,,,
2021-03-21,2.9,0.0,21.125,6.4,7.2,10.3,,,,,,
2021-03-22,4.966666666666666,6.6,23.325,10.95,11.2,14.3,1.0,,,,,1.0
2021-03-23,2.1,381.9,27.375,14.175,8.9,11.2,1.0,,1.0,,,1.0
2021-03-24,5.266666666666667,47.199999999999996,22.925,13.875,13.4,17.0,1.0,,,,,1.0
2021-03-25,3.8333333333333335,9.1,25.825000000000003,15.0,9.4,11.6,1.0,1.0,,,,1.0
2021-03-26,3.8333333333333335,0.0,28.875,11.4,9.8,11.6,1.0,,,,,1.0
2021-03-27,4.033333333333333,0.3,28.725,19.2,9.8,12.5,1.0,,,,,1.0
2021-03-28,4.1000000000000005,17.5,24.849999999999998,12.075,13.4,16.5,1.0,,1.0,,,1.0
2021-03-29,2.8333333333333335,84.2,24.175,7.375,7.6,9.8,1.0,,,,,
2021-03-30,4.3999999999999995,6.8999999999999995,27.75,15.0,11.6,14.3,1.0,,,,,
2021-03-31,4.3,5.4,26.25,15.825,12.5,16.1,1.0,,,,,1.0
2021-04-01,4.266666666666667,57.5,23.325,9.025,11.2,14.3,,,,,,
2021-04-02,3.6666666666666665,0.0,20.575,7.1,9.8,11.6,,,,,,
2021-04-03,2.9,0.0,19.3,7.925,9.8,11.2,,,,,,
2021-04-04,2.966666666666667,6.7,22.75,10.7,7.6,9.8,1.0,,,,,
2021-04-05,3.533333333333333,0.8,25.575,12.775,9.8,11.6,1.0,1.0,,,,
2021-04-06,5.7,0.0,27.2,18.75,11.6,14.3,,,,,,
2021-04-07,4.433333333333334,4.4,27.775,17.650000000000002,10.3,13.0,1.0,1.0,,,,
2021-04-08,2.9,93.3,29.725,13.75,8.1,10.3,1.0,1.0,,,,1.0
2021-04-09,4.8999999999999995,5.2,29.0,20.125,10.7,13.4,1.0,,,,,1.0
2021-04-10,4.2,4.8,29.45,16.1,11.2,13.9,1.0,1.0,,,,1.0
2021-04-11,2.3333333333333335,2.5999999999999996,30.125,11.4,7.2,8.9,,,,,,
2021-04-12,3.5666666666666664,0.0,29.6,12.925,8.1,10.3,1.0,1.0,,,,
2021-04-13,3.933333333333333,27.8,29.85,18.625,13.0,16.5,1.0,,1.0,,,1.0
2021-04-14,3.533333333333333,143.0,26.525000000000002,18.475,8.9,11.6,1.0,1.0,1.0,,,1.0
2021-04-15,4.6000000000000005,420.3,23.475,17.35,13.0,18.8,1.0,,1.0,,,
2021-04-16,4.233333333333333,53.6,22.1,16.825,8.1,11.2,1.0,,1.0,,,
2021-04-17,6.266666666666667,155.29999999999998,20.15,12.625,13.9,16.1,1.0,,,,,
2021-04-18,3.6999999999999997,31.6,19.475,10.85,8.1,10.3,,,,,,
2021-04-19,1.7333333333333334,0.0,22.75,9.15,6.3,8.9,,,,,,
2021-04-20,2.6333333333333333,9.3,26.8,11.125,9.4,12.1,,,,,,
2021-04-21,4.566666666666666,0.0,22.775,8.05,9.8,11.6,,,,,,1.0
2021-04-22,5.133333333333334,1.3,22.9,9.575000000000001,10.3,12.1,1.0,,,,,1.0
2021-04-23,4.8,57.9,24.0,15.825,14.3,17.4,1.0,,1.0,,,1.0
2021-04-24,4.6,91.7,29.175,16.25,9.4,13.0,1.0,,,,,1.0
2021-04-25,3.966666666666667,3.3,28.325,14.05,8.9,11.6,,,,,,1.0
2021-04-26,4.233333333333333,0.0,28.05,15.275,9.8,12.5,1.0,,,,,
2021-04-27,4.6,0.0,26.55,20.825,13.4,17.4,1.0,,,,,
2021-04-28,6.6000000000000005,0.3,29.175,23.175,13.0,15.7,1.0,,,,,
2021-04-29,4.3,1.0,28.9,22.625,9.4,11.2,1.0,,,,,1.0
2021-04-30,4.1,762.7,25.7,21.125,9.4,14.3,1.0,,1.0,,,
2021-05-01,4.2,1987.1,25.125,19.975,11.2,14.8,1.0,,1.0,,,1.0
2021-05-02,4.533333333333333,918.1,29.3,20.825,9.4,13.0,1.0,,,,,1.0
2021-05-03,5.033333333333333,27.400000000000002,31.225,23.75,9.8,12.5,1.0,,,,,1.0
2021-05-04,3.6,20.6,30.4,20.675,9.8,13.0,1.0,,1.0,,,1.0
2021-05-05,3.8333333333333335,48.7,29.0,15.55,8.9,10.7,,,,,,
2021-05-06,2.6,0.0,29.75,16.425,8.1,9.8,,,,,,
2021-05-07,2.8333333333333335,0.0,30.15,15.7,8.9,12.1,1.0,,,,,1.0
2021-05-08,4.8999999999999995,0.0,30.15,16.95,11.6,14.3,,,,,,1.0
2021-05-09,5.266666666666667,2.8,31.125,22.075,11.6,13.4,1.0,,,,,
2021-05-10,3.5,18.4,31.5,24.575,9.8,12.1,1.0,,,,,1.0
2021-05-11,5.066666666666666,8.6,31.675,21.1,14.8,18.8,1.0,,,,,
2021-05-12,4.933333333333334,137.8,25.0,17.9,9.8,11.6,1.0,,1.0,,,1.0
2021-05-13,3.1999999999999997,36.8,24.575,17.5,7.6,12.5,1.0,,,,,
2021-05-14,3.1666666666666665,0.0,27.5,16.95,7.6,8.9,,,,,,
2021-05-15,3.8333333333333335,0.0,29.0,17.25,10.3,12.5,,,,,,
2021-05-16,3.5666666666666664,21.599999999999998,26.400000000000002,20.825,9.8,12.1,1.0,,1.0,,,
2021-05-17,3.6,728.3,30.025,19.875,14.8,19.2,1.0,,1.0,,,
2021-05-18,5.433333333333334,2088.1,28.45,18.45,13.4,16.5,1.0,,1.0,,,1.0
2021-05-19,3.6333333333333333,2539.2999999999997,23.35,18.45,14.3,17.0,1.0,,1.0,,,
2021-05-20,2.766666666666667,406.6,26.675,18.75,6.7,8.5,1.0,1.0,,,,
2021-05-21,4.5,57.1,28.325,21.55,12.5,16.5,1.0,,1.0,,,1.0
2021-05-22,5.833333333333333,276.8,27.775,22.225,12.5,14.8,1.0,,,,,1.0
2021-05-23,4.3999999999999995,656.6,26.275,21.825,9.4,12.1,1.0,,,,,1.0
2021-05-24,4.0,1004.2,27.225,21.400000000000002,11.6,14.8,1.0,1.0,1.0,,,1.0
2021-05-25,3.8000000000000003,1423.8,28.75,23.45,10.3,13.0,1.0,,1.0,,,1.0
2021-05-26,3.0,231.0,30.575,22.65,8.1,10.7,1.0,,1.0,,,
2021-05-27,3.6,9.9,31.8,23.175,7.2,9.8,,,,,,
2021-05-28,4.166666666666667,23.1,30.76666666666667,20.933333333333334,13.9,19.7,1.0,,1.0,,,1.0
2021-05-29,2.466666666666667,587.3,32.6,20.2,13.0,18.8,,,1.0,,,
2021-05-30,4.1000000000000005,39.3,29.399999999999995,22.433333333333334,8.1,11.6,,,,,,
2021-05-31,4.366666666666666,0.3,30.76666666666667,22.233333333333334,9.8,11.6,1.0,,,,,
2021-06-01,2.466666666666667,55.199999999999996,29.275,22.225,8.1,10.3,1.0,,1.0,,,
2021-06-02,2.1666666666666665,157.8,31.95,20.55,13.0,18.3,1.0,,1.0,,,1.0
2021-06-03,2.733333333333333,692.8,30.85,20.825,13.4,15.2,1.0,,1.0,,,1.0
2021-06-04,3.1333333333333333,1488.7,28.35,21.400000000000002,7.6,9.4,1.0,,,,,
2021-06-05,2.1,434.9,30.825,21.55,10.7,11.6,1.0,1.0,1.0,,,
2021-06-06,2.9333333333333336,276.4,31.799999999999997,22.075,7.6,9.8,1.0,1.0,1.0,,,1.0
2021-06-07,4.7,19.7,32.225,25.275,11.2,14.3,,,,,,1.0
2021-06-08,4.3,0.3,33.05,25.95,10.7,14.8,,,,,,
2021-06-09,3.9000000000000004,5.1,33.475,26.825,8.1,10.3,,,,,,1.0
2021-06-10,3.5333333333333337,0.0,33.475,25.275,8.9,10.7,1.0,,,,,
2021-06-11,3.6999999999999997,25.4,33.6,24.7,7.6,10.3,,,,,,
2021-06-12,2.1333333333333333,0.0,35.0,24.7,6.7,8.5,,,,,,
2021-06-13,2.3333333333333335,0.3,35.975,26.225,7.6,11.2,,,1.0,,,
2021-06-14,2.1333333333333333,2.3,36.400000000000006,25.275,7.6,10.3,,,,,,
2021-06-15,2.533333333333333,24.9,36.0,22.775,15.7,19.2,1.0,,1.0,,,1.0
2021-06-16,2.1666666666666665,1035.9,35.85,22.35,7.6,11.2,,,1.0,,,1.0
2021-06-17,2.566666666666667,27.5,34.85,23.875,6.7,9.8,1.0,,,,,
2021-06-18,2.1,0.0,34.575,21.8,7.2,10.3,,,,,,
2021-06-19,2.1999999999999997,0.0,36.0,23.075000000000003,9.8,13.4,,,1.0,,,
2021-06-20,3.3000000000000003,1.8,34.15,23.35,10.7,14.3,1.0,,1.0,,,
2021-06-21,3.8333333333333335,210.1,33.324999999999996,25.7,10.7,13.4,1.0,,1.0,,,1.0
2021-06-22,2.6333333333333333,711.8,33.75,24.299999999999997,9.8,11.2,1.0,,1.0,,,
2021-06-23,2.966666666666667,151.2,34.425,24.425,9.4,11.2,1.0,,1.0,,,
2021-06-24,3.466666666666667,104.8,33.75,25.975,9.4,11.6,1.0,,1.0,,,1.0
2021-06-25,3.5,39.8,34.6,25.825,10.3,13.0,1.0,,1.0,,,1.0
2021-06-26,3.633333333333333,58.1,33.599999999999994,25.875,9.8,13.0,,,1.0,,,
2021-06-27,3.1666666666666665,99.4,32.5,24.725,10.7,14.3,1.0,,1.0,,,1.0
2021-06-28,2.6333333333333333,656.9,28.9,23.175,7.2,9.8,1.0,1.0,1.0,,,
2021-06-29,2.3333333333333335,1635.1,30.85,23.6,9.8,12.5,1.0,,1.0,,,1.0
2021-06-30,2.566666666666667,593.1999999999999,33.724999999999994,24.175,7.6,9.8,1.0,,,,,
2021-07-01,1.6000000000000003,66.2,33.599999999999994,23.75,6.3,8.5,1.0,,,,,
2021-07-02,1.8,39.199999999999996,34.175,24.45,8.1,10.7,,,1.0,,,
2021-07-03,1.4000000000000001,49.7,31.099999999999998,24.45,8.1,9.8,1.0,,1.0,,,1.0
2021-07-04,1.5999999999999999,558.0,32.625,23.9,8.1,10.7,1.0,1.0,1.0,,,1.0
2021-07-05,1.6333333333333335,572.6999999999999,31.675,23.5,10.7,13.4,1.0,1.0,1.0,,,1.0
2021-07-06,2.6666666666666665,982.6,31.8,22.775,8.9,10.7,1.0,,1.0,,,
2021-07-07,2.6,431.9,31.8,20.55,8.1,10.7,1.0,,,,,
2021-07-08,4.166666666666667,259.4,29.025,22.775,11.6,13.9,1.0,,,,,
2021-07-09,3.1666666666666665,1077.7,26.4,20.425,11.6,17.0,1.0,,1.0,,,
2021-07-10,3.0,789.7,32.075,24.425,9.8,11.6,1.0,,,,,
2021-07-11,2.6666666666666665,37.7,32.625,24.175,8.9,10.7,1.0,,,,,1.0
2021-07-12,2.6666666666666665,17.5,32.625,23.45,14.3,17.4,1.0,,1.0,,,
2021-07-13,1.8333333333333333,373.4,32.9,23.475,13.9,17.9,1.0,,1.0,,,1.0
2021-07-14,2.2666666666666666,282.8,32.375,23.174999999999997,11.6,13.4,1.0,,1.0,,,
2021-07-15,2.5,822.6,32.8,24.233333333333334,9.4,10.7,1.0,1.0,1.0,,,1.0
2021-07-16,2.466666666666667,337.7,33.05,24.46666666666667,17.0,22.8,1.0,,1.0,,,
2021-07-17,2.2333333333333334,143.3,34.45,24.433333333333334,8.1,10.3,1.0,,,,,
2021-07-18,1.8666666666666665,7.3999999999999995,34.425,25.0,10.7,12.1,1.0,,1.0,,,
2021-07-19,2.4333333333333336,279.0,34.575,25.0,7.6,9.8,1.0,,1.0,,,
2021-07-20,2.4333333333333336,605.5,32.775,25.0,7.6,8.5,1.0,,1.0,,,1.0
2021-07-21,1.4666666666666668,3.7,32.925,24.03333333333333,7.6,9.8,1.0,,1.0,,,1.0
2021-07-22,1.7666666666666668,382.4,33.2,24.266666666666666,10.3,15.2,1.0,,1.0,,,1.0
2021-07-23,2.8666666666666667,81.3,34.6,25.0,7.6,9.8,1.0,,,,,
2021-07-24,2.966666666666667,0.0,35.0,25.0,6.7,9.4,1.0,,,,,
2021-07-25,1.8,0.0,34.875,24.066666666666666,6.3,7.2,1.0,,,,,
2021-07-26,2.0,0.0,35.975,25.0,7.2,8.5,1.0,,,,,
2021-07-27,2.4,8.1,35.15,24.433333333333334,14.3,17.0,1.0,,1.0,,,
2021-07-28,1.9333333333333333,150.4,35.15,23.133333333333336,7.2,8.5,,,,,,
2021-07-29,2.1,0.8,36.1,26.46666666666667,7.6,9.4,1.0,,,,,
2021-07-30,1.6333333333333335,44.6,36.1,25.366666666666664,13.0,14.3,1.0,,1.0,,,
2021-07-31,2.1,330.09999999999997,35.96666666666667,25.566666666666666,9.4,13.0,1.0,,1.0,,,
2021-08-01,2.6999999999999997,138.4,35.56666666666667,26.46666666666667,8.1,10.3,,,,,,
2021-08-02,3.0,0.8999999999999999,33.699999999999996,26.5,10.3,17.0,,,1.0,,,
2021-08-03,2.466666666666667,50.9,34.06666666666666,25.400000000000002,7.6,8.9,1.0,,1.0,,,
2021-08-04,2.8000000000000003,221.4,32.96666666666667,25.566666666666666,6.3,8.1,,,,,,
2021-08-05,3.033333333333333,75.2,31.3,24.066666666666666,8.1,11.2,,,,,,
2021-08-06,1.7333333333333334,5.800000000000001,34.06666666666666,23.900000000000002,10.3,12.5,1.0,,1.0,,,1.0
2021-08-07,2.6999999999999997,139.5,35.166666666666664,24.599999999999998,8.1,11.6,1.0,,,,,
2021-08-08,3.9,28.9,35.199999999999996,25.933333333333334,10.7,13.0,,,1.0,,,
2021-08-09,3.966666666666667,94.39999999999999,35.56666666666667,27.433333333333334,8.9,13.4,,,,,,
2021-08-10,3.1333333333333333,4.7,36.300000000000004,26.46666666666667,10.3,12.5,1.0,,1.0,,,
2021-08-11,2.533333333333333,7.3999999999999995,35.96666666666667,25.733333333333334,9.8,15.2,1.0,,1.0,,,
2021-08-12,1.9333333333333333,55.5,35.96666666666667,24.8,10.7,13.0,1.0,,1.0,,,1.0
2021-08-13,1.3333333333333333,179.9,34.03333333333333,25.0,9.8,13.0,1.0,,1.0,,,
2021-08-14,1.6666666666666667,43.4,35.93333333333334,24.8,6.7,8.9,1.0,,1.0,,,
2021-08-15,2.1,263.6,35.36666666666667,22.96666666666667,9.4,13.0,1.0,1.0,1.0,,,1.0
2021-08-16,1.3666666666666665,527.2,34.06666666666666,23.866666666666664,9.8,11.2,1.0,,1.0,,,
2021-08-17,2.1333333333333333,596.9,34.800000000000004,23.7,10.7,14.8,1.0,,1.0,,,1.0
2021-08-18,2.2333333333333334,236.6,33.699999999999996,25.166666666666668,9.4,17.4,1.0,,1.0,,,1.0
2021-08-19,2.8666666666666667,393.6,35.4,25.766666666666666,8.1,11.2,1.0,,1.0,,,1.0
2021-08-20,3.0666666666666664,13.899999999999999,35.199999999999996,25.733333333333334,9.4,13.4,1.0,,,,,
2021-08-21,2.5666666666666664,0.3,35.93333333333334,25.0,8.1,9.8,1.0,,,,,
2021-08-22,2.1,0.0,35.76666666666667,23.7,6.7,8.5,1.0,,,,,
2021-08-23,1.9000000000000001,0.0,35.96666666666667,23.333333333333332,6.7,8.5,1.0,,,,,
2021-08-24,1.4666666666666668,6.6,36.300000000000004,24.8,6.3,8.1,1.0,,,,,
2021-08-25,1.3333333333333333,0.3,36.300000000000004,25.53333333333333,7.2,8.5,,,1.0,,,
2021-08-26,2.6999999999999997,203.8,35.56666666666667,25.0,11.2,13.9,1.0,,1.0,,,
2021-08-27,3.1999999999999997,302.3,33.3,24.433333333333334,9.4,11.2,1.0,,1.0,,,1.0
2021-08-28,2.466666666666667,46.6,32.6,24.633333333333336,7.2,9.4,1.0,,1.0,,,
2021-08-29,2.6666666666666665,327.0,35.03333333333333,24.066666666666666,9.4,14.3,1.0,,1.0,,,
2021-08-30,2.6333333333333333,15.299999999999999,36.333333333333336,24.8,7.6,10.3,,,,,,
2021-08-31,2.8000000000000003,0.0,36.666666666666664,26.5,9.4,10.7,,,1.0,,,1.0
2021-09-01,1.9000000000000001,74.7,36.13333333333333,26.133333333333336,8.9,10.3,1.0,,1.0,,,1.0
2021-09-02,1.7,77.3,34.96666666666667,25.166666666666668,10.7,13.9,1.0,1.0,1.0,,,
2021-09-03,1.5999999999999999,191.9,33.86666666666667,24.433333333333334,8.1,10.3,1.0,,1.0,,,1.0
2021-09-04,1.7333333333333334,763.8,35.56666666666667,23.7,7.2,8.5,1.0,,,,,
2021-09-05,2.5,0.0,35.4,25.366666666666664,6.3,8.9,,,,,,
2021-09-06,2.766666666666667,527.2,34.23333333333333,22.933333333333334,7.2,12.1,1.0,,1.0,,,
2021-09-07,1.9333333333333333,146.9,34.4,21.866666666666664,7.2,8.9,1.0,1.0,,,,
2021-09-08,1.7666666666666668,0.0,35.0,20.566666666666666,6.3,8.5,1.0,,,,,
2021-09-09,2.8666666666666667,0.0,34.63333333333333,22.03333333333333,7.6,9.4,,,,,,
2021-09-10,2.8000000000000003,0.0,33.166666666666664,20.53333333333333,7.6,9.4,,,,,,
2021-09-11,2.766666666666666,0.0,32.6,17.633333333333333,7.2,11.6,,,,,,
2021-09-12,3.233333333333333,17.3,32.96666666666666,21.099999999999998,9.8,11.6,1.0,,,,,
2021-09-13,4.8999999999999995,488.8,26.100000000000005,21.666666666666668,17.0,21.9,1.0,,,,,
2021-09-14,7.333333333333333,3835.0,25.2,20.96666666666667,20.1,25.9,1.0,,,,,1.0
2021-09-15,3.6999999999999997,199.0,28.7,22.566666666666666,8.9,11.2,1.0,,,,,
2021-09-16,2.8000000000000003,18.9,27.766666666666666,22.566666666666666,6.3,8.1,1.0,,,,,1.0
2021-09-17,1.3666666666666665,3.0,32.56666666666667,22.400000000000002,4.5,6.3,1.0,,,,,
2021-09-18,1.3333333333333333,13.0,33.5,23.133333333333336,9.8,11.6,1.0,,1.0,,,1.0
2021-09-19,1.5999999999999999,167.4,33.53333333333333,22.599999999999998,7.2,8.1,1.0,,,,,
2021-09-20,2.566666666666667,57.0,34.800000000000004,23.7,7.6,9.4,1.0,1.0,,,,
2021-09-21,2.466666666666667,3.3,35.56666666666667,24.433333333333334,12.5,14.3,1.0,1.0,1.0,,,1.0
2021-09-22,4.8,43.3,29.066666666666663,16.833333333333332,11.2,14.3,,,,,,
2021-09-23,1.633333333333333,0.0,28.899999999999995,14.433333333333332,6.3,8.1,,,,,,
2021-09-24,1.9666666666666668,0.0,29.23333333333333,15.166666666666666,6.7,8.5,1.0,,,,,
2021-09-25,1.3666666666666665,0.0,30.566666666666666,15.566666666666668,6.3,7.6,1.0,,,,,
2021-09-26,2.066666666666667,0.0,30.400000000000002,16.666666666666668,7.2,8.9,1.0,,,,,
2021-09-27,2.1,0.0,32.23333333333333,20.166666666666668,8.1,9.8,1.0,,,,,
2021-09-28,2.533333333333333,38.0,30.566666666666666,22.8,10.7,15.2,1.0,,1.0,,,1.0
2021-09-29,2.6999999999999997,2068.0,29.433333333333334,20.2,13.4,18.3,1.0,,1.0,,,
2021-09-30,2.733333333333333,33.5,31.866666666666664,22.766666666666666,11.6,15.2,1.0,,1.0,,,1.0
2021-10-01,2.733333333333333,1036.1,26.133333333333336,22.766666666666666,8.9,13.0,1.0,,1.0,,,
2021-10-02,1.7333333333333334,1109.3,28.7,22.933333333333334,9.4,13.4,1.0,,1.0,,,1.0
2021-10-03,1.5,695.7,32.199999999999996,21.866666666666664,6.7,8.5,1.0,1.0,,,,
2021-10-04,2.3666666666666667,14.6,31.866666666666664,20.166666666666668,7.6,10.7,1.0,,,,,
2021-10-05,1.8,0.0,31.5,18.3,6.7,8.5,,,,,,
2021-10-06,1.1666666666666667,0.0,31.666666666666668,17.599999999999998,5.4,6.7,1.0,,,,,1.0
2021-10-07,1.0666666666666667,0.0,32.06666666666666,17.766666666666666,4.5,6.3,1.0,,,,,
2021-10-08,1.4333333333333333,0.0,32.233333333333334,18.333333333333332,6.3,8.1,1.0,,,,,
2021-10-09,2.233333333333333,0.0,31.666666666666668,18.7,7.2,8.9,1.0,1.0,,,,1.0
2021-10-10,4.966666666666667,20.8,32.03333333333334,21.5,10.7,13.4,,,,,,
2021-10-11,2.2,540.0,30.566666666666666,21.133333333333333,10.7,13.0,1.0,,1.0,,,
2021-10-12,3.6666666666666665,46.599999999999994,33.13333333333333,22.96666666666667,10.3,12.5,1.0,,,,,
2021-10-13,4.033333333333333,1.3,33.13333333333333,23.866666666666664,9.8,13.4,,,,,,
2021-10-14,3.233333333333333,58.599999999999994,28.5,24.433333333333334,13.0,16.5,1.0,,1.0,,,
