day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2023-06-24,3.733333333333333,446.5,35.85,26.275000000000002,8.1,11.6,,,,
2023-06-25,4.1,0.0,36.400000000000006,26.8,8.9,11.2,,,,
2023-06-26,4.033333333333333,0.3,35.975,26.55,9.4,16.5,,,,
2023-06-27,3.6999999999999997,0.0,36.5,26.95,8.9,11.2,,,,
2023-06-28,3.533333333333333,0.0,36.675000000000004,26.675,8.1,11.2,,,,1.0
2023-06-29,3.233333333333333,0.0,36.675000000000004,26.275,7.6,11.2,,,,
2023-06-30,3.266666666666667,0.0,36.525000000000006,25.025,9.4,12.1,1.0,,,
2023-07-01,2.6333333333333333,0.0,36.8,25.25,7.6,9.4,,,,
2023-07-02,2.6,40.1,36.275000000000006,25.125,11.6,17.0,1.0,,1.0,
2023-07-03,2.066666666666667,173.1,36.1,25.0,9.4,12.1,1.0,,1.0,
2023-07-04,2.8000000000000003,18.2,33.849999999999994,25.3,8.1,11.6,1.0,,1.0,
2023-07-05,2.533333333333333,349.8,34.725,25.55,11.6,15.7,,,1.0,
2023-07-06,2.1666666666666665,201.6,32.375,24.025,10.3,13.4,1.0,,1.0,
2023-07-07,2.1999999999999997,1146.8,32.775,23.05,13.0,17.4,1.0,,,
2023-07-08,2.766666666666667,416.5,33.875,24.025,10.3,12.5,1.0,,1.0,
2023-07-09,3.6999999999999997,93.5,35.15,26.0,8.9,11.6,,,,
2023-07-10,3.3333333333333335,5.8999999999999995,36.400000000000006,25.55,8.9,11.6,,,,
2023-07-11,3.5999999999999996,0.5,36.550000000000004,26.65,9.8,12.5,,,,
2023-07-12,4.466666666666666,0.0,36.825,27.65,9.8,12.5,,,,
2023-07-13,4.066666666666666,0.0,36.95,27.5,9.8,12.5,,,,
2023-07-14,4.233333333333333,0.0,36.550000000000004,27.2,9.8,13.0,,,,1.0
2023-07-15,3.6666666666666665,0.0,36.95,26.95,8.9,11.2,,,,
2023-07-16,2.8333333333333335,0.0,37.35,26.525,7.6,10.3,1.0,,,
2023-07-17,3.1999999999999997,0.0,37.475,26.525,8.9,10.7,,,,
2023-07-18,3.733333333333333,0.0,37.225,26.95,9.4,12.1,,,,
2023-07-19,3.6666666666666665,0.0,37.375,26.825,9.4,12.1,,,,
2023-07-20,2.9333333333333336,0.0,37.225,25.4,9.4,12.1,1.0,,,
2023-07-21,2.433333333333333,0.0,37.075,25.15,8.9,11.6,,,,
2023-07-22,3.0,6.3,37.75,25.575,10.3,13.0,,,1.0,
2023-07-23,1.9000000000000001,29.5,37.775,23.75,10.7,15.7,,,1.0,
2023-07-24,2.033333333333333,1.0,37.2,24.15,9.8,11.6,,,1.0,
2023-07-25,2.433333333333333,113.5,36.4,24.3,10.3,17.9,1.0,,1.0,
2023-07-26,2.3333333333333335,38.3,37.075,24.55,11.2,13.9,1.0,,1.0,
2023-07-27,2.3333333333333335,0.3,36.125,24.3,11.2,14.8,1.0,1.0,1.0,
2023-07-28,2.033333333333333,18.4,36.1,23.45,7.6,10.3,1.0,,1.0,
2023-07-29,2.0,29.2,36.55,24.3,8.1,10.7,1.0,,,
2023-07-30,2.466666666666667,0.0,37.35,24.725,7.2,9.8,,,,
2023-07-31,2.6,0.0,38.9,25.575,7.2,8.9,,,,
2023-08-01,2.266666666666667,0.0,39.025,26.675,7.2,9.8,,,,
2023-08-02,2.466666666666667,17.8,38.724999999999994,25.0,8.1,10.3,,,,
2023-08-03,2.8666666666666667,0.0,37.9,25.85,9.4,12.5,1.0,,,
2023-08-04,3.3000000000000003,0.0,38.475,27.1,8.9,13.0,,,,
2023-08-05,3.3666666666666667,0.0,38.6,26.8,9.8,12.5,,,,
2023-08-06,3.5,0.0,38.475,27.225,9.4,12.1,,,,
2023-08-07,4.0,0.0,38.625,27.5,10.3,13.0,,,,
2023-08-08,3.9,0.0,38.35,27.5,11.2,14.3,,,,
2023-08-09,4.966666666666667,0.0,38.175,27.775,10.3,14.3,,,,
2023-08-10,4.566666666666666,0.0,38.875,27.65,9.8,14.8,,,,
2023-08-11,4.266666666666667,0.0,38.6,27.65,9.4,12.1,,,,
2023-08-12,4.166666666666667,0.0,38.9,28.025,9.4,13.0,1.0,,,
2023-08-13,3.5,0.0,38.6,26.125,8.1,13.0,1.0,,,1.0
2023-08-14,2.8333333333333335,0.0,39.025,26.125,8.9,15.7,1.0,,,
2023-08-15,3.3666666666666667,0.0,39.575,27.225,8.1,11.2,,,,
2023-08-16,3.1666666666666665,0.0,37.074999999999996,23.625,8.9,12.1,,,,
2023-08-17,2.8333333333333335,0.0,39.3,23.075,17.4,17.4,1.0,,,
2023-08-18,3.1,0.0,39.175,25.55,8.9,11.2,,,,
2023-08-19,2.9333333333333336,0.0,39.425,26.1,7.6,9.8,,,,
2023-08-20,2.966666666666667,0.0,41.95,26.8,7.6,10.7,,,,1.0
2023-08-21,3.8333333333333335,0.0,38.875,26.275000000000002,9.8,12.5,,,,
2023-08-22,5.8999999999999995,0.3,37.775,27.65,12.5,15.7,,,,
2023-08-23,2.566666666666667,29.299999999999997,39.725,25.7,7.2,10.7,,,,
2023-08-24,2.6,6.7,41.525,26.825,14.8,19.2,,,1.0,
2023-08-25,2.4,108.1,39.725,25.55,8.1,13.9,,,,
2023-08-26,2.1333333333333333,0.0,39.575,25.275,7.6,9.8,1.0,,,
2023-08-27,3.633333333333333,2.0,42.099999999999994,25.725,15.7,24.6,,,1.0,1.0
2023-08-28,3.0666666666666664,13.0,38.475,23.325,8.1,12.5,,,,
2023-08-29,4.3999999999999995,0.0,36.95,25.15,11.2,14.8,,,,
2023-08-30,3.266666666666667,0.0,38.05,22.925,8.9,14.8,,,,
2023-08-31,2.1333333333333333,0.0,37.5,20.4,7.6,11.2,,,,
2023-09-01,2.0,0.0,38.05,20.675,7.2,12.5,,,,
2023-09-02,2.033333333333333,0.0,38.175,21.825,8.1,10.7,,,,
2023-09-03,2.9,0.0,37.65,23.05,9.8,11.6,,,,
2023-09-04,3.6666666666666665,25.400000000000002,35.7,26.125,9.4,14.3,,,1.0,1.0
2023-09-05,3.9333333333333336,276.1,37.2,26.675,10.7,13.0,,,1.0,
2023-09-06,2.3,71.39999999999999,37.775,24.85,8.1,11.6,1.0,,,
2023-09-07,2.9000000000000004,0.0,39.3,26.675,8.1,10.3,,,,
2023-09-08,3.4,1.0,40.4,26.55,15.7,19.7,,,1.0,
2023-09-09,3.1999999999999997,311.4,37.625,22.525,16.1,20.1,,,1.0,1.0
2023-09-10,3.3666666666666667,20.8,37.2,22.5,7.2,10.3,,,,
2023-09-11,2.2666666666666666,0.0,36.0,22.35,6.3,8.9,,,,
2023-09-12,1.85,0.0,36.125,22.775,8.9,10.7,,,,
2023-09-13,2.6666666666666665,0.3,35.575,24.3,7.6,12.1,,,1.0,
2023-09-14,3.2999999999999994,297.2,32.1,23.6,16.5,20.6,1.0,,1.0,1.0
2023-09-15,2.6999999999999997,746.6999999999999,32.074999999999996,22.5,16.1,21.5,1.0,1.0,1.0,1.0
2023-09-16,1.5999999999999999,1060.5,33.325,21.950000000000003,10.3,14.8,1.0,1.0,1.0,
2023-09-17,1.9666666666666666,272.2,34.175,21.950000000000003,6.7,11.2,1.0,,,
2023-09-18,1.8,0.0,34.55,20.15,6.3,9.8,,,,
2023-09-19,2.466666666666667,0.0,34.425,19.575,7.6,10.7,,,,
2023-09-20,3.0,0.0,34.45,21.25,8.1,11.2,1.0,,,
2023-09-21,2.8333333333333335,0.0,35.85,23.05,8.1,11.2,1.0,,,
2023-09-22,2.6,0.0,36.1,24.3,8.9,11.6,1.0,,,
2023-09-23,3.033333333333333,23.5,35.85,24.175,8.1,11.2,1.0,,,
2023-09-24,4.066666666666666,0.0,36.525,24.725,9.8,14.3,,,,
2023-09-25,2.5,116.7,35.7,23.325,14.8,21.0,1.0,,1.0,1.0
2023-09-26,1.7333333333333334,638.0,34.175,22.075,13.0,17.9,1.0,1.0,1.0,1.0
2023-09-27,1.7,76.8,35.025,22.5,7.2,9.8,,,1.0,
2023-09-28,1.8,26.900000000000002,35.125,23.475,8.1,11.2,1.0,,1.0,
2023-09-29,3.0666666666666664,5.1,34.55,23.05,8.9,14.3,1.0,,,1.0
2023-09-30,3.466666666666667,0.0,35.0,23.075,8.1,13.4,,,,
2023-10-01,3.8000000000000003,0.0,35.3,21.95,9.4,13.9,1.0,,,
2023-10-02,3.6666666666666665,0.0,34.575,20.025,9.8,14.3,,,,
2023-10-03,3.266666666666667,336.9,28.35,21.4,7.6,12.5,1.0,,1.0,
2023-10-04,3.4,1396.9,31.675,22.1,8.1,12.5,1.0,,1.0,1.0
2023-10-05,3.033333333333333,736.8,27.775,20.85,13.0,18.3,1.0,,1.0,
2023-10-06,3.966666666666667,760.4,30.85,19.7,8.9,12.5,,,,
2023-10-07,4.3,0.0,25.825,17.5,9.4,13.4,,,,
2023-10-08,1.9666666666666668,0.0,24.025,9.725,6.3,8.1,,,,
2023-10-09,1.9000000000000001,0.0,27.475,13.35,6.3,9.8,,,,
2023-10-10,1.7,0.6,27.375,16.925,5.4,7.6,,,,
2023-10-11,3.1,391.59999999999997,23.725,17.1,8.9,11.6,1.0,,,
2023-10-12,3.466666666666667,131.4,27.75,15.275,7.2,13.4,1.0,,,
2023-10-13,2.433333333333333,0.0,31.1,18.200000000000003,7.6,10.3,,,,
2023-10-14,4.766666666666667,0.0,26.8,15.3,9.4,13.4,,,,
2023-10-15,4.833333333333333,0.0,25.125,12.625,13.0,16.1,,,,
2023-10-16,3.9,0.0,21.7,10.7,9.8,14.8,,,,
2023-10-17,1.3333333333333333,0.0,23.325,7.625,5.8,7.2,,,,
2023-10-18,2.6,0.0,26.925,8.45,8.9,11.6,1.0,1.0,,
2023-10-19,2.0,0.0,29.75,14.975,5.8,9.4,1.0,,,
2023-10-20,1.9000000000000001,0.0,32.474999999999994,14.45,5.8,7.6,1.0,,,
2023-10-21,2.1,0.0,33.599999999999994,15.025,6.3,8.9,,,,1.0
2023-10-22,3.1666666666666665,2.0,31.55,18.875,8.9,12.1,1.0,1.0,,
2023-10-23,4.766666666666667,93.6,31.55,19.875,10.3,15.7,1.0,,,
2023-10-24,5.633333333333333,1.3,30.275,22.5,12.5,16.5,,,,
2023-10-25,5.6000000000000005,8.6,30.4,22.1,11.2,15.2,1.0,,,1.0
2023-10-26,3.766666666666667,266.90000000000003,29.15,23.075,10.3,13.9,1.0,,1.0,1.0
2023-10-27,2.8333333333333335,518.4,30.3,21.225,6.3,9.4,1.0,,,
2023-10-28,3.466666666666667,7.8,30.425,20.55,8.1,11.6,1.0,,,
2023-10-29,4.2,1.3,30.825,14.45,11.2,14.8,1.0,,,
2023-10-30,6.866666666666667,15.3,16.525,7.9,12.5,17.9,1.0,,,1.0
2023-10-31,5.033333333333333,74.4,19.875,7.375,10.3,14.3,,,,
2023-11-01,2.733333333333333,8.0,16.425,4.9750000000000005,8.9,11.2,,,,
2023-11-02,1.8666666666666665,0.0,18.725,2.9499999999999997,5.4,7.6,,,,
2023-11-03,1.9666666666666668,0.0,23.15,6.275,5.8,8.5,1.0,1.0,,
2023-11-04,2.5,0.3,26.275,11.375,7.2,8.9,1.0,1.0,,
2023-11-05,1.9333333333333336,0.3,27.75,14.850000000000001,6.3,8.9,1.0,1.0,,1.0
2023-11-06,2.433333333333333,0.3,28.175,15.55,6.7,9.4,1.0,1.0,,
2023-11-07,3.5,0.0,29.475,17.1,9.8,13.0,1.0,,,
2023-11-08,3.233333333333333,0.0,29.425,19.575,7.6,11.6,,,,
2023-11-09,2.033333333333333,64.6,28.725,18.174999999999997,7.6,11.6,1.0,1.0,,
2023-11-10,4.633333333333333,1497.9,22.650000000000002,13.9,9.4,13.4,1.0,,,
2023-11-11,3.233333333333333,178.2,18.6,13.05,6.7,11.6,1.0,,,
2023-11-12,3.266666666666667,15.5,19.175,14.425,6.7,9.4,1.0,,,
2023-11-13,4.2,552.8,17.35,14.850000000000001,8.1,11.6,1.0,,,
2023-11-14,3.1999999999999997,522.4,21.25,14.15,7.2,10.7,1.0,,,
2023-11-15,3.566666666666667,1.5,23.2,12.075,8.1,11.6,1.0,,,
2023-11-16,1.7666666666666666,4.7,19.45,14.15,5.8,7.6,1.0,,,1.0
2023-11-17,2.0,3.6999999999999997,24.625,13.6,6.3,8.5,1.0,,,1.0
2023-11-18,2.566666666666667,0.0,22.775,14.025,6.7,9.8,1.0,,,
2023-11-19,3.233333333333333,0.0,23.2,11.825,8.1,10.7,1.0,1.0,,1.0
