day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08
2022-01-01,2.9333333333333336,15.7,-1.3900000000000001,-9.72,5.8,7.2,,,,,,,
2022-01-02,2.8666666666666667,232.6,0.07499999999999996,-5.0,8.9,11.2,1.0,,,,,,1.0
2022-01-03,3.933333333333333,2214.1,0.9473684210526315,-3.5894736842105264,11.6,17.0,1.0,,,,,,
2022-01-04,3.266666666666667,638.6,1.131578947368421,-1.9210526315789473,9.8,16.5,1.0,,,,,,
2022-01-05,1.4333333333333336,589.1,0.9952380952380951,-1.6857142857142857,4.5,7.6,1.0,,,,,,
2022-01-06,5.1000000000000005,2816.0,5.257142857142857,-1.2571428571428571,10.7,18.3,1.0,,,,,,
2022-01-07,5.199999999999999,2800.3,5.854545454545455,-4.0371746350005693e-17,13.4,20.1,1.0,,,,,,
2022-01-08,2.733333333333333,499.7,3.4523809523809526,-1.019047619047619,7.6,10.3,,,,,,,
2022-01-09,1.0333333333333334,9.6,5.995238095238095,-0.8666666666666666,6.7,8.9,1.0,,,,,,
2022-01-10,1.8333333333333333,94.5,6.140909090909091,-0.0818181818181818,11.2,14.3,1.0,,,,,,
2022-01-11,2.8333333333333335,1610.9,7.631818181818182,3.1,7.2,9.4,1.0,,,,,,
2022-01-12,1.8,1513.5,9.452380952380953,3.7095238095238097,5.8,9.4,1.0,,,,,,
2022-01-13,1.5333333333333332,357.4,8.461904761904762,2.2714285714285714,6.7,8.5,1.0,,,,,,
2022-01-14,0.9666666666666667,99.8,7.5476190476190474,1.5047619047619047,4.5,6.3,1.0,1.0,,,,,
2022-01-15,1.1333333333333333,11.9,7.29047619047619,1.8333333333333333,4.5,6.3,1.0,1.0,,,,,
2022-01-16,1.0999999999999999,5.7,7.7727272727272725,1.6636363636363638,4.0,4.9,1.0,1.0,,,,,
2022-01-17,2.4,41.599999999999994,8.299999999999999,1.9090909090909092,6.3,8.9,1.0,1.0,,,,,
2022-01-18,2.8000000000000003,282.9,6.1909090909090905,2.9545454545454546,7.6,10.7,1.0,,,,,,1.0
2022-01-19,1.5666666666666667,106.7,6.419047619047619,2.057142857142857,4.5,5.8,1.0,,,,,,
2022-01-20,4.466666666666667,965.7,8.727272727272727,2.127272727272727,10.3,17.4,1.0,,,,,,
2022-01-21,1.0,378.3,6.39047619047619,0.4904761904761904,5.4,6.3,1.0,,,,,,
2022-01-22,1.6666666666666667,6.1,7.871428571428572,-0.07142857142857142,6.7,8.5,1.0,1.0,,,,,
2022-01-23,1.2666666666666666,3.0,8.145454545454545,1.7227272727272727,4.0,5.8,1.0,1.0,,,,,
2022-01-24,1.4000000000000001,2.3,6.219047619047619,0.5809523809523809,5.4,7.2,1.0,1.0,,,,,
2022-01-25,1.1333333333333333,1.9,6.5227272727272725,0.1954545454545454,4.5,5.8,1.0,1.0,,,,,1.0
2022-01-26,2.2333333333333334,0.8,7.104545454545455,-0.1952380952380952,6.3,8.1,1.0,1.0,,,,,1.0
2022-01-27,0.7999999999999999,10.6,6.395454545454545,-1.2636363636363637,4.0,6.3,1.0,1.0,,,,,
2022-01-28,1.7333333333333334,2.5,7.68,-1.655,5.8,7.2,1.0,1.0,,,,,1.0
2022-01-29,2.066666666666667,2.5,8.495238095238095,-0.9857142857142857,5.4,6.3,,,,,,,
2022-01-30,3.8000000000000003,181.0,8.514285714285714,0.29047619047619055,13.0,20.6,1.0,,,,,,1.0
2022-01-31,2.9333333333333336,686.9,4.159090909090909,-0.13636363636363644,8.9,11.6,,,,,,,
2022-02-01,1.8333333333333333,197.2,2.0954545454545457,-1.6681818181818182,5.8,7.6,,,,,,,
2022-02-02,2.5,125.1,2.5666666666666664,-3.157142857142857,6.7,10.3,1.0,,,,,,
2022-02-03,3.1333333333333333,349.0,4.050000000000001,0.75,7.2,9.8,1.0,,,,,,
2022-02-04,4.466666666666667,177.4,5.127272727272727,0.8636363636363636,11.6,16.5,1.0,,,,,,
2022-02-05,2.033333333333333,128.8,6.209090909090909,0.8727272727272727,6.3,8.9,1.0,,,,,,
2022-02-06,1.5,7.5,10.381818181818183,1.25,5.4,7.2,1.0,1.0,,,,,
2022-02-07,4.033333333333333,36.7,9.113636363636363,1.6181818181818182,10.3,14.8,,,,,,,1.0
2022-02-08,1.4333333333333333,32.4,7.095454545454545,1.4000000000000001,4.0,6.3,,,,,,,
2022-02-09,1.2,14.5,9.545454545454545,2.7181818181818183,4.0,6.3,,,,,,,
2022-02-10,2.1333333333333333,23.6,9.077272727272726,2.5727272727272728,6.7,9.4,1.0,1.0,,,,,
2022-02-11,3.8333333333333335,14.6,10.277272727272727,1.968181818181818,9.8,12.5,1.0,,,,,,1.0
2022-02-12,3.866666666666667,0.3,11.863636363636363,2.95,8.1,10.3,1.0,,,,,,
2022-02-13,1.3333333333333333,3.0,13.05909090909091,1.7136363636363634,6.7,8.5,1.0,1.0,,,,,
2022-02-14,2.533333333333333,298.9,7.9409090909090905,2.1545454545454543,9.4,14.3,1.0,,1.0,,,,
2022-02-15,2.033333333333333,264.59999999999997,5.009090909090909,2.0818181818181816,6.3,8.1,1.0,1.0,,,,,
2022-02-16,1.5333333333333332,126.19999999999999,5.759090909090909,1.4045454545454545,4.5,8.1,1.0,,,,,,
2022-02-17,2.466666666666667,16.8,5.240909090909091,0.8954545454545456,6.7,13.4,1.0,,,,,,
2022-02-18,1.0333333333333334,9.899999999999999,7.872727272727272,1.2999999999999998,4.0,5.8,1.0,,,,,,
2022-02-19,4.7,190.2,5.654545454545455,0.9954545454545454,11.2,17.0,1.0,,,,,,1.0
2022-02-20,2.8333333333333335,784.2,4.2272727272727275,-0.45909090909090905,7.2,10.7,1.0,,1.0,,,,
2022-02-21,4.0,466.09999999999997,3.4142857142857146,-3.3476190476190473,10.7,14.3,1.0,,,,,,
2022-02-22,3.9000000000000004,58.199999999999996,-1.42,-7.5,10.3,12.5,,,,,,,
2022-02-23,1.6666666666666667,6.4,-0.6047619047619047,-9.233333333333334,5.4,8.1,,,,,,,
2022-02-24,1.8333333333333333,20.900000000000002,1.4333333333333333,-6.128571428571429,5.8,7.6,1.0,,,,,,
2022-02-25,1.5666666666666667,10.1,4.033333333333333,-6.20952380952381,6.3,8.1,,,,,,,
2022-02-26,2.3000000000000003,91.5,4.9904761904761905,-3.2714285714285714,8.1,11.6,1.0,,,,,,
2022-02-27,3.533333333333333,1263.4,5.559090909090909,0.7636363636363637,8.9,13.4,1.0,,,,,,
2022-02-28,3.8333333333333335,4439.0,8.363636363636363,3.4045454545454548,8.1,13.0,1.0,,,,,,
2022-03-01,2.9333333333333336,2954.8,9.442857142857143,4.366666666666667,6.7,10.7,1.0,,,,,,
2022-03-02,2.3,338.8,8.261904761904763,3.2904761904761903,5.4,10.3,1.0,,,,,,
2022-03-03,2.3666666666666667,700.4,6.145454545454545,1.781818181818182,6.3,8.1,1.0,,,,,,
2022-03-04,2.5,150.1,6.222727272727273,0.8863636363636364,8.9,11.2,1.0,,,,,,
2022-03-05,1.4333333333333333,30.5,6.5636363636363635,0.44090909090909086,5.8,7.6,1.0,,,,,,
2022-03-06,0.9333333333333332,0.8,7.895454545454545,-1.3272727272727272,4.5,6.3,1.0,1.0,,,,,
2022-03-07,2.3666666666666667,0.3,8.118181818181817,-0.7772727272727273,5.4,7.6,1.0,1.0,,,,,
2022-03-08,1.3,234.79999999999998,5.5,-0.4818181818181818,5.4,7.6,1.0,1.0,,,,,
2022-03-09,2.5333333333333337,114.3,3.9904761904761905,-2.9761904761904763,9.8,15.2,1.0,1.0,,,,,
2022-03-10,1.2666666666666666,2.8,5.26,-3.785,4.5,5.8,,,,,,,
2022-03-11,1.1666666666666667,12.399999999999999,7.15,-0.6409090909090909,5.4,7.2,,,,,,,
2022-03-12,1.8333333333333333,41.5,12.061904761904762,1.2857142857142858,7.6,11.6,,,,,,,
2022-03-13,3.0666666666666664,316.3,10.076190476190476,1.5238095238095237,11.2,16.1,1.0,,,,,,
2022-03-14,2.9,628.6,7.640909090909091,2.75,7.6,12.5,1.0,,,,,,
2022-03-15,4.533333333333333,1464.0,6.759090909090909,2.8181818181818183,10.7,13.9,1.0,,1.0,,1.0,,1.0
