day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
2024-01-01,0.6666666666666666,7.3,5.205263157894737,0.21052631578947367,3.1,6.3,1.0,1.0,,,,,1.0,
2024-01-02,1.0999999999999999,69.3,4.589473684210526,1.4842105263157894,7.2,10.7,1.0,,,,,,,1.0
2024-01-03,2.2666666666666666,292.9,5.8052631578947365,2.1894736842105265,6.7,9.8,1.0,,,,,,1.0,
2024-01-04,1.9333333333333336,502.4,5.163157894736843,2.026315789473684,6.3,8.1,1.0,,,,,,,
2024-01-05,4.766666666666667,319.1,4.5736842105263165,1.6473684210526316,10.3,14.3,1.0,,,,,,,
2024-01-06,2.066666666666667,1103.7,3.6842105263157894,-0.16842105263157894,9.4,13.9,1.0,,1.0,,1.0,,1.0,
2024-01-07,0.8666666666666666,254.0,2.1473684210526316,-0.5947368421052632,4.0,5.8,1.0,,,,,,,
2024-01-08,3.466666666666667,670.1,4.352631578947369,-0.6578947368421053,13.4,18.3,1.0,,,,,,,
2024-01-09,7.033333333333334,1217.7,4.944444444444445,-0.17777777777777776,15.7,23.3,1.0,,1.0,,,,,
2024-01-10,3.0666666666666664,227.2,2.1526315789473682,-1.3894736842105264,8.9,11.2,1.0,,,,,,,
2024-01-11,3.8333333333333335,226.0,1.565,-6.135,10.3,14.8,1.0,,,,,,,
2024-01-12,4.533333333333333,54.099999999999994,-3.97,-14.775,10.3,13.4,,,,,,,,
2024-01-13,2.3333333333333335,22.9,-8.52,-15.635,9.8,14.3,,,,,,,,
2024-01-14,1.4000000000000001,10.1,-5.130000000000001,-12.754999999999999,5.4,6.3,,,,,,,,
2024-01-15,1.8,7.6,-3.6050000000000004,-10.315000000000001,6.7,9.4,,,,,,,,1.0
2024-01-16,1.2333333333333334,77.0,-1.625,-8.385,5.8,8.1,1.0,,,,,1.0,,1.0
2024-01-17,1.9000000000000001,653.4,1.8499999999999999,-4.933333333333334,8.1,9.8,1.0,,,,,1.0,1.0,
2024-01-18,2.4666666666666663,597.8,1.1736842105263159,-3.8631578947368426,9.8,13.9,1.0,,,,,,,
2024-01-19,1.9333333333333336,415.0,3.478947368421053,-2.1578947368421053,9.4,12.1,,,,1.0,,,,
2024-01-20,1.6666666666666667,47.7,5.742105263157894,-0.15789473684210523,7.2,9.4,1.0,1.0,,,,,,
2024-01-21,2.3000000000000003,622.5,5.563157894736842,1.6105263157894738,7.2,10.7,1.0,,,,,,,
2024-01-22,2.3666666666666667,782.2,5.82,2.55,7.6,10.7,1.0,,,,,,,
2024-01-23,2.6999999999999997,541.8,6.665000000000001,2.065,7.2,11.6,1.0,,,,,,,
2024-01-24,2.6,431.0,5.835,1.7899999999999998,8.1,12.1,1.0,,,,,,1.0,
2024-01-25,3.0,519.8,5.7,1.9100000000000001,6.7,9.8,1.0,,,,,,,
2024-01-26,1.8,233.9,6.7700000000000005,2.695,6.7,11.2,1.0,,,,,,,
2024-01-27,3.1,980.6,8.555,4.665,6.7,9.4,1.0,,,,,,,
2024-01-28,2.3000000000000003,1349.5,11.4,5.795,6.7,9.8,1.0,,,,,,1.0,
2024-01-29,1.7666666666666666,33.2,13.305263157894737,6.2894736842105265,7.2,9.8,,,,,,,,
2024-01-30,1.8666666666666665,25.5,12.563157894736841,6.294736842105263,7.6,9.8,,,,,,,,
2024-01-31,2.2666666666666666,413.9,11.075,5.89,9.8,13.0,,,,,,,,
2024-02-01,2.1,273.2,9.884210526315789,3.6315789473684212,7.2,10.7,1.0,,,,,,,
2024-02-02,1.7666666666666666,85.3,7.859999999999999,2.6599999999999997,5.8,8.1,,,,,,,,
2024-02-03,1.3,43.8,6.11,1.7449999999999999,4.0,5.8,1.0,,,,,,,
2024-02-04,3.8666666666666667,11.6,6.815,0.82,9.8,12.5,1.0,,,,,,,
2024-02-05,3.533333333333333,31.7,6.05,2.055,9.4,11.6,1.0,,,,,,,
2024-02-06,1.0333333333333334,354.2,4.555,1.81,3.6,4.9,1.0,,,,,,,
2024-02-07,1.4333333333333333,42.6,4.835,0.615,4.0,8.9,,,,,,,,
2024-02-08,1.8,110.0,4.225,0.6100000000000001,6.7,8.9,1.0,,,,,,,
2024-02-09,1.4666666666666668,235.29999999999998,4.58,-1.06,4.0,6.3,,,,,,,,
2024-02-10,1.0999999999999999,35.6,6.590000000000001,-1.52,4.0,5.4,,,,,,,,
2024-02-11,3.1,234.79999999999998,6.7299999999999995,1.9649999999999999,10.7,15.2,1.0,,,,,,,
2024-02-12,2.6,641.4,5.8149999999999995,2.375,6.7,10.7,1.0,,,,,,,
2024-02-13,2.6666666666666665,145.1,6.35,0.26999999999999996,6.3,8.1,1.0,,,,,,,
2024-02-14,3.366666666666667,29.2,4.1899999999999995,-0.77,11.2,17.4,,,,,,,,
2024-02-15,2.433333333333333,297.8,2.9,-1.6149999999999998,10.3,14.8,1.0,,,,,,,
2024-02-16,3.4333333333333336,111.3,3.8850000000000002,-2.0,9.4,14.8,,,,,,,,
2024-02-17,4.033333333333333,10.1,5.66,-0.20499999999999993,9.4,13.0,,,,,,,,
2024-02-18,1.7333333333333334,7.9,6.465000000000001,1.3299999999999998,6.3,8.5,,,,,,,,
2024-02-19,1.6333333333333335,18.9,6.631578947368421,2.4105263157894736,5.8,7.2,,,,,,,,
2024-02-20,1.5666666666666664,227.29999999999998,7.831578947368421,2.710526315789474,7.6,10.3,1.0,,,,,,,
2024-02-21,2.5666666666666664,259.8,6.78421052631579,3.0736842105263156,6.3,10.7,1.0,,,,,,,
2024-02-22,1.5666666666666667,327.59999999999997,8.789473684210526,2.3789473684210525,5.4,7.2,,,,,,,,
