day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT08
2019-03-20,4.5,599.7,24.03076923076923,17.276923076923076,7.6,11.2,1.0,,,
2019-03-21,4.366666666666666,18.299999999999997,26.46153846153846,16.099999999999998,8.9,11.6,1.0,,,
2019-03-22,3.466666666666667,0.3,25.56153846153846,13.246153846153845,8.9,10.7,,,,
2019-03-23,3.033333333333333,0.0,25.215384615384615,12.169230769230769,7.2,11.2,1.0,,,
2019-03-24,4.566666666666666,0.0,26.50769230769231,14.976923076923075,9.8,12.1,,,,
2019-03-25,2.5666666666666664,28.7,27.784615384615385,17.907692307692308,7.6,10.7,,,1.0,
2019-03-26,3.033333333333333,17.7,29.700000000000003,18.161538461538463,7.6,9.4,,,1.0,1.0
2019-03-27,5.333333333333333,10.5,28.384615384615383,17.015384615384615,10.3,13.4,,,,
2019-03-28,5.366666666666667,11.0,26.161538461538463,15.907692307692308,13.4,17.4,1.0,,,1.0
2019-03-29,4.133333333333333,65.2,26.433333333333334,16.708333333333332,9.4,12.5,1.0,,,1.0
2019-03-30,3.4,13.0,27.183333333333334,15.700000000000001,9.4,12.1,1.0,,,
2019-03-31,2.6333333333333333,2.1,27.73846153846154,17.692307692307693,7.6,9.8,1.0,,,
2019-04-01,2.9,0.0,28.784615384615385,17.46923076923077,8.1,11.6,1.0,,,
2019-04-02,3.466666666666667,1.6,30.084615384615386,17.615384615384617,10.3,12.5,,,,
2019-04-03,5.466666666666666,0.3,30.04615384615385,19.215384615384615,10.3,12.5,,,,1.0
2019-04-04,4.733333333333333,941.4,27.253846153846155,21.200000000000003,8.1,9.8,1.0,,,1.0
2019-04-05,3.6333333333333333,486.0,27.653846153846153,20.684615384615384,8.1,13.9,,,,
2019-04-06,3.766666666666667,0.6,29.192307692307693,20.853846153846156,7.6,10.3,,,,
2019-04-07,5.3999999999999995,51.3,29.792307692307695,22.361538461538462,8.9,12.1,,,,1.0
2019-04-08,5.266666666666667,0.0,29.6,23.4,8.9,12.5,,,,
2019-04-09,3.466666666666667,170.2,28.923076923076923,22.423076923076923,10.7,17.9,1.0,,1.0,
2019-04-10,4.133333333333334,426.7,29.0,20.77692307692308,9.4,14.3,,,1.0,
2019-04-11,2.6666666666666665,0.3,30.224999999999998,18.358333333333334,7.6,11.2,1.0,,,
2019-04-12,4.1000000000000005,0.0,30.346153846153847,19.576923076923077,9.4,12.1,,,,
2019-04-13,5.233333333333333,0.5,30.22307692307692,22.415384615384614,9.4,13.4,1.0,,,
2019-04-14,5.5,0.3,30.576923076923077,24.53076923076923,10.7,13.9,,,,
2019-04-15,3.8333333333333335,12.9,31.361538461538466,22.192307692307693,10.7,13.4,1.0,,,
2019-04-16,3.9333333333333336,18.7,30.653846153846153,18.907692307692308,8.9,12.5,,,,
2019-04-17,3.6666666666666665,0.0,28.584615384615386,19.407692307692308,8.9,10.7,,,,
2019-04-18,5.733333333333333,2.6,29.484615384615385,20.5,10.3,13.4,,,,
2019-04-19,6.3,182.7,30.992307692307694,22.16923076923077,12.5,15.2,1.0,,1.0,1.0
2019-04-20,4.2,559.8,29.792307692307695,19.092307692307692,9.4,11.6,,,1.0,
2019-04-21,2.1333333333333333,25.9,28.107692307692307,13.853846153846153,6.3,7.6,1.0,,,
2019-04-22,3.6333333333333333,0.3,27.484615384615385,16.276923076923076,8.1,10.7,,,,
2019-04-23,3.3666666666666667,0.0,27.6,17.553846153846152,8.1,11.2,,,,
2019-04-24,2.3666666666666667,0.0,28.246153846153845,17.807692307692307,6.3,8.9,,,,
2019-04-25,3.466666666666667,0.0,29.138461538461538,19.06923076923077,8.1,11.6,,,,
2019-04-26,4.633333333333334,0.3,31.03076923076923,21.069230769230767,10.3,13.4,,,,
2019-04-27,3.733333333333333,0.0,31.100000000000005,19.158333333333335,7.6,10.3,,,,
2019-04-28,3.3333333333333335,1.3,30.03846153846154,19.492307692307694,8.9,11.2,1.0,,1.0,
2019-04-29,4.533333333333334,30.5,30.215384615384615,21.23846153846154,13.0,14.3,1.0,,1.0,
2019-04-30,6.366666666666667,7.6,30.333333333333332,22.21666666666667,11.2,13.9,1.0,,,1.0
2019-05-01,6.666666666666667,49.4,29.423076923076923,22.346153846153847,14.8,17.9,1.0,,,1.0
2019-05-02,3.233333333333333,332.2,29.73846153846154,21.892307692307693,13.9,17.9,1.0,,1.0,
2019-05-03,3.6,162.7,30.946153846153848,22.715384615384615,11.6,17.0,1.0,,1.0,1.0
2019-05-04,3.8666666666666667,161.8,31.658333333333335,22.916666666666668,8.9,12.1,,,1.0,
2019-05-05,4.033333333333333,144.5,32.15384615384615,23.338461538461537,13.0,16.1,1.0,,1.0,1.0
2019-05-06,2.0,1089.0,32.13076923076923,21.96923076923077,17.0,21.9,1.0,,1.0,
2019-05-07,1.8,835.6,31.583333333333332,21.900000000000002,11.2,13.9,1.0,,1.0,1.0
2019-05-08,3.8333333333333335,194.39999999999998,31.258333333333336,22.858333333333334,8.9,12.1,1.0,,,1.0
2019-05-09,3.8333333333333335,57.8,31.258333333333336,23.549999999999997,8.1,11.6,,,1.0,
2019-05-10,3.766666666666667,22.1,31.191666666666666,23.25,8.9,10.7,1.0,,1.0,1.0
2019-05-11,3.9333333333333336,8.6,31.541666666666668,24.025000000000002,8.1,12.1,,,,
2019-05-12,2.966666666666667,46.0,32.041666666666664,23.650000000000002,11.2,14.3,1.0,,1.0,
2019-05-13,3.766666666666667,194.9,32.80833333333333,23.0,13.0,17.4,1.0,,1.0,
2019-05-14,3.3666666666666667,87.3,33.78333333333333,23.28333333333333,9.8,12.1,,,1.0,
2019-05-15,2.0333333333333337,90.6,32.266666666666666,23.191666666666666,9.4,11.6,,,1.0,
2019-05-16,4.266666666666667,39.3,29.672727272727272,22.927272727272726,12.5,14.8,,,1.0,
2019-05-17,3.6333333333333333,56.199999999999996,29.866666666666664,21.241666666666667,8.9,12.1,,,,
2019-05-18,4.1,0.0,30.608333333333334,20.958333333333332,9.4,12.1,,,,
2019-05-19,3.5666666666666664,7.1,31.069230769230767,22.325,9.8,12.1,1.0,,1.0,
2019-05-20,2.8666666666666667,7.3999999999999995,30.96153846153846,22.066666666666666,8.9,11.2,1.0,,1.0,
2019-05-21,3.6666666666666665,85.10000000000001,31.207692307692305,22.150000000000002,7.6,10.3,,,,
2019-05-22,4.266666666666667,0.8,31.192307692307693,21.284615384615385,9.4,11.2,,,,
2019-05-23,6.533333333333334,6.7,31.253846153846155,23.753846153846155,10.3,13.0,,,,
2019-05-24,5.966666666666666,2.7,30.392307692307693,22.441666666666666,10.3,13.4,,,,
2019-05-25,5.966666666666666,0.3,29.876923076923074,22.266666666666666,10.3,13.4,,,,
2019-05-26,5.7,0.0,30.346153846153847,23.666666666666668,9.4,13.0,,,,
2019-05-27,4.633333333333334,0.0,31.11666666666667,23.241666666666664,8.1,11.2,1.0,,,
2019-05-28,4.133333333333334,0.0,30.684615384615384,21.2,8.1,10.7,,,,
2019-05-29,4.6000000000000005,0.0,30.676923076923078,21.575,7.6,11.6,,,,
2019-05-30,4.466666666666666,0.0,31.376923076923074,23.291666666666668,7.6,10.3,,,,
2019-05-31,4.433333333333334,0.0,32.13846153846154,24.958333333333332,8.1,10.3,,,,
2019-06-01,2.1999999999999997,1.5,33.19166666666666,22.918181818181818,7.2,10.3,1.0,,1.0,
2019-06-02,2.2666666666666666,10.2,33.44615384615384,23.758333333333336,8.9,13.9,1.0,,,1.0
2019-06-03,3.0,30.5,34.125,24.724999999999998,8.1,12.1,1.0,,1.0,
2019-06-04,2.566666666666667,87.4,34.016666666666666,24.808333333333334,11.2,14.3,1.0,,1.0,
2019-06-05,3.1666666666666665,203.7,32.75833333333333,24.724999999999998,7.6,10.7,,,,
2019-06-06,2.6999999999999997,46.8,32.44166666666667,24.400000000000002,7.6,9.8,1.0,,1.0,
2019-06-07,2.6999999999999997,264.8,33.238461538461536,24.923076923076923,9.4,10.7,1.0,1.0,1.0,1.0
2019-06-08,2.466666666666667,691.4,33.736363636363635,24.29090909090909,16.5,21.0,1.0,,1.0,1.0
2019-06-09,1.8666666666666665,1159.8,32.25833333333333,24.666666666666668,9.8,11.6,1.0,,1.0,1.0
2019-06-10,2.1,425.8,31.846153846153847,23.323076923076922,9.4,11.2,1.0,,1.0,
2019-06-11,1.7666666666666666,235.3,32.56153846153846,23.676923076923078,8.1,10.7,,,1.0,
2019-06-12,1.7333333333333334,226.2,33.00833333333333,23.483333333333334,7.6,10.7,,,1.0,1.0
2019-06-13,2.0666666666666664,191.4,32.725,24.036363636363635,13.4,21.5,1.0,,1.0,
2019-06-14,1.8666666666666665,505.3,33.03076923076923,23.415384615384614,10.7,14.8,1.0,,1.0,1.0
2019-06-15,1.5999999999999999,598.0,31.976923076923075,23.33076923076923,8.9,10.7,1.0,,1.0,
2019-06-16,2.433333333333333,598.9,29.623076923076926,23.153846153846153,10.3,13.0,1.0,1.0,1.0,1.0
2019-06-17,3.1999999999999997,1442.0,28.923076923076923,23.33076923076923,12.5,15.7,1.0,,1.0,1.0
2019-06-18,2.1333333333333333,746.1,30.846153846153847,23.084615384615386,13.4,16.5,1.0,,1.0,1.0
2019-06-19,2.733333333333333,767.3,32.823076923076925,23.23076923076923,8.9,11.2,1.0,,1.0,
2019-06-20,2.8666666666666667,55.0,33.46153846153846,25.684615384615384,7.2,9.4,,,,
2019-06-21,2.233333333333333,0.3,34.04615384615384,25.676923076923078,6.7,9.4,,,1.0,1.0
2019-06-22,2.3000000000000003,0.0,34.44615384615385,25.50769230769231,7.2,8.9,1.0,,,1.0
2019-06-23,1.9666666666666668,12.200000000000001,34.753846153846155,25.6,6.7,8.9,1.0,,1.0,
2019-06-24,2.2333333333333334,33.3,35.353846153846156,25.50769230769231,10.7,13.4,1.0,,1.0,
2019-06-25,1.7666666666666666,97.4,35.48461538461539,25.430769230769233,11.2,15.2,1.0,,1.0,1.0
2019-06-26,1.7666666666666666,5.8999999999999995,34.90769230769231,24.923076923076923,9.8,12.1,,,1.0,
2019-06-27,3.6999999999999997,9.899999999999999,33.90833333333333,24.349999999999998,8.1,11.2,,,1.0,
2019-06-28,3.733333333333333,96.1,33.315384615384616,24.446153846153848,14.8,17.9,1.0,,1.0,1.0
2019-06-29,3.1333333333333333,458.7,32.26153846153846,24.138461538461538,9.8,11.2,1.0,,1.0,
2019-06-30,1.5666666666666667,594.1,31.084615384615386,23.95384615384615,12.5,14.3,,,1.0,
2019-07-01,1.9000000000000001,155.6,33.43076923076923,24.307692307692307,6.3,8.1,1.0,,1.0,
2019-07-02,2.9333333333333336,65.0,35.04615384615385,25.484615384615385,6.7,10.7,,,1.0,
2019-07-03,1.8333333333333333,106.7,33.8,25.946153846153848,13.0,16.1,1.0,,1.0,
2019-07-04,3.1666666666666665,145.5,33.69166666666666,25.650000000000002,7.2,10.3,,,,
2019-07-05,3.733333333333333,16.0,33.5,26.383333333333336,8.9,11.2,1.0,,1.0,
2019-07-06,2.1,87.4,32.275,25.583333333333332,11.2,13.9,1.0,,1.0,1.0
2019-07-07,1.5333333333333332,431.2,32.127272727272725,24.481818181818184,7.6,11.6,1.0,,1.0,1.0
2019-07-08,1.4666666666666668,428.5,32.276923076923076,23.976923076923075,14.3,16.5,1.0,,1.0,1.0
2019-07-09,2.6333333333333333,641.2,32.23076923076923,23.700000000000003,7.2,8.9,,,,
2019-07-10,3.0,12.3,32.675000000000004,24.833333333333332,7.6,10.7,,,,
2019-07-11,3.3666666666666667,48.2,32.65384615384615,24.799999999999997,14.8,17.9,1.0,,1.0,1.0
2019-07-12,3.4333333333333336,429.1,32.01538461538461,22.607692307692307,13.9,19.2,1.0,,1.0,1.0
2019-07-13,4.033333333333333,27.2,32.300000000000004,25.0,8.1,10.7,1.0,,1.0,
2019-07-14,4.466666666666667,29.0,33.238461538461536,26.6,7.6,10.3,1.0,,1.0,
2019-07-15,4.366666666666667,5.6000000000000005,33.12307692307692,26.192307692307693,9.4,11.2,1.0,,1.0,
2019-07-16,3.6333333333333333,85.69999999999999,33.06153846153846,26.361538461538462,9.4,11.2,,,,
2019-07-17,3.6666666666666665,9.5,33.284615384615385,26.4,7.2,10.3,,,,
2019-07-18,3.1666666666666665,50.9,33.19166666666666,26.375,9.8,11.6,,,1.0,
2019-07-19,3.533333333333333,42.1,33.06923076923077,25.815384615384616,7.2,11.2,,,1.0,
2019-07-20,3.2,73.8,32.87272727272727,25.163636363636364,8.9,11.6,1.0,,1.0,
2019-07-21,2.9,66.2,32.73076923076923,24.576923076923077,8.9,10.7,1.0,,1.0,
2019-07-22,2.8000000000000003,51.7,33.238461538461536,24.54615384615385,10.7,13.9,1.0,,1.0,
2019-07-23,2.4,156.7,33.5,23.592307692307692,13.0,21.5,1.0,,1.0,
2019-07-24,3.6333333333333333,396.1,33.88333333333333,24.2,9.8,13.4,,,1.0,
2019-07-25,1.8,437.4,34.05384615384615,23.53846153846154,10.3,12.5,,,,
2019-07-26,1.4666666666666668,1049.2,33.12307692307692,23.161538461538463,13.0,18.3,,,1.0,
2019-07-27,1.7666666666666666,370.9,33.07272727272727,23.772727272727273,12.5,13.4,1.0,,1.0,
2019-07-28,2.1999999999999997,112.6,33.784615384615385,24.515384615384615,12.5,15.7,1.0,,1.0,
2019-07-29,3.1333333333333333,133.1,33.92307692307692,24.423076923076923,12.5,15.7,,,,
2019-07-30,3.4333333333333336,149.9,33.45384615384615,23.676923076923078,12.5,12.1,,,,
2019-07-31,3.1999999999999997,157.2,33.06153846153846,25.123076923076926,8.1,10.7,,,,
2019-08-01,2.9333333333333336,183.7,31.107692307692307,24.815384615384612,11.2,14.8,1.0,,1.0,1.0
2019-08-02,2.466666666666667,459.4,30.430769230769233,24.00769230769231,11.2,14.3,1.0,,1.0,1.0
2019-08-03,2.6333333333333333,464.59999999999997,32.083333333333336,24.53333333333333,15.7,17.9,1.0,1.0,1.0,1.0
2019-08-04,1.5333333333333332,875.0,32.830769230769235,24.646153846153844,11.2,13.0,1.0,,1.0,1.0
2019-08-05,1.2333333333333334,209.9,32.266666666666666,25.141666666666666,10.7,14.3,,,1.0,
2019-08-06,1.7,129.1,32.358333333333334,24.625,8.1,10.3,1.0,,1.0,
2019-08-07,1.3666666666666665,103.7,32.34615384615385,24.707692307692305,8.1,10.7,1.0,,1.0,
2019-08-08,0.9666666666666667,270.3,33.24166666666667,24.583333333333332,6.3,9.8,1.0,,1.0,
2019-08-09,1.2666666666666666,312.0,33.97692307692308,24.45384615384615,12.1,17.4,1.0,,1.0,1.0
2019-08-10,2.0,276.8,34.292307692307695,24.73076923076923,11.6,14.3,,,1.0,
2019-08-11,2.2666666666666666,101.5,33.54615384615384,25.338461538461537,11.2,14.3,1.0,,1.0,
2019-08-12,1.8333333333333333,358.1,33.13846153846154,25.04615384615385,8.9,10.3,1.0,,1.0,1.0
2019-08-13,1.9000000000000001,557.0,33.161538461538456,24.484615384615385,11.6,15.7,1.0,,1.0,
2019-08-14,1.4000000000000001,1245.5,32.94615384615385,24.015384615384615,11.6,15.2,1.0,,1.0,
2019-08-15,2.3000000000000003,220.5,32.5,24.608333333333334,12.5,14.3,1.0,,1.0,1.0
2019-08-16,2.566666666666667,480.8,33.46666666666666,23.84166666666667,8.9,11.6,1.0,,1.0,1.0
2019-08-17,1.9666666666666668,14.4,33.839999999999996,24.23,13.9,17.0,,,1.0,
2019-08-18,2.8333333333333335,56.699999999999996,33.875,25.325,7.2,9.4,1.0,,,
2019-08-19,3.8333333333333335,38.7,33.40909090909091,25.19090909090909,13.0,15.2,,,1.0,1.0
2019-08-20,4.433333333333334,68.3,32.81666666666666,25.008333333333336,9.8,13.4,1.0,,,1.0
2019-08-21,3.1999999999999997,22.2,32.372727272727275,24.90909090909091,9.4,11.2,,,,
2019-08-22,2.6666666666666665,133.7,32.21818181818182,24.7,9.8,11.2,1.0,,,1.0
2019-08-23,2.1333333333333333,111.8,32.175000000000004,25.45,6.7,8.5,,,1.0,
2019-08-24,2.3000000000000003,259.5,31.866666666666664,25.608333333333334,8.1,11.6,1.0,,1.0,1.0
2019-08-25,2.2333333333333334,190.3,32.44166666666666,25.8,8.1,9.8,1.0,,1.0,
2019-08-26,1.2,259.7,33.458333333333336,26.025000000000002,9.8,12.1,1.0,,1.0,
2019-08-27,2.4,213.5,34.06666666666667,25.7,10.3,12.5,1.0,,1.0,
2019-08-28,1.9000000000000001,88.5,34.99090909090909,25.663636363636364,12.5,17.0,,,1.0,
2019-08-29,1.9333333333333333,222.89999999999998,33.891666666666666,25.03333333333333,8.1,9.8,1.0,,1.0,1.0
2019-08-30,3.9333333333333336,569.1999999999999,32.21,24.65,10.7,13.4,1.0,,1.0,1.0
2019-08-31,4.566666666666666,467.8,32.1,25.008333333333336,11.2,15.7,1.0,,,1.0
2019-09-01,3.266666666666667,196.5,33.1,24.866666666666664,10.3,12.1,1.0,,1.0,
2019-09-02,7.066666666666667,268.1,32.50769230769231,25.646153846153847,14.8,18.8,1.0,,1.0,1.0
2019-09-03,7.066666666666666,306.9,31.976923076923075,25.907692307692308,12.5,16.1,1.0,,1.0,
2019-09-04,5.266666666666667,116.6,33.19230769230769,25.692307692307693,10.7,14.8,1.0,,1.0,
2019-09-05,3.733333333333333,40.0,33.641666666666666,26.3,8.1,10.3,,,,
2019-09-06,3.466666666666667,2.9000000000000004,33.975,25.791666666666668,7.6,9.4,,,,
2019-09-07,2.9333333333333336,1.8,34.38333333333333,25.816666666666666,7.2,10.7,,,,
2019-09-08,2.966666666666667,0.0,33.79230769230769,25.4,7.2,9.8,1.0,,1.0,
2019-09-09,4.566666666666666,1.1,33.276923076923076,26.146153846153844,8.9,10.3,1.0,,,
2019-09-10,5.433333333333334,1.1,33.36153846153846,26.49230769230769,9.8,11.6,1.0,,,
2019-09-11,5.8,16.3,32.9,26.4,10.7,13.0,1.0,,,
2019-09-12,4.733333333333333,86.0,32.52307692307692,25.66923076923077,14.3,18.3,1.0,,1.0,1.0
2019-09-13,5.2,455.8,32.184615384615384,25.03846153846154,13.9,17.9,1.0,,1.0,1.0
2019-09-14,2.533333333333333,205.2,31.941666666666666,25.65833333333333,8.9,11.2,1.0,,1.0,
2019-09-15,3.0,151.6,32.766666666666666,25.28333333333333,9.8,11.6,1.0,,1.0,
2019-09-16,3.233333333333333,23.3,34.12307692307692,25.653846153846153,8.1,9.8,1.0,,1.0,
2019-09-17,3.1666666666666665,91.0,34.215384615384615,25.384615384615383,7.6,10.3,,,1.0,
2019-09-18,4.333333333333333,9.3,33.19166666666666,24.866666666666664,9.8,11.6,,,,
2019-09-19,5.633333333333333,16.1,31.15833333333333,24.133333333333336,10.7,13.4,1.0,,,
2019-09-20,6.866666666666667,135.0,30.72307692307692,24.26923076923077,13.9,16.5,1.0,,,1.0
2019-09-21,7.033333333333334,270.8,30.484615384615385,24.6,12.5,15.7,1.0,,1.0,1.0
2019-09-22,7.233333333333333,478.59999999999997,30.13076923076923,25.241666666666664,11.6,14.8,,,1.0,
2019-09-23,4.233333333333333,1.6,30.707692307692305,24.584615384615386,8.1,10.7,,,,
2019-09-24,2.9,0.0,30.96666666666667,22.40833333333333,7.2,9.4,,,,
2019-09-25,2.966666666666667,0.0,30.86923076923077,21.27692307692308,7.6,11.2,,,,
2019-09-26,3.233333333333333,0.0,31.04615384615385,21.71666666666667,7.6,11.6,,,,
2019-09-27,4.233333333333333,0.3,31.53846153846154,23.153846153846153,8.1,10.3,,,,
2019-09-28,4.3999999999999995,1.1,32.50833333333333,24.925,8.1,10.7,,,,
2019-09-29,5.266666666666667,1.3,32.074999999999996,25.599999999999998,10.7,13.9,,,,
2019-09-30,6.633333333333333,26.1,31.5,25.27692307692308,11.6,14.3,1.0,,1.0,1.0
2019-10-01,6.466666666666666,21.8,31.224999999999998,25.40833333333333,11.2,14.3,1.0,,,1.0
2019-10-02,5.266666666666667,196.5,30.56153846153846,24.684615384615384,12.5,14.8,1.0,,,1.0
2019-10-03,4.366666666666667,213.4,30.9,24.569230769230767,10.3,11.6,1.0,,,
2019-10-04,3.0666666666666664,8.8,31.13076923076923,23.792307692307695,7.6,9.4,1.0,,,
