day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT06,WT08
2024-03-13,1.6,0.0,18.049999999999997,8.05,5.4,8.9,,,,,
2024-03-14,1.1,0.0,20.25,8.35,5.4,8.9,,,,,
2024-03-15,3.0,0.0,22.5,9.75,8.1,12.5,,,,,
2024-03-16,2.0,0.0,18.6,8.3,5.8,10.3,,,,,
2024-03-17,3.0,0.0,15.8,8.600000000000001,8.1,13.9,,,,,
2024-03-18,3.3,0.0,13.1,5.0,7.6,13.0,,,,,
2024-03-19,3.4,0.0,9.15,2.2,7.6,13.9,,,,,
2024-03-20,3.3,0.3,10.85,1.6500000000000001,9.8,17.4,,,,,
2024-03-21,2.25,1.0,9.7,-0.8,8.9,16.5,,,,,
2024-03-22,2.2,0.0,7.25,-1.35,5.8,10.3,,,,,
2024-03-23,3.2,105.7,8.35,0.55,8.1,15.7,1.0,1.0,,,1.0
2024-03-24,3.5,72.1,10.0,-0.25,7.2,11.6,,,,,
2024-03-25,3.9,0.0,10.3,1.15,11.2,16.1,,,,,
2024-03-26,2.7,0.0,11.399999999999999,3.3499999999999996,7.2,10.7,,,,,
2024-03-27,1.7000000000000002,1.5,10.85,5.3,5.4,7.2,1.0,,,,1.0
2024-03-28,1.25,30.0,10.6,6.7,5.8,8.9,1.0,,,,
2024-03-29,3.15,8.1,11.95,5.6,10.3,17.9,,,,,
2024-03-30,3.8,1.0,14.75,5.3,8.1,14.3,,,,,
2024-03-31,2.0,0.8,16.15,6.95,6.3,10.3,,,,,1.0
2024-04-01,1.3,0.3,14.45,9.15,4.5,7.2,,,,,1.0
2024-04-02,3.1,24.6,11.7,7.800000000000001,6.7,10.3,1.0,,,,
2024-04-03,76.45,74.19999999999999,8.05,5.55,14.8,26.4,1.0,,,,
2024-04-04,3.0,46.4,9.2,2.8,11.6,20.1,1.0,,,,
2024-04-05,3.6,0.3,10.0,3.5999999999999996,7.2,13.4,,,,,1.0
2024-04-06,8.65,0.0,10.8,5.6,7.2,13.0,,,,,
2024-04-07,2.9,0.0,13.649999999999999,6.1,7.6,12.1,,,,,
2024-04-08,1.0,0.0,17.8,6.1,3.6,5.8,,,,,
2024-04-09,1.3,0.0,22.25,12.8,5.4,8.5,,,,,
2024-04-10,3.0,0.0,21.65,11.149999999999999,5.8,9.4,,,,,
2024-04-11,2.8,6.1,17.5,10.0,6.7,13.4,1.0,,,,1.0
2024-04-12,2.65,15.0,17.5,11.95,7.6,18.3,1.0,,1.0,,1.0
2024-04-13,5.2,5.3999999999999995,15.25,8.850000000000001,10.7,19.7,,,,,
2024-04-14,2.2,2.5,18.049999999999997,9.15,9.8,17.4,,,,,
2024-04-15,2.1,1.5,25.3,12.5,7.6,13.4,,,,,
2024-04-16,1.9,0.0,24.450000000000003,12.5,6.3,9.8,,,,,
2024-04-17,3.1,0.5,19.75,11.4,6.7,9.8,,,,,
2024-04-18,4.8,1.3,13.35,7.5,9.8,15.7,1.0,,,,1.0
2024-04-19,2.3,0.0,12.25,7.8,5.8,8.5,,,,,
2024-04-20,1.9,2.1,18.05,8.600000000000001,7.2,12.5,1.0,,,,1.0
2024-04-21,2.4,0.0,15.799999999999999,6.4,6.3,9.8,,,,,
2024-04-22,1.8,0.0,14.75,6.4,5.8,9.8,,,,,
2024-04-23,1.55,0.0,17.75,7.8,7.6,14.3,,,,,
2024-04-24,2.2,0.0,20.0,10.0,7.6,13.9,,,1.0,,
2024-04-25,2.5,0.3,18.35,6.4,8.1,12.5,,,,,
2024-04-26,1.45,0.0,15.55,6.4,5.4,10.3,,,,,
2024-04-27,1.4,0.0,16.1,8.35,5.4,9.8,,,,,
2024-04-28,0.6,0.8,20.85,10.25,4.0,6.7,1.0,,,,1.0
2024-04-29,1.5,0.8,26.4,14.7,5.4,11.6,1.0,,,,1.0
2024-04-30,2.1,3.8,23.6,11.95,6.7,10.3,1.0,,,,1.0
2024-05-01,1.55,1.5,23.35,11.399999999999999,4.5,8.9,1.0,,,,1.0
2024-05-02,1.6,0.0,24.15,11.7,6.3,10.7,1.0,,,,1.0
2024-05-03,1.65,0.0,22.200000000000003,12.2,6.7,9.8,,,,,
2024-05-04,2.2,0.0,17.5,10.25,4.5,9.4,,,,,
2024-05-05,2.1,7.9,14.45,9.7,5.4,9.8,1.0,,,,1.0
2024-05-06,1.0,7.4,18.85,11.149999999999999,3.6,5.8,1.0,,,,1.0
2024-05-07,1.5,0.0,23.9,14.15,5.4,8.5,,,,,
2024-05-08,1.7,6.8,27.25,17.75,5.8,11.6,1.0,,,,1.0
2024-05-09,2.6,1.5,25.0,15.0,5.8,9.4,,,,,
2024-05-10,1.8,11.6,16.950000000000003,9.75,7.2,11.2,1.0,,,,
2024-05-11,1.4,1.0,14.75,8.850000000000001,5.8,11.2,1.0,,,,
2024-05-12,1.2,4.8,15.850000000000001,9.45,4.0,7.2,1.0,,,,
2024-05-13,1.75,3.3,15.8,9.4,4.5,7.6,,,,,1.0
2024-05-14,0.8,0.8,20.0,11.7,3.6,7.2,1.0,,,,
2024-05-15,1.9,13.7,20.0,15.0,7.6,14.8,1.0,,,,
2024-05-16,2.0500000000000003,17.1,18.05,15.0,7.6,13.0,1.0,,,,
2024-05-17,1.2,0.0,22.2,14.4,8.1,12.5,1.0,,,,
2024-05-18,1.05,1.0,20.6,15.0,4.5,6.7,1.0,,,,
2024-05-19,1.9,0.0,23.9,13.3,5.8,8.9,,,,,
2024-05-20,1.6,0.0,23.3,12.8,4.0,8.9,1.0,,,,
2024-05-21,0.8500000000000001,0.0,28.3,14.4,4.0,7.2,,,,,1.0
2024-05-22,1.3499999999999999,0.0,28.9,19.4,4.5,9.8,,,,,
2024-05-23,1.3,19.8,26.1,19.4,5.4,10.7,1.0,1.0,1.0,,
2024-05-24,1.1,0.0,28.9,20.0,5.4,8.9,,,,,
2024-05-25,1.1,0.0,27.2,18.9,4.5,7.6,,,,,
2024-05-26,1.3,0.0,27.8,18.3,3.6,8.5,1.0,,,,1.0
2024-05-27,1.3,24.4,22.8,18.9,5.4,11.2,1.0,1.0,1.0,,
2024-05-28,2.9,0.0,26.1,18.3,7.2,13.0,1.0,,,,
2024-05-29,1.6,16.5,24.4,15.6,7.6,13.4,1.0,,1.0,,
2024-05-30,1.55,4.6,21.7,13.9,6.7,8.9,,,,,1.0
2024-05-31,2.0,0.0,23.9,15.0,5.4,9.8,,,,,
2024-06-01,1.3,0.0,28.3,15.6,4.0,7.6,,,,,
2024-06-02,1.1,0.0,27.2,19.4,4.5,8.5,,,,,
2024-06-03,1.3,0.0,30.0,22.2,4.5,6.3,,,,,1.0
2024-06-04,1.3,0.0,26.1,18.3,4.0,7.2,1.0,,,,1.0
2024-06-05,1.1,0.0,26.1,18.3,4.5,9.8,1.0,,,,1.0
2024-06-06,0.9,29.8,26.65,19.15,7.2,11.2,1.0,1.0,1.0,,1.0
2024-06-07,1.5,12.7,27.8,19.75,7.6,14.3,1.0,,,,
2024-06-08,2.5,0.0,24.4,17.2,6.7,12.5,,,,,
2024-06-09,2.2,0.0,23.3,18.3,6.3,13.9,,,,,
2024-06-10,2.7,0.0,23.9,16.7,5.8,9.8,,,,,
2024-06-11,1.4,0.0,23.05,15.85,4.0,6.3,,,,,
2024-06-12,1.0,0.0,24.4,16.1,3.6,5.8,,,,,
2024-06-13,1.4,0.0,26.1,18.05,5.4,8.9,,,,,
2024-06-14,1.5,7.1,29.4,18.3,7.6,14.8,1.0,1.0,1.0,,
2024-06-15,1.6,12.7,27.5,18.05,6.3,9.4,,,,,
2024-06-16,2.3,0.0,25.6,17.2,5.8,8.9,,,,,
2024-06-17,1.3,0.0,26.950000000000003,18.05,4.0,8.5,,,,,
2024-06-18,1.4,0.0,30.0,21.7,4.0,8.5,,,,,
2024-06-19,1.1,0.0,31.7,22.2,4.0,8.5,,,,,
2024-06-20,1.5,0.0,32.8,22.2,4.0,7.6,,,,,
2024-06-21,1.6,0.0,34.4,24.4,7.2,11.6,,,,,
2024-06-22,0.4,2.8,33.9,23.9,4.5,8.1,1.0,,1.0,,1.0
2024-06-23,,0.0,33.3,22.8,5.4,13.0,,,,,1.0
2024-06-24,,0.0,26.7,22.2,8.9,15.7,,,,,
2024-06-25,1.9,0.0,32.2,20.6,5.8,9.8,,,,,
2024-06-26,1.8,2.0,33.9,21.1,9.4,20.6,1.0,,1.0,,
2024-06-27,2.6,5.8,28.9,19.4,5.8,9.8,1.0,,1.0,,
2024-06-28,1.6,0.0,26.1,17.8,5.4,8.9,,,,,
2024-06-29,1.9,1.5,26.1,18.9,5.8,11.6,1.0,,,,
2024-06-30,2.2,4.6,29.4,21.1,6.7,10.3,1.0,,1.0,,1.0
2024-07-01,2.7,0.0,27.2,17.8,6.7,12.5,,,,,
2024-07-02,1.4,0.0,30.0,18.9,4.0,7.6,,,,,
2024-07-03,1.7,0.0,28.3,20.6,4.5,10.7,,,,,
2024-07-04,1.3,1.0,31.7,21.1,4.0,8.1,1.0,1.0,,,1.0
2024-07-05,0.7,2.5,32.2,23.3,4.5,8.9,1.0,1.0,1.0,,1.0
2024-07-06,0.6,1.3,33.3,22.8,4.5,8.1,1.0,,1.0,,
2024-07-07,1.8,0.0,33.9,26.1,4.0,7.2,,,,,1.0
2024-07-08,0.9,0.0,35.0,25.0,4.0,6.7,,,,,1.0
2024-07-09,1.0,0.0,31.7,23.9,4.0,8.5,1.0,,,,
2024-07-10,1.4,0.0,32.8,25.6,5.8,13.0,,,,,
2024-07-11,2.1,2.8,31.7,23.9,6.3,10.7,1.0,,,,
2024-07-12,0.6,1.5,28.9,22.2,3.6,6.7,1.0,,,,
2024-07-13,0.7,52.3,30.6,22.2,3.6,6.3,1.0,1.0,,,
2024-07-14,1.1,0.0,32.2,23.9,4.5,10.7,,,1.0,,
2024-07-15,1.1,3.0,32.8,22.8,4.5,9.8,1.0,,1.0,,1.0
2024-07-16,1.7,0.0,34.4,25.6,6.3,13.0,,,,,
2024-07-17,1.3,37.1,32.2,22.2,6.3,10.7,1.0,1.0,,,
2024-07-18,1.2,0.0,30.0,22.2,4.5,8.1,1.0,,,,
2024-07-19,1.3,0.0,28.3,19.4,4.0,7.2,,,,,
2024-07-20,0.9,0.0,28.3,21.7,5.4,8.9,,,,,
2024-07-21,1.2,0.0,31.1,22.8,3.6,6.7,,,,,
2024-07-22,1.2,0.3,28.9,21.7,4.0,8.5,1.0,,,,
2024-07-23,1.8,2.8,27.2,21.7,4.5,6.7,1.0,,,,
2024-07-24,1.9,0.0,27.2,22.8,4.5,7.6,1.0,,,,1.0
2024-07-25,1.3,0.0,28.3,22.2,4.5,8.9,,,,,
2024-07-26,2.3,0.0,28.9,19.4,6.7,10.7,,,,,
2024-07-27,1.6,0.0,30.6,20.6,4.0,7.2,,,,,
2024-07-28,1.7,0.0,31.7,21.1,5.4,6.7,,,,,
2024-07-29,1.3,1.3,28.9,20.0,5.4,7.2,1.0,,1.0,,1.0
2024-07-30,1.3,0.0,31.1,23.9,5.4,11.2,1.0,,,,
2024-07-31,1.5,0.8,31.7,22.8,6.7,12.5,,,1.0,,
2024-08-01,0.9,0.0,35.0,24.4,4.0,7.2,,,,,
2024-08-02,1.1,13.2,33.3,23.3,5.4,10.7,1.0,1.0,1.0,,1.0
2024-08-03,1.8,18.5,33.9,22.8,6.3,9.8,1.0,1.0,1.0,,1.0
2024-08-04,1.4,4.3,28.3,21.7,4.0,7.6,1.0,,1.0,,
2024-08-05,1.2,0.0,32.2,22.8,3.6,8.5,,,,,
2024-08-06,1.5,52.8,32.2,22.2,5.4,8.5,1.0,,1.0,,
2024-08-07,3.7,3.3,22.2,17.8,7.2,12.5,1.0,,,,
2024-08-08,3.2,9.1,21.1,18.3,5.8,9.8,1.0,,,,
2024-08-09,2.7,2.8,26.7,21.1,6.7,14.3,1.0,,,,
2024-08-10,2.0,0.0,29.4,22.8,5.4,8.9,1.0,,,,
2024-08-11,1.3,0.0,26.7,20.6,5.4,8.9,,,,,
2024-08-12,1.5,0.0,27.2,18.9,5.8,9.4,,,,,
2024-08-13,1.6,0.0,27.2,17.8,5.8,8.9,,,,,
2024-08-14,1.4,0.0,29.4,19.4,6.7,9.8,,,,,
2024-08-15,0.4,0.0,30.0,20.0,3.6,5.8,,,,,
2024-08-16,1.4,0.0,30.6,21.1,4.0,8.1,,,,,
2024-08-17,1.6,1.0,26.1,19.4,4.5,8.9,1.0,,,,1.0
2024-08-18,1.4,58.2,27.2,20.6,5.8,11.2,1.0,1.0,1.0,,1.0
2024-08-19,1.3,6.4,28.9,20.0,6.3,10.7,1.0,,,,
2024-08-20,2.6,0.0,22.2,16.1,5.8,9.8,,,,,
2024-08-21,2.6,0.0,22.8,13.9,5.8,10.7,,,,,
2024-08-22,1.5,0.0,24.4,15.0,5.8,8.5,,,,,
2024-08-23,1.2,0.0,26.7,16.7,5.4,8.5,,,,,
2024-08-24,0.6,0.0,28.3,18.3,3.6,6.3,,,,,
2024-08-25,1.2,0.0,29.4,20.0,4.5,7.2,,,,,
2024-08-26,1.0,1.0,29.4,20.6,5.4,7.2,1.0,,1.0,,
2024-08-27,1.1,0.0,30.0,19.4,4.5,8.5,,,,,
2024-08-28,2.2,0.0,32.8,23.3,6.3,9.4,,,,,
2024-08-29,2.9,0.0,27.8,21.1,7.2,10.7,,,,,
2024-08-30,2.4,7.6,23.3,16.1,5.4,8.9,1.0,,,,
2024-08-31,0.9,0.0,25.0,19.4,3.6,6.7,,,,,
2024-09-01,1.2,0.0,27.2,22.8,4.0,6.3,,,,,
2024-09-02,2.0,0.0,26.1,17.2,5.4,10.3,,,,,
2024-09-03,1.8,0.0,23.3,14.4,6.3,9.4,,,,,
2024-09-04,0.9,0.0,25.0,15.0,4.5,6.3,,,,,
2024-09-05,2.0,0.0,25.0,16.1,5.8,8.5,,,,,
2024-09-06,1.5,0.0,25.6,17.2,5.8,8.9,,,,,
2024-09-07,1.5,6.1,24.4,15.0,5.4,10.3,1.0,,,,
2024-09-08,2.2,0.0,20.6,12.8,6.3,11.2,,,,,
2024-09-09,1.1,0.0,23.9,12.8,4.5,8.9,,,,,
2024-09-10,1.9,0.0,25.6,16.7,4.0,6.7,,,,,
2024-09-11,1.0,0.0,26.1,15.0,3.6,5.4,,,,,
2024-09-12,0.8,0.0,26.7,16.7,4.0,7.2,1.0,,,,1.0
2024-09-13,0.6,0.0,27.8,17.2,3.1,6.3,1.0,,,,1.0
2024-09-14,1.2,0.0,28.3,18.3,5.4,7.6,,,,,
2024-09-15,2.1,0.0,26.7,17.2,5.8,8.1,,,,,
2024-09-16,2.3,0.0,25.0,15.6,5.4,7.6,,,,,
2024-09-17,2.1,0.0,26.1,18.3,4.0,6.7,,,,,
2024-09-18,2.9,0.0,23.9,19.4,5.8,9.8,,,,,
2024-09-19,2.4,0.0,28.9,19.4,5.8,8.9,,,,,
2024-09-20,3.0,0.0,27.2,19.4,7.6,9.8,,,,,
2024-09-21,3.0,0.0,26.1,17.2,5.8,8.9,,,,,
2024-09-22,2.7,0.0,23.3,16.1,6.3,11.6,,,,,
2024-09-23,2.6,1.0,19.4,15.0,7.2,9.8,1.0,,,,
2024-09-24,2.5,0.0,20.0,15.0,5.8,8.1,,,,,
2024-09-25,2.2,0.0,20.0,16.7,3.6,,,,,,
2024-09-26,0.9,2.0,23.3,17.8,3.6,5.8,1.0,,,,1.0
2024-09-27,1.8,4.6,23.3,17.2,6.3,10.3,1.0,,,,
2024-09-28,3.9,6.6,20.0,16.1,7.6,11.6,1.0,,,,
2024-09-29,2.6,19.8,17.2,15.6,5.4,9.8,1.0,,,,
2024-09-30,2.3,0.0,22.2,15.6,6.3,9.4,,,,,
2024-10-01,2.8,0.0,20.6,15.6,6.3,9.8,,,,,
2024-10-02,1.9,0.0,20.0,14.4,5.4,7.6,,,,,
2024-10-03,0.4,0.0,22.2,16.7,3.1,5.8,,,,,
2024-10-04,0.5,0.0,22.8,15.6,3.1,6.7,,,,,1.0
2024-10-05,1.9,0.0,23.9,16.1,5.4,9.4,,,,,
2024-10-06,1.1,0.0,21.7,12.8,4.0,8.9,,,,,
2024-10-07,2.5,0.0,23.9,14.4,5.8,10.3,,,,,
2024-10-08,1.3,0.0,20.0,11.7,5.4,8.1,,,,,
2024-10-09,1.6,0.0,20.0,12.2,6.7,10.7,,,,,
2024-10-10,2.8,0.0,16.7,9.4,6.3,10.7,,,,,
2024-10-11,1.9,0.0,20.0,7.8,5.4,10.7,,,,,
2024-10-12,2.2,0.0,23.3,13.3,6.7,12.5,,,,,
2024-10-13,2.2,0.0,20.6,12.8,5.4,8.5,,,,,
2024-10-14,2.7,0.0,18.9,8.9,8.1,15.7,,,,,1.0
2024-10-15,2.6,0.0,13.9,7.2,5.8,10.7,,,,,
2024-10-16,2.8,0.0,15.0,6.7,6.7,10.3,,,,,
2024-10-17,2.3,0.0,14.4,6.1,6.3,9.4,,,,,
2024-10-18,1.9,0.0,18.9,8.9,5.8,9.8,,,,,
2024-10-19,0.6,0.0,21.7,10.0,2.7,4.5,,,,,
2024-10-20,0.7,0.0,22.8,11.1,3.1,5.8,,,,,
2024-10-21,1.2,0.0,26.1,13.9,3.6,5.4,,,,,
2024-10-22,0.6,0.0,27.2,16.7,3.6,5.8,,,,,
2024-10-23,0.9,0.0,23.9,15.0,4.5,8.9,,,,,
2024-10-24,2.2,0.0,20.6,11.7,5.8,9.4,,,,,
2024-10-25,1.3,0.0,16.7,7.8,5.4,9.8,,,,,
2024-10-26,2.4,0.0,17.8,10.6,7.6,13.9,,,,,
2024-10-27,1.3,0.0,13.9,7.2,5.8,9.4,,,,,
2024-10-28,1.3,0.0,16.1,7.8,3.6,6.3,,,,,
2024-10-29,1.4,0.3,17.2,11.1,5.8,10.3,1.0,,,,
2024-10-30,1.5,0.0,24.4,14.4,4.0,7.6,,,,,
2024-10-31,1.7,0.0,27.2,16.1,5.4,8.9,,,,,
2024-11-01,2.8,0.0,26.1,13.9,7.2,14.3,,,,,
2024-11-02,1.9,0.0,15.6,8.3,5.8,8.1,,,,,
2024-11-03,2.3,0.0,12.2,5.0,6.3,8.9,,,,,
2024-11-04,1.8,0.0,14.4,6.7,4.0,7.6,,,,,
2024-11-05,1.5,0.0,22.8,12.2,5.4,9.8,,,,,1.0
2024-11-06,1.8,0.0,26.7,17.8,5.4,9.8,,,,,
2024-11-07,2.3,0.0,22.8,12.2,7.2,11.6,,,,,
2024-11-08,2.4,0.0,20.6,10.0,8.9,16.5,,,,,
2024-11-09,1.9,0.0,12.2,6.1,6.3,12.5,,,,,1.0
2024-11-10,1.5,2.0,14.4,7.2,5.8,8.9,1.0,,,,
2024-11-11,2.9,2.5,20.0,12.8,7.2,13.4,1.0,,,,
2024-11-12,4.3,0.0,15.0,5.0,9.4,16.1,,,,,
2024-11-13,2.8,0.0,10.0,2.8,7.2,10.3,,,,,
2024-11-14,2.1,0.0,8.3,2.8,6.3,10.3,,,,,
2024-11-15,2.2,0.0,14.4,5.0,7.2,10.7,,,,,
2024-11-16,3.8,0.0,16.7,7.2,7.2,13.9,,,,,
2024-11-17,2.1,0.0,17.2,6.7,5.8,9.4,,,,,1.0
2024-11-18,1.9,0.0,18.9,9.4,7.2,12.5,,,,,
2024-11-19,1.0,0.0,15.6,8.3,4.5,8.1,,,,,
2024-11-20,1.3,0.0,15.6,11.7,8.1,15.2,,,,,
2024-11-21,3.1,39.9,12.2,2.8,6.7,10.7,1.0,,,,
2024-11-22,2.7,13.5,4.4,2.8,7.2,14.3,1.0,,,,
2024-11-23,3.7,0.5,9.4,2.8,9.4,17.4,1.0,,,,
2024-11-24,4.4,0.0,11.7,6.7,8.9,14.3,,,,,
2024-11-25,1.4,0.0,12.2,5.0,4.5,8.1,,,,,
2024-11-26,2.1,4.8,14.4,7.8,6.3,11.6,1.0,,,,
2024-11-27,2.0,0.0,11.1,6.1,5.4,8.5,,,,,
2024-11-28,2.5,21.8,9.4,5.6,7.2,14.3,1.0,,,,
2024-11-29,2.6,0.0,8.3,1.1,6.7,10.7,,,,,
2024-11-30,3.4,0.0,3.9,-1.0,6.3,11.2,,,,,
2024-12-01,3.3,0.0,3.3,-2.7,7.6,15.7,,,,,
2024-12-02,2.4,0.0,3.9,-1.6,5.8,9.8,,,,,
2024-12-03,2.7,0.0,5.6,0.0,7.2,11.6,,,,,
2024-12-04,2.0,0.3,5.6,-1.0,7.2,14.3,,,,,
2024-12-05,3.8,2.3,4.4,-0.5,9.4,17.9,,,,,
2024-12-06,3.8,0.0,1.1,-1.0,8.1,16.5,,,,,
2024-12-07,3.4,0.0,5.0,-0.5,6.3,10.7,,,,,
2024-12-08,2.7,0.0,12.8,3.3,6.7,12.1,,,,,
2024-12-09,1.6,4.6,10.6,6.7,4.5,6.7,,,,,
2024-12-10,2.5,6.6,10.0,6.7,5.4,8.1,,,,,
2024-12-11,2.9,21.6,15.6,5.0,8.1,13.4,,,,,
2024-12-12,4.2,0.0,5.0,-1.6,10.3,17.4,,,,,
2024-12-13,,0.0,0.6,-2.7,6.7,10.3,,,,,
2024-12-14,2.2,0.0,1.1,-3.2,6.3,8.9,,,,,
2024-12-15,2.3,1.5,5.0,-2.1,5.4,7.6,,,,,
2024-12-16,2.3,23.1,11.1,3.3,5.4,9.8,,,,,
2024-12-17,2.3,0.5,15.0,9.4,6.3,10.3,,,,,
2024-12-18,1.2,8.1,11.7,5.6,4.0,7.2,,,,,
2024-12-19,3.0,1.3,7.2,2.8,7.2,13.0,1.0,,,,
2024-12-20,3.8,1.0,2.8,0.6,8.9,12.5,1.0,,,,
2024-12-21,4.7,3.8,0.6,-7.1,9.8,19.7,1.0,,,,1.0
2024-12-22,,0.0,-6.0,-10.5,7.6,13.0,,,,,
