day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT11
2019-01-01,3.988888888888889,519.0,9.868421052631579,1.0210526315789474,14.3,18.8,,,,,,,1.0
2019-01-02,2.488888888888889,9.200000000000001,12.151351351351352,-0.4081081081081081,13.4,16.5,,,,,,,
2019-01-03,2.1222222222222222,0.0,15.368421052631579,1.631578947368421,13.0,14.8,1.0,,,,,,
2019-01-04,1.6222222222222222,0.0,17.924324324324324,1.718918918918919,7.2,8.1,1.0,,,,,1.0,
2019-01-05,2.0,79.6,13.039473684210526,4.9868421052631575,8.9,9.8,1.0,,,,,1.0,
2019-01-06,2.711111111111111,1161.5,12.573684210526316,5.244736842105263,10.7,14.3,1.0,1.0,,,,,
2019-01-07,2.0444444444444443,34.2,15.889473684210525,3.8473684210526313,8.1,10.3,1.0,,,,,,
2019-01-08,2.111111111111111,0.3,18.94473684210526,6.478947368421053,9.4,12.5,1.0,,,,,,
2019-01-09,2.033333333333333,0.0,18.91578947368421,5.171052631578948,6.7,9.4,1.0,1.0,,,,1.0,
2019-01-10,2.1666666666666665,0.6,17.491891891891893,5.462162162162162,7.2,8.5,1.0,1.0,,,,1.0,
2019-01-11,1.8777777777777775,11.0,16.55,4.681578947368421,7.2,12.5,1.0,1.0,,,,1.0,
2019-01-12,2.1,926.8,13.86315789473684,5.6684210526315795,6.7,8.5,1.0,1.0,1.0,,,1.0,
2019-01-13,2.111111111111111,131.7,13.271052631578948,3.3684210526315788,7.6,11.2,1.0,1.0,,,,,
2019-01-14,3.411111111111111,361.8,11.736842105263158,7.213157894736843,11.6,14.3,1.0,,,,,,
2019-01-15,2.8444444444444446,1225.6,12.352631578947367,7.828947368421052,9.8,11.6,1.0,,,,,,
2019-01-16,2.4000000000000004,918.4,16.46315789473684,9.363157894736842,8.9,10.3,1.0,,,,,1.0,
2019-01-17,3.2444444444444445,282.8,14.120512820512822,10.08974358974359,9.4,13.9,1.0,1.0,,,,1.0,
