day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08
2020-03-30,1.8,14.5,23.8,15.566666666666668,5.4,7.2,1.0,,,,,1.0
2020-03-31,2.94,79.6,25.083333333333332,12.316666666666668,7.2,12.1,1.0,1.0,,,,
2020-04-01,3.6,0.0,25.650000000000002,9.733333333333333,8.9,11.6,,,,,,
2020-04-02,3.22,25.599999999999998,21.400000000000002,15.183333333333332,6.7,8.9,1.0,,1.0,,,1.0
2020-04-03,3.2399999999999998,634.2,22.66,11.12,8.9,15.2,1.0,,1.0,,,1.0
2020-04-04,3.5200000000000005,908.5,15.266666666666666,9.533333333333333,8.1,13.0,1.0,,1.0,,,
2020-04-05,2.3600000000000003,2260.0,21.116666666666667,11.583333333333334,5.8,7.6,1.0,,,,,1.0
2020-04-06,1.3199999999999998,9.6,23.03333333333333,15.383333333333335,4.5,7.2,1.0,1.0,,,,1.0
2020-04-07,1.86,5.5,28.03333333333333,19.283333333333335,5.8,7.6,1.0,1.0,,,,1.0
2020-04-08,2.2,1.1,31.766666666666666,20.483333333333334,5.8,8.1,1.0,1.0,,,,1.0
2020-04-09,1.98,13.0,31.866666666666664,18.766666666666666,9.4,13.9,1.0,,1.0,,,1.0
2020-04-10,3.7400000000000007,176.79999999999998,24.8,17.583333333333332,7.6,10.7,1.0,,,,,1.0
2020-04-11,3.94,5.3,25.28333333333333,17.483333333333334,8.9,11.2,1.0,,,,,1.0
2020-04-12,5.64,93.9,28.683333333333334,15.0,16.5,21.9,1.0,,1.0,,,1.0
2020-04-13,5.3,1.0,21.583333333333332,7.966666666666666,11.2,16.5,,,,,,
2020-04-14,4.779999999999999,0.0,19.433333333333334,7.95,8.1,13.4,,,,,,
2020-04-15,2.76,0.0,19.53333333333333,6.483333333333333,7.2,10.7,,,,,,
2020-04-16,3.7399999999999998,0.0,23.7,6.95,9.8,13.0,,,,,,
2020-04-17,2.88,3.5,23.599999999999998,12.216666666666667,8.1,11.6,1.0,,,,,
2020-04-18,3.44,27.8,17.316666666666666,11.5,7.2,10.7,1.0,,,,,1.0
2020-04-19,2.6599999999999997,45.0,31.0,13.233333333333334,10.7,15.7,1.0,1.0,1.0,,,
2020-04-20,2.2800000000000002,7.3,33.05,9.733333333333333,6.7,8.9,,,,,,1.0
2020-04-21,3.8600000000000003,0.0,31.099999999999998,14.616666666666667,9.8,13.4,1.0,,,,,1.0
2020-04-22,2.84,37.4,28.7,19.083333333333332,7.2,9.8,1.0,1.0,,,,1.0
2020-04-23,3.06,56.4,31.649999999999995,16.666666666666668,8.1,11.2,1.0,1.0,,,,
2020-04-24,3.72,0.0,35.36666666666667,12.5,9.8,17.0,,,,,,
2020-04-25,4.62,0.8,29.516666666666666,16.2,9.4,13.0,,,1.0,,,
2020-04-26,3.1399999999999997,0.0,29.633333333333336,10.4,8.1,11.6,,,,,,
2020-04-27,5.16,0.0,30.933333333333334,14.333333333333334,10.7,14.3,1.0,,1.0,,,
2020-04-28,4.26,392.0,32.21666666666666,17.866666666666667,11.2,18.8,1.0,,1.0,,,
2020-04-29,4.540000000000001,2.4,30.016666666666666,14.716666666666667,11.2,19.2,1.0,,,,,
2020-04-30,2.08,0.0,30.833333333333332,10.1,6.3,8.5,,,,,,1.0
2020-05-01,4.119999999999999,0.0,32.416666666666664,12.666666666666666,9.4,12.1,,,,,,
2020-05-02,4.76,0.0,34.06666666666667,16.95,10.3,13.0,,,,,,
2020-05-03,4.34,0.0,34.63333333333333,20.1,9.4,12.5,1.0,,,,,
2020-05-04,4.46,0.0,34.725,20.575,9.8,12.5,1.0,,,,,
2020-05-05,4.4799999999999995,0.0,32.68333333333333,22.133333333333336,9.4,14.3,,,,,,
2020-05-06,4.58,4.4,30.3,19.55,7.6,11.6,,,,,,1.0
2020-05-07,4.779999999999999,0.0,31.46666666666667,14.266666666666666,11.2,15.7,,,,,,
2020-05-08,6.04,0.0,30.933333333333334,17.583333333333332,11.2,17.0,,,1.0,,,
2020-05-09,3.8600000000000003,0.0,25.849999999999998,16.5,7.6,10.7,,,1.0,,,
2020-05-10,2.48,0.0,27.2,11.583333333333334,6.7,10.3,,,,,,
2020-05-11,4.279999999999999,0.0,29.083333333333332,14.1,10.7,13.9,,,,,,
2020-05-12,4.46,423.1,29.32,17.759999999999998,10.7,14.8,1.0,,1.0,,,
2020-05-13,4.1,1173.8,32.13333333333333,18.316666666666666,10.7,14.3,,,,,,
2020-05-14,3.88,1168.3,33.050000000000004,17.683333333333334,11.2,14.3,1.0,,1.0,,,
2020-05-15,4.14,193.20000000000002,32.96666666666666,17.583333333333332,11.6,17.9,1.0,,1.0,,,
2020-05-16,2.32,2352.2,30.46666666666667,16.766666666666666,11.2,14.8,1.0,,1.0,,,
2020-05-17,1.9,2.7,32.416666666666664,17.21666666666667,6.3,8.1,,,,,,
2020-05-18,2.54,0.3,33.31666666666666,17.5,7.2,9.8,,,,,,
2020-05-19,3.08,0.0,34.71666666666667,19.73333333333333,7.2,11.6,,,,,,
2020-05-20,4.14,6.4,34.9,20.666666666666668,14.8,20.1,1.0,,1.0,,,
2020-05-21,4.12,101.8,33.516666666666666,20.85,9.8,13.9,1.0,,1.0,,,
2020-05-22,5.26,5.8,34.35,23.883333333333336,9.8,13.4,,,,,,
2020-05-23,5.6,7.3999999999999995,34.35,20.650000000000002,11.6,14.8,1.0,,1.0,,,
2020-05-24,4.74,280.4,33.766666666666666,17.95,13.9,21.5,1.0,,1.0,,,1.0
2020-05-25,2.58,4600.9,27.46,17.560000000000002,10.3,13.9,1.0,,1.0,,,1.0
2020-05-26,1.8399999999999999,999.7,28.560000000000002,17.44,7.2,10.7,,,1.0,,1.0,
2020-05-27,3.62,85.6,31.666666666666668,17.7,19.2,29.5,1.0,,1.0,,1.0,
2020-05-28,1.44,1115.1,31.3,17.95,13.9,20.1,1.0,,1.0,,,
2020-05-29,2.96,365.6,30.2,19.166666666666668,7.2,10.7,,,,,,
2020-05-30,2.62,1.3,29.833333333333332,17.216666666666665,7.2,10.3,,,,,,1.0
2020-05-31,2.6399999999999997,50.199999999999996,28.416666666666668,19.650000000000002,7.2,10.7,1.0,,1.0,,,1.0
2020-06-01,3.1,589.3,27.683333333333334,20.466666666666665,8.1,12.1,1.0,,,,,
2020-06-02,1.6,103.0,29.46666666666667,19.616666666666667,10.7,13.0,1.0,,1.0,,,
2020-06-03,2.4,253.7,31.200000000000003,21.383333333333336,9.8,11.6,1.0,,,,,
2020-06-04,2.7399999999999998,6.2,31.966666666666665,22.766666666666666,7.6,9.8,,,,,,
2020-06-05,2.7600000000000002,0.0,32.15,23.133333333333336,6.7,8.9,,,,,,
2020-06-06,1.7,0.0,33.13333333333333,21.3,6.3,8.9,,,,,,
2020-06-07,1.72,0.0,33.68333333333333,21.483333333333334,5.8,7.6,,,,,,
2020-06-08,2.2,0.0,35.199999999999996,21.866666666666664,8.9,11.6,,,,,,
2020-06-09,2.56,0.0,35.76666666666667,23.333333333333332,7.2,9.4,,,,,,
2020-06-10,4.04,1.3,33.233333333333334,20.283333333333335,9.4,13.9,,,,,,
2020-06-11,2.68,0.0,33.5,15.65,7.2,11.6,,,,,,
2020-06-12,2.32,0.0,32.86666666666667,15.266666666666667,7.2,9.8,,,,,,
2020-06-13,2.8,0.0,32.38333333333333,17.5,7.6,10.7,,,,,,
2020-06-14,2.38,0.0,32.11666666666667,16.216666666666665,6.7,10.3,,,,,,
2020-06-15,3.2399999999999998,0.0,32.766666666666666,19.349999999999998,13.0,16.5,,,,,,
2020-06-16,3.84,52.8,32.583333333333336,21.933333333333334,11.2,14.8,1.0,,,,,
2020-06-17,3.6799999999999997,164.2,33.31666666666667,19.516666666666666,8.9,11.6,,,,,,
2020-06-18,4.6,53.5,33.416666666666664,22.216666666666665,9.8,12.5,1.0,,,,,
2020-06-19,5.18,84.5,33.68333333333333,23.683333333333334,11.6,17.0,,,,,,
2020-06-20,4.58,75.1,34.550000000000004,23.866666666666664,9.4,14.8,,,,,,
2020-06-21,5.0,6.7,35.01666666666667,24.433333333333334,10.3,13.4,,,,,,
2020-06-22,5.38,0.8,35.56666666666667,24.833333333333332,11.6,15.7,,,,,,
2020-06-23,2.56,199.4,33.25,21.416666666666668,11.2,16.1,1.0,,1.0,,,1.0
2020-06-24,3.3,943.1,32.31666666666666,20.1,8.1,13.0,,,,,,
2020-06-25,2.38,12.399999999999999,33.699999999999996,20.733333333333334,13.0,17.0,,,1.0,,,
2020-06-26,3.2399999999999998,505.09999999999997,29.333333333333332,21.116666666666667,13.0,19.2,1.0,,,,,1.0
2020-06-27,5.36,594.5,31.666666666666668,23.316666666666666,10.7,13.4,1.0,,,,,1.0
2020-06-28,5.88,51.0,31.95,25.2,10.7,14.3,1.0,,,,,1.0
2020-06-29,6.0200000000000005,48.0,31.766666666666666,25.0,10.3,13.9,,,,,,
2020-06-30,6.0600000000000005,2.2,33.81666666666667,25.0,9.8,13.0,,,,,,
2020-07-01,5.1,0.0,34.81666666666667,25.666666666666668,8.9,12.5,,,,,,
2020-07-02,4.5,0.0,35.916666666666664,25.366666666666664,9.4,12.5,1.0,,,,,
2020-07-03,2.9,0.0,35.95,23.400000000000002,7.2,10.3,,,,,,
2020-07-04,2.7199999999999998,0.0,37.11666666666667,22.78333333333333,7.6,11.2,,,,,,
2020-07-05,3.2399999999999998,0.0,37.949999999999996,23.05,7.6,12.5,1.0,,,,,
2020-07-06,3.46,3.6,36.31666666666667,24.366666666666664,9.4,12.5,,,,,,
2020-07-07,4.58,0.0,35.93333333333334,25.766666666666666,9.4,12.5,,,,,,
2020-07-08,4.779999999999999,0.0,36.85,25.933333333333334,9.8,13.4,,,,,,
2020-07-09,5.14,0.0,36.483333333333334,25.866666666666664,8.9,12.5,,,,,,
2020-07-10,4.58,0.0,38.31666666666667,25.016666666666666,9.8,13.4,,,,,,
2020-07-11,3.54,0.0,38.86666666666667,24.45,7.6,10.3,,,,,,1.0
2020-07-12,2.7800000000000002,0.0,38.88333333333333,24.166666666666668,6.7,9.8,,,,,,1.0
2020-07-13,3.7,0.0,40.28333333333333,24.150000000000002,9.4,12.5,,,,,,
2020-07-14,4.74,0.0,39.81666666666667,23.583333333333332,11.2,14.8,,,,,,
2020-07-15,5.24,0.0,38.05,24.633333333333336,10.7,14.3,,,,,,
2020-07-16,4.34,0.0,37.5,24.650000000000002,10.7,13.4,,,,,,
2020-07-17,3.4,0.0,37.23333333333333,23.8,14.8,18.3,,,,,,
2020-07-18,3.28,5.3,35.46666666666667,21.866666666666664,9.4,13.4,,,,,,
2020-07-19,2.68,27.9,35.833333333333336,21.849999999999998,10.7,13.0,,,1.0,,,
2020-07-20,2.8,0.5,36.583333333333336,22.416666666666668,10.3,13.9,,,,,,
2020-07-21,3.1399999999999997,0.0,36.03333333333334,23.233333333333334,8.9,11.6,,,,,,
2020-07-22,3.5199999999999996,0.8,36.6,24.733333333333334,9.8,12.5,,,,,,
2020-07-23,2.8600000000000003,2.8,37.13333333333333,24.900000000000002,8.9,12.1,,,,,,
2020-07-24,3.9200000000000004,1.0,37.300000000000004,24.433333333333334,10.3,14.8,,,,,,
2020-07-25,5.4,10.1,33.166666666666664,24.166666666666668,13.0,17.9,1.0,,,,,
2020-07-26,4.8,897.0,33.68333333333333,23.400000000000002,11.6,16.1,1.0,,1.0,,,1.0
2020-07-27,2.84,273.5,35.1,24.066666666666666,13.4,16.5,,,,,,
2020-07-28,2.6,14.6,35.75,23.7,11.2,13.9,,,,,,
2020-07-29,3.56,8.4,34.71666666666667,22.683333333333334,15.7,22.4,1.0,,1.0,,,
2020-07-30,4.42,50.4,35.0,23.233333333333334,9.8,12.5,,,,,,
2020-07-31,3.02,34.2,36.03333333333334,22.516666666666666,11.6,16.5,,,1.0,,,
2020-08-01,2.68,418.1,36.21666666666667,21.566666666666666,7.6,10.3,,,,,,
2020-08-02,1.5,9.2,36.483333333333334,20.849999999999998,8.9,13.0,,,1.0,,,1.0
2020-08-03,1.3199999999999998,262.6,37.11666666666667,20.933333333333334,14.8,20.6,1.0,,1.0,,,
2020-08-04,2.2,1029.1,35.666666666666664,21.849999999999998,7.2,10.7,,,,,,
2020-08-05,3.7,2.7,35.75,22.78333333333333,8.9,11.2,,,,,,
2020-08-06,4.220000000000001,0.0,35.95,23.8,8.9,12.1,,,,,,
2020-08-07,4.319999999999999,0.0,36.300000000000004,24.066666666666666,9.4,13.0,,,,,,
2020-08-08,3.9,0.0,36.583333333333336,23.983333333333334,11.2,15.2,,,1.0,,,
2020-08-09,4.9799999999999995,3.0,36.38333333333333,23.7,10.7,14.3,,,,,,
2020-08-10,5.18,0.0,36.666666666666664,24.733333333333334,10.7,13.4,,,,,,
2020-08-11,4.6,0.0,37.23333333333333,24.633333333333336,9.8,13.9,,,,,,
2020-08-12,4.5200000000000005,0.0,37.68333333333333,24.266666666666666,9.8,13.0,,,,,,
2020-08-13,3.7199999999999998,0.0,37.96666666666666,25.099999999999998,9.8,14.8,,,,,,
2020-08-14,3.78,0.0,38.88,23.78,8.9,11.6,,,,,,
2020-08-15,3.25,0.0,39.2,24.32,9.8,13.0,,,,,,
2020-08-16,2.7800000000000002,0.0,38.03333333333333,24.900000000000002,7.6,11.2,,,,,,
2020-08-17,2.84,10.4,36.666666666666664,24.25,9.8,24.6,,,1.0,,,
2020-08-18,1.98,174.2,37.583333333333336,23.416666666666668,9.4,14.8,,,1.0,,,
2020-08-19,2.3600000000000003,157.3,38.23333333333333,21.233333333333334,6.7,10.3,,,,,,
2020-08-20,2.06,0.0,37.583333333333336,21.0,6.3,8.9,,,,,,
2020-08-21,2.66,0.0,37.300000000000004,21.2,8.9,10.7,,,,,,
2020-08-22,2.56,233.6,32.13333333333333,20.666666666666668,8.9,12.1,1.0,,1.0,,,
2020-08-23,2.2800000000000002,1081.2,33.699999999999996,19.633333333333333,7.6,11.2,,,,,,
2020-08-24,2.66,0.0,35.199999999999996,21.849999999999998,8.1,13.0,,,,,,
2020-08-25,1.9600000000000002,0.0,35.975,21.5,6.7,11.2,,,,,,
2020-08-26,2.88,0.0,35.85,22.599999999999998,7.6,10.7,,,,,,
2020-08-27,2.2800000000000002,0.0,36.5,22.95,10.3,13.0,,,,,,
2020-08-28,3.94,20.8,38.96666666666667,24.733333333333334,10.3,13.4,1.0,,,,,1.0
2020-08-29,3.4799999999999995,0.0,38.4,24.71666666666667,10.7,15.2,,,,,,
2020-08-30,3.5799999999999996,0.0,37.583333333333336,24.650000000000002,10.3,13.4,,,,,,
2020-08-31,5.34,0.0,37.5,26.3,12.5,16.1,1.0,,,,,
2020-09-01,5.26,3.3,36.666666666666664,26.666666666666668,11.2,14.3,,,,,,
2020-09-02,3.8200000000000003,6.5,34.266666666666666,25.849999999999998,9.4,12.5,,,,,,
2020-09-03,3.96,92.7,35.46666666666667,23.516666666666666,13.9,19.7,1.0,,1.0,,,
2020-09-04,2.38,1089.6,29.633333333333336,22.583333333333332,9.4,14.3,1.0,,1.0,,,
2020-09-05,2.84,1073.5,31.849999999999998,22.416666666666668,8.9,14.8,1.0,,,,,
2020-09-06,1.8,279.7,33.23333333333333,22.116666666666664,7.6,9.8,,,,,,
2020-09-07,2.38,2.2,33.31666666666666,21.01666666666667,9.4,11.6,,,,,,
2020-09-08,4.54,88.1,33.583333333333336,22.866666666666664,13.4,18.3,1.0,,1.0,,,
2020-09-09,4.3,2010.8,30.68,17.02,10.3,13.4,1.0,,1.0,,,
2020-09-10,4.18,2621.7,22.03333333333333,14.049999999999999,8.9,12.1,1.0,,1.0,,,
2020-09-11,3.1399999999999997,69.2,27.983333333333334,16.2,6.3,8.5,,,,,,
2020-09-12,1.6800000000000002,1.6,32.11666666666667,19.366666666666667,4.5,7.2,,,,,,
2020-09-13,3.3600000000000003,9.0,33.5,21.766666666666666,7.6,13.9,,,,,,
2020-09-14,4.4799999999999995,0.0,32.766666666666666,22.683333333333334,8.1,12.5,,,,,,
2020-09-15,3.18,0.0,32.4,22.95,6.3,10.3,,,,,,
2020-09-16,1.8399999999999999,0.0,32.5,22.400000000000002,7.6,12.5,,,1.0,,,1.0
2020-09-17,3.38,77.89999999999999,31.100000000000005,22.05,11.6,15.2,,,1.0,,,
2020-09-18,4.12,169.79999999999998,30.766666666666666,21.2,8.1,12.5,,,,,,
2020-09-19,3.5200000000000005,0.5,29.066666666666666,19.533333333333335,8.1,11.6,,,,,,
2020-09-20,4.4,1.8,29.25,16.233333333333334,8.1,13.4,,,,,,
2020-09-21,5.2,111.2,24.53333333333333,19.266666666666666,9.4,13.4,1.0,,,,,
2020-09-22,5.64,442.7,26.2,19.833333333333332,9.8,13.9,,,,,,1.0
2020-09-23,3.3200000000000003,2.5,27.400000000000002,18.866666666666664,7.2,10.7,,,,,,1.0
2020-09-24,1.9599999999999997,0.3,28.78333333333333,15.766666666666666,5.4,7.2,,,,,,
2020-09-25,1.6800000000000002,0.0,30.2,15.299999999999999,7.2,9.4,,,,,,
2020-09-26,3.22,0.0,32.05,19.150000000000002,8.1,11.2,1.0,,,,,
2020-09-27,4.9799999999999995,0.0,33.13333333333333,22.849999999999998,8.1,11.2,,,,,,
2020-09-28,6.5,12.4,27.5,19.133333333333333,13.4,20.1,,,,,,
2020-09-29,2.42,0.3,27.316666666666666,10.1,6.7,9.8,,,,,,1.0
2020-09-30,2.1399999999999997,0.0,29.46666666666667,8.233333333333333,6.7,9.8,,,,,,
2020-10-01,1.7,0.0,30.849999999999998,11.85,5.8,8.1,,,,,,
2020-10-02,2.7199999999999998,0.0,28.416666666666668,13.716666666666667,6.3,8.5,,,,,,
2020-10-03,2.7800000000000002,0.0,29.816666666666666,11.483333333333334,8.1,12.1,,,,,,
2020-10-04,1.34,0.0,30.933333333333337,14.266666666666666,5.8,7.6,,,,,,
2020-10-05,1.8800000000000001,0.0,30.566666666666666,15.450000000000001,5.8,8.9,,,,,,
2020-10-06,1.3800000000000001,0.0,31.21666666666667,15.933333333333332,5.4,7.2,1.0,1.0,,,,
2020-10-07,1.24,0.0,31.583333333333332,15.383333333333333,6.7,9.8,,,,,,
2020-10-08,2.2600000000000002,0.0,30.666666666666668,14.083333333333334,5.8,8.1,,,,,,
2020-10-09,2.66,0.0,32.03333333333333,19.349999999999998,6.7,8.9,,,,,,
2020-10-10,1.7,0.0,34.733333333333334,17.03333333333333,5.4,10.3,,,,,,
2020-10-11,2.7800000000000002,0.0,34.733333333333334,17.216666666666665,7.2,11.2,1.0,,,,,
2020-10-12,3.08,0.0,33.516666666666666,19.716666666666665,7.6,11.6,,,,,,
2020-10-13,1.7,0.0,32.31666666666667,16.650000000000002,4.5,6.3,,,,,,
2020-10-14,2.8600000000000003,0.0,32.68333333333333,17.400000000000002,7.6,12.1,1.0,,,,,
2020-10-15,4.16,0.0,31.383333333333336,19.333333333333332,10.7,17.9,,,,,,
2020-10-16,5.74,0.5,25.916666666666668,17.316666666666666,12.1,17.9,,,,,,
2020-10-17,2.16,33.8,24.616666666666664,14.716666666666667,7.2,8.9,1.0,,,,,
