fips_code,run_start_time_day,any_out,num_out_per_day,minutes_out,customers_out,customers_out_mean,cust_minute_area,customers_total,pct_out_max,pct_out_area
12086,2021-09-29,1,1,1440,2475,296.96875,427635,951391,0.002601454081444958,0.00031214164313095246
12086,2021-09-30,1,1,1440,1987,226.32291666666666,325905,951391,0.0020885209130630834,0.00023788633344930387
12086,2021-10-01,1,1,1440,3755,355.15625,511425,951391,0.003946852555889219,0.00037330209135886296
12086,2021-10-02,1,1,1440,2469,307.7395833333333,443145,951391,0.0025951475260960004,0.00032346278589279626
12086,2021-10-03,1,1,1440,2585,139.38541666666666,200715,951391,0.0027170742628425115,0.00014650697417430548
12086,2021-10-04,1,1,1440,3353,857.8854166666666,1235355,951391,0.0035243133475090682,0.0009017169772119629
12086,2021-10-05,1,1,1440,912,294.4479166666667,424005,951391,0.000958596413041536,0.0003094920139739252
12086,2021-10-06,1,1,1440,1596,438.7708333333333,631830,951391,0.001677543722822688,0.0004611887576541436
12086,2021-10-07,1,1,1440,2424,229.13541666666666,329955,951391,0.0025478483609788194,0.00024084253126912769
12086,2021-10-08,1,1,1440,2085,294.70526315789476,419955,951391,0.0021915279837627223,0.00030653581615410137
12086,2021-10-09,1,1,1440,2344,597.1770833333334,859935,951391,0.0024637609563260532,0.0006276883881951094
12086,2021-10-10,1,1,1425,3970,131.70526315789473,187680,951391,0.004172837455893528,0.00013699239674679845
12086,2021-10-11,1,1,1440,384,170.88541666666666,246075,951391,0.0004036195423332783,0.00017961638975633223
12086,2021-10-12,1,1,1440,823,213.07291666666666,306825,951391,0.0008650491753653335,0.00022395935705368946
12086,2021-10-13,1,1,1440,2976,260.34375,374895,951391,0.003128051453082907,0.0002736453781883579
12086,2021-10-14,1,1,1440,2680,306.3854166666667,441195,951391,0.002816928055867672,0.00032203943138695517
12086,2021-10-15,1,1,1440,659,119.0,171360,951391,0.0006926699958271625,0.0001250800144209899
12086,2021-10-16,1,1,1440,890,121.8125,175410,951391,0.0009354723767620252,0.0001280362122408137
12086,2021-10-17,1,1,1440,1416,173.97916666666666,250530,951391,0.001488347062353964,0.00018286820735813843
12086,2021-10-18,1,1,1440,2937,201.3125,289890,951391,0.0030870588433146834,0.00021159807061450024
12086,2021-10-19,1,1,1440,2340,185.45833333333334,267060,951391,0.002459556586093415,0.00019493387401534526
12086,2021-10-20,1,2,1335,1581,276.8314606741573,369570,951391,0.0016617773344502944,0.0002697585254993303
12086,2021-10-21,1,2,1380,901,137.93478260869566,190350,951391,0.0009470343949017807,0.00013894129753171935
12086,2021-10-22,1,1,1440,1977,366.9166666666667,528360,951391,0.0020780099874814877,0.0003856633777980522
12086,2021-10-23,1,1,1440,1365,159.5,229680,951391,0.0014347413418878254,0.00016764926302645285
12086,2021-10-24,1,1,1440,335,85.94791666666667,123765,951391,0.000352116006983459,9.033921559765297e-05
12086,2021-10-25,1,1,1440,4055,365.34375,526095,951391,0.004262180323337093,0.0003840100967951137
12086,2021-10-26,1,1,1440,4029,232.66666666666666,335040,951391,0.004234851916824944,0.0002445542018651287
12086,2021-10-27,1,1,1440,4781,526.8842105263158,750810,951391,0.005025273520560947,0.0005480352802720788
12086,2021-10-28,1,1,1425,3379,423.6421052631579,603690,951391,0.0035516417540212173,0.00044064865724677515
12086,2021-10-29,1,1,1440,3951,643.6979166666666,926925,951391,0.004152866697288497,0.0006765860899111581
12086,2021-10-30,1,1,1440,1734,199.3684210526316,284100,951391,0.00182259449584871,0.0002073718026202336
12086,2021-10-31,1,1,1440,325,102.46875,147555,951391,0.00034160508140186315,0.00010770414056891436
12086,2021-11-01,1,1,1440,4239,325.7083333333333,469020,951391,0.004455581354038455,0.0003423496052972262
12086,2021-11-02,1,1,1440,5362,580.3854166666666,835755,951391,0.005635958296851662,0.0006100387923226798
12086,2021-11-03,1,1,1440,1758,217.46875,313155,951391,0.0018478207172445398,0.00022857978475726595
12086,2021-11-04,1,1,1440,1676,165.89583333333334,238890,951391,0.0017616311274754543,0.00017437187584634848
12086,2021-11-05,1,1,1440,3489,565.7291666666666,814650,951391,0.003667261935418771,0.0005946337170171535
12086,2021-11-06,1,1,1440,1190,160.60416666666666,231270,951391,0.001250800144209899,0.00016880984439275406
12086,2021-11-07,1,1,1500,7483,1509.7619047619048,1426725,951391,0.00786532561270813,0.0010414027986390454
12086,2021-11-08,1,1,1440,2234,180.60416666666666,130035,951391,0.0023481407749284993,9.491584777797282e-05
12086,2021-11-09,1,1,1440,4180,234.35416666666666,337470,951391,0.00439356689310704,0.000246327920557023
12086,2021-11-10,1,1,1440,394,109.04166666666667,157020,951391,0.00041413046791487413,0.00011461288436265076
12086,2021-11-11,1,1,1440,162,75.27083333333333,108390,951391,0.0001702769944218518,7.911661276313664e-05
12086,2021-11-12,1,1,1440,1698,102.4375,147510,951391,0.0017847551637549652,0.00010767129392647187
12086,2021-11-13,1,1,1440,1652,228.88541666666666,329595,951391,0.0017364049060796245,0.0002405797581295878
12086,2021-11-14,1,1,1440,1591,218.94791666666666,315285,951391,0.0016722882600318902,0.00023013452583287697
12086,2021-11-15,1,1,1440,2598,147.41666666666666,212280,951391,0.0027307384660985863,0.0001549485612820246
12086,2021-11-16,1,1,1425,1417,181.76842105263157,259020,951391,0.0014893981549121233,0.00018906527389895428
12086,2021-11-17,1,1,1440,3222,279.3645833333333,402285,951391,0.0033866202223901635,0.0002936380345550182
12086,2021-11-18,1,1,1440,5447,289.7083333333333,417180,951391,0.005725301164295227,0.00030451027320348135
12086,2021-11-19,1,1,1440,1844,491.5729166666667,707865,951391,0.0019382146772462636,0.0005166886345011323
12086,2021-11-20,1,1,1440,2434,364.3854166666667,524715,951391,0.0025583592865604152,0.00038300279976021076
12086,2021-11-21,1,1,1440,931,130.34375,187695,951391,0.0009785671716465681,0.00013700334562761262
12086,2021-11-22,1,1,1440,1785,157.9375,227430,951391,0.0018762002163148484,0.0001660069309043285
12086,2021-11-23,1,1,1440,1841,189.875,273420,951391,0.0019350613995717848,0.00019957619948055005
12086,2021-11-24,1,1,1440,209,84.90625,122265,951391,0.000219678344655352,8.924432751623675e-05
12086,2021-11-25,1,1,1440,88,31.5,45360,951391,9.249614511804295e-05,3.3109415582026736e-05
12086,2021-11-26,1,2,1365,1162,102.36263736263736,139725,951391,0.0012213695525814308,0.00010198882478392165
12086,2021-11-27,1,1,1440,277,46.71578947368421,66570,951391,0.0002911526386102034,4.85911330532522e-05
12086,2021-11-28,1,1,1425,355,26.021052631578947,37080,951391,0.00037313785814665053,2.7065633372609157e-05
12086,2021-11-29,1,1,1440,1977,259.6041666666667,373830,951391,0.0020780099874814877,0.00027286800765055234
12086,2021-11-30,1,1,1440,3423,272.71875,392715,951391,0.0035978898265802387,0.00028665264859558266
12086,2021-12-01,1,1,1440,3006,233.55208333333334,336315,951391,0.003159584229827694,0.0002454848567343325
12086,2021-12-02,1,1,1440,1679,202.16666666666666,291120,951391,0.001764784405149933,0.00021249587884126156
12086,2021-12-03,1,1,1440,3187,324.90625,467865,951391,0.0033498319828545783,0.0003415065414745357
12086,2021-12-04,1,1,1440,101,36.0,51840,951391,0.00010616034837411748,3.7839332093744846e-05
12086,2021-12-05,1,1,1440,6099,332.7395833333333,479145,951391,0.006410613512215272,0.00034974009984678576
12086,2021-12-06,1,1,1440,5939,942.1578947368421,1342575,951391,0.006242438702909739,0.0009799795772715949
12086,2021-12-07,1,1,1440,1994,186.80208333333334,268995,951391,0.0020958785609702007,0.00019634627964037219
12086,2021-12-08,1,1,1440,2234,159.15625,229185,951391,0.0023481407749284993,0.00016728794995958548
12086,2021-12-09,1,1,1440,1763,291.88421052631577,415935,951391,0.0018530761800353377,0.0003036015160959059
12086,2021-12-10,1,1,1440,746,110.25,158760,951391,0.0007841150483870459,0.00011588295453709359
12086,2021-12-11,1,1,1440,1222,93.125,134100,951391,0.0012844351060710055,9.78829944786108e-05
12086,2021-12-12,1,1,1440,4777,155.96875,224595,951391,0.005021069150328308,0.00016393759243045182
12086,2021-12-13,1,1,1440,2640,244.86458333333334,352605,951391,0.0027748843535412883,0.00025737534129851273
12086,2021-12-14,1,1,1440,4791,231.79166666666666,333780,951391,0.005035784446142543,0.00024363449587673906
12086,2021-12-15,1,1,1440,3533,223.89583333333334,322410,951391,0.0037135100079777926,0.00023533524421960408
12086,2021-12-16,1,1,1440,395,159.125,229140,951391,0.0004151815604730337,0.000167255103317143
12086,2021-12-17,1,1,1440,1079,94.17708333333333,135615,951391,0.0011341288702541856,9.898883144084118e-05
12086,2021-12-18,1,1,1440,1895,205.19791666666666,295485,951391,0.001991820397712402,0.00021568200315818278
12086,2021-12-19,1,1,1440,589,117.60416666666667,169350,951391,0.000619093516755992,0.00012361286439189215
12086,2021-12-20,1,2,1410,2185,139.35106382978722,196485,951391,0.00229663723957868,0.0001434193897847117
12086,2021-12-21,1,1,1440,5221,470.5729166666667,677625,951391,0.005487754246151162,0.000494615690779781
12086,2021-12-22,1,1,1440,2926,376.4895833333333,542145,951391,0.003075496825174928,0.00039572539926626733
12086,2021-12-23,1,1,1440,1348,168.61458333333334,242805,951391,0.0014168727683991124,0.00017722953373884484
12086,2021-12-24,1,1,1440,2936,97.1875,139950,951391,0.0030860077507565238,0.00010215305799613408
12086,2021-12-25,1,1,1440,140,34.3125,49410,951391,0.00014715295814234105,3.6065613401850555e-05
12086,2021-12-26,1,1,1440,85,26.614583333333332,38325,951391,8.934286744356422e-05,2.7974390480184628e-05
12086,2021-12-27,1,1,1440,121,51.916666666666664,74760,951391,0.00012718219953730906,5.4569221977784805e-05
12086,2021-12-28,1,2,1395,472,95.10752688172043,132675,951391,0.0004961156874513212,9.684285080126537e-05
12086,2021-12-29,1,1,1440,699,66.88541666666667,96315,951391,0.0007347136981535457,7.0302763707736e-05
12086,2021-12-30,1,1,1155,313,122.3896103896104,141360,951391,0.0003289919707039482,0.00010318225279266533
12095,2020-12-31,1,2,255,103,8.588235294117647,2190,402618,0.00025582562130853565,3.7773605088032163e-06
12095,2021-01-01,1,6,870,312,24.517241379310345,21330,402618,0.0007749280956142051,3.679045646245324e-05
12095,2021-01-02,1,4,1125,1561,313.0810810810811,347520,402618,0.0038771242219672246,0.0005994101936161159
12095,2021-01-03,1,6,825,80,13.636363636363637,11250,402618,0.00019869951169595,1.940424918905762e-05
12095,2021-01-04,1,3,900,209,24.533333333333335,22080,402618,0.0005191024743056694,3.808407307505708e-05
12095,2021-01-05,1,4,1065,112,15.605633802816902,16620,402618,0.00027817931637433003,2.866654413530112e-05
12095,2021-01-06,1,3,1080,104,27.305555555555557,29490,402618,0.000258309365204735,5.086500520758304e-05
12095,2021-01-07,1,3,1275,576,44.16470588235294,56310,402618,0.0014306364842108401,9.712473527429639e-05
12095,2021-01-08,1,1,1425,358,35.287234042553195,49755,402618,0.0008891803148393763,8.581852608013883e-05
12095,2021-01-09,1,4,1110,88,8.932432432432432,9915,402618,0.00021856946286554502,1.710161161862278e-05
12095,2021-01-10,1,3,1290,171,24.174418604651162,31185,402618,0.00042472020625009313,5.3788578752067715e-05
12095,2021-01-11,1,4,885,461,43.793103448275865,38100,402618,0.001145005936147912,6.571572392027513e-05
12095,2021-01-12,1,4,765,44,12.803921568627452,9795,402618,0.00010928473143277251,1.6894632960606167e-05
12095,2021-01-13,1,4,930,71,12.64516129032258,11760,402618,0.00017634581663015562,2.028390848562823e-05
12095,2021-01-14,1,3,780,160,27.01923076923077,21075,402618,0.0003973990233919,3.6350626814167935e-05
12095,2021-01-15,1,3,1080,60,11.472222222222221,12390,402618,0.0001490246337719625,2.1370546440215458e-05
12095,2021-01-16,1,4,1065,159,22.690140845070424,24165,402618,0.00039491527949570064,4.1680327258095766e-05
12095,2021-01-17,1,3,1290,229,30.11627906976744,38850,402618,0.0005687773522296569,6.700934053287898e-05
12095,2021-01-18,1,2,1230,349,41.109756097560975,50565,402618,0.0008668266197735819,8.721563202175097e-05
12095,2021-01-19,1,2,1305,2455,117.33333333333333,153120,402618,0.006097591265169466,0.0002641047676292002
12095,2021-01-20,1,2,855,209,28.719298245614034,24555,402618,0.0005191024743056694,4.2353007896649764e-05
12095,2021-01-21,1,2,885,2173,393.3898305084746,348150,402618,0.005397175486441242,0.0006004968315707031
12095,2021-01-22,1,2,1245,555,100.74698795180723,125430,402618,0.0013784778623906532,0.0002163444422918664
12095,2021-01-23,1,4,1140,658,136.28947368421052,155370,402618,0.0016343034836991887,0.00026798561746701176
12095,2021-01-24,1,4,975,220,34.292307692307695,33435,402618,0.0005464236571638625,5.766942858987924e-05
12095,2021-01-25,1,3,1260,75,14.392857142857142,18135,402618,0.00018628079221495313,3.127964969276088e-05
12095,2021-01-26,1,7,915,4465,96.34426229508196,88155,402618,0.01108991649653021,0.00015205169664545549
12095,2021-01-27,1,3,1095,355,47.75342465753425,52290,402618,0.0008817290831507782,9.019095023073981e-05
12095,2021-01-28,1,3,1335,124,35.07865168539326,46830,402618,0.00030798424312872253,8.077342129098385e-05
12095,2021-01-29,1,4,885,1278,157.54237288135593,139425,402618,0.0031742246993428013,0.00024048332828305408
12095,2021-01-30,1,7,825,99,10.363636363636363,8550,402618,0.0002458906457237381,1.474722938368379e-05
12095,2021-01-31,1,4,915,16,6.885245901639344,6300,402618,3.973990233919e-05,1.0866379545872266e-05
12095,2021-02-01,1,3,1365,783,184.6043956043956,251985,402618,0.0019447714707241106,0.00043462930950263854
12095,2021-02-02,1,1,1425,1758,182.26315789473685,259725,402618,0.0043664217695185015,0.0004479794329447102
12095,2021-02-03,1,1,1005,1778,256.34328358208955,257625,402618,0.004416096647442489,0.0004443573064294194
12095,2021-02-04,1,3,810,2290,196.2037037037037,158925,402618,0.005687773522296569,0.00027411736021075396
12095,2021-02-05,1,4,1110,60,6.594594594594595,7320,402618,0.0001490246337719625,1.262569813901349e-05
12095,2021-02-06,1,3,810,159,22.61111111111111,18315,402618,0.00039491527949570064,3.1590117679785805e-05
12095,2021-02-07,1,2,1275,2081,160.0,204000,402618,0.005168671047990899,0.0003518637186282448
12095,2021-02-08,1,5,975,111,11.061538461538461,10785,402618,0.0002756955724781306,1.8602206889243238e-05
12095,2021-02-09,1,2,1185,796,132.21518987341773,156675,402618,0.0019770601413747024,0.0002702365103729424
12095,2021-02-10,1,2,1395,312,38.39784946236559,53565,402618,0.0007749280956142051,9.239009847216634e-05
12095,2021-02-11,1,3,1260,170,34.107142857142854,42975,402618,0.00042223646235389376,7.41242319022001e-05
12095,2021-02-12,1,1,1335,108,16.280898876404493,21735,402618,0.0002682443407895325,3.7489009433259315e-05
12095,2021-02-13,1,2,375,39,23.24,8715,402618,9.686601195177563e-05,1.5031825038456635e-05
12095,2021-02-14,1,3,195,995,185.69230769230768,36210,402618,0.002471325176718378,6.245581005651346e-05
12095,2021-02-15,1,3,120,336,129.5,15540,402618,0.00083453794912299,2.680373621315159e-05
12095,2021-02-16,1,3,645,89,29.093023255813954,18765,402618,0.0002210532067617444,3.236628764734811e-05
12095,2021-02-17,1,2,1050,923,59.34285714285714,62310,402618,0.002292495616192023,0.00010747366817512713
12095,2021-02-18,1,3,1200,375,67.325,80790,402618,0.0009314039610747657,0.00013934838150968576
12095,2021-02-19,1,3,1110,2315,137.90540540540542,153075,402618,0.005749867119701553,0.000264027150632444
12095,2021-02-20,1,4,645,95,7.837209302325581,5055,402618,0.00023595567013894064,8.71897596894989e-06
12095,2021-02-21,1,5,810,1598,94.0,76140,402618,0.0039690227461266015,0.00013132795851154196
12095,2021-02-22,1,3,1095,259,45.013698630136986,49290,402618,0.0006432896691156381,8.501648378032445e-05
12095,2021-02-23,1,2,1065,191,28.211267605633804,30045,402618,0.00047439508417408064,5.1822281500909876e-05
12095,2021-02-24,1,3,765,201,29.862745098039216,22845,402618,0.0004992325231360743,3.9403562019913005e-05
12095,2021-02-25,1,4,945,85,19.49206349206349,18420,402618,0.00021111823117694688,3.177122400555034e-05
12095,2021-02-26,1,3,1260,124,21.476190476190474,27060,402618,0.00030798424312872253,4.667368738274659e-05
12095,2021-02-27,1,3,930,204,34.75806451612903,32325,402618,0.0005066837548246726,5.5754876003225554e-05
12095,2021-02-28,1,3,1185,321,47.64556962025316,56460,402618,0.0007972817906799994,9.738345859681716e-05
12095,2021-03-01,1,2,1230,3789,185.29268292682926,227910,402618,0.009410905622699433,0.00039310421623805526
12095,2021-03-02,1,2,1140,207,36.44736842105263,41550,402618,0.0005141349865132707,7.166636033825281e-05
12095,2021-03-03,1,4,1095,744,110.71232876712328,121230,402618,0.0018479054587723352,0.00020910018926128488
12095,2021-03-04,1,3,1215,992,110.33333333333333,134055,402618,0.0024638739450297802,0.00023122103333681057
12095,2021-03-05,1,5,915,1262,191.04918032786884,174810,402618,0.0031344847970036114,0.0003015161600657033
12095,2021-03-06,1,5,990,42,11.712121212121213,11595,402618,0.00010431724364037376,1.9999312830855383e-05
12095,2021-03-07,1,5,1020,149,26.0,26520,402618,0.0003700778405337069,4.574228342167182e-05
12095,2021-03-08,1,6,675,76,19.454545454545453,12840,402618,0.0001887645361111525,2.214671640777776e-05
12095,2021-03-09,1,3,1005,119,23.28358208955224,23400,402618,0.0002955655236477256,4.0360838313239844e-05
12095,2021-03-10,1,2,1035,1761,289.59420289855075,299730,402618,0.0043738730012071,0.0005169809430609991
12095,2021-03-11,1,5,1215,1715,109.67948717948718,128325,402618,0.004259620781981928,0.00022133780241651724
12095,2021-03-12,1,2,915,33,8.868852459016393,8115,402618,8.196354857457937e-05,1.3996931748373561e-05
12095,2021-03-13,1,2,885,166,33.03389830508475,29235,402618,0.0004123014867690963,5.042517555929773e-05
12095,2021-03-14,1,7,1065,46,7.267605633802817,7740,402618,0.00011425221922517125,1.335012344207164e-05
12095,2021-03-15,1,3,1350,147,29.7,40095,402618,0.00036511035274130815,6.915674410980135e-05
12095,2021-03-16,1,3,1290,2140,72.11627906976744,93030,402618,0.005315211937866663,0.00016046020462738046
12095,2021-03-17,1,3,1350,2294,84.0,113400,402618,0.0056977084978813665,0.0001955948318257008
12095,2021-03-18,1,2,1365,2498,129.42857142857142,176670,402618,0.006204392252706039,0.0003047243292649608
12095,2021-03-19,1,2,1380,151,44.73913043478261,61740,402618,0.0003750453283261056,0.0001064905195495482
12095,2021-03-20,1,5,1245,1240,206.7710843373494,257430,402618,0.0030798424312872253,0.00044402096611014246
12095,2021-03-21,1,5,705,933,73.95744680851064,52140,402618,0.0023173330551540168,8.993222690821904e-05
12095,2021-03-22,1,2,1410,980,127.91489361702128,180360,402618,0.002434069018275388,0.00031108892299897174
12095,2021-03-23,1,3,1305,94,22.471264367816094,29325,402618,0.00023347192624274127,5.058040955281019e-05
12095,2021-03-24,1,2,1305,220,17.666666666666668,23055,402618,0.0005464236571638625,3.9765774671442076e-05
12095,2021-03-25,1,2,1380,933,77.90217391304348,107505,402618,0.0023173330551540168,0.0001854270052506346
12095,2021-03-26,1,1,1440,2022,162.16666666666666,233520,402618,0.005022130158115136,0.000402780468500332
12095,2021-03-27,1,3,1200,235,47.625,57150,402618,0.0005836798156068531,9.85735858804127e-05
12095,2021-03-28,1,3,1215,208,74.70370370370371,90765,402618,0.00051661873040947,0.00015655348245731686
12095,2021-03-29,1,2,1290,695,82.93023255813954,106980,402618,0.0017262020078585656,0.0001845214736218119
12095,2021-03-30,1,2,1050,1754,142.65714285714284,149790,402618,0.004356486793933704,0.00025836110986923917
12095,2021-03-31,1,2,1290,875,58.74418604651163,75780,402618,0.0021732759091744533,0.00013070702253749212
12095,2021-04-01,1,2,1365,727,43.747252747252745,59715,402618,0.0018056818125369457,0.00010299775469551783
12095,2021-04-02,1,4,1125,1443,125.72,141435,402618,0.003584042442215698,0.00024395022080483237
12095,2021-04-03,1,3,1215,80,33.74074074074074,40995,402618,0.00019869951169595,7.070908404492596e-05
12095,2021-04-04,1,3,1095,198,36.45205479452055,39915,402618,0.0004917812914474762,6.884627612277643e-05
12095,2021-04-05,1,2,1185,1521,61.6025641025641,72075,402618,0.0037777744661192493,0.00012431655647122914
12095,2021-04-06,1,1,990,125,33.77272727272727,33435,402618,0.0003104679870249219,5.766942858987924e-05
12095,2021-04-07,1,3,1020,4256,92.1470588235294,93990,402618,0.010570814022224541,0.00016211603389151337
12095,2021-04-08,1,2,1125,2901,193.44,217620,402618,0.007205341042874387,0.0003753557963131306
12095,2021-04-09,1,4,750,198,56.86,42645,402618,0.0004917812914474762,7.355504059265441e-05
12095,2021-04-10,1,2,1170,10616,1385.7564102564102,1621335,402618,0.026367425202052566,0.002796514520794732
12095,2021-04-11,1,1,1440,7938,1758.0729166666667,2531625,402618,0.01971595904803064,0.004366602875844266
12095,2021-04-12,1,1,1440,453,84.32291666666667,121425,402618,0.001125135984978317,0.00020943652958056188
12095,2021-04-13,1,2,1335,182,46.48314606741573,62055,402618,0.00045204138910828626,0.00010703383852684182
12095,2021-04-14,1,1,1425,1727,220.6,314355,402618,0.004289425708736321,0.000542206467006774
12095,2021-04-15,1,2,1395,89,13.698924731182796,19110,402618,0.0002210532067617444,3.2961351289145876e-05
12095,2021-04-16,1,3,1155,945,57.64935064935065,66585,402618,0.0023471379819084096,0.00011484728286696902
12095,2021-04-17,1,1,1155,663,83.53246753246754,96480,402618,0.0016467222031801858,0.00016641084104535814
12095,2021-04-18,1,4,1170,172,57.73076923076923,67545,402618,0.0004272039501462925,0.00011650311213110194
12095,2021-04-19,1,1,1440,1298,105.84375,152415,402618,0.0032238995772667887,0.0002628887680133526
12095,2021-04-20,1,2,1320,4261,296.1136363636364,390870,402618,0.010583232741705537,0.0006741812338246179
12095,2021-04-21,1,1,1425,361,40.1578947368421,57225,402618,0.0008966315465279744,9.870294754167309e-05
12095,2021-04-22,1,3,1305,107,22.2183908045977,28995,402618,0.00026576059689333313,5.0011218243264504e-05
12095,2021-04-23,1,2,1125,264,39.25333333333333,44160,402618,0.000655708388596635,7.616814615011417e-05
12095,2021-04-24,1,1,1440,83,19.84375,28575,402618,0.00020615074338454814,4.928679294020635e-05
12095,2021-04-25,1,3,1065,97,29.309859154929576,31215,402618,0.00024092315793133938,5.384032341657187e-05
12095,2021-04-26,1,1,1425,105,30.378947368421052,43290,402618,0.0002607931091009344,7.466755087949371e-05
12095,2021-04-27,1,2,1320,153,23.21590909090909,30645,402618,0.00038001281611850437,5.285717479099295e-05
12095,2021-04-28,1,4,1230,1161,71.26829268292683,87660,402618,0.0028836266634874744,0.00015119790968113695
12095,2021-04-29,1,2,1335,168,28.617977528089888,38205,402618,0.000417268974561495,6.589683024603966e-05
12095,2021-04-30,1,3,1350,197,29.288888888888888,39540,402618,0.0004892975475512769,6.819946781647451e-05
12095,2021-05-01,1,5,1095,784,24.82191780821918,27180,402618,0.00194725521462031,4.68806660407632e-05
12095,2021-05-02,1,4,1275,825,87.71764705882353,111840,402618,0.0020490887143644844,0.0001929041092714848
12095,2021-05-03,1,2,1365,1994,125.3956043956044,171165,402618,0.004952585329021554,0.00029522918332844866
12095,2021-05-04,1,1,1440,343,54.09375,77895,402618,0.0008519241563963856,0.00013435502138503495
12095,2021-05-05,1,2,1230,2755,201.97560975609755,248430,402618,0.006842714434029278,0.00042849756675889634
12095,2021-05-06,1,2,1335,1842,250.52808988764045,334455,402618,0.004575056256799249,0.0005768753922245569
12095,2021-05-07,1,3,1305,431,66.13793103448276,86310,402618,0.0010704936192619306,0.00014886939977845005
12095,2021-05-08,1,2,1305,591,63.13793103448276,82395,402618,0.0014678926426538307,0.000142116721060658
12095,2021-05-09,1,5,1080,704,61.486111111111114,66405,402618,0.0017485557029243602,0.0001145368148799441
12095,2021-05-10,1,2,1200,311,45.4,54480,402618,0.0007724443517180057,9.396831073954303e-05
12095,2021-05-11,1,4,1020,1326,108.73529411764706,110910,402618,0.0032934444063603715,0.00019130002467185604
12095,2021-05-12,1,2,1365,476,63.48351648351648,86655,402618,0.0011822620945909025,0.00014946446342024782
12095,2021-05-13,1,2,1230,44,10.109756097560975,12435,402618,0.00010928473143277251,2.1448163436971688e-05
12095,2021-05-14,1,1,1440,62,13.03125,18765,402618,0.00015399212156436126,3.236628764734811e-05
12095,2021-05-15,1,4,1080,683,102.94444444444444,111180,402618,0.0016963970811041732,0.0001917657266523934
12095,2021-05-16,1,2,1170,558,113.32051282051282,132585,402618,0.0013859290940792513,0.00022868554477610705
12095,2021-05-17,1,3,1050,599,44.8,47040,402618,0.0014877625938234257,8.113563394251292e-05
12095,2021-05-18,1,2,1365,287,56.45054945054945,77055,402618,0.0007128344982092207,0.00013290617077891864
12095,2021-05-19,1,3,1185,2772,107.51898734177215,127410,402618,0.0068849380802646675,0.00021975959014914053
12095,2021-05-20,1,2,1230,3707,344.7073170731707,423990,402618,0.009207238623211083,0.0007313073434372035
12095,2021-05-21,1,2,1200,261,52.25,62700,402618,0.0006482571569080369,0.00010814634881368112
12095,2021-05-22,1,2,1365,915,85.58241758241758,116820,402618,0.002272625665022428,0.0002014937235791743
12095,2021-05-23,1,4,1170,763,150.84615384615384,176490,402618,0.0018950965928001232,0.0003044138612779359
12095,2021-05-24,1,3,1185,262,49.9746835443038,59220,402618,0.0006507409008042362,0.0001021439677311993
12095,2021-05-25,1,3,1170,801,43.82051282051282,51270,402618,0.0019894788608556995,8.843163163759858e-05
12095,2021-05-26,1,4,1170,107,25.558441558441558,29520,402618,0.00026576059689333313,5.0916749872087186e-05
12095,2021-05-27,1,2,1200,2305,198.1625,237795,402618,0.00572502968073956,0.0004101540831921739
12095,2021-05-28,1,3,1230,119,24.182926829268293,29745,402618,0.0002955655236477256,5.1304834855868345e-05
12095,2021-05-29,1,3,990,686,108.37878787878788,107295,402618,0.0017038483127927713,0.00018506479259910552
12095,2021-05-30,1,3,1320,1179,79.88636363636364,105450,402618,0.002928334053619063,0.00018188249573210008
12095,2021-05-31,1,3,1125,874,147.38666666666666,165810,402618,0.0021707921652782537,0.0002859927607144572
12095,2021-06-01,1,2,1350,708,42.888888888888886,57900,402618,0.0017584906785091576,9.986720249301653e-05
12095,2021-06-02,1,2,870,125,37.206896551724135,32370,402618,0.0003104679870249219,5.5832492999981784e-05
12095,2021-06-03,1,4,1230,1978,149.1219512195122,183420,402618,0.004912845426682364,0.0003163668787783954
12095,2021-06-04,1,3,1065,2272,331.45714285714286,348030,402618,0.00564306613216498,0.0006002898529126865
12095,2021-06-05,1,1,1440,111,29.5,42480,402618,0.0002756955724781306,7.327044493788156e-05
12095,2021-06-06,1,5,1065,172,18.225352112676056,19410,402618,0.0004272039501462925,3.347879793418741e-05
12095,2021-06-07,1,1,1410,246,42.765957446808514,60300,402618,0.0006110009984650463,0.00010400677565334883
12095,2021-06-08,1,2,1365,5146,181.1098901098901,247215,402618,0.012781346089841984,0.00042640190784647814
12095,2021-06-09,1,3,1290,278,65.04651162790698,83910,402618,0.0006904808031434263,0.00014472982661811775
12095,2021-06-10,1,2,1245,2136,141.96385542168676,176745,402618,0.0053052769622818656,0.00030485369092622124
12095,2021-06-11,1,2,1215,295,60.95061728395062,74055,402618,0.0007327044493788157,0.00012773170432850328
12095,2021-06-12,1,3,1350,250,46.78888888888889,63165,402618,0.0006209359740498438,0.0001089483911134955
12095,2021-06-13,1,1,1440,665,92.54736842105264,131880,402618,0.0016516896909725845,0.00022746954516025944
12095,2021-06-14,1,1,1440,1945,170.57291666666666,245625,402618,0.004830881878107785,0.00042365944062775797
12095,2021-06-15,1,1,1440,4784,693.375,998460,402618,0.01188223079941781,0.0017221659240272418
12095,2021-06-16,1,1,1440,354,145.5625,209610,402618,0.0008792453392545788,0.00036153997089052154
12095,2021-06-17,1,2,1365,2401,105.49450549450549,144000,402618,0.005963469094774699,0.0002483743896199375
12095,2021-06-18,1,3,1335,114,32.359550561797754,43200,402618,0.0002831468041667288,7.451231688598125e-05
